rs,name,lon,lat,r1
120,Вешала,20.846,42.061,100
172,Лабуништа,20.598,41.269,100
120,Добри Дол,20.886,41.866,100
613,Кичево,20.956,41.516,206
296,Жировница,20.585,41.675,120
426,Дебар,20.523,41.524,247
206,Бродец,20.687,41.787,100
120,Врбен,20.728,41.721,100
172,Новак,20.617,41.437,100
172,Луково,20.591,41.348,100
172,Боговиње,20.911,41.925,100
426,Тетово,20.967,42.006,296
426,Гостивар,20.91,41.794,172
172,Теарце,21.052,42.077,100
172,Радожда,20.634,41.103,100
613,Струга,20.678,41.179,426
296,Годивје,20.791,41.401,100
172,Србиново,20.96,41.706,100
172,Зајас,20.938,41.607,100
172,Белчишта,20.83,41.302,120
172,Ларце,21.126,41.933,100
172,Добрино,21.599,41.785,100
144,Коњух,21.959,42.081,100
120,Стење,20.91,40.94,100
100000,Скопје,21.439,41.999,100000
120,Белица,20.948,41.402,100
172,Старо Нагоричане,21.829,42.199,100
2191,Битола,21.328,41.031,735
206,Здуње,21.158,41.812,100
144,Сушица,21.78,41.958,100
120,Трпејца,20.783,40.96,100
172,Пештани,20.81,41.014,120
206,Дедебалци,21.486,41.116,100
511,Велес,21.772,41.714,247
144,Герман,22.104,42.278,100
296,Блаце,21.332,42.153,120
144,Самоков,21.144,41.685,120
206,Свиништа,20.944,41.202,100
144,Патец,21.112,41.542,100
120,Цер,21.073,41.417,100
172,Пласница,21.125,41.467,100
144,Брест,21.465,42.208,100
355,Ресен,21.015,41.09,206
247,Крушево,21.248,41.371,120
206,Демир Хисар,21.203,41.223,120
120,Арачиново,21.566,42.023,100
120,Драчево,21.528,41.935,100
144,Доленци,21.154,41.084,100
247,Крани,21.106,40.939,120
120,Долно Дупени,21.121,40.875,100
120,Габалавци,21.241,41.133,100
355,Куманово,21.719,42.127,144
144,Обршани,21.362,41.282,100
144,Долнени,21.454,41.425,100
426,Пелинце,21.857,42.288,100
120,Ораов Дол,21.534,41.528,100
120,М'гленце,21.951,42.339,100
296,Кишава,21.313,40.888,120
144,Чашка,21.663,41.651,100
735,Прилеп,21.556,41.347,296
120,Присад,21.598,41.434,100
247,Канатларци,21.502,41.21,120
172,Градиште,21.887,42.022,100
355,Извор,21.698,41.553,100
144,Средно Егри,21.46,40.959,100
144,Беловодица,21.703,41.337,100
120,Отошница,22.074,42.183,100
206,Свети Николе,21.938,41.866,144
172,Лозово,21.906,41.784,100
120,Грумази,21.584,41.044,100
144,Дуње,21.693,41.257,100
120,Рапеш,21.648,41.103,100
120,Немањица,22.012,41.915,100
120,Скочивир,21.637,40.974,100
247,Градско,21.946,41.576,100
247,Луке,22.275,42.333,100
206,Градешница,21.761,41.083,100
206,Витолиште,21.826,41.181,172
172,Пробиштип,22.184,41.995,120
613,Крива Паланка,22.329,42.201,247
426,Кавадарци,22.01,41.436,206
120,Дабниште,22.014,41.379,100
120,Неготино,22.09,41.484,100
426,Штип,22.195,41.739,247
172,Карбинци,22.234,41.817,100
355,Делчево,22.774,41.967,206
206,Селце,22.171,41.649,100
247,Разловци,22.77,41.845,100
1269,Струмица,22.642,41.437,511
247,Двориште,22.922,41.586,100
206,Ново Село,22.882,41.414,144
355,Конопиште,22.076,41.248,144
882,Кочани,22.385,41.909,144
144,Бучим,22.34,41.67,100
172,Демир Капија,22.247,41.404,100
206,Саса,22.545,42.078,144
247,Конче,22.383,41.496,100
355,Радовиш,22.462,41.637,144
120,Трсино,22.648,41.91,100
120,Лаки,22.668,41.796,100
144,Рич,22.52,41.443,100
247,Валандово,22.559,41.317,100
613,Гевгелија,22.504,41.143,247
144,Богданци,22.578,41.202,100
296,Берово,22.855,41.707,206
120,Стар Дојран,22.722,41.186,100
