rs,name,lon,lat,r1
426,Keel-Dooagh,-10.114,53.974,172
144,Louisburgh,-9.809,53.762,144
511,Belmullet,-9.988,54.224,355
206,Bangor Erris,-9.743,54.145,100
735,Clifden,-10.013,53.489,296
144,Mulranny,-9.774,53.907,100
206,Roundstone,-9.922,53.395,100
172,Gleann Cholm Cille,-8.726,54.708,120
172,Lisdoonvarna,-9.294,53.027,100
511,Dingle,-10.27,52.14,206
120,Lahardane,-9.322,54.033,100
511,Ballina,-9.158,54.114,172
120,Lixnaw,-9.615,52.402,100
144,Falcarragh,-8.106,55.136,100
172,Collooney,-8.486,54.182,100
172,Dunmore,-8.741,53.618,100
172,Newport,-9.541,53.886,100
355,Carraroe,-9.597,53.265,144
355,Cahersiveen,-10.228,51.946,172
172,Inishcrone,-9.097,54.211,100
172,Annascaul,-10.054,52.151,100
247,Waterville,-10.172,51.831,100
144,Foxford,-9.12,53.982,100
144,Conga,-9.285,53.542,100
120,Balla,-9.132,53.807,100
144,Kilkee,-9.642,52.679,100
120,Dromore West,-8.878,54.25,100
144,Ardfert,-9.777,52.324,100
172,Kiltamagh,-8.996,53.85,100
172,Swinford,-8.95,53.943,120
120,Doonbeg,-9.517,52.732,100
206,Killorglin,-9.786,52.108,120
882,Tralee,-9.7,52.271,426
355,Claremorris,-8.998,53.719,144
144,Sneem,-9.905,51.837,120
144,Headford,-9.091,53.474,100
120,Knock,-8.916,53.795,100
120,Ballindine,-8.957,53.669,100
296,Ennistimon,-9.293,52.94,120
206,Dunglow,-8.365,54.953,100
144,Castletown Bearhaven,-9.9,51.654,144
247,Listowel,-9.487,52.454,144
206,Killybegs,-8.446,54.636,144
144,Kilmihil,-9.316,52.721,100
247,Grange,-8.524,54.392,100
120,Ballyhaunis,-8.772,53.763,120
296,Glenties,-8.284,54.797,100
426,Tuam,-8.854,53.519,172
172,Castleisland,-9.466,52.231,100
144,Cloonfad,-8.751,53.687,100
1269,Sligo,-8.483,54.269,511
144,Corrofin,-8.849,53.437,100
511,Killarney,-9.506,52.058,206
120,Corrofin,-9.061,52.944,100
120,Ballymote,-8.518,54.088,100
120,Ballaghaderreen,-8.58,53.901,120
144,Abbeyfeale,-9.302,52.38,100
144,Gurteen,-8.514,53.993,100
355,Ballycastle,-9.367,54.279,100
172,Westport,-9.526,53.793,120
511,Castlebar,-9.285,53.855,426
144,Oughterard,-9.335,53.426,100
144,Ballinrobe,-9.223,53.621,120
144,Moycullen,-9.176,53.337,100
144,Milltown Malbay,-9.4,52.854,100
426,Kilrush,-9.486,52.638,144
355,Bunbeg,-8.296,55.067,247
172,Tubbercurry,-8.736,54.051,172
1522,Galway,-9.042,53.282,511
172,Glin,-9.282,52.571,100
355,Kenmare,-9.579,51.88,120
172,Kinvara,-8.943,53.139,100
144,Kildysart,-9.102,52.677,100
206,Tulla,-8.76,52.866,100
120,Glengarriff,-9.552,51.75,100
172,Ballina,-8.438,52.814,120
613,Mallow,-8.647,52.134,247
206,Clonakilty,-8.889,51.624,100
426,Ennis,-8.977,52.826,172
355,Ballyshannon,-8.192,54.502,100
120,Dromahair,-8.302,54.231,100
247,Donegal,-8.103,54.653,172
144,Ballintra,-8.13,54.577,100
120,Glenamaddy,-8.563,53.608,100
144,Cnoc Na Muirleog,-7.844,55.193,120
247,Newcastle West,-9.057,52.458,172
206,Askeaton,-8.971,52.602,100
247,Manorhamilton,-8.172,54.306,144
172,Boyle,-8.299,53.973,100
206,Shannon,-8.876,52.711,100
206,Mount Bellew,-8.497,53.472,144
172,Drumkeeran,-8.143,54.169,100
296,Loughrea,-8.574,53.198,206
120,Ballymakeery,-9.153,51.939,100
296,Ballybofey/Stranorlar,-7.8,54.802,120
3784,Letterkenny,-7.723,54.964,882
120,Tulsk,-8.246,53.777,100
120,Drumkeen,-7.749,54.868,100
120,Elphin,-8.196,53.846,100
120,Rathmelton,-7.65,55.036,100
511,Skibbereen,-9.271,51.551,206
247,Carrick-on-Shannon,-8.084,53.945,206
206,Scarriff,-8.535,52.906,100
247,Roscommon,-8.197,53.62,172
206,Dunmanway,-9.111,51.72,100
120,Strokestown,-8.107,53.777,120
1522,Limerick,-8.626,52.658,613
355,Macroom,-8.972,51.908,172
296,Buncrana,-7.45,55.144,172
172,Charleville-Rathluirc,-8.687,52.355,144
120,Whitegate,-8.374,52.948,100
120,Mountcollins,-9.238,52.321,100
