rs,name,lon,lat,r1
1773,St Kilda,-8.563,57.812,714
240,Gramasdal,-7.307,57.48,240
240,Bruernish,-7.401,56.995,200
240,Lochportain,-7.125,57.633,240
496,Gerinish,-7.365,57.353,200
345,Timsgarry,-7.017,58.198,288
2127,West Kilbride,-7.367,57.111,714
595,Sgarasta Bheag,-7.049,57.824,345
414,Hosta,-7.49,57.621,414
288,Govig,-7.055,57.972,288
345,Melbost Borve,-6.436,58.43,200
414,Middleton,-6.968,56.482,414
414,Belleek,-8.085,54.482,200
288,Ceann Shìphoirt,-6.591,58.054,200
240,Trumpan,-6.634,57.559,200
240,Colbost,-6.645,57.445,200
345,A' Chill,-6.509,57.056,240
414,Enniskillen,-7.631,54.345,200
1232,Londonderry,-7.319,54.999,595
496,Portree,-6.198,57.404,496
595,Port Mòr,-6.226,56.835,414
288,Strabane,-7.463,54.824,200
856,Omagh,-7.296,54.6,345
414,Newtownbutler,-7.36,54.182,200
240,Achosnich,-6.18,56.727,240
345,Murlaggan,-5.273,56.98,200
595,Opinan,-5.582,57.906,345
345,Kilmore,-5.871,57.094,288
414,Inveralligin,-5.605,57.557,288
414,Stoer,-5.337,58.202,414
345,Carsaig,-5.979,56.324,240
414,Stromeferry,-5.551,57.351,288
345,Ardery,-5.674,56.695,240
714,Achiemore,-4.82,58.567,496
240,Dungiven,-6.919,54.926,200
714,Newry,-6.334,54.178,288
414,Kilninian,-6.231,56.532,288
288,South Erradale,-5.782,57.674,240
345,Coleraine,-6.664,55.13,240
496,Kilchattan,-6.23,56.075,345
240,Back of Keppoch,-5.864,56.922,240
288,Cookstown,-6.743,54.649,200
288,Dungannon,-6.771,54.501,200
1027,Kintra,-6.256,55.655,240
414,Bunnahabhain,-6.126,55.881,345
240,Larachbeg,-5.754,56.57,200
288,Armagh,-6.654,54.351,200
240,Inverinate,-5.458,57.243,240
240,Ballycastle,-6.25,55.202,200
288,Laxford Bridge,-5.012,58.375,288
288,Kinloch Hourn,-5.385,57.109,240
595,Ballymena,-6.274,54.862,240
240,Lealt,-5.755,56.054,200
240,Clachan,-5.071,57.815,240
414,Cushendall,-6.061,55.08,200
414,Corrykinloch,-4.781,58.188,345
345,Banbridge,-6.267,54.349,200
345,Belloch,-5.694,55.579,200
496,Oykel Bridge,-4.734,57.969,240
240,Kilrea,-6.554,54.951,200
496,Campbeltown,-5.598,55.418,345
414,Stronmilchan,-4.994,56.407,200
240,Lochgilphead,-5.425,56.033,240
496,Lochgoilhead,-4.899,56.17,200
240,Lochgarthside,-4.451,57.24,200
1027,Fort William,-5.103,56.819,496
345,Kilchamaig,-5.505,55.792,200
714,Tain,-4.057,57.811,240
345,Gualachulain,-5.074,56.564,200
240,Wester Mandally,-4.813,57.066,200
345,Kilkeel,-6.006,54.063,200
288,Downpatrick,-5.709,54.326,240
240,Achnaluachrach,-4.239,58.058,200
345,Corrie,-5.141,55.637,200
1027,Inverness,-4.229,57.464,856
288,Greenock,-4.781,55.949,200
240,Bridge of Ericht,-4.417,56.693,240
240,Kenknock,-4.489,56.498,240
714,Stranraer,-5.024,54.899,414
414,Aultibea,-3.625,58.193,288
288,Ballycarry,-5.748,54.772,200
288,Boath,-4.4,57.734,200
414,Dalwhinnie,-4.243,56.938,240
714,Ayr,-4.623,55.444,288
345,Cock Bridge,-3.229,57.167,240
714,Kirkwall,-2.957,58.979,288
240,Bladnoch,-4.458,54.86,200
496,Cairngaan,-4.9,54.649,200
288,Veness,-2.744,59.151,200
288,Kilmarnock,-4.496,55.607,200
240,Callander,-4.21,56.242,200
345,Hurliness,-3.243,58.785,200
240,Carseriggan,-4.634,54.976,200
240,Dalcairney,-4.416,55.311,200
240,Auchnafree,-3.916,56.481,200
595,Pitlochry,-3.73,56.706,240
496,Crieff,-3.838,56.374,200
288,Muir,-3.538,56.988,200
414,Alloa,-3.786,56.119,240
288,Redding,-3.732,55.988,200
714,The Town,-6.353,49.951,595
345,Hollandstoun,-2.432,59.364,288
345,Kirkcudbright,-4.046,54.838,240
288,Buckie,-2.961,57.673,200
1478,Holyhead,-4.632,53.308,414
595,Aviemore,-3.826,57.198,240
240,Garryhorn,-4.289,55.215,200
496,Elgin,-3.313,57.648,414
288,Knockando,-3.353,57.461,200
414,Da Hametoon,-2.067,60.12,345
496,Glenrothes,-3.18,56.196,200
496,Ringasta,-1.326,59.912,200
714,Huntly,-2.787,57.447,200
240,Ordley,-2.463,57.488,200
595,Whitehaven,-3.577,54.542,345
240,Jamestown,-3.1,55.261,200
414,Collafirth,-1.223,60.4,200
240,Langholm,-3,55.152,200
1027,Cullivoe,-1.01,60.704,414
