cc,rs,name,lon,lat,r1
ES,345,Albox,-2.141,37.385,200
GF,240,Awala-Yalimapo,-53.905,5.734,200
FR,496,Ercé,1.291,42.848,200
NL,240,Bergeijk,5.357,51.32,200
ES,496,Almansa,-1.095,38.868,200
ES,3062,Almería,-2.45,36.844,714
FR,714,Châlons-en-Champagne,4.363,48.957,240
FR,496,Charleville-Mézières,4.72,49.76,414
FR,1478,Troyes,4.074,48.298,714
FR,595,Aurillac,2.445,44.93,496
ES,240,Jumilla,-1.324,38.476,200
ES,1232,Lleida,0.629,41.62,856
NO,496,Kyrksæterøra,9.078,63.293,288
NL,240,Drachten,6.092,53.107,200
FR,288,Riom-ès-Montagnes,2.66,45.281,200
NO,345,Fyresdal,8.092,59.185,200
ES,595,Cieza,-1.419,38.239,240
FR,496,Moulins,3.333,46.566,345
NO,345,Hemsedal,8.555,60.863,200
FR,345,Decize,3.461,46.828,200
FR,240,Bazolles,3.618,47.144,200
FR,345,Tonnerre,3.973,47.857,200
FR,288,Châtel-Guyon,3.068,45.921,200
ES,345,Yecla,-1.109,38.61,200
FR,288,Vouziers,4.701,49.398,200
NO,414,Ål,8.558,60.63,200
FR,595,Pamiers,1.608,43.115,288
FR,240,Saint-Pourçain-sur-Sioule,3.289,46.307,200
NL,414,Steenwijk,6.114,52.791,200
GF,3674,Saint-Laurent-du-Maroni,-54.028,5.504,1478
BE,414,Huy,5.241,50.518,200
FR,345,Avallon,3.908,47.488,288
FR,288,Foix,1.605,42.964,200
ES,288,La Vall d'Uixó,-0.228,39.824,200
NO,1773,Gol,8.933,60.697,496
FR,1027,Luzy,3.971,46.789,200
NO,288,Myra,8.865,58.75,200
FR,856,Clermont-Ferrand,3.087,45.78,714
GF,595,Iracoubo,-53.204,5.48,240
ES,240,Móra d'Ebre,0.635,41.086,200
NO,1027,Dombås,9.13,62.076,200
ES,288,Campohermoso,-2.13,36.938,200
BE,856,Marche-en-Famenne,5.34,50.226,240
ES,288,Ontinyent,-0.605,38.822,200
FR,595,Albi,2.146,43.927,414
NL,240,Fort,6.386,52.651,200
NL,595,Apeldoorn,5.957,52.211,288
NO,240,Seljord,8.628,59.487,200
ES,5289,Melilla,-2.947,35.283,1232
NO,288,Åmli,8.482,58.759,200
FR,1027,Doulcon,5.169,49.381,200
FR,240,Brassac-les-Mines,3.331,45.414,200
ES,240,Torà,1.404,41.811,200
ES,496,Alcoy/Alcoi,-0.476,38.698,200
FR,714,Saint-Dizier,4.948,48.638,288
GF,856,Kourou,-52.642,5.158,345
FR,288,Limoux,2.218,43.053,200
ES,414,Vera,-1.866,37.247,200
NO,1773,Kristiansand,7.999,58.147,856
ES,2127,Alacant/Alicante,-0.49,38.358,856
NL,714,Zwolle,6.108,52.52,240
BE,414,Genk,5.495,50.965,240
FR,595,Paray-le-Monial,4.121,46.452,288
NL,240,Nijmegen,5.856,51.829,240
FR,288,Siguer,1.565,42.765,200
FR,288,Le Creusot,4.428,46.805,240
NO,414,Bagn,9.546,60.825,200
ES,3062,Valencia,-0.37,39.47,1773
DK,345,Hanstholm,8.624,57.107,200
ES,1027,Castellón de la Plana/Castelló de la Plana,-0.044,39.983,414
NL,240,Olst,6.112,52.335,200
ES,288,San José,-2.108,36.764,200
NL,414,Weert,5.701,51.251,200
NO,595,Beitostølen,8.923,61.243,200
FR,288,Castelnaudary,1.953,43.317,200
ES,595,Tortosa,0.521,40.812,414
ES,288,Agramunt,1.096,41.785,200
ES,288,Ventanicas-El Cantal,-1.843,37.113,200
ES,288,El Romaní,-0.397,39.303,200
NO,1478,Rjukan,8.588,59.879,288
FR,595,Vichy,3.428,46.124,240
AD,1232,Andorra,1.524,42.508,496
NO,288,Vågåmo,9.098,61.875,200
ES,288,La Seu d'Urgell,1.458,42.357,200
ES,595,Águilas,-1.582,37.409,240
FR,856,Rodez,2.576,44.349,288
DE,414,Borkum,6.665,53.588,240
ES,414,Alzira,-0.432,39.151,200
NL,345,Dieren,6.097,52.054,200
NL,1773,Groningen,6.56,53.215,856
GF,856,Sinnamary,-52.957,5.377,345
ES,240,Amposta,0.577,40.709,200
FR,345,Bourbon-Lancy,3.774,46.619,200
BE,496,Liège,5.576,50.645,288
ES,496,Tàrrega,1.14,41.648,288
FR,496,Issoire,3.251,45.545,200
ES,714,Murcia,-1.124,37.987,414
FR,595,Castres,2.242,43.604,288
ES,345,Elda,-0.793,38.477,200
ES,856,Benicarló,0.429,40.421,288
GF,496,Apatou,-54.343,5.155,288
ES,240,Onil,-0.672,38.629,200
FR,345,Laguiole,2.846,44.684,200
FR,345,Espalion,2.761,44.521,200
NL,414,Assen,6.561,53.003,200
NL,345,Bergen,6.033,51.599,200
NO,414,Tveitsund,8.524,59.021,200
NO,595,Brekstad,9.665,63.689,288
FR,496,Montbard,4.337,47.624,200
ES,496,Tuixent,1.567,42.231,200
FR,595,Anost,4.099,47.078,200
NL,240,Ommen,6.421,52.525,200
FR,496,Saint-Flour,3.095,45.033,200
NO,240,Tinn Austbygd,8.825,59.996,200
FR,414,Saulieu,4.229,47.279,200
ES,288,L'Hospitalet de L'infant,0.918,40.992,200
BE,240,Straimont,5.381,49.797,200
NO,856,Rødberg,8.945,60.269,240
ES,414,Montblanc,1.16,41.374,200
ES,595,Solsona,1.519,41.994,240
NL,240,Elp,6.644,52.884,200
FR,496,Thil,4.784,48.348,200
FR,288,Châtillon-sur-Seine,4.574,47.86,288
ES,288,Riumar,0.838,40.726,200
NO,240,Løkken Verk,9.701,63.125,200
ES,1027,Reus,1.108,41.152,414
NO,288,Nesbyen,9.104,60.571,200
FR,714,Brioude,3.386,45.294,200
FR,240,Échandelys,3.528,45.543,200
FR,288,Chabreloche,3.696,45.878,200
NO,345,Fagernes,9.237,60.988,240
ES,1027,Gandia,-0.183,38.969,414
NL,288,Ruurlo,6.447,52.087,200
ES,240,Torre-Pacheco,-0.954,37.744,200
NL,240,Heerlen,5.983,50.885,200
BE,240,Verviers,5.867,50.593,200
FR,595,Carcassonne,2.353,43.212,414
ES,414,Marina-Oasis,-0.681,38.132,200
FR,595,Quillan,2.185,42.875,200
NO,240,Grimstad,8.594,58.344,200
ES,714,Cartagena,-0.99,37.618,288
FR,288,Autun,4.299,46.951,200
NO,1027,Oppdal,9.693,62.595,595
NO,240,Orkanger/Fannrem,9.858,63.31,200
FR,414,Lacaune,2.691,43.707,288
FR,240,Vitteaux,4.54,47.399,200
FR,496,Puyvalador,2.12,42.646,200
FR,414,Saint-Chély-d'Apcher,3.275,44.802,200
DE,240,Norderney,7.145,53.707,200
NO,345,Otta,9.54,61.773,200
BE,414,Bastogne,5.718,50.002,345
NL,288,Almelo,6.661,52.356,200
FR,345,Sévérac d'Aveyron,3.071,44.322,200
FR,345,Verdun,5.387,49.159,345
GF,345,Macouria,-52.473,5.014,200
DE,714,Aachen,6.085,50.774,345
NL,240,Stadskanaal,6.962,52.983,200
ES,240,Súria,1.753,41.833,200
DE,714,Norden,7.202,53.595,200
NO,595,Arendal,8.775,58.466,345
FR,414,Joinville,5.138,48.444,200
NL,595,Emmen,6.917,52.778,200
GF,496,Saint-Élie,-53.287,4.825,414
NO,1027,Bø,9.069,59.413,200
ES,240,La Nucia,-0.126,38.615,200
GF,32738,Cayenne,-52.334,4.938,13158
FR,595,Millau,3.078,44.101,288
DE,714,Bocholt,6.616,51.838,240
FR,496,Roanne,4.073,46.034,345
DE,414,Emden,7.206,53.371,345
NO,595,Å,10.214,63.966,240
ES,345,Manresa,1.831,41.73,200
NO,240,Preststranda,9.061,59.096,200
ES,345,Dénia,0.103,38.84,200
NO,414,Berkåk,10.012,62.83,200
DK,345,Hurup,8.408,56.748,200
FR,856,Chaumont,5.139,48.111,414
NO,1773,Vinstra,9.746,61.598,414
DK,345,Ringkøbing,8.245,56.087,200
NO,240,Notodden,9.266,59.561,200
NL,595,Enschede,6.889,52.216,345
FR,288,Saint-Mihiel,5.542,48.888,200
FR,345,Chauffailles,4.338,46.208,200
FR,856,Mende,3.502,44.518,288
FR,414,Montbrison,4.063,45.607,200
GF,414,Roura,-52.323,4.729,200
ES,288,Vilanova i la Geltrú,1.722,41.222,240
NO,345,Folldal,9.991,62.135,240
DK,288,Struer,8.595,56.492,200
NO,856,Støren,10.287,63.039,240
FR,3062,Dijon,5.042,47.322,856
SJ,1232,Ny-Aalesund,11.928,78.926,714
DE,288,Mechernich,6.654,50.589,200
FR,345,Le Vigan,3.606,43.993,288
FR,288,Toul,5.894,48.676,200
ES,240,Besalú,2.696,42.2,200
GF,1232,Régina,-52.128,4.314,414
FR,496,Beaune,4.84,47.026,200
DE,1027,Köln,6.957,50.938,1027
FR,345,Meyrueis,3.43,44.181,200
NO,240,Lundamo,10.287,63.153,200
NO,288,Åmot/Geithus,9.966,59.935,200
FR,496,Le Puy-en-Velay,3.884,45.043,288
DE,288,Ahaus,7.005,52.076,200
DE,2552,Trier,6.638,49.758,414
ES,345,Terrassa,2.017,41.565,200
DK,714,Thisted,8.691,56.953,414
DE,496,Papenburg,7.393,53.078,240
NO,595,Tynset,10.777,62.272,240
DE,496,Wittlich,6.889,49.986,200
NO,414,Namdalseid,11.224,64.223,200
NO,288,Risør,9.231,58.721,200
ES,714,Vic,2.255,41.929,240
ES,345,Palafrugell,3.164,41.917,200
FR,240,Costaros,3.85,44.894,200
DE,288,Meppen,7.292,52.691,200
NO,7615,Trondheim,10.418,63.422,2552
FR,240,Cluny,4.658,46.436,240
FR,288,Narbonne,3.004,43.184,200
FR,496,Langres,5.331,47.866,200
GF,1773,Grand-Santi,-54.383,4.276,595
DE,595,Düsseldorf,6.78,51.224,240
FR,1027,Chalon-sur-Saône,4.854,46.781,414
LU,288,Luxembourg,6.123,49.609,288
DE,714,Helgoland,7.887,54.182,345
ES,240,Olot,2.485,42.181,200
FR,240,Tarare,4.434,45.895,200
DK,414,Holstebro,8.616,56.36,200
FR,240,Langogne,3.855,44.727,200
DK,288,Skjern,8.503,55.961,200
DE,496,Lingen (Ems),7.317,52.522,200
DE,414,Prüm,6.424,50.207,200
NO,1027,Kragerø,9.413,58.872,240
FR,345,Coussey,5.683,48.409,200
NO,288,Kongsberg,9.651,59.671,240
FR,595,Béziers,3.214,43.343,414
FR,496,Port-la-Nouvelle,3.042,43.02,200
NO,240,Krøderen,9.787,60.125,200
DE,288,Dormagen,6.842,51.093,200
NO,345,Leksvik,10.621,63.672,200
ES,5289,Barcelona,2.163,41.404,3674
FR,1773,Perpignan,2.895,42.699,714
DK,345,Nykøbing M,8.86,56.794,200
ES,240,Granollers,2.288,41.608,200
ES,345,Can Cervera,2.39,41.77,200
DK,1232,Esbjerg,8.453,55.472,595
DE,414,Essen,7.013,51.456,200
FR,240,Sartes,5.676,48.245,200
DE,345,Marl,7.102,51.658,200
FR,496,Thionville,6.168,49.358,200
DE,414,Wangerooge,7.9,53.792,345
FR,288,Prévenchères,3.909,44.522,200
FR,595,Saint-Étienne,4.387,45.44,288
DE,595,Westerland,8.309,54.908,496
DK,240,Ølgod,8.608,55.803,200
NO,496,Porsgrunn/Skien,9.614,59.179,496
NO,288,Fåvang,10.2,61.456,200
DE,240,Liblar,6.812,50.812,200
FR,414,Préty,4.941,46.543,200
DE,240,Hörnum (Sylt),8.287,54.756,200
NO,595,Dokka,10.071,60.836,240
FR,414,Pont-à-Mousson,6.055,48.903,200
FR,414,Villefranche-sur-Saône,4.715,45.989,200
FR,240,Dunières,4.342,45.218,200
DE,288,Bitburg,6.525,49.976,200
NO,288,Lauvsnes,10.914,64.501,200
NO,240,Snurråsen,9.714,59.291,200
DE,288,Dülmen,7.279,51.829,200
FR,496,Metz,6.176,49.12,414
DK,240,Mandø,8.538,55.273,200
NO,414,Tretten,10.306,61.315,200
DK,496,Toftum,8.555,55.166,200
FR,345,Bourbonne-les-Bains,5.749,47.954,200
DE,240,Datteln,7.343,51.653,200
DE,240,Barmen,7.196,51.271,200
ES,595,Figueres,2.961,42.265,240
FR,496,Gray,5.592,47.446,240
ES,1027,Girona,2.819,41.978,414
FR,414,Vittel,5.943,48.202,288
FR,496,Les Vans,4.132,44.405,240
DK,595,Herning,8.974,56.137,345
FR,414,Nancy,6.184,48.693,345
FR,414,Banyuls-sur-Mer,3.129,42.481,200
FR,4408,Lyon,4.835,45.768,1478
FR,345,Preigney,5.775,47.762,200
GF,414,Ouanary,-51.672,4.209,200
DE,414,Daun,6.831,50.197,200
NO,240,Stjørdalshalsen,10.921,63.469,200
FR,496,Dole,5.489,47.091,240
FR,240,Givors,4.774,45.583,200
NO,345,Alvdal,10.632,62.108,200
DE,288,Greven,7.613,52.093,200
DE,414,Bonn,7.099,50.734,200
NO,856,Rørvik,11.236,64.865,345
FR,414,Sète,3.696,43.402,200
FR,1773,Alès,4.077,44.125,240
DE,288,Mettlach,6.6,49.494,200
DK,414,Hald,9.192,56.598,200
GF,496,Papaichton,-54.149,3.807,200
DK,496,Grindsted,8.927,55.753,240
FR,414,Annonay,4.668,45.24,200
NO,288,Hov,10.353,60.698,200
NO,714,Lillehammer,10.459,61.12,240
DE,595,Münster,7.627,51.962,345
DE,1232,Dortmund,7.464,51.514,345
NO,496,Hønefoss,10.257,60.166,200
FR,856,Montpellier,3.897,43.598,856
DE,345,Overath,7.282,50.933,200
FR,414,Bourg-en-Bresse,5.225,46.205,345
FR,496,Saint-Amour,5.343,46.436,200
DE,414,Cloppenburg,8.043,52.848,240
NO,414,Mebonden,11.036,63.231,200
NO,345,Drammen,10.222,59.743,200
NO,288,Larvik,10.053,59.051,200
DE,240,Oldenburg (Oldb),8.213,53.14,240
GF,1478,Maripasoula,-54.027,3.641,1232
ES,240,Sant Feliu de Guíxols,3.03,41.784,200
FR,288,Lons-le-Saunier,5.559,46.672,288
DK,414,Hald Ege,9.344,56.414,240
DK,288,Tønder,8.869,54.932,200
DE,288,Bramsche,7.979,52.407,200
DE,288,Niebüll,8.829,54.788,240
GF,2552,Saint-Georges,-51.8,3.889,1027
NO,496,Brandbu/Jaren,10.505,60.418,200
FR,345,Charvieu-Chavagneux,5.162,45.746,200
FR,288,Tournon-sur-Rhône,4.832,45.068,200
ES,345,Can Rafila,1.5,39.074,200
FR,414,Poligny,5.709,46.837,200
NO,595,Levanger,11.298,63.743,240
ES,1027,Eivissa,1.431,38.909,856
DK,288,Vejen,9.137,55.478,200
GF,1773,Saül,-53.209,3.623,496
DE,595,Osnabrück,8.042,52.277,240
DE,288,Iserlohn,7.699,51.375,200
DE,345,Hamm,7.817,51.678,200
NO,240,Gjøvik,10.692,60.794,200
NO,1027,Namsos,11.501,64.466,345
FR,714,Vesoul,6.154,47.62,288
NO,240,Røra Stasjon,11.4,63.857,200
NO,345,Røstlandet,12.117,67.517,200
FR,714,Valence,4.892,44.933,414
DE,714,Bremerhaven,8.578,53.543,345
NO,345,Rena,11.364,61.136,288
DE,240,Werdohl,7.767,51.26,200
ES,496,Platja de Migjorn,1.467,38.685,200
DE,288,Natrup,8.132,52.144,200
NO,240,Lena,10.813,60.674,200
DE,496,Diepholz,8.371,52.606,200
FR,288,Dieuze,6.718,48.81,240
FR,288,Sarreguemines,7.07,49.11,200
DE,856,Koblenz,7.598,50.36,288
DE,240,Vechta,8.285,52.728,200
FR,414,Nîmes,4.36,43.837,288
FR,856,Besançon,6.024,47.238,496
FR,240,Raon-l'Étape,6.844,48.407,200
FR,345,Livron-sur-Drôme,4.84,44.768,200
FR,1773,Épinal,6.45,48.175,414
DE,714,Cuxhaven,8.697,53.864,240
FR,240,Bouvante,5.271,44.965,240
DE,345,Bredstedt,8.961,54.62,200
FR,595,Avignon,4.805,43.949,288
FR,714,Montélimar,4.75,44.557,288
FR,240,Condes,5.624,46.337,200
FR,288,Nyons,5.14,44.362,200
NO,1232,Steinkjer,11.49,64.012,414
DE,496,Saal,7.57,50.78,200
FR,240,Montbéliard,6.798,47.51,200
DK,288,Ødum,10.136,56.313,200
FR,288,Vif,5.669,45.056,200
DE,345,Limburg a.d.Lahn,8.064,50.387,240
NO,595,Terråk,12.371,65.086,288
NO,595,Askim,11.166,59.584,240
DE,714,Brilon,8.568,51.395,240
NO,414,Grong,12.313,64.466,288
NO,288,Tønsberg,10.409,59.268,288
FR,345,Pierrelatte,4.699,44.376,200
FR,240,Saint-Baudille-et-Pipet,5.769,44.784,200
NO,496,Sørvågen,13.021,67.887,200
DE,345,Rotenburg (Wümme),9.404,53.11,200
DE,240,Oberbieber,7.501,50.474,200
DE,856,Saarbrücken,6.996,49.237,595
FR,414,Luxeuil-les-Bains,6.381,47.817,200
DE,240,Tönning,8.942,54.317,200
NO,595,Renbygda,11.315,62.84,200
FR,288,Tenay,5.509,45.918,200
NO,714,Koppang,11.048,61.572,345
DK,856,Hjørring,9.986,57.46,345
DK,414,Brønderslev,9.947,57.271,200
DE,345,St. Wendel,7.173,49.468,200
NO,240,Drøbak,10.636,59.651,200
NO,288,Husøy,12.096,66.503,200
NO,414,Gladstad,11.959,65.678,200
DK,1478,Aalborg,9.919,57.046,714
NO,414,Otnes,11.171,61.759,200
DK,345,Hobro,9.799,56.639,200
NO,6346,Oslo,10.723,59.916,3062
DE,240,Olpe,7.844,51.028,200
DE,345,Reich,7.433,50.002,240
DK,240,Sulsted,9.962,57.159,200
DK,288,Vejle,9.528,55.711,200
NO,1773,Røros,11.383,62.576,595
DK,595,Kolding,9.473,55.49,288
DK,414,Skørping,9.898,56.839,200
FR,288,Lure,6.494,47.686,200
DE,240,Arnsberg,8.065,51.396,200
DE,714,Heide,9.091,54.194,240
FR,414,Morbier,6.016,46.537,240
FR,595,Lorquin,6.995,48.669,200
DK,496,Haderslev,9.488,55.253,200
FR,345,Arles,4.627,43.677,200
DE,240,Myhle,8.813,53.26,200
NO,1773,Hamar,11.079,60.795,714
FR,240,Presles,5.383,45.091,200
DE,1027,Bremen,8.809,53.076,595
DE,496,Altenhundem,8.074,51.103,200
NO,595,Midtbygda,11.76,63.421,240
DE,1027,Flensburg,9.438,54.783,345
FR,345,Voiron,5.591,45.363,200
FR,414,Saint-Dié-des-Vosges,6.948,48.287,200
DE,1232,Siegen,8.025,50.875,414
DE,240,Lippstadt,8.346,51.674,200
DE,345,Syke,8.816,52.915,200
NO,288,Vik,12.168,65.312,200
NO,856,Brønnøysund,12.202,65.463,345
NO,856,Lovund,12.36,66.368,288
DK,595,Randers,10.036,56.458,240
DK,595,Horsens,9.849,55.86,240
DE,714,Bielefeld,8.532,52.021,595
GF,856,Camopi,-52.333,3.167,595
DE,345,Nordel,8.731,52.452,200
CH,1478,Genève,6.143,46.21,714
DE,414,Seck,8.048,50.577,200
DE,288,Bremervörde,9.146,53.485,288
NO,496,Jessheim,11.173,60.146,200
FR,240,Pierrelongue,5.216,44.246,200
DK,240,Hals,10.323,56.995,200
ES,1773,Mallorca,2.654,39.58,1478
NO,856,Sørland,12.698,67.667,414
FR,345,Belfort,6.863,47.638,240
FR,240,Cavaillon,5.038,43.836,200
NO,240,Gata,11.346,60.682,200
DE,345,Schleswig,9.567,54.515,200
NO,288,Rød,10.943,59.075,200
FR,714,Chambéry,5.921,45.566,288
FR,1232,Grenoble,5.736,45.186,496
DE,414,Wilster,9.375,53.923,240
DE,496,Bad Kreuznach,7.862,49.845,200
DK,595,Skagen,10.607,57.726,288
FR,345,Eyguières,5.032,43.695,200
FR,595,Annecy,6.129,45.899,240
CH,414,Orbe,6.531,46.725,200
DK,240,Assens,9.89,55.27,200
NO,345,Høylandet,12.297,64.629,200
DK,240,Sønderborg,9.789,54.908,200
DE,288,Dillenburg,8.287,50.739,200
DE,345,Kaiserslautern,7.769,49.445,345
DK,1773,Aarhus,10.203,56.152,1027
NO,1232,Fredrikstad/Sarpsborg,11.106,59.28,496
ES,240,Inca,2.911,39.719,200
DE,496,Minden,8.915,52.288,200
ES,240,Pollença,3.017,39.877,200
DE,288,Rendsburg,9.663,54.306,200
FR,288,Thonon-les-Bains,6.478,46.373,200
NO,345,Sandnessjøen,12.627,66.018,200
FR,595,La Mure,5.785,44.906,200
DE,595,Paderborn,8.757,51.72,240
DK,240,Bovlstrup,10.226,55.943,200
DE,240,Bad Wünnenberg,8.698,51.517,200
DE,240,Dörverden,9.228,52.847,200
CH,595,Lausanne,6.628,46.518,288
NO,496,Snåsa,12.382,64.246,200
NO,414,Sand,11.538,60.393,200
FR,414,Colmar,7.358,48.079,288
SE,714,Strömstad,11.177,58.943,200
DE,345,Nienburg (Weser),9.212,52.641,200
FR,496,Apt,5.394,43.876,200
DE,288,Wiesbaden,8.239,50.082,240
NO,288,Rakkestad,11.342,59.427,200
ES,414,Can Picafort,3.147,39.767,200
CH,288,Neuchâtel,6.932,46.991,200
NO,288,Hemnes,11.45,59.717,200
FR,414,Haguenau,7.787,48.817,200
DE,345,Alsfeld,9.271,50.751,200
DE,288,Aschaffenburg,9.148,49.974,240
FR,414,Mulhouse,7.336,47.75,200
FR,240,Veynes,5.824,44.535,200
CH,414,Biel#Bienne,7.247,47.137,200
CH,345,Delémont,7.35,47.363,200
DE,496,Neumünster,9.988,54.07,200
DK,345,Ebeltoft,10.696,56.194,200
DE,496,Walsrode,9.596,52.862,200
CH,288,Fribourg,7.156,46.805,200
FR,345,Albertville,6.393,45.676,200
FR,240,Sisteron,5.943,44.195,200
FR,345,Cluses,6.581,46.06,240
NO,714,Flisa,12.012,60.613,345
SJ,345,Barentsburg,14.21,78.061,240
DE,345,Harksheide,9.997,53.706,200
NO,714,Innbygda,12.263,61.316,496
NO,345,Kirkenær,12.062,60.454,200
NO,414,Kongsvinger,11.996,60.186,345
SE,714,Funäsdalen,12.552,62.545,414
DE,496,Karlsruhe,8.405,49.01,414
NO,345,Halden,11.386,59.122,200
DE,345,Schotten,9.124,50.502,200
FR,856,Strasbourg,7.752,48.573,345
CH,414,Thun,7.631,46.753,200
FR,288,Brignoles,6.061,43.406,240
DE,496,Celle,10.081,52.626,200
ES,856,Caseriu de Cabrera,2.938,39.146,200
DE,240,Pforzheim,8.699,48.891,200
DE,288,Korbach,8.873,51.272,200
DE,496,Calw,8.741,48.713,200
ES,496,Manacor,3.208,39.57,200
DE,414,Frankenberg (Eder),8.799,51.059,200
SE,414,Tanumshede,11.326,58.724,200
FR,240,Laragne-Montéglin,5.822,44.315,200
DK,240,Faaborg,10.256,55.088,200
FR,496,Aix-en-Provence,5.447,43.53,200
DK,1478,Odense,10.389,55.396,595
DE,595,Gießen,8.675,50.586,345
FR,496,Saint-Jean-de-Maurienne,6.345,45.276,240
DE,414,Landau in der Pfalz,8.112,49.197,200
DE,496,Marburg,8.769,50.809,200
FR,3674,Marseille,5.379,43.297,1478
DK,595,Byrum,11,57.256,288
DE,240,Neustadt am Rübenberge,9.458,52.505,200
NO,240,Setskog,11.723,59.828,200
ES,345,Portocolom,3.252,39.418,200
DE,288,Kirdorf,8.611,50.241,200
FR,2552,Gap,6.08,44.559,496
DE,1478,Kiel,10.137,54.322,595
DE,414,Hameln,9.356,52.104,200
CH,240,La Roche FR,7.138,46.696,200
FR,1027,Manosque,5.782,43.834,240
DK,496,Grenaa,10.876,56.414,288
CH,856,Basel,7.591,47.549,345
DE,1773,Frankfurt am Main,8.682,50.111,856
SE,496,Lysekil,11.446,58.28,200
DE,2552,Hamburg,9.997,53.551,1773
DE,1232,Mannheim,8.466,49.488,496
DE,856,Freiburg im Breisgau,7.85,47.995,496
DE,414,Höxter,9.382,51.776,240
NO,1027,Mosjøen,13.195,65.837,414
FR,240,Orcières,6.324,44.685,200
DE,240,Soltau,9.838,52.987,200
SE,288,Dingle,11.577,58.529,200
DE,288,Darmstadt,8.654,49.872,200
SE,240,Töcksfors,11.848,59.509,200
ES,288,Ciutadella,3.843,40.003,240
CH,1232,Bern,7.444,46.947,496
DK,414,Marstal,10.521,54.858,200
CH,240,Martigny,7.074,46.102,200
DK,714,Svendborg,10.608,55.06,288
CH,496,Saanen,7.259,46.489,200
NO,414,Leknes,13.629,68.146,288
DE,240,Hanstedt,10.014,53.258,200
DE,288,Hofgeismar,9.383,51.494,200
FR,496,Névache,6.605,45.019,200
DE,2127,Hannover,9.738,52.375,595
DE,240,Bergen,9.962,52.81,200
FR,496,Digne-les-Bains,6.235,44.093,288
DE,345,Fürth,8.782,49.65,200
SE,288,Rörö,11.62,57.776,200
SE,414,Ed,11.94,58.911,240
NO,414,Trofors,13.405,65.534,240
DE,2127,Kassel,9.495,51.315,595
CH,1027,Sion,7.36,46.228,414
CH,288,Sumiswald,7.744,47.029,200
FR,414,Guillestre,6.649,44.661,240
SE,1478,Idre,12.716,61.861,414
DE,240,Neckargemünd,8.797,49.394,200
SE,288,Årjäng,12.133,59.385,240
DK,595,Kalundborg,11.085,55.681,240
SE,1232,Åre,13.086,63.396,496
NO,856,Ørnes,13.713,66.869,345
FR,414,Toulon,5.933,43.12,345
DE,345,Eutin,10.615,54.139,240
SE,288,Charlottenberg,12.312,59.885,200
SE,345,Stenungsund,11.838,58.075,200
SE,288,Färgelanda,11.993,58.569,200
FR,414,Senez,6.407,43.914,200
FR,496,Barcelonnette,6.65,44.386,240
DE,414,Einbeck,9.866,51.817,240
IT,1027,Aosta,7.317,45.737,414
DE,240,Sinsheim,8.879,49.253,200
ES,856,Maó,4.263,39.887,714
CH,288,Schöftland,8.051,47.305,200
DE,595,Lüneburg,10.409,53.249,240
DK,856,Anholt,11.543,56.704,288
DE,345,Lübeck,10.684,53.866,345
CH,240,Unterseen,7.848,46.685,200
NO,714,Røyrvik,13.563,64.887,288
IT,288,Cogne,7.361,45.608,200
FR,240,Pignans,6.229,43.301,200
DE,240,Lauenburg/Elbe,10.554,53.374,200
SE,345,Kungälv,11.969,57.87,200
NO,496,Korgen,13.811,66.076,200
DE,288,Oldenburg in Holstein,10.888,54.293,200
DE,414,Göttingen,9.935,51.533,240
DE,240,Northeim,10,51.706,200
DE,345,Mölln,10.691,53.63,200
DK,496,Køge,12.184,55.455,200
CH,414,Mürren,7.892,46.56,200
DE,1027,Uelzen,10.561,52.965,240
DE,345,Fulda,9.675,50.553,345
IT,288,Chatillon,7.619,45.752,200
DE,345,Bad Hersfeld,9.706,50.868,240
DE,240,Hünfeld,9.769,50.673,200
SE,345,Särna,13.141,61.691,200
SE,414,Kungsbacka,12.08,57.494,200
NO,714,Bø,14.466,68.616,200
DE,240,Rettin,10.889,54.099,200
NO,345,Inndyr,14.033,67.035,200
IT,240,Donnas,7.77,45.604,200
NO,240,Sandvika,13.593,64.461,200
DE,345,Schlüchtern,9.524,50.347,200
SE,3674,Göteborg,11.999,57.685,1773
FR,240,Fréjus,6.737,43.433,200
DE,240,Brodten,10.861,53.988,200
DE,288,Oberndorf,9.473,50.191,200
DE,496,Reutlingen,9.212,48.492,240
SE,345,Veddige,12.329,57.267,200
DK,414,Nakskov,11.157,54.848,240
IT,288,Paquier,7.624,45.88,200
FR,288,Cannes,7.013,43.551,200
DK,288,Skælskør,11.29,55.248,200
DE,240,Bad Bevensen,10.575,53.08,200
DK,345,Slagelse,11.355,55.405,200
NO,288,Stokmarknes,14.91,68.566,200
SE,240,Vemdalen,13.853,62.445,200
SE,240,Vårgårda,12.807,58.035,200
SE,288,Ekshärad,13.491,60.174,200
DE,288,Gotha,10.703,50.949,200
SE,714,Malung,13.703,60.693,345
DE,288,Rügshofen,10.358,49.909,200
SE,288,Överlida,12.898,57.353,200
SE,856,Arvika,12.603,59.665,414
CH,414,Zermatt,7.746,46.02,200
SE,345,Sysslebäck,12.868,60.732,288
SE,288,Östmark,12.762,60.282,200
DE,414,Sontra,9.933,51.069,200
SE,1027,Trollhättan,12.304,58.278,414
IT,496,Airali,7.247,44.818,240
DE,240,Carlow,10.936,53.758,200
CH,714,Luzern,8.309,47.046,288
DE,345,Bietigheim-Bissingen,9.133,48.948,200
CH,714,Brig,7.988,46.316,345
