rs,name,lon,lat,r1
414,Ouessant,-5.096,48.455,288
3062,Brest,-4.484,48.391,1478
414,Saint-Nic,-4.281,48.202,200
288,Morlaix,-3.827,48.578,200
714,Quimper,-4.101,47.996,345
595,Lannion,-3.458,48.732,345
345,Carhaix-Plouguer,-3.573,48.276,288
288,Gourin,-3.605,48.14,200
240,Guingamp,-3.147,48.561,200
240,Binic-Etables-sur-Mer,-2.834,48.627,200
496,Pontivy,-2.967,48.064,240
288,Le Palais,-3.156,47.347,240
414,Vannes,-2.76,47.658,288
288,Sarzeau,-2.768,47.528,200
414,Ploermel,-2.396,47.929,240
240,Ruffiac,-2.281,47.819,200
595,Cherbourg-en-Cotentin,-1.623,49.642,595
414,Saint-Malo,-2.022,48.652,414
345,Dinan,-2.046,48.454,200
496,La Haye,-1.544,49.291,200
240,Coutances,-1.445,49.048,200
345,Saint-Nazaire,-2.213,47.273,345
288,Pontchateau,-2.089,47.437,200
345,L'Epine,-2.265,46.979,200
1773,Rennes,-1.679,48.112,714
496,Saint-Lo,-1.089,49.116,414
345,Janze,-1.497,47.959,200
414,Fougeres,-1.203,48.352,240
496,Mayenne,-0.62,48.306,200
240,Chateaubriant,-1.375,47.721,240
240,Saint-Hilaire-du-Harcouet,-1.091,48.577,200
240,Le Hom,-0.478,48.986,200
595,Vire Normandie,-0.887,48.838,240
496,Challans,-1.878,46.845,240
240,Gorron,-0.812,48.412,200
288,Les Sables-d'Olonne,-1.784,46.497,200
240,Flers,-0.575,48.75,200
714,Laval,-0.773,48.071,496
714,La Roche-sur-Yon,-1.427,46.67,414
414,Segre-en-Anjou Bleu,-0.873,47.686,200
240,Chateau-Gontier-sur-Mayenne,-0.706,47.826,200
240,Saint-Pierre-en-Auge,-0.031,49.02,200
496,Fecamp,0.381,49.756,200
595,Cholet,-0.878,47.059,288
414,Argentan,-0.015,48.744,240
240,Brissac Loire Aubance,-0.448,47.357,200
345,Sees,0.172,48.606,200
240,Barentin,0.953,49.546,200
240,Pouzauges,-0.836,46.783,200
856,Alencon,0.082,48.43,345
240,Envronville,0.67,49.66,200
288,Antigny,-0.769,46.621,200
496,Segrie,0.027,48.2,200
345,Fontenay-le-Comte,-0.805,46.466,200
240,Routot,0.732,49.379,200
414,Bressuire,-0.492,46.842,200
496,Rochefort,-0.961,45.937,200
1027,Dieppe,1.078,49.923,414
240,Surgeres,-0.75,46.105,200
496,Saumur,-0.075,47.26,240
345,Mortagne-au-Perche,0.546,48.52,200
414,Niort,-0.464,46.324,414
595,Lesparre-Medoc,-0.935,45.306,288
288,Eu,1.417,50.049,200
856,Berck,1.593,50.408,240
414,Lacanau,-1.075,44.978,240
496,Saintes,-0.633,45.744,345
288,La Teste-de-Buch,-1.148,44.631,288
856,Evreux,1.152,49.027,345
714,Biscarrosse,-1.166,44.396,200
288,Melle,-0.142,46.223,200
414,Mimizan,-1.227,44.2,200
288,Barbezieux-Saint-Hilaire,-0.155,45.472,200
414,Beauvais,2.082,49.43,200
240,Cognac,-0.325,45.698,200
496,Abbeville,1.834,50.106,240
240,Luxey,-0.517,44.264,200
345,Linxe,-1.245,43.921,200
496,Osny,2.061,49.066,200
345,Sare,-1.58,43.313,200
414,Montmorillon,0.868,46.425,288
240,Captieux,-0.261,44.292,200
496,Aumale,1.752,49.769,240
345,Angerville,1.998,48.311,200
288,Nontron,0.663,45.529,288
288,Mouettes,1.361,48.895,200
288,Vivonne,0.259,46.426,200
288,Rouillac,-0.063,45.775,200
288,Ecques,2.287,50.669,288
288,Saint-Andre-de-Cubzac,-0.445,44.995,200
345,Freneuse,1.6,49.048,240
414,Chatellerault,0.547,46.818,200
288,Hasparren,-1.305,43.384,200
595,Anvin,2.252,50.446,200
288,Pissos,-0.778,44.307,200
414,Morcenx-la-Nouvelle,-0.91,44.034,200
595,Vendome,1.067,47.794,200
345,Hostens,-0.639,44.492,200
714,Ruffec,0.199,46.028,200
414,Clerac,-0.228,45.181,200
240,Trie-Chateau,1.822,49.285,200
288,Achy,1.977,49.553,200
288,Amboise,0.984,47.413,200
288,Gambais,1.674,48.773,200
714,Angouleme,0.156,45.648,595
414,Lacarre,-1.165,43.19,200
1027,Amiens,2.296,49.894,414
345,Pressac,0.567,46.116,200
288,Rambouillet,1.82,48.645,200
240,Charnizay,0.986,46.913,200
288,Blois,1.337,47.589,288
414,Orthez,-0.773,43.488,200
595,Mont-de-Marsan,-0.5,43.891,496
595,Larrau,-0.955,43.019,288
240,Roquefort,-0.322,44.034,200
414,Montdidier,2.567,49.647,200
345,Rosnay,1.215,46.701,200
3674,Lille,3.071,50.63,1232
414,Marmande,0.167,44.499,240
414,Aire-sur-l'Adour,-0.261,43.7,200
595,Bellac,1.047,46.121,240
1773,Limoges,1.261,45.826,1027
345,Vierzon,2.07,47.221,200
856,Auch,0.583,43.647,345
240,Chateau-Thierry,3.402,49.046,240
240,Dunet,1.29,46.469,200
595,Bergerac,0.485,44.85,240
288,Grigny,2.385,48.656,200
414,Arudy,-0.428,43.105,200
345,Sos,0.14,44.043,240
240,Pithiviers,2.257,48.173,200
240,Laruns,-0.425,42.988,200
345,Cambrai,3.235,50.176,200
240,Razes,1.345,46.037,200
288,Nexon,1.189,45.676,200
414,Saint-Yrieix-la-Perche,1.204,45.512,240
345,Vic-en-Bigorre,0.054,43.386,200
856,Saint-Quentin,3.287,49.847,414
288,Lourdes,-0.045,43.092,200
345,Plazac,1.038,45.036,200
414,Villeneuve-sur-Lot,0.706,44.41,200
240,Tergnier,3.292,49.656,200
496,Aigurande,1.829,46.434,200
240,Aubigny-sur-Nere,2.441,47.489,200
595,Gueret,1.872,46.169,345
345,Sarlat-la-Caneda,1.217,44.89,200
414,Fleurance,0.663,43.849,200
240,Saint-Martin-d'Auxigny,2.417,47.204,200
1478,Bourges,2.399,47.081,714
288,Villeneuve-la-Guyard,3.066,48.34,200
595,Laon,3.621,49.565,240
240,Clugnat,2.116,46.308,200
1478,Brive-la-Gaillarde,1.534,45.16,595
