rs,name,lon,lat,r1
288,Velykyi Bereznyi,22.459,48.893,200
2552,Uzhhorod,22.298,48.619,1232
288,Perechyn,22.475,48.739,200
595,Mostyska,23.153,49.794,200
240,Rudky,23.487,49.654,200
345,Mukachevo,22.719,48.442,240
496,Berehove,22.638,48.202,200
714,Khust,23.296,48.177,345
288,Sambir,23.205,49.518,200
496,Shatsk,23.931,51.498,200
240,Rava-Ruska,23.626,50.227,200
240,Rodatychi,23.517,49.798,200
288,Huta,24.129,51.627,200
496,Liuboml,24.034,51.224,288
856,Drohobych,23.512,49.351,414
595,Skole,23.51,49.035,240
414,Dovhe,23.281,48.365,200
595,Novovolynsk,24.17,50.733,288
414,Zhovkva,23.978,50.056,200
414,Stara Vyzhivka,24.433,51.439,200
714,Mizhhir'ia,23.523,48.522,288
288,Volodymyr-Volynskyi,24.321,50.852,200
6346,Lviv,24.014,49.835,3062
1027,Chervonohrad,24.228,50.387,496
288,Tiachiv,23.572,48.014,200
288,Dolyna,24.001,48.973,200
240,Datyn,24.756,51.523,200
414,Novyi Rozdil,24.128,49.471,288
856,Kovel,24.703,51.217,414
240,Kam'ianka-Buzka,24.348,50.103,200
240,Vidnyky,24.235,49.703,200
414,Kamin-Kashyrskyi,24.963,51.623,345
288,Dubove,23.893,48.193,200
288,Lopukhiv,23.987,48.368,200
240,Radekhiv,24.643,50.279,200
240,Hlyniany,24.515,49.825,200
345,Horokhiv,24.762,50.5,200
288,Verkhy,25.101,51.459,200
288,Kalush,24.365,49.039,200
240,Velykyi Bychkiv,24.009,47.973,200
345,Povorsk,25.129,51.263,200
240,Torchyn,25.001,50.765,200
288,Burshtyn,24.627,49.259,200
1478,Rakhiv,24.214,48.055,496
496,Yasinia,24.351,48.264,200
414,Liubeshiv,25.501,51.762,240
496,Zolochiv,24.897,49.806,240
288,Pniv,24.526,48.614,200
240,Halych,24.73,49.125,200
856,Ivano-Frankivsk,24.712,48.916,595
288,Yaremche,24.568,48.461,200
856,Lutsk,25.34,50.747,496
288,Zhabynia,25.004,49.648,200
414,Berezhany,24.94,49.445,288
496,Brody,25.153,50.078,345
240,Borove,25.835,51.617,200
496,Terebovlia,25.702,49.299,200
240,Holubne,25.951,51.791,200
496,Zalishchyky,25.736,48.651,240
1478,Varash,25.85,51.345,496
288,Verbka,25.148,48.987,200
240,Pochaiv,25.508,50.004,200
714,Kolomyia,25.039,48.535,288
595,Dubno,25.745,50.4,240
288,Osova,25.978,51.087,200
414,Kosiv,25.088,48.318,200
240,Stara Mykolaivka,25.757,50.22,200
240,Volodymyrets,26.145,51.421,200
856,Kremenets,25.734,50.097,240
240,Hnizdychne,25.647,49.806,200
414,Vychivka,26.295,51.823,200
1773,Ternopil,25.601,49.555,714
240,Klevan,26.004,50.748,200
714,Putyla,25.1,47.994,240
288,Zbarazh,25.77,49.668,200
345,Shepit,25.145,47.804,200
345,Stepan,26.302,51.131,200
2127,Rivne,26.244,50.617,856
496,Dubrovytsia,26.573,51.57,200
496,Chortkiv,25.799,49.011,414
240,Lanivtsi,26.088,49.867,200
595,Kostopil,26.444,50.879,240
595,Sarny,26.608,51.333,345
345,Krasnoilsk,25.571,48.012,200
345,Storozhynets,25.711,48.161,200
240,Zastavna,25.844,48.521,200
414,Volochysk,26.209,49.536,345
345,Bilohir'ia,26.414,50.002,200
345,Berezne,26.739,50.997,200
496,Dunaivtsi,26.854,48.889,200
496,Teofipol,26.413,49.84,200
240,Husiatyn,26.188,49.072,200
345,Pluzhne,26.562,50.18,200
2552,Chernivtsi,25.938,48.303,1027
345,Netishyn,26.64,50.339,240
288,Stare Selo,27.133,51.612,240
345,Letava,26.313,48.907,200
345,Klishkivtsi,26.264,48.424,200
240,Nyzhni Synivtsi,26.13,48.008,200
345,Rokytne,27.215,51.272,240
240,Karpylivka,27.201,51.155,200
288,Ternavka,26.21,48.116,200
496,Horodok,26.58,49.166,240
288,Blazhove,27.339,51.425,200
240,Antoniny,26.87,49.81,200
240,Nihyn,26.569,48.838,200
345,Korets,27.159,50.619,240
856,Shepetivka,27.064,50.183,414
856,Kam'ianets-Podilskyi,26.58,48.683,414
288,Luchytsia,27.27,50.793,200
288,Krasyliv,26.969,49.65,200
288,Kam'iane,27.616,51.534,200
240,Mamalyha,26.585,48.256,200
856,Khmelnytskyi,26.991,49.417,856
345,Hrytsiv,27.223,49.973,200
856,Olevsk,27.649,51.226,414
595,Starokostiantyniv,27.211,49.753,288
414,Novohrad-Volynskyi,27.624,50.59,414
414,Yemilchyne,27.808,50.872,240
288,Vinkivtsi,27.234,49.034,200
240,Kykova,27.713,50.464,200
414,Baranivka,27.665,50.296,240
288,Nova Ushytsia,27.272,48.835,200
288,Osivka,27.972,50.98,200
240,Derazhnia,27.438,49.27,200
240,Barashi,28.029,50.716,200
345,Letychiv,27.619,49.389,200
240,Dovbysh,27.988,50.373,200
240,Liadova,27.572,48.948,200
288,Slovechne,28.355,51.38,240
288,Luchanky,28.45,51.548,200
496,Bar,27.68,49.077,240
288,Khmilnyk,27.953,49.558,288
240,Pulyny,28.265,50.467,200
345,Vendychany,27.796,48.616,200
240,Ivanopil,28.214,49.857,200
414,Lityn,28.083,49.325,200
414,Mohyliv-Podilskyi,27.808,48.445,414
1478,Korosten,28.629,50.96,595
240,Ihnatpil,28.732,51.144,200
856,Ovruch,28.806,51.325,288
288,Pryluky,28.864,51.462,200
496,Zhmerynka,28.106,49.04,200
595,Sharhorod,28.076,48.756,240
345,Irshansk,28.721,50.751,200
345,Andrushivka,29.022,50.024,200
288,Cherniakhiv,28.664,50.453,200
288,Tulchyn,28.851,48.672,200
240,Pohrebyshche,29.266,49.488,240
1232,Zhytomyr,28.671,50.265,856
714,Berdychiv,28.596,49.896,288
414,Kalynivka,28.527,49.455,200
240,Narodychi,29.08,51.203,200
3062,Vinnytsia,28.474,49.232,1232
240,Yampil,28.28,48.244,240
240,Penkivka,28.42,48.578,200
288,Koziatyn,28.833,49.716,200
240,Ivnytsia,29.038,50.149,200
496,Malyn,29.265,50.769,345
714,Radomyshl,29.242,50.493,240
240,Bratslav,28.947,48.818,200
496,Radynka,29.719,51.194,200
595,Kryzhopil,28.868,48.386,240
240,Popilnia,29.46,49.944,200
496,Illintsi,29.207,49.108,200
288,Kornyn,29.538,50.086,200
240,Khomutets,29.594,50.247,200
288,Ladyzhyn,29.237,48.687,200
345,Chechelnyk,29.35,48.214,200
240,Bershad,29.53,48.371,200
595,Bolhrad,28.613,45.684,240
1027,Bila Tserkva,30.117,49.802,595
714,Haivoron,29.849,48.347,345
714,Ivankiv,29.894,50.937,288
288,Makariv,29.812,50.459,200
496,Kodyma,29.127,48.096,200
345,Skvyra,29.66,49.733,200
714,Haisyn,29.387,48.811,414
595,Reni,28.279,45.46,345
414,Tetiiv,29.679,49.37,240
496,Fastiv,29.914,50.078,200
345,Hornostaipil,30.257,51.07,200
414,Volodarka,29.914,49.526,200
288,Irpin,30.244,50.52,200
345,Monastyryshche,29.808,48.991,200
288,Kubei,28.744,45.793,200
345,Radul,30.716,51.83,200
345,Boiarka,30.293,50.328,200
240,Horodnie,28.849,45.89,200
240,Kobtsi,30.302,50.216,200
414,Okny,29.461,47.539,200
1027,Podilsk,29.537,47.748,595
345,Slavutych,30.727,51.523,288
345,Tuzhar,30.64,51.17,200
414,Balta,29.624,47.935,200
496,Zhashkiv,30.113,49.241,345
3062,Izmail,28.841,45.353,1232
100000,Kyiv,30.547,50.449,100000
288,Tarutyne,29.148,46.188,200
345,Zhukyn,30.691,50.811,200
345,Honcharivske,30.926,51.3,200
414,Ripky,31.091,51.803,200
1232,Uman,30.219,48.749,856
288,Dobrianka,31.177,52.061,200
240,Babanka,30.446,48.707,200
288,Obukhiv,30.633,50.114,200
288,Troitske,30.287,47.637,200
595,Bobrovytsia,31.384,50.75,200
288,Baksha,29.983,48.013,200
288,Zakharivka,29.758,47.332,200
288,Berezna,31.784,51.57,200
240,Mankivka,30.333,48.964,200
345,Savran,30.084,48.13,200
240,Romashky,30.601,49.73,200
414,Ladyzhynka,30.244,48.545,200
414,Velyka Dymerka,30.908,50.592,200
345,Ananiv,29.995,47.715,200
1478,Artsyz,29.427,45.985,414
288,Blahovishchenske,30.233,48.329,200
240,Roishche,31.263,51.653,200
414,Kiliia,29.255,45.466,200
345,Velyka Mykhailivka,29.853,47.076,200
2552,Chernihiv,31.282,51.504,856
714,Faraonivka,29.621,46.322,240
414,Boryspil,30.956,50.359,240
288,Tupychiv,31.436,51.775,200
496,Liubashivka,30.259,47.836,240
414,Bohuslav,30.874,49.544,240
240,Lemeshivka,31.633,52.077,200
240,Zoria,29.697,45.99,200
496,Shyriaieve,30.192,47.384,240
414,Horodnia,31.597,51.892,345
345,Stare,31.08,50.141,200
496,Talne,30.703,48.889,200
288,Myronivka,30.989,49.661,200
595,Rozdilna,30.077,46.848,414
288,Vylkove,29.592,45.4,200
414,Prymorske,29.794,45.692,200
714,Zvenyhorodka,30.962,49.069,345
345,Nosivka,31.581,50.934,200
240,Striukove,30.573,47.374,200
496,Pereiaslav-Khmelnytskyi,31.449,50.074,288
414,Vilshanka,30.881,48.235,200
595,Tuzly,30.092,45.866,200
1773,Pervomaisk,30.844,48.039,496
240,Vertiivka,31.852,51.166,200
714,Kaniv,31.449,49.745,240
714,Nizhyn,31.879,51.044,414
345,Bilhorod-Dnistrovskyi,30.33,46.187,200
345,Zhurivka,31.782,50.497,200
714,Koriukivka,32.264,51.777,414
288,Yuzhnoukrainsk,31.176,47.823,200
345,Dobroslav,30.943,46.82,200
414,Ichnia,32.382,50.856,200
496,Zolotonosha,32.047,49.667,200
240,Losynivka,31.912,50.842,200
288,Serhiivka,30.369,46.026,200
496,Yahotyn,31.78,50.259,200
288,Serbka,30.765,47.007,200
496,Mena,32.214,51.525,200
714,Berezivka,30.917,47.201,345
240,Polohy,32.006,50.569,200
345,Chornomorsk,30.654,46.303,200
7615,Odesa,30.718,46.473,2127
288,Topolivka,32.466,52.034,200
288,Moshny,31.735,49.519,200
240,Helmiaziv,31.835,49.823,200
