rs,name,lon,lat,r1
28,Pacholęta,14.485,53.161,20
160,Piasek,14.211,52.978,55
39,Kamieniec,14.438,53.31,33
66,Chwarstnica,14.61,53.22,33
28,Rosnowo,14.549,52.953,24
39,Kołowo,14.682,53.325,20
28,Kozielice,14.863,53.854,20
55,Swochowo,14.709,53.174,20
94,Międzyzdroje,14.449,53.925,94
94,Wapnica,14.436,53.88,39
28,Lubin,14.432,53.868,20
94,Brzózki,14.382,53.675,46
24,Karnocice,14.519,53.86,20
33,Stobno,14.432,53.414,20
79,Niekłończyca,14.508,53.616,33
33,Mokrzyca Mała,14.59,53.866,20
33,Krajnik Górny,14.314,53.018,20
79,Kopice,14.547,53.699,20
24,Siedlice,14.531,53.526,20
55,Stoki,14.344,52.951,24
46,Zastań,14.694,53.979,20
66,Mętno,14.356,52.915,33
46,Wiejkowo,14.685,53.821,39
134,Dziwnów,14.752,54.023,46
24,Dobropole,14.757,53.857,24
39,Wirów,14.553,53.233,24
55,Wełtyń,14.577,53.261,39
33,Strzeżewo,14.867,54.013,24
46,Lubczyna,14.709,53.503,28
66,Krępsko,14.742,53.597,46
24,Ugory,14.898,53.98,20
24,Pucice,14.744,53.454,20
33,Górczyn,14.578,52.931,20
28,Żdżary,14.807,53.578,20
33,Gogolice,14.598,52.91,28
28,Babinek,14.727,53.26,24
66,Gostyniec,14.966,53.993,24
28,Dobropole Gryfińskie,14.747,53.302,20
33,Górnowo,14.675,53.046,20
33,Krzemykowo,14.954,53.895,20
33,Chabowo,14.766,53.229,20
24,Niedźwiedź,14.817,53.366,20
986,Świnoujście,14.243,53.905,397
276,Nowe Warpno,14.287,53.723,112
33,Myślibórz Mały,14.29,53.662,20
66,Myślibórz Wielki,14.3,53.645,39
39,Warnołęka,14.357,53.695,20
24,Wicko,14.437,53.891,20
24,Rzędziny,14.334,53.532,20
46,Bielinek,14.15,52.94,28
66,Łęgi,14.36,53.519,20
33,Buk,14.354,53.499,20
66,Osinów Dolny,14.146,52.851,28
134,Dobra,14.385,53.488,46
39,Grzepnica,14.405,53.515,20
66,Lubiechów Dolny,14.206,52.915,28
46,Warnowo,14.546,53.931,28
134,Cedynia,14.202,52.879,79
33,Stara Rudnica,14.193,52.833,24
46,Dargobądz,14.537,53.871,39
33,Wisełka,14.569,53.965,24
24,Drogoradz,14.468,53.63,20
33,Wąwelnica,14.412,53.451,20
46,Dołuje,14.408,53.435,28
46,Ładzin,14.573,53.909,20
24,Rabiąż,14.579,53.921,20
28,Domysłów,14.587,53.942,20
28,Bartoszewo,14.457,53.519,20
46,Wołczkowo,14.443,53.476,28
66,Tanowo,14.466,53.54,46
46,Barnisław,14.408,53.365,20
24,Mokrzyca Wielka,14.577,53.881,20
24,Czachów,14.266,52.912,24
79,Trzebież,14.515,53.659,55
94,Kołczewo,14.616,53.965,66
24,Płocin,14.582,53.855,20
39,Krajnik Dolny,14.315,53.032,39
24,Golice,14.262,52.862,20
39,Siekierki,14.245,52.807,20
28,Kodrąb,14.61,53.914,20
24,Dębostrów,14.521,53.605,20
46,Tatynia,14.511,53.569,24
33,Wieńkowo,14.517,53.585,20
46,Mierzyn,14.467,53.43,33
24,Orzechów,14.287,52.886,20
33,Kołbaskowo,14.439,53.337,24
192,Wolin,14.612,53.846,79
94,Unin,14.63,53.895,39
24,Trzeszczyn,14.519,53.548,20
112,Warzymice,14.466,53.385,39
79,Krzymów,14.332,52.98,33
24,Chynowo,14.653,53.96,20
66,Ognica,14.37,53.081,39
24,Rekowo,14.662,53.973,20
46,Żelichów,14.294,52.851,20
33,Gogolice,14.619,53.825,20
46,Zagórze,14.615,53.81,24
160,Widuchowa,14.391,53.127,112
33,Gąsierzyno,14.572,53.672,28
66,Klępicz,14.31,52.873,46
55,Łuskowo,14.663,53.937,24
94,Stare Łysogórki,14.285,52.785,46
28,Moczyły,14.467,53.323,20
24,Laska,14.648,53.868,20
39,Marwice,14.421,53.174,20
46,Międzywodzie,14.696,54.005,24
46,Łojszyno,14.685,53.959,20
94,Skoszewo,14.632,53.782,33
39,Sibin,14.675,53.905,20
134,Police,14.559,53.543,94
46,Siadło Dolne,14.501,53.35,20
33,Kurów,14.506,53.366,20
24,Rzeczyn,14.665,53.846,20
55,Dębogóra,14.439,53.154,20
28,Koniewo,14.656,53.807,20
2042,Szczecin,14.54,53.433,1183
79,Nawodna,14.401,53.014,39
55,Przęsocin,14.567,53.515,24
28,Jarszewko,14.65,53.764,20
24,Kukułowo,14.701,53.918,20
24,Krzypnica,14.464,53.184,20
55,Żabnica,14.499,53.289,28
24,Siniechowo,14.664,53.791,20
46,Rynica,14.427,53.057,24
276,Gryfino,14.493,53.254,134
66,Miłowo,14.635,53.686,28
33,Dolsko,14.376,52.899,20
55,Dramino,14.7,53.881,20
160,Stepnica,14.631,53.653,94
39,Nowe Czarnowo,14.484,53.195,20
33,Połchowo,14.728,53.938,20
79,Żarnowo,14.662,53.734,55
79,Piaski Wielkie,14.704,53.854,28
79,Pniewo,14.496,53.215,33
39,Stary Błeszyn,14.345,52.763,20
79,Krzywin,14.46,53.089,33
39,Przyjezierze,14.387,52.87,20
33,Żarnówko,14.668,53.719,20
112,Radziszewo,14.54,53.325,46
24,Rozwarowo,14.727,53.895,20
33,Lisie Pole,14.445,53.027,20
39,Dusin,14.74,53.922,24
55,Lubicz,14.481,53.127,33
33,Troszynek,14.714,53.838,20
28,Zielonczyn,14.669,53.698,20
230,Moryń,14.395,52.852,94
55,Święta,14.629,53.558,33
39,Żółcino,14.772,53.995,20
46,Rzystnowo,14.7,53.759,24
331,Chojna,14.437,52.96,160
160,Kamień Pomorski,14.774,53.963,160
112,Godków,14.43,52.909,28
33,Polesiny,14.481,53.048,20
46,Inoujście,14.643,53.531,20
24,Kłodowo,14.498,53.092,20
39,Dziwnówek,14.807,54.034,20
230,Czelin,14.382,52.737,79
24,Gądno,14.422,52.855,20
24,Miodowice,14.718,53.747,20
33,Bartkowo,14.543,53.209,20
33,Buszęcin,14.771,53.904,20
28,Włodkowice,14.532,53.156,20
39,Wrzosowo,14.813,54.014,28
66,Jarszewo,14.787,53.93,28
112,Steklno,14.541,53.173,28
28,Grabowo,14.805,53.976,20
55,Rurka,14.486,52.993,20
46,Ostromice,14.76,53.818,39
33,Chlebowo,14.597,53.307,24
66,Brzozowo,14.758,53.791,24
46,Babinek,14.547,53.137,33
28,Strzegowo,14.776,53.831,20
24,Mielenko Gryfińskie,14.578,53.207,20
55,Bielin,14.454,52.829,28
46,Czartoryja,14.497,52.948,28
55,Żelechowo,14.535,53.059,33
66,Żarczyn,14.549,53.097,28
33,Jelenin,14.486,52.907,20
28,Strzelczyn,14.52,53.007,20
24,Rzewnowo,14.826,53.939,20
39,Witnica,14.475,52.87,39
66,Chrząstowo,14.844,53.992,20
28,Trzebieszewo,14.848,53.973,28
55,Górki,14.827,53.901,20
39,Kąty,14.737,53.622,20
33,Gardno,14.621,53.259,20
160,Przybiernów,14.786,53.757,94
46,Stawno,14.823,53.869,39
28,Plany,14.472,52.793,28
33,Borzysławiec,14.718,53.519,20
66,Binowo,14.65,53.307,39
33,Kamienny Jaz,14.542,52.982,20
39,Modrzewie,14.739,53.579,20
33,Kurzycko,14.469,52.757,20
66,Kłosów,14.464,52.742,39
94,Grzybno,14.558,53.019,39
33,Grębowo,14.864,53.95,20
39,Goszków,14.502,52.845,20
33,Wierzchlas,14.499,52.829,20
