rs,name,lon,lat,r1
28,Kinlod,22.415,48.462,20
112,Velyka Linyna,22.914,49.389,46
39,Myshliatychi,23.064,49.73,24
46,Zhniatyno,22.594,48.351,20
94,Haloch,22.199,48.554,28
476,Velykyi Bereznyi,22.459,48.893,112
39,Petrivka,22.312,48.399,20
79,Sil,22.523,48.952,28
33,Pastilky,22.5,48.827,20
46,Hubychi,22.775,49.611,20
24,Solianuvatka,22.784,49.592,20
24,Kosteva Pastil,22.551,48.856,24
24,P'iatnytsia,22.82,49.562,20
134,Chervenovo,22.52,48.47,39
24,Deshychi,22.935,49.655,20
33,Andriivka,22.55,48.526,24
33,Husakiv,22.994,49.714,24
39,Luh,22.779,48.982,20
55,Bukova,22.99,49.59,24
55,Shandrovets,22.854,49.169,33
39,Tysovytsia,22.914,49.34,28
55,Bylychi,23.028,49.614,33
66,Hut,22.584,48.311,28
94,Bobovyshche,22.669,48.528,46
33,Chyshky,23.107,49.766,20
28,Pallo,22.17,48.567,20
24,Mali Selmentsi,22.161,48.514,20
28,Palad-Komarivtsi,22.176,48.524,28
28,Solomonovo,22.163,48.431,24
160,Siurte,22.23,48.504,66
397,Chop,22.21,48.431,160
33,Tyihlash,22.23,48.488,20
33,Kholmok,22.257,48.561,20
66,Mynai,22.28,48.591,24
24,Rozivka,22.276,48.579,20
39,Rativtsi,22.262,48.521,20
2450,Uzhhorod,22.298,48.619,1183
33,Zavosyna,22.394,48.854,24
28,Ruski Heivtsi,22.269,48.487,20
33,Korytniany,22.298,48.556,20
33,Chaslivtsi,22.299,48.54,20
79,Onokivtsi,22.341,48.653,33
66,Chervone,22.27,48.428,28
39,Huta,22.372,48.706,20
46,Baranyntsi,22.328,48.57,28
28,Mali Heivtsi,22.304,48.497,20
66,Zabrid,22.462,48.924,24
79,Esen,22.273,48.393,39
39,Novoselytsia,22.418,48.792,33
66,Malyi Bereznyi,22.444,48.863,24
39,Solovka,22.272,48.373,20
28,Strychava,22.483,48.96,20
33,Nevytske,22.393,48.678,20
55,Velyki Heivtsi,22.333,48.507,39
28,Dovhe Pole,22.342,48.525,20
112,Kam'ianytsia,22.405,48.693,39
55,Katyna,22.698,49.526,20
66,Mihovo,22.71,49.551,20
24,Pidhorb,22.362,48.551,20
46,Myrcha,22.462,48.828,20
24,Kniahynia,22.514,48.975,20
33,Demechi,22.321,48.423,20
24,Kropyvnyk,22.726,49.582,20
55,Tsyhanivtsi,22.389,48.592,24
55,Strypa,22.4,48.621,20
39,Velyki Lazy,22.389,48.56,28
24,Velyke,22.737,49.548,20
55,Vorochovo,22.45,48.714,20
24,Kniazhpil,22.747,49.567,20
24,Lopushnytsia,22.726,49.504,24
28,Mala Dobron,22.355,48.437,20
66,Dubrynychi,22.489,48.803,24
33,Kholmets,22.389,48.521,24
39,Trushevychi,22.782,49.642,24
39,Domashyn,22.552,48.969,20
