rs,name,lon,lat,r1
100000,Saint-Denis,55.448,-20.878,100000
66,Le Port,55.29,-20.934,39
192,La Possession,55.336,-20.926,94
397,Saint-Paul,55.27,-21.009,160
112,Les Trois-Bassins,55.295,-21.105,46
160,Salazie,55.539,-21.027,79
192,Saint-Leu,55.287,-21.165,112
66,Saint-Louis,55.409,-21.286,55
66,Saint-Benoît,55.713,-21.033,55
160,Le Tampon,55.515,-21.277,66
112,Saint-Joseph,55.619,-21.378,94
79,Sainte-Marie,55.549,-20.896,79
46,Sainte-Suzanne,55.607,-20.905,39
28,Les Avirons,55.333,-21.241,28
192,Cilaos,55.471,-21.134,79
33,L'Étang-Salé,55.367,-21.265,33
192,Saint-André,55.651,-20.959,160
33,Bras-Panon,55.676,-20.994,24
46,Entre-Deux,55.47,-21.248,39
112,La Plaine-des-Palmistes,55.626,-21.134,79
822,Saint-Pierre,55.478,-21.341,192
55,Petite-Île,55.566,-21.355,46
160,Sainte-Rose,55.793,-21.127,66
276,Saint-Philippe,55.768,-21.358,112
