rs,name,lon,lat,r1
28,Grgarske Ravne,13.668,46.032,20
33,Skrbina,13.735,45.842,20
24,Sv. Peter,13.682,45.466,20
55,Bohinjska Bela,14.061,46.337,24
66,Stanjel,13.844,45.823,33
112,Zelezniki,14.167,46.225,79
79,Golnik,14.33,46.324,33
39,Borjana,13.476,46.255,28
94,Trenta,13.752,46.381,46
55,Sempeter pri Gorici,13.64,45.93,24
33,Ravnica,13.698,45.984,20
33,Loke,13.698,45.96,20
28,Vojscica,13.672,45.829,20
46,Kneza,13.829,46.161,28
24,Ribcev Laz,13.888,46.277,20
160,Cepovan,13.792,46.048,66
33,Brje pri Komnu,13.718,45.785,20
66,Gorenja Kanomlja,13.898,46.061,28
33,Padna,13.684,45.491,20
24,Zgornje Gorje,14.069,46.381,20
24,Kriz,13.865,45.744,20
28,Loze,13.938,45.827,20
160,Radovljica,14.174,46.344,79
33,Osp,13.858,45.571,20
28,Rizana,13.848,45.544,20
28,Gore,14.057,46.003,20
39,Fuzine,14.095,46.086,20
55,Drazgose,14.177,46.252,20
94,Kropa,14.205,46.298,39
55,Gracisce,13.874,45.503,33
94,Ziri,14.11,46.047,46
79,Divaca,13.969,45.681,55
79,Podkraj,14.059,45.866,33
79,Presnica,13.939,45.571,28
134,Senozece,14.039,45.721,39
134,Breginj,13.426,46.262,33
79,Zaga,13.482,46.304,39
24,Srpenica,13.498,46.292,20
331,Bovec,13.552,46.338,79
39,Cezsoca,13.547,46.319,20
28,Staro selo,13.532,46.247,28
66,Log pod Mangartom,13.603,46.407,55
66,Trnovo ob Soci,13.553,46.28,28
24,Kal-Koritnica,13.578,46.337,20
134,Kobarid,13.58,46.246,94
24,Drezniske Ravne,13.607,46.269,20
28,Idrsko,13.593,46.232,20
24,Neblo,13.502,46.006,20
66,Ratece,13.716,46.498,39
28,Dreznica,13.614,46.257,20
33,Livek,13.6,46.202,20
112,Soca,13.667,46.342,66
94,Dobrovo,13.527,45.997,66
39,Vedrijan,13.543,46.015,20
24,Podkoren,13.756,46.494,20
33,Kamno,13.638,46.214,20
46,Vipolze,13.536,45.974,20
24,Vrsno,13.644,46.225,20
24,Vrhovlje pri Kojskem,13.573,46.024,20
33,Lig,13.61,46.096,20
28,Plave,13.588,46.04,20
134,Kranjska Gora,13.79,46.486,134
46,Hum,13.581,45.995,24
55,Volarje,13.674,46.21,24
66,Deskle,13.614,46.053,28
39,Kambresko,13.649,46.128,20
192,Kanal,13.634,46.085,79
55,Rocinj,13.671,46.11,20
24,Gozd Martuljek,13.832,46.484,24
24,Volce,13.709,46.176,20
28,Ciginj,13.71,46.163,20
24,Zatolmin,13.727,46.195,20
94,Opatje selo,13.583,45.851,33
134,Miren,13.607,45.893,33
476,Tolmin,13.732,46.183,160
39,Bate,13.677,46.045,20
33,Levpa,13.704,46.091,20
476,Nova Gorica,13.646,45.958,331
94,Grgar,13.671,46.001,33
28,Vrtojba,13.636,45.914,20
66,Most na Soci,13.742,46.153,20
46,Banjsice,13.704,46.062,20
28,Bilje,13.635,45.894,20
33,Ljubinj,13.773,46.168,20
66,Kal nad Kanalom,13.741,46.084,28
33,Brestovica pri Komnu,13.626,45.814,24
28,Belca,13.91,46.476,20
33,Kostanjevica na Krasu,13.642,45.844,33
55,Bukovica,13.669,45.899,24
24,Idrija pri Baci,13.78,46.139,24
24,Voglarji,13.736,45.985,20
79,Mojstrana,13.939,46.461,39
33,Trnovo,13.741,45.972,24
55,Slap ob Idrijci,13.805,46.122,20
28,Ozeljan,13.73,45.942,20
33,Prvacina,13.713,45.89,24
33,Stara Fuzina,13.894,46.288,33
160,Piran,13.568,45.528,94
24,Lipa,13.708,45.847,20
39,Sempas,13.746,45.928,33
79,Lokve,13.792,46.012,28
33,Gorjansko,13.712,45.802,20
28,Zalosce,13.75,45.886,20
39,Dolenja Trebusa,13.84,46.094,33
33,Strunjan,13.605,45.532,20
24,Brod,13.928,46.276,20
33,Crnice,13.778,45.908,20
33,Hrusica,14.011,46.449,24
33,Sentviska Gora,13.871,46.117,20
94,Komen,13.745,45.817,66
24,Seca,13.612,45.496,20
