rs,name,lon,lat,r1
79,El Serrat,1.539,42.619,20
46,La Massana,1.515,42.544,28
24,Anyos,1.524,42.533,20
94,Arinsal,1.484,42.572,24
55,Pal,1.474,42.545,20
24,Erts,1.497,42.562,20
39,Llorts,1.526,42.596,20
28,La Cortinada,1.519,42.575,20
24,Fontaneda,1.464,42.453,20
24,Sornas,1.528,42.565,20
79,Sant Julia de Loria,1.493,42.467,28
100000,Andorra,1.524,42.508,100000
24,Auvinya,1.497,42.45,20
55,Juberri,1.491,42.439,24
24,Vila,1.567,42.532,20
112,Canillo,1.598,42.567,24
55,Encamp,1.586,42.535,39
46,El Tarter,1.652,42.58,33
192,Pas de la Casa,1.733,42.543,94
