cc,rs,name,lon,lat,r1
IT,240,Casella,9.002,44.532,200
DE,345,Rathenow,12.333,52.608,240
DE,414,Roth,11.091,49.245,200
SE,240,Markaryd,13.601,56.459,200
DE,288,Halle (Saale),11.971,51.482,200
IT,240,Varzi,9.191,44.824,200
DE,345,Kulmbach,11.456,50.108,200
DE,240,Waren (Müritz),12.686,53.513,240
SE,595,Hammerdal,15.356,63.584,240
DE,240,Ziesar,12.29,52.267,200
DE,240,Bad Lobenstein,11.64,50.45,200
DE,288,Kaufbeuren,10.621,47.88,200
IT,1232,Sondrio,9.877,46.169,288
IT,414,Bergamo,9.668,45.694,240
IT,345,Treviglio,9.592,45.524,200
IT,345,Lodi,9.503,45.314,200
CH,345,Scuol,10.294,46.796,200
DE,240,Eichstätt,11.185,48.891,200
DE,288,Pegnitz,11.544,49.756,200
NO,2127,Harstad,16.541,68.8,714
DE,496,Augsburg,10.898,48.368,345
DE,595,Dessau,12.246,51.835,288
SE,714,Kristianstad,14.168,56.026,496
DE,240,Boek,12.792,53.393,200
SE,288,Hjo,14.276,58.301,200
SE,414,Höör,13.548,55.936,200
SE,345,Mjölby,15.13,58.333,200
DE,288,Weißenfels,11.967,51.2,200
SE,240,Traryd,13.74,56.577,200
DE,414,Demmin,13.038,53.906,200
SE,496,Vaggeryd,14.149,57.497,200
NO,345,Sulitjelma,16.063,67.139,200
AT,714,Imst,10.741,47.237,200
SE,345,Kopparberg,15.02,59.867,200
SE,714,Älmhult,14.137,56.55,240
SE,345,Karlskoga,14.532,59.334,288
DE,414,Stralsund,13.09,54.314,200
DE,288,Altenburg,12.437,50.987,200
DE,496,Amberg,11.856,49.445,200
IT,714,Borgo Val di Taro,9.77,44.486,288
SE,240,Bodafors,14.705,57.505,200
DE,240,Stavenhagen,12.907,53.697,200
DE,595,Jessen (Elster),12.955,51.79,200
SE,2127,Strömsund,15.562,63.853,595
DE,595,Luckenwalde,13.173,52.089,200
DE,496,Bayreuth,11.575,49.944,345
SE,1232,Jönköping,14.16,57.755,595
SE,240,Skurup,13.501,55.48,200
SE,288,Rottne,14.894,57.024,200
DE,240,Hersbruck,11.43,49.508,200
SE,595,Los,15.168,61.735,288
SE,595,Värnamo,14.041,57.185,345
SE,496,Ljungby,13.943,56.833,288
IT,288,Rapallo,9.226,44.353,200
SE,414,Bräcke,15.42,62.752,200
SE,240,Hässleholm,13.774,56.16,200
DE,345,Füssen,10.7,47.57,200
DE,288,Au,11.121,48.573,200
SE,496,Leksand,15.008,60.732,200
DE,414,Penzing,10.927,48.075,200
NO,595,Kjøpsvik,16.374,68.099,200
DE,240,Münchberg,11.79,50.192,200
DE,288,Bitterfeld-Wolfen,12.325,51.625,200
SE,345,Furudal,15.125,61.17,200
IT,240,Tirano,10.165,46.216,200
DE,345,Neuruppin,12.806,52.923,345
DE,345,Neumarkt i.d.OPf.,11.459,49.279,200
SE,240,Laxå,14.62,58.982,200
DE,856,Gera,12.08,50.876,240
SE,595,Sjöbo,13.701,55.636,200
SE,288,Karlsborg,14.52,58.529,200
SE,414,Stugun,15.601,63.168,200
DE,288,Tarmow,12.805,52.796,200
AT,595,Pfunds,10.542,46.967,240
DE,414,Hof,11.914,50.317,200
DE,345,Bad Belzig,12.587,52.141,240
CH,288,Valchava,10.404,46.602,200
IT,496,Piacenza,9.706,45.045,345
IT,288,Bormio,10.37,46.469,200
SE,345,Osby,14.001,56.385,200
SE,345,Gränna,14.468,58.025,200
DE,414,Neustrelitz,13.062,53.363,200
IT,240,Curon Venosta,10.543,46.808,200
SE,496,Boda,15.219,61.002,200
DE,2552,Leipzig,12.378,51.338,1027
IT,345,Darfo Boario Terme,10.183,45.883,240
DE,240,Berkau,12.641,51.968,200
DE,496,Ingolstadt,11.423,48.765,345
DE,856,Greifswald,13.38,54.096,414
SE,345,Ystad,13.816,55.435,288
DE,1027,Plauen,12.135,50.496,200
SE,1232,Ånge,15.67,62.524,496
DE,595,Neubrandenburg,13.26,53.557,595
IT,345,Sellero,10.35,46.052,200
IT,288,Bardi,9.729,44.63,200
FR,345,Galéria,8.648,42.409,200
SE,595,Ludvika,15.198,60.145,288
DE,414,Sassnitz,13.634,54.513,240
FR,496,Calvi,8.757,42.568,240
SE,595,Askersund,14.911,58.89,200
IT,345,Villa,10.279,45.719,200
IT,345,Manerbio,10.135,45.355,200
SE,414,Degeberga,14.085,55.826,200
IT,595,Brescia,10.221,45.525,414
DE,496,Garmisch-Partenkirchen,11.086,47.492,200
FR,414,Cargèse,8.595,42.135,200
IT,288,Alseno,9.962,44.898,200
IT,414,Silandro,10.771,46.628,345
NO,240,Ballangen,16.828,68.341,200
SE,240,Bjursås,15.45,60.738,200
SE,288,Lönsboda,14.318,56.396,200
AT,288,Telfs,11.076,47.311,200
SE,240,Vislanda,14.454,56.786,200
SE,856,Borlänge,15.43,60.476,714
SE,288,Lammhult,14.582,57.17,200
SE,345,Lindesberg,15.224,59.601,240
SE,345,Hoting,16.205,64.114,200
DE,240,Wurzen,12.735,51.37,200
DE,288,Zwickau,12.496,50.719,200
SE,240,Sävsjö,14.663,57.395,200
SE,288,Kumla,15.141,59.129,200
SE,240,Löderup,14.114,55.438,200
SE,345,Aneby,14.808,57.835,200
NO,288,Gryllefjord,17.05,69.361,288
DE,240,Grimma,12.727,51.235,200
IT,496,Cusiano,10.746,46.311,200
SE,1027,Örebro,15.206,59.278,496
SE,288,Kivik,14.221,55.687,200
DE,496,Weiden i.d.OPf.,12.16,49.676,288
IT,240,Pontremoli,9.879,44.375,200
SE,414,Motala,15.041,58.547,240
SE,288,Kälarne,16.083,62.979,200
DE,3062,München,11.576,48.138,2552
DE,414,Anklam,13.693,53.855,200
DE,414,Geretsried,11.482,47.856,240
IT,240,Stintino,8.219,40.954,200
CZ,496,Cheb,12.374,50.08,240
FR,2552,Ajaccio,8.739,41.919,1027
SE,595,Tranås,14.976,58.037,345
SE,240,Rossön,16.321,63.929,200
SE,288,Falun,15.623,60.605,200
DE,414,Templin,13.499,53.121,200
IT,714,La Spezia,9.85,44.114,496
DE,288,Pfreimd,12.182,49.494,200
DE,288,Freising,11.748,48.404,200
SE,240,Frövi,15.365,59.471,200
SE,345,Edsbyn,15.818,61.376,200
SE,496,Dorotea,16.415,64.263,288
DE,240,Torgau,13.004,51.559,200
NO,240,Grov,17.125,68.674,200
SE,496,Simrishamn,14.343,55.552,240
NO,288,Ibestad,17.171,68.78,200
SE,414,Eksjö,14.971,57.668,200
AT,345,Neustift im Stubaital,11.308,47.11,200
DE,288,Werbig,13.194,51.93,200
DE,856,Regensburg,12.102,49.015,595
DE,10965,Berlin,13.406,52.518,6346
SE,288,Backe,16.413,63.81,200
SE,345,Fränsta,16.166,62.499,200
DE,345,Lenggries,11.577,47.683,200
AT,1773,Innsbruck,11.403,47.268,714
SE,1773,Växjö,14.798,56.894,714
IT,714,Parma,10.329,44.803,345
FR,856,Corte,9.149,42.31,288
SE,345,Hammarstrand,16.346,63.109,345
IT,240,Porto Torres,8.4,40.836,200
SE,345,Tjällmo,15.354,58.716,200
SE,856,Vilhelmina,16.66,64.625,714
IT,595,Mantova,10.773,45.153,240
IT,345,Alghero,8.321,40.557,200
SE,595,Ljusdal,16.097,61.829,414
DE,414,Prenzlau,13.862,53.316,240
IT,240,Vetto,10.339,44.484,240
CZ,288,Tachov,12.634,49.795,200
CZ,345,Mariánské Lázně,12.701,49.965,200
SE,240,Korsberga,15.125,57.301,200
DE,240,Rötz,12.531,49.342,200
DE,288,Nieska,13.359,51.429,200
IT,414,Capraia Isola,9.844,43.048,288
DE,288,Mittweida,12.976,50.987,200
DE,496,Chemnitz,12.922,50.834,414
DE,240,Lengefeld,13.193,50.72,200
IT,240,Romana,8.586,40.484,200
SE,496,Ramsele,16.474,63.534,345
FR,595,Ghisonaccia,9.404,42.017,240
SE,240,Hjortkvarn,15.439,58.897,200
DE,595,Rosenheim,12.129,47.856,288
FR,714,Porto-Vecchio,9.279,41.591,345
SE,240,Delsbo,16.555,61.805,200
SE,345,Rejmyre,15.924,58.831,200
FR,288,Propriano,8.904,41.676,200
SE,345,Svärdsjö,15.906,60.742,200
SE,414,Urshult,14.818,56.533,200
SE,240,Kilafors,16.566,61.231,200
SE,240,Mjällby,14.678,56.046,200
PL,288,Dziwnów,14.752,54.023,200
SE,345,Lingbo,16.688,61.05,200
SE,496,Vetlanda,15.085,57.415,414
SE,288,Holmsjö,15.539,56.421,200
FR,1478,Bastia,9.452,42.702,595
AT,345,Mariahilf,12.298,46.914,345
IT,345,Vipiteno,11.431,46.891,200
DE,414,Döbeln,13.121,51.122,200
SE,345,Fagersta,15.809,60.002,200
DE,414,Landshut,12.152,48.537,345
SE,288,Österbymo,15.273,57.827,200
DE,288,Grafing b.München,11.966,48.045,200
DE,288,Pasewalk,13.99,53.505,200
IT,414,Rovereto,11.045,45.886,200
IT,496,Trento,11.132,46.076,345
IT,288,Ala,11,45.759,200
IT,345,Ligonchio,10.342,44.315,200
IT,1478,Bolzano,11.334,46.493,595
IT,3062,Sassari,8.55,40.73,1232
NO,714,Narvik,17.426,68.436,288
FR,345,Penta-di-Casinca,9.459,42.466,200
SE,345,Karlshamn,14.856,56.174,288
DE,288,Paindlkofen,12.27,48.685,200
DE,345,Königs Wusterhausen,13.624,52.299,200
DE,714,Sehma,12.996,50.538,200
DE,714,Eberswalde,13.82,52.835,288
CZ,595,Karlovy Vary,12.886,50.221,345
AT,240,Jenbach,11.769,47.395,200
DE,496,Riesa,13.305,51.303,240
CZ,240,Chodov,12.863,50.069,200
PL,496,Świnoujście,14.243,53.905,345
DE,288,Drahnsdorf,13.576,51.916,200
FR,288,Cervione,9.491,42.331,200
IT,1773,Verona,10.997,45.434,714
NO,240,Bjerkvik,17.557,68.552,200
SE,240,Ingatorp,15.413,57.639,200
SE,2127,Linköping,15.621,58.404,714
DE,345,Strausberg,13.882,52.58,200
SE,240,Arbrå,16.378,61.468,200
DK,1232,Rønne,14.709,55.093,414
SE,240,Stöde,16.587,62.419,200
SE,288,Lenhovda,15.272,56.995,200
DE,414,Cham,12.667,49.219,288
SE,856,Bollnäs,16.372,61.348,345
SE,856,Storuman,17.116,65.094,414
SE,345,Junsele,16.862,63.697,200
IT,496,Bressanone,11.657,46.709,200
SE,240,Falla,15.748,58.682,200
SE,240,Åseda,15.353,57.167,200
DE,288,Straubing,12.572,48.876,240
FR,345,Sari-Solenzara,9.396,41.859,200
FR,240,Conca,9.335,41.734,200
FR,345,Bonifacio,9.156,41.387,200
SE,345,Köping,15.997,59.513,200
DE,240,Cölln,13.487,51.162,200
SE,414,Kisa,15.635,57.984,200
SE,595,Avesta,16.178,60.14,345
AT,345,Wörgl,12.066,47.486,288
SE,240,Näsåker,16.902,63.443,200
SE,414,Hofors,16.29,60.55,288
IT,714,Livorno,10.326,43.547,496
DE,595,Waldkraiburg,12.4,48.208,240
DE,240,Göhra,13.589,51.268,200
IT,496,Lucca,10.501,43.86,240
SE,240,Hassela,16.691,62.115,200
NO,288,Tennevoll,17.807,68.748,200
SE,496,Kosta,15.397,56.843,200
CZ,240,Domažlice,12.929,49.441,200
IT,288,Benabbio,10.605,43.999,200
IT,414,Modena,10.918,44.656,240
DE,288,Klingenberg,13.533,50.919,200
SE,288,Äsköping,16.064,59.147,200
DE,496,Schwedt/Oder,14.288,53.055,200
IT,496,Macomer,8.766,40.262,288
IT,345,Quarantoli,11.098,44.92,200
IT,240,Luogosanto,9.205,41.046,200
IT,1478,Oristano,8.594,39.902,414
NO,345,Sommarøy,18.006,69.635,240
NO,1027,Finnsnes,17.982,69.232,345
SE,288,Horndal,16.411,60.299,200
IT,414,Ozieri,9.002,40.584,200
DE,240,Reichenau,13.575,50.793,200
IT,288,Oschiri,9.102,40.72,200
IT,414,Legnago,11.308,45.19,200
PL,1773,Szczecin,14.54,53.433,714
IT,595,La Maddalena,9.412,41.221,240
PL,288,Stepnica,14.631,53.653,200
NO,288,Gibostad,18.075,69.356,200
IT,288,Ghilarza,8.837,40.123,200
DE,1027,Dresden,13.737,51.052,714
SE,595,Sorsele,17.533,65.527,345
DE,240,Worin,14.271,52.522,200
IT,414,Terralba,8.638,39.718,200
SE,414,Vimmerby,15.847,57.669,288
PL,288,Moryń,14.395,52.852,200
IT,345,Mezzano,11.809,46.154,240
SE,414,Åtvidaberg,15.998,58.198,200
SE,414,Katrineholm,16.205,58.992,345
DK,345,Svaneke,15.144,55.139,200
IT,496,Cecina,10.519,43.314,200
AT,288,Sankt Johann in Tirol,12.425,47.522,200
SE,856,Åsele,17.352,64.163,345
CZ,345,Žatec,13.546,50.327,200
IT,240,Portoferraio,10.314,42.811,200
SE,345,Ockelbo,16.719,60.892,200
CZ,414,Most,13.636,50.503,200
DE,240,Beeskow,14.247,52.172,200
SE,414,Norrköping,16.179,58.591,240
CZ,856,Plzeň,13.377,49.748,496
IT,496,Iglesias,8.537,39.313,345
IT,414,Vergato,11.113,44.285,200
DE,595,Regen,13.126,48.97,240
CZ,496,Klatovy,13.294,49.396,288
IT,414,Sant'Antioco,8.454,39.063,200
IT,288,Samugheo,8.941,39.948,200
SE,595,Sollefteå,17.281,63.166,414
SE,414,Sala,16.58,59.918,200
DE,240,Burghausen,12.831,48.169,240
SE,496,Bergsjö,17.059,61.98,200
SE,595,Karlskrona,15.624,56.198,414
SE,240,Ilsbo,17.05,61.856,200
SE,595,Västerås,16.543,59.618,414
IT,856,Olbia,9.505,40.923,595
IT,496,Piombino,10.527,42.922,345
IT,288,San Candido,12.279,46.733,200
IT,288,Villacidro,8.738,39.458,200
SE,345,Eskilstuna,16.503,59.371,200
SE,856,Arjeplog,17.862,66.046,496
IT,288,Este,11.656,45.225,200
PL,288,Maszewo,15.059,53.497,200
SE,1478,Hudiksvall,17.116,61.729,595
SE,345,Nybro,15.906,56.745,200
IT,856,Nuoro,9.311,40.318,496
IT,2127,Bologna,11.342,44.494,1232
NO,714,Setermoen,18.351,68.861,288
PL,414,Dębno,14.701,52.74,200
IT,288,Pieve di Cadore,12.366,46.423,200
AT,240,Zell am See,12.794,47.326,200
DE,345,Eisenhüttenstadt,14.631,52.146,200
IT,288,Bagno di Gavorrano,10.887,42.938,200
IT,288,Poggibonsi,11.146,43.472,200
IT,240,Conegliano,12.295,45.877,200
CZ,345,Zlonice,14.092,50.288,200
DE,345,Waldkirchen,13.6,48.731,200
PL,240,Resko,15.403,53.769,200
CZ,496,Příbram,14.01,49.691,345
SE,288,Enköping,17.086,59.639,200
SE,288,Högsby,16.025,57.169,200
DE,856,Cottbus,14.335,51.759,595
SE,240,Söderhamn,17.056,61.309,240
IT,856,Tortolì,9.666,39.929,288
AT,595,Sankt Johann im Pongau,13.204,47.35,345
DE,240,Turnow,14.387,51.872,200
SE,856,Nyköping,17.023,58.757,345
DE,714,Frankfurt (Oder),14.551,52.342,345
SE,3062,Sundsvall,17.296,62.397,1232
SE,345,Bredbyn,18.102,63.451,200
DE,496,Hoyerswerda,14.244,51.439,240
CZ,288,Prášily,13.378,49.105,200
PL,414,Świdwin,15.774,53.778,200
SE,288,Kristineberg,18.577,65.061,200
IT,345,Pomarance,10.871,43.298,200
PL,288,Bogatynia,14.961,50.902,200
SE,288,Löttorp,17.003,57.164,200
SE,414,Överum,16.307,57.99,200
DE,345,Bischofswerda,14.18,51.128,240
IT,714,Ferrara,11.619,44.836,288
IT,856,Padova,11.881,45.413,496
IT,240,Desulo,9.226,40.01,200
IT,345,Belluno,12.217,46.151,240
SE,240,Mogata,16.448,58.453,200
PL,288,Pyrzyce,14.892,53.146,200
IT,240,Monterenzio,11.405,44.325,200
CZ,496,Ústí nad Labem,14.04,50.661,288
IT,288,Auronzo,12.42,46.562,240
IT,288,San Teodoro,9.672,40.775,200
IT,496,Rovigo,11.793,45.08,200
PL,288,Myślibórz,14.867,52.924,200
PL,288,Gryfice,15.193,53.907,288
SE,496,Tärnsjö,16.926,60.154,200
AT,240,Kals am Großglockner,12.647,47.002,200
PL,496,Nowogard,15.129,53.665,200
PL,345,Stargard,15.029,53.339,240
NO,288,Andselv,18.522,69.07,200
SE,345,Vallvik,17.18,61.186,200
SE,288,Hjorted,16.309,57.623,200
SE,240,Norrsundet,17.138,60.933,200
IT,1478,Firenze,11.249,43.787,595
SE,345,Malmköping,16.724,59.135,200
SE,496,Torsås,16.001,56.412,200
AT,1027,Salzburg,13.034,47.81,714
SE,3062,Gävle,17.122,60.69,714
IT,496,Siniscola,9.692,40.572,240
DE,345,Pocking,13.31,48.4,200
DE,240,Berchtesgaden,13.003,47.633,200
SE,288,Morgongåva,16.964,59.933,200
IT,288,Dorgali,9.588,40.293,200
IT,345,Urzulei,9.508,40.093,200
SE,288,Valdemarsvik,16.596,58.21,240
IT,595,Treviso,12.24,45.674,200
DE,714,Passau,13.458,48.573,345
AT,856,Lienz,12.77,46.829,288
DE,240,Keune,14.661,51.718,200
IT,288,Dolianova,9.178,39.379,200
CZ,240,Kladno,14.103,50.147,200
IT,3674,Cagliari,9.116,39.23,2127
IT,345,Pula,9,39.009,200
CZ,288,Beroun,14.071,49.965,200
SE,1027,Oskarshamn,16.432,57.257,414
SE,288,Nävekvarn,16.798,58.633,200
CZ,240,Blatná,13.882,49.425,200
SE,414,Kramfors,17.777,62.928,200
IT,345,Bubano,11.783,44.412,200
SE,240,Strängnäs,17.019,59.373,200
SE,856,Västervik,16.626,57.755,496
SE,288,Mönsterås,16.441,57.042,200
SE,1232,Kalmar,16.34,56.677,714
CZ,414,Chřibská,14.483,50.863,200
SE,288,Loftahammar,16.687,57.902,200
IT,496,Siena,11.334,43.32,288
SE,240,Figeholm,16.549,57.374,200
CZ,414,Štětí,14.374,50.453,200
IT,1027,Grosseto,11.107,42.771,595
SE,240,Ramvik,17.864,62.81,200
NO,5289,Tromsø,18.956,69.651,2127
IT,414,Chioggia,12.278,45.196,240
IT,496,Tertenia,9.577,39.697,200
PL,595,Gorzów Wielkopolski,15.229,52.738,496
AT,288,Bad Gastein,13.134,47.116,200
IT,414,Pordenone,12.651,45.961,240
SE,240,Älvkarleby,17.454,60.57,200
AT,240,Großarl,13.201,47.237,200
SE,595,Härnösand,17.907,62.631,200
PL,240,Drzewce,15.106,52.24,200
PL,595,Choszczno,15.422,53.169,200
DE,240,Wegscheid,13.789,48.601,200
SE,288,Degerhamn,16.417,56.354,200
IT,288,San Donà di Piave,12.565,45.636,200
PL,345,Ińsko,15.55,53.436,200
CZ,288,Prachatice,13.997,49.014,200
IT,496,Comacchio,12.181,44.696,240
IT,240,Montiano,11.223,42.645,200
CZ,2552,Praha,14.417,50.085,1478
IT,345,Porto Santo Stefano,11.123,42.433,288
IT,288,Muravera,9.574,39.421,240
CZ,496,Písek,14.147,49.31,240
SE,714,Tierp,17.52,60.345,240
IT,345,Goro,12.3,44.855,200
IT,496,Tolmezzo,13.016,46.406,288
IT,496,Forlì,12.053,44.222,288
AT,414,Gosau,13.524,47.58,200
IT,345,Villasimius,9.517,39.145,200
IT,414,Ravenna,12.203,44.416,200
SE,414,Fredrika,18.403,64.074,288
IT,345,Portogruaro,12.839,45.777,200
IT,240,Pila,12.483,44.967,200
PL,496,Żary,15.142,51.641,240
DE,856,Görlitz,14.988,51.155,288
NO,496,Storsteinnes,19.218,69.237,200
CZ,240,Brandýs nad Labem-Stará Boleslav,14.663,50.188,200
AT,496,Gmunden,13.799,47.919,200
PL,414,Białogard,15.991,54.007,200
IT,595,Arezzo,11.866,43.472,288
SE,240,Nordingrå,18.287,62.931,200
SE,1232,Uppsala,17.634,59.851,414
SE,288,Docksta,18.328,63.055,200
PL,288,Iłowa,15.2,51.503,200
NO,414,Skjold,19.295,69.027,200
SE,595,Malå,18.742,65.185,288
SE,240,Storvreta,17.705,59.958,200
AT,288,Malta,13.507,46.955,200
SE,1027,Lycksele,18.666,64.594,595
IT,414,Abbadia San Salvatore,11.676,42.878,345
CZ,345,Český Krumlov,14.315,48.812,200
PL,414,Międzyrzecz,15.587,52.435,200
CZ,856,České Budějovice,14.474,48.975,595
PL,414,Świebodzin,15.531,52.247,240
AT,288,Wels,14.03,48.168,200
PL,1478,Koszalin,16.171,54.19,714
CZ,414,Mladá Boleslav,14.903,50.412,288
IT,240,Oro,12.161,42.991,200
IT,240,Orvieto,12.108,42.718,200
AT,345,Spittal an der Drau,13.496,46.796,345
IT,345,Gorizia,13.614,45.934,200
PL,240,Bobolice,16.591,53.955,200
SE,345,Järna,17.562,59.094,200
CZ,496,Benešov,14.687,49.782,240
CZ,414,Jindřichův Hradec,15.002,49.145,200
CZ,288,Votice,14.639,49.64,200
CZ,856,Liberec,15.058,50.771,496
PL,414,Złocieniec,16.008,53.53,200
CZ,240,Žirovnice,15.188,49.253,200
PL,714,Słupsk,17.028,54.466,414
AT,496,Sankt Martin,13.654,47.1,240
IT,1773,Trieste,13.803,45.634,414
SE,288,Trosa,17.546,58.899,200
PL,240,Dretyń,16.982,54.104,200
SE,345,Glommersträsk,19.633,65.261,200
PL,240,Połczyn-Zdrój,16.099,53.764,200
PL,414,Szamotuły,16.584,52.613,200
PL,1232,Zielona Góra,15.503,51.936,714
PL,595,Legnica,16.162,51.205,345
SE,288,Bergshamra,18.629,59.637,200
AT,345,Berndorf,14.216,48.431,200
IT,856,Udine,13.244,46.066,345
PL,288,Drezdenko,15.831,52.842,200
SE,240,Björna,18.599,63.551,200
CZ,856,Tábor,14.658,49.414,345
SE,288,Köpmanholmen,18.573,63.171,200
AT,240,Gröbming,13.903,47.444,200
NO,496,Hansnes,19.613,69.962,288
SE,288,Rusksele,18.895,64.814,200
SE,345,Märsta,17.847,59.627,200
AT,2127,Linz,14.307,48.268,856
IT,240,Canino,11.753,42.467,200
IT,288,Città di Castello,12.233,43.469,200
SE,1027,Örnsköldsvik,18.688,63.317,496
PL,240,Międzychód,15.906,52.606,200
PL,345,Borowina,15.584,51.635,200
IT,1027,Rimini,12.577,44.049,714
SE,345,Alunda,18.085,60.066,200
SE,1232,Arvidsjaur,19.18,65.592,595
IT,345,Tarquinia,11.757,42.248,200
PL,345,Bolesławiec,15.559,51.262,288
CZ,345,Semily,15.336,50.602,200
SI,345,Soča,13.667,46.342,200
SE,240,Segersäng,17.93,59.027,200
AT,414,Steyr,14.428,48.045,200
AT,496,Liezen,14.242,47.565,288
CZ,496,Kolín,15.2,50.028,288
PL,240,Rudki,16.367,53.402,200
IT,414,Civitavecchia,11.801,42.092,345
SE,345,Täby,18.075,59.448,200
AT,345,Windischgarsten,14.328,47.722,200
SE,496,Nynäshamn,17.944,58.905,288
SE,288,Gideå,18.972,63.483,200
CZ,240,Byňov,14.799,48.816,200
SI,496,Tolmin,13.732,46.183,200
SE,15789,Stockholm,18.091,59.27,5289
IT,595,Fermignano,12.642,43.686,240
IT,2127,Perugia,12.379,43.099,714
SE,595,Östhammar,18.361,60.26,288
SE,595,Moskosel,19.452,65.873,240
IT,414,Viterbo,12.107,42.425,288
SE,240,Jordbro,18.127,59.145,200
PL,240,Wałcz,16.472,53.273,200
SE,288,Rånäs,18.304,59.804,200
AT,240,Rennweg,14.127,46.784,200
PL,288,Jelenia Góra,15.736,50.902,288
SE,496,Bjurholm,19.22,63.932,240
PL,1027,Szczecinek,16.692,53.71,345
SE,345,Åmsele,19.344,64.53,240
AT,414,Königswiesen,14.841,48.408,200
PL,414,Kępice,16.889,54.241,200
IT,288,Todi,12.406,42.78,200
PL,496,Głogów,16.075,51.649,200
SE,714,Norsjö,19.489,64.913,288
SE,496,Porjus,19.815,66.957,240
SI,240,Dutovlje,13.833,45.756,200
PL,414,Lubasz,16.522,52.847,200
AT,288,Leopoldsdorf,15.138,48.948,200
AT,288,Oberland,14.746,47.9,200
AT,595,Amstetten,14.871,48.123,240
NO,496,Lyngseidet,20.217,69.572,200
SE,414,Hallstavik,18.599,60.054,200
SE,1232,Jokkmokk,19.85,66.601,496
PL,496,Miastko,16.973,53.996,240
HR,414,Rovinj,13.641,45.08,414
AT,414,Klagenfurt am Wörthersee,14.305,46.625,414
CZ,288,Dvůr Králové nad Labem,15.814,50.432,200
