rs,name,lon,lat,r1
24,Rīga,24.138,56.946,20
28,Daugavpils,26.539,55.883,20
134,Vecmīlgrāvis,24.106,57.031,55
66,Kauguri,23.611,56.954,46
33,Bolderāja,24.04,57.034,28
66,Sarkandaugava,24.127,56.997,24
33,Jelgava (N),23.754,56.664,20
94,Karosta,21.029,56.553,39
331,Krāslava,27.17,55.894,276
192,Līvāni,26.175,56.358,160
822,Madona,26.212,56.851,331
331,Aizkraukle,25.258,56.599,276
571,Alūksne,27.051,57.422,230
476,Preiļi,26.724,56.291,230
331,Balvi,27.263,57.132,192
79,Ķekava,24.231,56.83,55
276,Smiltene,25.901,57.42,230
66,Andzeļi,27.553,56.169,39
55,Naujene,26.718,55.935,28
66,Līksna,26.402,55.987,46
160,Ilūkste,26.295,55.977,112
79,Pašuliene,26.244,55.943,33
94,Eglaine,26.125,55.948,66
33,Šēdere,26.172,55.931,24
94,Kalnieši,27.377,55.869,66
230,Indra,27.534,55.876,160
192,Piedruja,27.446,55.797,46
55,Sēļi,26.057,57.742,24
160,Liepna,27.472,57.344,94
160,Žīguri,27.666,57.265,66
160,Pope,21.853,57.4,94
55,Dokupe,21.624,57.362,24
55,Tārgale,21.646,57.331,46
160,Vārve,21.558,57.306,33
66,Zūras,21.608,57.256,20
39,Ventava,21.612,57.229,28
192,Zlēkas,21.828,57.124,79
112,Ziras,21.576,57.173,46
112,Užava,21.457,57.229,66
192,Piltene,21.678,57.224,134
134,Ērģeme,25.816,57.806,94
39,Lugaži,25.951,57.767,24
230,Lode,25.378,58.008,55
112,Vilpulka,25.233,57.963,55
685,Rūjiena,25.332,57.897,276
28,Jeri,25.361,57.879,20
79,Naukšēni,25.458,57.884,55
66,Endzele,25.368,57.858,20
192,Kārķi,25.61,57.817,79
230,Ramata,25.011,57.95,66
134,Mazsalaca,25.053,57.863,112
79,Sēļi,25.216,57.85,46
112,Vecate,25.135,57.795,46
230,Aloja,24.88,57.769,94
112,Staicele,24.746,57.836,66
79,Korģene,24.54,57.769,66
33,Ungurpils,24.813,57.773,28
230,Ainaži,24.359,57.863,94
24,Vecsalaca,24.407,57.757,20
397,Salacgrīva,24.358,57.753,192
331,Seda,25.75,57.65,112
66,Strenči,25.685,57.627,24
134,Vijciems,25.955,57.585,94
160,Trikāta,25.709,57.547,66
94,Plāņi,25.865,57.537,46
94,Blome,25.779,57.436,55
28,Vidzeme,25.877,57.408,20
66,Brutuļi,25.888,57.455,28
79,Bilska,25.985,57.491,55
24,Silva,25.939,57.41,20
192,Launkalne,25.859,57.328,66
134,Drusti,25.857,57.231,66
230,Dzērbene,25.676,57.191,112
