rs,name,lon,lat,r1
120,Amatovci,17.508,45.454,100
144,Apsevci,19.074,45.072,100
120,Banova Jaruga,16.902,45.441,100
172,Barat,13.818,45.152,100
120,Baric Draga,15.268,44.376,100
144,Gornji Kraj,16.124,44.404,100
206,Beli Manastir,18.606,45.767,172
247,Belisce,18.404,45.684,172
120,Benkovac,15.61,44.033,100
247,Tuzevac,14.992,44.9,100
355,Biograd na Moru,15.452,43.941,144
144,Bisevo,16.011,42.975,100
296,Bjelopolje,15.75,44.701,144
426,Bjelovar,16.841,45.901,426
247,Bobovac,16.673,45.373,100
120,Bojacno,15.619,46.163,120
172,Bolc,16.676,45.89,100
120,Bolomace,17.525,45.347,100
296,Bozava,14.905,44.141,120
144,Brckovljani,15.851,45.935,100
144,Brdce,14.236,45.496,100
172,Brgulje,14.85,44.226,144
172,Bric,13.76,45.457,100
144,Brloska Dubrava,15.177,44.931,100
120,Bruska,15.755,44.082,100
144,Bucje,17.779,45.233,100
172,Buzet,13.968,45.405,144
206,Cernik,15.418,45.735,144
296,Cres,14.41,44.96,172
296,Crikvenica,14.689,45.175,172
247,Crni Potok,15.873,45.238,100
511,Cabar,14.646,45.596,206
355,Nedelisce,16.382,46.375,355
144,Capljani,16.596,45.308,100
172,Cepikuce,17.837,42.856,100
144,Dabar,16.555,43.832,100
426,Daruvar,17.224,45.594,426
144,Desni Dubrovcak,16.341,45.642,100
172,Dobric,17.589,45.597,100
120,Donje Biljane,15.482,44.099,100
120,Donje Rastane,15.402,44.015,100
172,Donji Klasnic,16.164,45.227,100
120,Donji Miholjac,18.161,45.761,120
172,Donji Strbci,15.999,44.651,120
144,Draguc,14.008,45.331,100
144,Drenje,14.149,45.015,100
120,Dreznica,15.092,45.137,120
296,Drnis,16.155,43.861,144
120,Drvenik Mali,16.081,43.449,100
120,Dubravica,17.94,42.745,100
426,Duga Resa,15.501,45.447,296
882,Dugopolje,16.194,44.333,247
172,Gerovo,14.639,45.514,100
247,Glina,16.091,45.338,100
120,Gornja Pastusa,16.34,45.322,100
144,Gornjaki,16.237,46.112,100
735,Nova Mokosica,18.109,42.675,735
511,Gospic,15.377,44.545,355
172,Gracac,15.888,43.851,100
206,Gradiste,17.945,45.4,100
206,Grubisno Polje,17.173,45.702,100
144,Gruda,18.374,42.518,100
120,Homoljac,15.625,44.77,120
296,Hrvatska Kostajnica,16.541,45.228,172
735,Hvar,16.441,43.173,247
735,Ilok,19.379,45.222,426
120,Ist,14.766,44.274,120
144,Ivanic Grad,16.394,45.706,144
144,Jasenak,15.043,45.231,100
355,Jastrebarsko,15.651,45.672,172
296,Jelovice,14,45.498,100
120,Jezerane,15.207,45.052,100
172,Jezovec,15.903,46.243,100
296,Jurovo,15.306,45.626,100
120,Kakinac,16.772,45.97,100
355,Knin,16.195,44.038,355
120,Kom,16.022,44.164,100
296,Komiza,16.09,43.045,296
882,Koprivnica,16.832,46.163,426
120,Korcula,17.137,42.956,120
172,Kotarani,16.246,45.03,100
735,Krapina,15.867,46.162,296
120,Krapje,16.829,45.3,100
206,Krizevci,16.545,46.025,206
172,Kutina,16.776,45.479,172
511,Labin,14.124,45.086,206
120,Loviste,17.033,43.022,100
144,Lun,14.75,44.686,100
120,Ljubosina,15.156,45.323,100
144,Mahovo,16.403,45.569,120
511,Makarska,17.021,43.295,355
172,Mali Bilac,17.926,45.32,100
735,Mali Losinj,14.476,44.528,426
120,Mali Tabor,15.666,46.216,100
172,Mazin,15.966,44.453,120
1269,Metkovic,17.649,43.051,735
120,Mirlovic Polje,16.34,43.813,100
172,Mlaka,17.019,45.238,100
120,Modrus,15.241,45.129,100
120,Mosec,16.224,43.795,100
296,Mursko Sredisce,16.439,46.513,120
296,Nasice,18.093,45.491,296
144,Nevinac,16.904,45.816,100
355,Nova Gradiska,17.378,45.259,355
296,Marija Bistrica,16.118,46.007,172
120,Novalja,14.884,44.558,120
206,Novi Gradac,17.551,45.918,100
144,Novigrad,13.563,45.316,100
120,Novo Zvecevo,17.513,45.544,100
355,Novska,16.979,45.341,355
735,Ogulin,15.226,45.266,426
247,Olib,14.781,44.376,100
247,Omis,16.697,43.442,144
120,Opatovac,19.17,45.261,100
2629,Osijek,18.676,45.56,1522
172,Osunja,15.483,45.821,100
120,Oton,16.111,44.11,100
355,Pasadur,16.823,42.766,144
296,Pazin,13.936,45.239,296
296,Petrinja,16.279,45.44,296
172,Plavno,16.175,44.171,100
206,Ploce,17.433,43.056,206
172,Poljica Kozicka,17.262,43.297,100
206,Pomena,17.344,42.787,120
120,Ponori,15.14,44.869,100
296,Porec,13.604,45.226,296
120,Potocnica,14.809,44.618,100
206,Pozega,17.677,45.331,206
144,Premuda,14.6,44.343,144
247,Prizna,14.971,44.624,100
144,Punta Kriza,14.494,44.638,100
120,Radikovci,18.217,45.694,100
144,Razvode,16.106,43.928,100
426,Rovinj,13.641,45.08,426
120,Rukljevina,16.478,46.236,100
206,Samobor,15.709,45.802,144
144,Savar,15.015,44.061,100
120,Sedalce,14.762,45.507,100
426,Sinj,16.638,43.704,172
206,Slunj,15.589,45.117,206
247,Stanic,14.411,44.841,100
120,Stupa,17.725,42.897,100
172,Svrackovo Selo,15.611,44.624,100
355,Sibenik,15.896,43.734,355
144,Tikves,18.845,45.671,100
172,Trilj,16.727,43.617,100
206,Ugljes,18.665,45.66,100
247,Unije,14.25,44.636,144
144,Varazdin,16.336,46.307,144
144,Velika Gorica,16.076,45.715,100
172,Velike Brisnice,14.926,44.778,100
247,Veliki Bukovec,16.709,46.287,100
355,Vinkovci,18.801,45.291,206
613,Virovitica,17.384,45.833,511
144,Vrhovina,18.122,45.228,100
144,Vrlika,16.395,43.909,120
144,Vukovar,18.999,45.348,144
100000,Zagreb,15.977,45.813,100000
144,Zaluzje,15.981,46.304,100
206,Zuljana,17.455,42.891,120
355,Zupanja,18.696,45.072,355
120,Funtana,15.499,44.975,120
355,Erdut,19.062,45.525,206
613,Medulin,13.938,44.821,426
206,Pitomaca,17.237,45.951,206
613,Popovaca,16.628,45.568,355
172,Durdevac,17.074,46.041,172
247,Slatina,17.695,45.701,247
355,Dakovo,18.415,45.314,206
172,Ivanec,16.125,46.224,172
1058,Umag,13.528,45.436,511
144,Andrijasevci,18.737,45.225,100
247,Babino Polje,17.551,42.736,247
120,Bale,13.782,45.039,100
247,Bansko Vrpolje,16.329,45.111,247
426,Baska,14.755,44.971,172
120,Baska Voda,16.949,43.358,100
120,Bebrina,17.833,45.098,100
172,Bizovac,18.457,45.592,100
206,Bol,16.655,43.262,144
144,Bosiljevo,15.29,45.412,120
120,Brinje,15.124,44.998,120
296,Brod Moravice,14.971,45.464,144
172,Cavtat,18.218,42.581,100
206,Cestica,16.122,46.372,120
206,Crnac,17.938,45.693,120
296,Davor,17.516,45.111,120
172,Delnice,14.8,45.394,172
120,Donji Stupnik,15.859,45.739,100
172,Draz,18.787,45.844,100
296,Drenovci,18.909,44.92,144
120,Drenje,18.282,45.38,100
172,Ernestinovo,18.659,45.451,100
206,Ervenik,15.942,44.108,144
206,Garesnica,16.892,45.583,100
172,Generalski Stol,15.372,45.339,100
172,Gradiste,18.707,45.149,100
247,Grohote,16.287,43.391,120
206,Groznjan,13.722,45.379,120
120,Hrvace,16.618,43.759,100
296,Jelsa,16.692,43.161,172
144,Josipdol,15.289,45.194,100
206,Kijevo,16.358,43.979,100
206,Klana,14.376,45.447,100
247,Kolan,14.961,44.494,206
172,Koska,18.286,45.545,100
144,Krapinske Toplice,15.838,46.092,100
144,Kravarsko,16.047,45.586,100
172,Krsan,14.141,45.171,100
172,Kukljica,15.244,44.034,100
144,Lanisce,14.116,45.409,144
247,Lasinja,15.859,45.529,120
120,Levanjska Varos,18.18,45.315,120
144,Lisane Ostrovicke,15.759,43.973,144
172,Lopar,14.731,44.831,100
296,Lovinac,15.687,44.392,206
120,Malinska,14.528,45.125,100
144,Marcana,13.956,44.955,100
355,Marina,16.108,43.514,172
172,Mikleus,17.801,45.617,100
144,Moscenicka Draga,14.254,45.239,100
144,Mrkopalj,14.854,45.315,120
144,Negoslavci,18.997,45.279,100
120,Netretic,15.413,45.511,100
247,Nijemci,19.032,45.14,144
296,Novigrad,15.551,44.181,172
144,Okucani,17.199,45.26,100
206,Oriovac,17.756,45.166,120
144,Otok,18.883,45.147,100
206,Otric-Seoci,17.458,43.159,100
206,Perusic,15.384,44.65,100
206,Pirovac,15.67,43.821,144
247,Plaski,15.367,45.077,144
120,Podgora,17.077,43.237,100
426,Povljana,15.113,44.345,172
206,Prgomet,16.229,43.611,144
144,Primosten,15.925,43.588,120
172,Privlaka,15.118,44.262,120
247,Punitovci,18.41,45.434,100
511,Rakovica,15.65,44.994,247
172,Razanac,15.347,44.282,144
355,Sali,15.165,43.938,144
144,Sirac,17.257,45.526,100
120,Smokvica,16.894,42.929,120
206,Sopje,17.74,45.805,100
144,Stara Gradiska,17.238,45.148,100
426,Ston,17.697,42.838,172
355,Sucuraj,17.184,43.126,120
172,Sutivan,16.484,43.383,100
144,Sandrovac,17.029,45.904,100
206,Stefanje,16.718,45.806,100
144,Trpanj,17.267,43.008,100
355,Udbina,15.767,44.532,247
247,Unesic,16.182,43.742,172
426,Vela Luka,16.718,42.96,296
355,Velika,17.664,45.452,100
144,Vojnic,15.695,45.325,120
206,Vrbnik,14.675,45.077,100
296,Vrhovine,15.418,44.851,247
144,Vrsar,13.606,45.148,100
144,Zrinski Topolovac,16.749,46.025,100
4540,Split,16.465,43.519,1826
1269,Rijeka,14.419,45.34,882
1269,Zadar,15.242,44.116,735
735,Slavonski Brod,18.014,45.161,355
144,Zaprešić,15.8,45.862,100
355,Imotski,17.225,43.442,120
206,Vrbovec,16.408,45.881,120
296,Novi Marof,16.333,46.178,100
511,Rab,14.777,44.752,206
247,Pakrac,17.195,45.439,120
