rmax,name,lon,lat
296,San Vicente de Alcantara,-7.136,39.361
296,Llerena,-6.016,38.238
735,Azuaga,-5.677,38.26
1058,Zafra,-6.411,38.423
247,Villafranca de los Barros,-6.336,38.561
426,Almendralejo,-6.405,38.683
355,Don Benito,-5.861,38.957
206,Guarena,-6.098,38.86
613,Merida,-6.342,38.919
144,Jerez de los Caballeros,-6.769,38.323
355,Olivenza,-7.098,38.684
206,Montehermoso,-6.348,40.088
206,Moraleja,-6.654,40.069
511,Coria,-6.538,39.986
1058,Caceres,-6.371,39.475
247,Jaraiz de la Vera,-5.756,40.058
296,Navalmoral de la Mata,-5.539,39.894
1058,Plasencia,-6.085,40.036
247,Gibraleon,-6.967,37.376
172,Punta Umbria,-6.968,37.183
172,Ayamonte,-7.401,37.215
1058,Aracena,-6.564,37.892
511,Valverde del Camino,-6.752,37.573
426,Almonte,-6.516,37.261
172,Bollullos Par del Condado,-6.539,37.34
735,Lucena,-4.486,37.409
206,Rute,-4.368,37.326
120,Cabra,-4.429,37.473
172,Puente Genil,-4.766,37.388
426,Montilla,-4.638,37.585
247,Baena,-4.323,37.617
247,Bujalance,-4.379,37.893
296,Palma del Rio,-5.278,37.699
296,Ubrique,-5.446,36.675
120,Benalup-Casas Viejas,-5.813,36.346
247,Rota,-6.367,36.627
247,Conil de la Frontera,-6.086,36.279
172,Tarifa,-5.606,36.016
882,Algeciras,-5.448,36.133
426,Olvera,-5.258,36.934
144,Archidona,-4.39,37.095
247,Alameda,-4.656,37.208
355,Velez-Malaga,-4.101,36.777
120,Pizarra,-4.707,36.764
1826,Malaga,-4.43,36.724
426,Marbella,-4.886,36.513
144,Nerja,-3.872,36.754
426,Guadix,-3.136,37.299
144,Huetor Tajar,-4.046,37.198
426,Baza,-2.773,37.488
355,Motril,-3.517,36.749
355,La Carolina,-3.616,38.274
296,Alcaudete,-4.081,37.59
120,Arjona,-4.056,37.936
144,Los Villares,-3.817,37.689
206,Mengibar,-3.806,37.969
120,Baeza,-3.469,37.994
172,Mancha Real,-3.608,37.785
613,Jodar,-3.353,37.84
144,Bailen,-3.777,38.095
511,Villacarrillo,-3.082,38.116
355,Mula,-1.491,38.04
172,Bullas,-1.667,38.047
296,Fortuna,-1.126,38.181
206,Caravaca de la Cruz,-1.863,38.106
144,Alhama de Murcia,-1.424,37.85
144,Fuente Alamo de Murcia,-1.17,37.723
247,Totana,-1.499,37.77
613,Aguilas,-1.582,37.409
296,Mazarron,-1.314,37.599
206,Puerto Lumbreras,-1.806,37.565
144,Moratalla,-1.89,38.188
206,Jumilla,-1.324,38.476
613,Hellin,-1.698,38.511
172,Tobarra,-1.688,38.591
247,La Roda,-2.157,39.206
1269,Albacete,-1.858,38.993
511,Almansa,-1.095,38.868
172,Caudete,-0.985,38.705
511,Alcazar de San Juan,-3.211,39.39
296,Manzanares,-3.371,38.998
247,Villarrubia de los Ojos,-3.607,39.22
206,Daimiel,-3.611,39.069
613,Tomelloso,-3.017,39.157
1269,Ciudad Real,-3.928,38.983
355,Malagon,-3.851,39.167
120,Bolanos de Calatrava,-3.663,38.906
120,Pedro Munoz,-2.947,39.402
120,Socuellamos,-2.792,39.284
735,Tarancon,-3.01,40.011
1522,Cuenca,-2.136,40.066
247,San Clemente,-2.427,39.402
144,Mota del Cuervo,-2.87,39.501
172,Las Pedroneras,-2.673,39.449
247,Quintanar del Rey,-1.926,39.344
247,Guadalajara,-3.164,40.636
172,San Martin de Valdeiglesias,-4.399,40.364
120,Navalcarnero,-4.012,40.287
296,Villa del Prado,-4.304,40.277
120,El Alamo,-3.991,40.23
247,Ciempozuelos,-3.621,40.158
120,Parla,-3.764,40.233
426,Aranjuez,-3.601,40.031
120,Morata de Tajuna,-3.436,40.23
206,Villarejo de Salvanes,-3.276,40.169
120,Colmenar Viejo,-3.77,40.665
172,Alcobendas,-3.638,40.542
144,Cercedilla,-4.055,40.741
172,Manzanares el Real,-3.86,40.732
120,La Partija-Santa Monica,-3.537,40.362
247,Arganda del Rey,-3.44,40.299
511,Arenas de San Pedro,-5.082,40.211
882,Avila,-4.697,40.65
511,Arevalo,-4.714,41.054
296,Cuellar,-4.312,41.401
735,Segovia,-4.112,40.944
511,Ciudad Rodrigo,-6.529,40.6
613,Bejar,-5.764,40.386
296,Guijuelo,-5.671,40.556
355,Astorga,-6.054,42.455
355,La Baneza,-5.899,42.298
296,Valencia de Don Juan,-5.517,42.293
355,Briviesca,-3.323,42.549
355,Medina de Pomar,-3.487,42.932
613,Aranda de Duero,-3.687,41.673
206,Segorbe,-0.487,39.849
247,Onda,-0.263,39.965
206,L'Alcora,-0.213,40.075
296,La Vall d'Uixo,-0.228,39.824
144,Binefar,0.295,41.85
296,Fraga,0.342,41.522
735,Jaca,-0.546,42.573
206,Sabinanigo,-0.367,42.521
882,Huesca,-0.407,42.137
613,Monzon,0.191,41.913
247,Barbastro,0.125,42.036
247,Haro,-2.849,42.573
144,Arnedo,-2.102,42.226
296,Alfaro,-1.749,42.178
296,Najera,-2.728,42.419
296,Calahorra,-1.968,42.307
206,Estella/Lizarra,-2.031,42.672
120,Cintruenigo,-1.803,42.079
882,Tudela,-1.606,42.058
120,Peralta/Azkoien,-1.8,42.339
247,Altsasu/Alsasua,-2.169,42.895
120,Vilafranca del Penedes,1.7,41.345
120,Gava,2,41.306
