rmax,name,lon,lat
172,Roedby,11.389,54.7
144,Kibaek,8.863,56.029
120,Vils,8.727,56.756
120,Oester Hoejst,9.045,55
247,Agerbaek,8.79,55.604
172,Vorbasse,9.075,55.632
120,Karby,8.561,56.756
120,Bedsted,8.399,56.81
144,Harbooere,8.176,56.621
206,Skaerbaek,8.756,55.16
144,Gram,9.035,55.29
206,Ulfborg,8.322,56.278
206,Nymindegab,8.197,55.816
172,Ry,9.786,56.089
426,Allinge-Sandvig,14.79,55.286
120,Noerre Broby,10.223,55.253
355,Juelsminde,10.029,55.698
120,Raekker Moelle,8.55,56.021
172,Tim,8.314,56.192
206,Loegumkloster,8.961,55.062
120,Bellinge,10.299,55.336
120,Lem,8.392,56.031
206,Hesselager,10.749,55.178
144,Aulum,8.803,56.261
355,Nordby,10.55,55.965
144,Trustrup,10.78,56.349
120,Bisserup,11.498,55.208
172,Aalestrup,9.472,56.689
247,Havnebyen,11.364,55.968
247,Oelgod,8.608,55.803
120,Baelum,10.115,56.834
172,Tistrup,8.613,55.719
355,Brande,9.124,55.934
172,Sejerby,11.141,55.884
172,Vraa,9.95,57.352
206,Nibe,9.658,56.983
172,Bjerringbro,9.657,56.384
120,Tinglev,9.263,54.939
120,Over Jerstal,9.31,55.195
296,Padborg,9.336,54.832
120,Hoejer,8.699,54.97
172,Snoede,10.908,55.087
144,Roslev,8.983,56.708
144,Vojens,9.272,55.262
144,Vinderup,8.792,56.471
144,Rejsby,8.713,55.234
172,Stakroge,8.852,55.891
172,Otterup,10.389,55.516
172,Stoholm,9.133,56.488
144,Froestrup,8.99,57.082
144,Beder-Malling,10.211,56.053
247,Roedding,9.051,55.36
120,Tarm,8.534,55.906
426,Hundested,11.853,55.95
172,Asnaes,11.509,55.811
120,Haarlev,12.219,55.349
120,Mou,10.211,56.97
120,Vamdrup,9.267,55.418
144,Udbyhoej Vasehuse,10.294,56.618
172,Dianalund,11.509,55.527
206,Genner,9.428,55.12
206,Loegstoer,9.269,56.959
120,Sindal,10.2,57.482
172,Hoeng,11.306,55.509
172,Galten,9.926,56.161
172,Nykoebing Strandhuse,11.96,54.659
144,Sunds,8.998,56.206
172,Uglev,8.545,56.611
120,Baekke,9.132,55.569
172,Ulsted,10.25,57.077
144,Boerkop,9.637,55.644
120,Tved,10.432,56.194
172,Stege,12.278,54.992
144,Nors,8.673,57.018
144,Haverslev,9.678,56.791
120,Asserballe,9.959,54.965
206,Outrup,8.341,55.719
172,Strandby,9.216,56.79
144,Borre,12.456,54.992
120,Stouby,9.795,55.702
144,Lendum,10.287,57.409
172,Gilleleje,12.291,56.129
296,Nexoe,15.137,55.068
144,Haderup,8.991,56.386
