rs,name,lon,lat
355,Torun,18.613,53.021
882,Grudziadz,18.754,53.488
206,Swiecie,18.435,53.407
613,Inowroclaw,18.263,52.8
355,Starogard Gdanski,18.514,53.948
355,Koronowo,17.941,53.31
1522,Bydgoszcz,18.001,53.123
1058,Kalisz,18.084,51.758
426,Turek,18.504,52.019
296,Mogilno,17.942,52.661
1058,Konin,18.255,52.228
120,Janikowo,18.115,52.748
247,Kruszwica,18.32,52.667
247,Klodawa,18.911,52.248
426,Zakopane,19.963,49.29
144,Jaworzno,19.277,50.198
355,Krakow,19.938,50.055
247,Zywiec,19.211,49.689
296,Myslenice,19.937,49.834
247,Oswiecim,19.229,50.038
355,Kolo,18.638,52.199
355,Wloclawek,19.066,52.649
206,Zdunska Wola,18.963,51.592
206,Poddebice,18.957,51.893
172,Sieradz,18.721,51.596
426,Brzeg,17.47,50.855
426,Bystrzyca Klodzka,16.646,50.284
511,Monki,22.794,53.404
355,Dabrowa Bialostocka,23.351,53.643
144,Wasilkow,23.206,53.199
511,Augustow,22.978,53.843
735,Bielsk Podlaski,23.191,52.769
296,Czarna Bialostocka,23.281,53.296
613,Sokolka,23.503,53.406
355,Lapy,22.883,52.99
882,Wlodawa,23.547,51.546
613,Biala Podlaska,23.124,52.02
206,Terespol,23.608,52.073
247,Parczew,22.901,51.641
172,Hajnowka,23.581,52.74
296,Dynow,22.225,49.815
247,Kolbuszowa,21.768,50.234
355,Ustrzyki Dolne,22.59,49.43
355,Sanok,22.198,49.561
613,Przemysl,22.768,49.788
144,Lesko,22.329,49.475
426,Jaroslaw,22.674,50.016
613,Rzeszow,21.998,50.035
613,Krosno,21.764,49.695
120,Przeworsk,22.492,50.054
511,Lezajsk,22.423,50.253
172,Lancut,22.234,50.063
247,Bychawa,22.541,51.012
206,Sandomierz,21.739,50.686
172,Nowa Sarzyna,22.342,50.343
426,Lubartow,22.609,51.46
120,Opole Lubelskie,21.972,51.148
206,Rudnik nad Sanem,22.246,50.442
355,Bilgoraj,22.712,50.524
1826,Lublin,22.559,51.248
1058,Stalowa Wola,22.06,50.568
296,Poniatowa,22.067,51.194
206,Krasnik,22.219,50.932
120,Swidnik,22.697,51.216
511,Lipsko,21.649,51.159
511,Pulawy,21.971,51.419
206,Tarnobrzeg,21.671,50.572
296,Janow Lubelski,22.417,50.703
144,Skawina,19.836,49.973
206,Koniecpol,19.675,50.775
120,Lazy,19.405,50.425
144,Myszkow,19.346,50.566
247,Zawiercie,19.429,50.484
172,Zelow,19.218,51.465
172,Belchatow,19.37,51.367
511,Piotrkow Trybunalski,19.678,51.415
613,Radomsko,19.439,51.069
206,Opoczno,20.279,51.371
296,Miechow,20.036,50.351
206,Sedziszow,20.052,50.561
355,Wloszczowa,19.973,50.851
144,Busko - Zdroj,20.722,50.457
735,Pinczow,20.527,50.52
206,Kazimierza Wielka,20.485,50.268
735,Kielce,20.631,50.871
296,Szydlowiec,20.854,51.217
120,Suchedniow,20.854,51.047
120,Staporkow,20.553,51.139
355,Konskie,20.411,51.189
247,Przysucha,20.626,51.35
247,Pionki,21.443,51.462
206,Zwolen,21.58,51.354
1269,Radom,21.152,51.401
355,Ostrowiec Swietokrzyski,21.387,50.945
247,Ilza,21.24,51.161
172,Starachowice,21.07,51.056
247,Polaniec,21.283,50.431
247,Strzelin,17.068,50.784
247,Jelcz - Laskowice,17.35,51.04
247,Paczkow,17.01,50.461
296,Prudnik,17.583,50.319
172,Niemodlin,17.619,50.642
296,Opatow,21.425,50.802
426,Staszow,21.174,50.556
511,Mielec,21.451,50.274
426,Bochnia,20.435,49.945
120,Brzesko,20.607,49.968
355,Krynica - Zdroj,20.953,49.405
426,Tarnow,20.984,50.012
172,Dabrowa Tarnowska,20.983,50.155
355,Debica,21.414,50.052
247,Gorlice,21.159,49.656
144,Grybow,20.944,49.625
296,Jaslo,21.474,49.747
206,Trzebnica,17.064,51.307
144,Ladek - Zdroj,16.882,50.344
144,Lewin Brzeski,17.616,50.756
144,Namyslow,17.716,51.072
120,Otmuchow,17.173,50.466
247,Sycow,17.72,51.308
172,Brzeg Dolny,16.718,51.259
206,Glogowek,17.864,50.347
206,Zabkowice Slaskie,16.817,50.589
172,Sobotka,16.745,50.894
206,Katy Wroclawskie,16.762,51.03
120,Glucholazy,17.384,50.315
206,Dzierzoniow,16.65,50.72
172,Grodkow,17.386,50.694
172,Olawa,17.297,50.946
247,Klodzko,16.659,50.433
1522,Wroclaw,17.031,51.108
144,Twardogora,17.47,51.36
735,Nysa,17.337,50.467
247,Olesnica,17.389,51.207
206,Strzelce Opolskie,18.306,50.512
296,Pajeczno,18.999,51.145
206,Praszka,18.454,51.053
120,Wolczyn,18.051,51.013
144,Wieruszow,18.153,51.295
172,Olesno,18.421,50.878
247,Ostrzeszow,17.931,51.424
247,Ozimek,18.213,50.674
247,Gliwice,18.662,50.289
355,Lubliniec,18.685,50.669
735,Czestochowa,19.121,50.812
172,Kedzierzyn - Kozle,18.202,50.342
735,Chelm,23.478,51.131
735,Tomaszow Lubelski,23.416,50.446
355,Zamosc,23.262,50.723
355,Krasnystaw,23.171,50.987
613,Hrubieszow,23.902,50.793
247,Leczna,22.883,51.305
296,Jelenia Gora,15.736,50.902
206,Nowa Ruda,16.508,50.58
206,Kowary,15.836,50.793
613,Legnica,16.162,51.205
172,Luban,15.289,51.122
426,Lubin,16.204,51.396
144,Scinawa,16.427,51.413
247,Sulecin,15.117,52.444
172,Rzepin,14.826,52.35
296,Lubsko,14.965,51.78
120,Nowogrod Bobrzanski,15.229,51.798
172,Zagan,15.317,51.617
613,Zary,15.142,51.641
426,Debno,14.701,52.74
613,Gubin,14.741,51.951
613,Gorzow Wielkopolski,15.229,52.738
296,Kostrzyn nad Odra,14.649,52.587
206,Krosno Odrzanskie,15.101,52.054
172,Witnica,14.894,52.673
735,Slubice,14.568,52.357
206,Barlinek,15.215,52.991
511,Gryfice,15.193,53.907
355,Mysliborz,14.867,52.924
426,Chojna,14.437,52.96
1826,Szczecin,14.54,53.433
426,Nowogard,15.129,53.665
247,Police,14.559,53.543
172,Kamien Pomorski,14.774,53.963
206,Goleniow,14.836,53.563
296,Stargard,15.029,53.339
296,Pyrzyce,14.892,53.146
206,Tuchow,21.057,49.898
172,Limanowa,20.417,49.7
735,Nowy Sacz,20.71,49.591
296,Szczawnica,20.489,49.422
247,Pabianice,19.348,51.665
206,Leczyca,19.202,52.058
296,Glowno,19.712,51.961
120,Tuszyn,19.529,51.6
1269,Lodz,19.457,51.767
355,Ozorkow,19.287,51.959
247,Zychlin,19.626,52.232
735,Kutno,19.356,52.232
1058,Plock,19.699,52.548
296,Gostynin,19.465,52.426
426,Sochaczew,20.238,52.229
882,Swinoujscie,14.243,53.905
120,Czaplinek,16.239,53.554
247,Walcz,16.472,53.273
206,Polczyn - Zdroj,16.099,53.764
296,Lobez,15.626,53.635
613,Choszczno,15.422,53.169
247,Trzcianka,16.46,53.041
426,Zlocieniec,16.008,53.53
426,Swidwin,15.774,53.778
296,Drezdenko,15.831,52.842
247,Miedzychod,15.906,52.606
247,Lowicz,19.945,52.108
296,Koluszki,19.814,51.738
355,Rawa Mazowiecka,20.255,51.762
120,Brzeziny,19.752,51.797
613,Skierniewice,20.143,51.96
296,Tomaszow Mazowiecki,20.024,51.523
172,Prabuty,19.205,53.752
296,Zuromin,19.904,53.064
296,Dzierzgon,19.352,53.922
613,Kluczbork,18.213,50.973
144,Klobuck,18.939,50.885
144,Pyskowice,18.631,50.394
172,Kalety,18.886,50.564
247,Kepno,17.979,51.28
206,Krapkowice,17.975,50.482
1058,Wielun,18.558,51.221
426,Opole,17.924,50.666
296,Tarnowskie Gory,18.836,50.445
355,Rypin,19.409,53.068
247,Nowe Miasto Lubawskie,19.594,53.417
426,Brodnica,19.4,53.25
206,Dzialdowo,20.184,53.234
247,Olsztynek,20.289,53.583
355,Ostroda,19.96,53.7
296,Ilawa,19.571,53.589
247,Lidzbark,19.824,53.262
426,Lipno,19.179,52.848
426,Morag,19.93,53.911
613,Sierpc,19.662,52.849
355,Dobre Miasto,20.394,53.981
206,Biskupiec,20.956,53.855
882,Ciechanow,20.605,52.883
355,Szczytno,20.987,53.557
1269,Nidzica,20.419,53.351
882,Olsztyn,20.486,53.774
296,Ostroleka,21.572,53.083
296,Makow Mazowiecki,21.097,52.86
426,Mlawa,20.376,53.116
511,Mragowo,21.303,53.864
296,Bialobrzegi,20.947,51.649
206,Kuznia Raciborska,18.311,50.199
172,Kietrz,18.005,50.085
882,Bielsko - Biala,19.051,49.823
296,Cieszyn,18.638,49.75
120,Czechowice - Dziedzice,18.997,49.888
120,Zory,18.661,50.034
206,Jastrzebie - Zdroj,18.597,49.951
206,Raciborz,18.211,50.092
144,Knurow,18.669,50.221
355,Tychy,18.98,50.113
144,Ustron,18.813,49.703
355,Rybnik,18.528,50.083
120,Pszczyna,18.95,49.975
120,Wisla,18.863,49.644
511,Bytow,17.49,54.172
206,Pruszcz Gdanski,18.633,54.254
247,Trzebiatow,15.27,54.064
120,Zukowo,18.365,54.342
613,Slupsk,17.028,54.466
1522,Koszalin,16.171,54.19
296,Koscierzyna,17.984,54.117
355,Gdynia,18.541,54.515
511,Lebork,17.744,54.528
735,Puck,18.401,54.713
120,Druzbice-Kolonia,19.38,51.468
144,Falkow,20.103,51.131
172,Lopuszno,20.25,50.949
120,Mniszkow,20.036,51.37
296,Przedborz,19.876,51.082
144,Radoszyce,20.258,51.076
206,Reczno,19.856,51.191
144,Wolborz,19.83,51.502
206,Zarnow,20.174,51.246
172,Podlesie,20.829,50.364
206,Bodzentyn,20.958,50.936
172,Drzewica,20.477,51.451
172,Gowarczow,20.44,51.28
120,Miedziana Gora,20.55,50.931
144,Przytyk,20.91,51.465
172,Mniow,20.485,51.012
120,Dabie,22.247,51.934
144,Kedziorowo,22.385,53.537
172,Krynka,22.404,52.001
144,Krzesk-Krolowa Niwa,22.615,52.067
120,Jenki,22.827,53.054
120,Loje,21.741,51.555
206,Biala Piska,22.062,53.606
172,Goniadz,22.73,53.489
172,Kalinowo,22.675,53.875
120,Milki,21.874,53.942
120,Nowogrod,21.879,53.226
206,Raczki,22.78,53.99
247,Rajgrod,22.703,53.734
206,Rutki - Kossaki,22.441,53.089
144,Sokoly,22.7,52.993
172,Stawiski,22.156,53.378
144,Szumowo,22.087,52.917
172,Sniadowo,21.985,53.04
144,Turosl,21.728,53.387
247,Tykocin,22.775,53.207
120,Zazelazna,22.194,52.02
144,Zerdz,22.08,51.521
206,Dobre,21.677,52.314
120,Jadow,21.632,52.478
172,Kotun,22.067,52.168
120,Miedzna,22.089,52.467
172,Mokobody,22.112,52.265
247,Wizna,22.382,53.193
172,Wydminy,22.03,53.979
144,Zawady,22.664,53.155
144,Czyzew,22.317,52.799
206,Bransk,22.839,52.743
206,Ciechanowiec,22.498,52.678
120,Drohiczyn,22.659,52.399
144,Grodzisk,22.736,52.583
144,Mordy,22.514,52.212
172,Tysmienica,22.837,51.564
144,Sarnow,22.301,51.856
247,Stoczek,21.902,52.544
172,Adamow,22.264,51.743
144,Czemierniki,22.612,51.671
355,Kock,22.442,51.641
247,Michow,22.312,51.523
120,Ustanow,21.038,52
120,Zbuczyn,22.43,52.09
247,Kakolewnica,22.7,51.898
120,Kudelczyn,22.205,52.35
120,Gniazdowo,21.879,52.939
120,Dabrowka Koscielna,22.582,52.853
120,Skorzec,22.13,52.107
172,Stoczek Lukowski,21.969,51.961
172,Ulez,22.113,51.592
172,Zelechow,21.9,51.808
120,Brzeziny,22.61,51.519
172,Plaska,23.262,53.904
172,Sidra,23.448,53.554
206,Suchowola,23.104,53.57
172,Sztabin,23.098,53.681
144,Wyszki,22.981,52.841
120,Boguchwala,21.942,49.984
120,Bircza,22.475,49.691
172,Bukowsko,22.059,49.478
172,Cisna,22.329,49.211
144,Grodzisko Dolne,22.463,50.162
206,Hyzne,22.187,49.915
144,Kanczuga,22.416,49.984
120,Podgorze,22.128,53.11
120,Pogorzel Wielka,22.159,53.706
172,Bondary,23.746,52.942
144,Trypucie,23.025,53.068
206,Pruchnik,22.514,49.904
247,Rakszawa,22.241,50.155
120,Sokolow Malopolski,22.12,50.231
120,Wiazownica,22.702,50.083
120,Chmielnik,22.146,49.974
296,Jamna Dolna,22.574,49.625
120,Jankowice,22.646,49.964
144,Ges,23.003,51.707
120,Romanowo,22.654,53.821
206,Romejki,22.418,53.911
172,Rostki,21.901,53.702
120,Falejowka,22.159,49.626
120,Grochowce,22.751,49.733
296,Bialowieza,23.846,52.699
172,Bocki,23.045,52.651
511,Czeremcha,23.345,52.518
172,Janow Podlaski,23.209,52.198
206,Koden,23.605,51.913
144,Lomazy,23.177,51.904
120,Piszczac,23.379,51.982
206,Sarnaki,22.89,52.315
120,Dobra,22.682,50.195
120,Dwernik,22.625,49.207
144,Kijowiec,23.365,52.07
206,Klukowicze,23.27,52.406
144,Gruszki,23.434,53.865
144,Kodeniec,23.126,51.608
426,Slawatycze,23.554,51.763
120,Sosnowica,23.085,51.522
120,Stara Kornica,22.943,52.176
144,Tuczna,23.42,51.881
247,Wisznice,23.209,51.791
206,Klejniki,23.396,52.84
144,Rozanka,23.536,51.617
120,Serpelice,23.054,52.277
120,Stare Masiewo,23.919,52.821
206,Strabla,23.113,52.899
120,Zablocie,22.942,52.063
144,Palapus Szlachecki,21.935,52.867
120,Peza,22.06,53.234
120,Brzeziny,22.536,53.239
144,Ostrybor,21.361,51.893
144,Polkowo,22.918,53.628
144,Truski,23.007,52.724
120,Nowe Wykno,22.496,53.005
120,Odoje,21.998,53.857
120,Bobrowa,23.358,53.109
247,Bobrowniki,23.888,53.124
120,Nowa Wies Elcka,22.329,53.771
120,Nowe Rakowo,21.969,53.334
144,Knyszyn,22.921,53.315
247,Janow,23.229,53.459
144,Jasionowka,23.043,53.393
172,Krynki,23.776,53.261
206,Kuznica,23.646,53.513
206,Lipsk,23.399,53.731
296,Michalowo,23.607,53.037
172,Narew,23.514,52.911
247,Narewka,23.761,52.834
120,Surazkowo,23.459,53.213
120,Szczebra,22.977,53.905
144,Metna,23.121,52.349
144,Lachowo,22.017,53.471
120,Wierzbowo,22.413,53.592
120,Straszydle,21.972,49.902
144,Studenne,22.46,49.285
144,Lipa,22.065,50.689
120,Lagow,21.749,51.366
144,Zakoscielne,22.168,51.002
120,Majdan Gromadzki,22.691,50.581
172,Zdzilowice,22.532,50.813
120,Zagorze,22.34,49.932
1522,Zubensko,22.096,49.232
144,Maruszow,21.635,51.084
172,Rozkopaczew,22.857,51.413
172,Borowiec,21.788,51.263
120,Aleksandrow,22.886,50.467
120,Belzec,23.439,50.383
206,Cycow,23.13,51.304
355,Dubienka,23.887,51.047
144,Krasnobrod,23.212,50.546
120,Labunie,23.367,50.654
247,Laszczow,23.715,50.532
120,Lukowa,22.924,50.377
206,Miaczyn,23.508,50.737
120,Sobibor,23.643,51.473
120,Zawoje,21.906,49.486
172,Zernica Nizna,22.299,49.376
247,Rudawka Jasliska,21.897,49.381
144,Annopol,21.857,50.885
120,Cmolas,21.747,50.295
120,Frampol,22.67,50.672
120,Godziszow,22.489,50.758
120,Grebow,21.885,50.562
120,Jarocin,22.303,50.572
172,Jezowe,22.142,50.375
120,Krzczonow,22.706,51.005
172,Kurow,22.19,51.387
120,Musikow,22.079,50.633
172,Nielisz,23.051,50.803
120,Obsza,22.963,50.314
120,Rejowiec,23.283,51.095
296,Sawin,23.431,51.276
144,Siedliszcze,23.163,51.195
172,Skierbieszow,23.362,50.852
120,Zadebce,23.768,50.855
172,Debina,23.466,51.034
172,Susiec,23.197,50.418
247,Trawniki,23.004,51.136
172,Tyszowce,23.698,50.617
144,Werbkowice,23.764,50.737
206,Wojslawice,23.549,50.918
247,Zwierzyniec,22.974,50.614
120,Gorzkow,23.012,50.948
247,Dubeczno,23.446,51.426
120,Stojlo,23.318,51.035
144,Strzyzow,24.027,50.842
120,Suchawa,23.408,51.5
206,Naleczow,22.215,51.284
206,Niemce,22.63,51.359
144,Ostrow Lubelski,22.855,51.485
120,Osiny,22.068,51.464
120,Osowek,22.22,50.691
206,Tarnogrod,22.74,50.357
120,Turobin,22.747,50.821
206,Zaklikow,22.102,50.758
120,Brzezno,23.629,51.165
120,Garbatka - Letnisko,21.632,51.497
172,Jozefow nad Wisla,21.83,51.041
172,Oblasy,21.902,51.339
172,Przyszow,21.995,50.491
144,Bidziny,21.63,50.839
120,Dyniska,23.709,50.417
120,Bogucice,23.731,50.796
120,Borowina,23.215,50.801
172,Szorce,22.671,53.299
120,Liski,21.931,53.565
172,Lacha,21.75,53.463
144,Kostomloty,23.656,51.974
120,Uscianek,22.611,53.426
172,Policzna,23.47,52.588
120,Nietupa,23.728,53.175
172,Kuligi,22.742,53.647
120,Orzeszkowo,23.539,52.683
296,Osmola,22.959,52.575
120,Wolka Tanewska,22.26,50.5
144,Mikicin,22.994,53.51
247,Lawsk,22.287,53.473
144,Trzesniow,21.94,49.645
172,Minkowce,23.745,53.371
206,Mycow,24.002,50.449
120,Wara,22.199,49.755
144,Wetlina,22.47,49.155
120,Osiny,21.099,51.189
120,Rozwady,20.439,51.373
144,Skloby,20.69,51.251
120,Szalas,20.629,51.053
120,Longinowka,19.695,51.359
120,Swolszewice Male,19.985,51.473
120,Wielka Wies,20.592,51.189
144,Skarzyn,19.536,52.305
120,Malastow,21.247,49.565
144,Nowa Wies,20.894,49.505
120,Okonin,21.554,50.035
120,Osobnica,21.401,49.699
172,Dzialoszyce,20.353,50.365
172,Kozlow,20.02,50.485
120,Ostrow,19.2,51.594
120,Naglowice,20.105,50.681
144,Nowy Skoszyn,21.167,50.852
120,Sojki,19.395,52.283
144,Stradzew-Gorki,19.583,52.166
120,Milik,20.853,49.357
120,Lubien,19.786,51.275
120,Bilcza,20.617,50.787
120,Klew,20.015,51.213
120,Koliszowy,20.228,51.177
120,Pawliczka,21.435,51.157
144,Mniszek,20.868,51.367
172,Huta Porajska,19.53,51.266
206,Jackow,19.708,50.971
120,Pilczyca,20.096,51.035
120,Sedowice,20.354,50.506
120,Nowek,20.33,50.997
144,Oleszno,20.044,50.941
172,Checiny,20.459,50.801
247,Chmielnik,20.75,50.614
144,Daleszyce,20.809,50.803
172,Pierzchnica,20.75,50.697
120,Kolaczkow,20.803,52.895
144,Wejsuny,21.62,53.688
144,Konopki,20.462,52.999
120,Krukowo,21.098,53.297
206,Kruszewo,21.486,52.933
120,Guzew,21.844,52.141
206,Rzasnik,21.36,52.712
172,Serock,21.069,52.511
172,Zatory,21.183,52.603
120,Gorki,21.416,52.177
172,Tarczyn,20.835,51.982
120,Biala Rawska,20.474,51.802
144,Nowe Miasto nad Pilica,20.574,51.618
172,Odrzywol,20.554,51.524
120,Leg Przedmiejski,21.617,53.134
144,Prejlowo,20.728,53.745
120,Ruskowo,20.768,53.368
120,Szestno,21.305,53.923
144,Szwelice,21.033,52.793
144,Radomka,20.686,52.988
172,Brzoza,21.347,51.6
120,Soje,21.264,52.908
120,Konie,20.712,51.913
206,Maciejowice,21.555,51.69
120,Grabow nad Pilica,21.227,51.722
206,Jedlinsk,21.124,51.514
247,Laskarzew,21.589,51.793
172,Siennica,21.619,52.091
144,Rybno,21.136,53.759
144,Kabiny,21.045,53.988
120,Maluzyn,20.417,52.749
120,Tulawki,20.573,53.897
120,Kramarzyny,17.24,54.057
144,Esterpole,16.939,52.158
120,Gaj,17.818,52.501
144,Bojanowo,16.759,51.707
144,Borek Wielkopolski,17.246,51.916
172,Chocz,17.872,51.973
144,Dopiewo,16.681,52.359
172,Jutrosin,17.17,51.651
172,Klecko,17.431,52.631
144,Kobylin,17.225,51.72
206,Krobia,16.989,51.771
144,Krzywin,16.822,51.961
172,Ksiaz Wielkopolski,17.239,52.061
144,Nekla,17.413,52.368
120,Pogorzela,17.229,51.822
144,Pyzdry,17.688,52.168
120,Raszkow,17.726,51.718
144,Skoki,17.156,52.67
172,Wasosz,16.693,51.564
120,Zduny,17.378,51.646
144,Gostkowo,16.977,51.698
120,Lebien,17.716,54.642
247,Lebno,18.14,54.462
206,Dretyn,16.982,54.104
120,Losino,17.007,54.411
120,Lupawa,17.413,54.418
120,Grabowo Koscierskie,18.144,54.166
120,Izbica,17.423,54.678
120,Mrzezino,18.429,54.653
120,Bojano,18.384,54.471
247,Jasien,17.631,54.286
120,Bzowo,16.842,54.364
120,Cerkwica,15.109,54.008
120,Klodawa,18.587,54.199
144,Kostkowo,18.036,54.67
144,Stara Lubianka,16.687,53.23
120,Zamosc,17.809,53.073
120,Ocypel,18.314,53.81
144,Pawlowice,16.754,51.825
120,Dabrowa,17.489,52.807
172,Czarna Woda,18.101,53.852
144,Czernikowo,18.937,52.94
144,Dobrcz,18.152,53.265
144,Gardeja,18.943,53.606
206,Lisewo,18.69,53.296
172,Lniano,18.216,53.529
144,Labiszyn,17.918,52.951
206,Lasin,19.086,53.52
426,Osie,18.344,53.598
172,Pruszcz,18.198,53.33
296,Skorcz,18.523,53.793
120,Paczewo,18.531,53.847
172,Sliwice,18.178,53.71
144,Unislaw,18.385,53.209
144,Warlubie,18.627,53.589
120,Zakrzewo,18.622,52.755
144,Zblewo,18.324,53.934
144,Brzoza,18.014,53.029
120,Byslaw,17.999,53.506
120,Lotyn,16.803,53.604
120,Ilowo,17.384,53.422
120,Krzemieniewo,17.015,53.607
120,Bialochowo,18.873,53.546
206,Bialy Bor,18.74,53.391
144,Bramka,18.228,53.459
144,Czerwinsk,18.69,53.746
120,Plutowo,18.401,53.269
120,Miedzyborz,17,53.777
120,Lubicz Gorny,18.769,53.028
120,Mielzyn,17.772,52.382
144,Miecierzyn,17.687,52.671
144,Bialy Bor,16.835,53.898
172,Budzyn,16.981,52.891
120,Gostycyn,17.814,53.49
144,Janowiec Wielkopolski,17.488,52.753
144,Kamien Krajenski,17.518,53.533
172,Kcynia,17.492,52.993
206,Koczala,17.067,53.9
144,Krajenka,16.989,53.294
172,Binduga,17.333,53.899
120,Zberki,17.431,52.263
120,Zielona Wies,16.947,51.573
120,Lipnica,17.405,53.991
247,Mrocza,17.602,53.244
144,Okonek,16.852,53.536
172,Polajewo,16.736,52.798
172,Przechlewo,17.263,53.8
120,Sadki,17.451,53.155
144,Szamocin,17.125,53.03
144,Ujscie,16.728,53.053
144,Wysoka,17.079,53.181
120,Zakrzewo,17.148,53.412
120,Tuchorza,16.045,52.186
120,Wasowo,16.244,52.364
120,Wiejce,15.758,52.646
144,Zydowo,17.586,52.454
120,Stobno,17.808,53.646
120,Niszczewice,18.186,52.894
