rmax,name,lon,lat
100000,Podgorica,19.272,42.442
613,Niksic,18.954,42.773
735,Bar-Stari Bar,19.105,42.1
1826,Pljevlja,19.349,43.357
882,Беране,19.872,42.843
355,Bijelo Polje,19.744,43.035
613,Topla,18.527,42.457
355,Budva,18.842,42.286
247,Golubovci,19.224,42.336
172,Cetinje-Humci,18.919,42.395
247,Muo,18.768,42.432
296,Rožaje,20.168,42.843
355,Ulcinj,19.209,41.925
426,Prnjavor-Ribare,19.939,42.603
