rmax,name,lon,lat
247,Anogeia,24.883,35.291
172,Limin Chersonisou,25.391,35.318
206,Kandanos,23.741,35.327
172,Molocha,21.871,39.153
120,Kedros,22.043,39.21
296,Marathos,21.434,39.262
172,Neochorion,21.733,39.276
1269,Kastrion,24.086,34.835
247,Asimion,25.094,35.045
511,Moirai,24.876,35.051
144,Ano Viannos,25.411,35.053
206,Saktouria,24.615,35.121
172,Zaros,24.903,35.13
144,Elos,23.637,35.361
511,Rethymnon,24.476,35.369
144,Rodia,25.022,35.366
247,Arkalochorion,25.265,35.149
206,Sisai,24.884,35.395
355,Sellia,24.382,35.204
144,Fourfouras,24.713,35.212
247,Anopolis,24.094,35.217
144,Kastellion,25.339,35.208
172,Dafnes,25.05,35.215
511,Palaiochora,23.681,35.231
206,Tsoutsouros,25.288,34.986
296,Kissamos,23.654,35.496
144,Kolymvari,23.779,35.544
144,Myrtia,25.211,35.235
206,Kares,24.186,35.297
296,Velventos,22.069,40.257
882,Katerini,22.511,40.269
172,Siatista,21.551,40.261
120,Tsotylion,21.324,40.261
144,Ormylia,23.544,40.293
144,Ritini,22.284,40.289
735,Kozani,21.789,40.3
296,Nea Zichni,23.829,41.03
120,Megala Kalyvia,21.784,39.497
144,Nikaia,22.465,39.562
426,Dimarion,24.844,41.352
172,Medousa,25.051,41.337
172,Kentavros,24.952,41.229
144,Pyrgadikia,23.723,40.336
120,Galatini,21.553,40.318
144,Neapolis,21.385,40.314
120,Damaskinia,21.18,40.336
120,Efkarpia,22.908,41.073
1058,Serrai,23.55,41.09
172,Cherso,22.781,41.09
144,Platamon,24.533,41.097
613,Trikala,21.768,39.556
120,Keramidion,22.91,39.572
296,Kalamakion,22.746,39.571
144,Koilada,22.304,39.573
206,Desi,21.368,39.561
172,Oichalia,21.98,39.607
120,Skourta,23.552,38.214
355,Thivai,23.318,38.323
172,Schimatarion,23.579,38.346
120,Arma,23.486,38.351
296,Polygyros,23.441,40.378
172,Elafos,22.397,40.373
296,Ierissos,23.876,40.397
120,Nostimon,21.204,40.388
144,Epanomi,22.929,40.427
206,Pontokomi,21.761,40.411
206,Evzonoi,22.558,41.105
206,Perikleia,22.265,41.101
144,Vathi,22.971,41.143
355,Drama,24.147,41.15
206,Kallianos,24.489,38.125
426,Nea Styra,24.208,38.181
172,Domvraina,22.982,38.253
172,Zarakes,24.192,38.303
206,Kyriakion,22.788,38.353
206,Lekani,24.549,41.16
172,Drosaton,22.803,41.166
