rmax,name,lon,lat
100000,Budapest,19.093,47.492
1826,Debrecen,21.63,47.532
1058,Miskolc,20.765,48.096
2191,Szeged,20.155,46.254
1522,Gyõr,17.643,47.68
3154,Pécs,18.226,46.081
120,Rákosliget,19.265,47.479
735,Székesfehérvár,18.432,47.196
735,Nyíregyháza,21.726,47.961
613,Kecskemét,19.689,46.912
1058,Szombathely,16.619,47.235
511,Tatabánya,18.395,47.579
882,Szolnok,20.188,47.18
247,Érd,18.907,47.394
355,Veszprém,17.915,47.096
882,Sopron,16.584,47.683
511,Eger,20.378,47.9
511,Kaposvár,17.789,46.358
735,Zalaegerszeg,16.838,46.837
296,Dunakeszi-Fenyves (Toboz),19.16,47.631
1058,Békéscsaba,21.09,46.676
426,Dunaújváros,18.932,46.966
144,Szigethalom-Marlyntelep,19.023,47.331
355,Hódmezővásárhely,20.327,46.42
735,Nagykanizsa,16.999,46.458
172,Erdőskert,19.207,47.393
355,Gyöngyös,19.928,47.781
735,Baja,18.958,46.182
613,Vác,19.134,47.783
296,Szekszárd,18.701,46.346
355,Cegléd,19.798,47.172
296,Kazincbarcika,20.624,48.252
247,Esztergom,18.739,47.792
355,Mosonmagyaróvár,17.272,47.869
511,Pápa,17.471,47.326
355,Kiskunfélegyháza,19.85,46.713
120,Gyula,21.28,46.646
144,Győrújbarát,17.643,47.609
247,Komló,18.253,46.193
247,Hajdúböszörmény,21.513,47.668
172,Szentes,20.259,46.658
426,Ajka,17.554,47.105
247,Jászberény,19.915,47.499
426,Kiskunhalas,19.486,46.429
120,Galgahévíz-Ökofalu,19.553,47.62
247,Hajdúszoboszló,21.395,47.443
511,Karcag,20.924,47.318
206,Várpalota,18.143,47.203
120,Dorog-Zrínyi Miklós lakótelep,18.734,47.729
144,Kistarcsa-Telep,19.266,47.556
144,Tata,18.323,47.654
296,Makó,20.48,46.219
247,Keszthely,17.242,46.768
247,Nagykőrös,19.782,47.034
172,Abony,20.011,47.188
206,Békés,21.131,46.772
613,Siófok-Belváros,18.052,46.902
206,Oroszlány,18.31,47.486
355,Orosháza,20.673,46.56
426,Paks,18.853,46.624
426,Dabas,19.31,47.191
120,Pilisvörösvár,18.907,47.62
426,Mohács,18.682,45.991
735,Balassagyarmat,19.296,48.074
882,Sátoraljaújhely,21.658,48.398
172,Sülysáp-Tápiósüly,19.569,47.452
120,Remetekertváros,18.957,47.558
355,Mezőtúr,20.626,47.002
296,Tiszaújváros,21.039,47.932
172,Törökszentmiklós,20.413,47.176
172,Tiszavasvári,21.36,47.96
355,Újfehértó,21.682,47.803
247,Bátonyterenye,19.831,47.996
296,Szerencs-Szerencsi Ipari Park,21.191,48.158
172,Kalocsa,18.974,46.527
247,Dombóvár,18.133,46.376
120,Hajdúsámson,21.752,47.598
511,Ózd,20.281,48.218
144,Gyomaendrőd,20.807,46.931
247,Monor,19.444,47.349
172,Hajdúnánás,21.429,47.845
355,Tapolca,17.44,46.883
144,Balmazújváros,21.343,47.613
355,Mátészalka,22.323,47.957
172,Sárvár,16.935,47.253
172,Bicske,18.634,47.49
120,Pilis,19.548,47.284
206,Eperjes telep,19.81,48.102
144,Tiszaföldvár-Homok,20.254,46.969
247,Sárbogárd,18.619,46.881
172,Hatvan,19.693,47.669
247,Nyírbátor,22.13,47.839
511,Tiszafüred,20.761,47.616
172,Ráckeve-Szulla,18.945,47.154
206,Mezőkövesd,20.569,47.809
206,Sarkad,21.38,46.741
120,Edelény,20.738,48.294
296,Szarvas,20.556,46.862
206,Balatonboglár-Szőlőskislak,17.68,46.781
355,Siklós,18.293,45.86
144,Derecske,21.567,47.353
296,Kisvárda,22.081,48.22
120,Dunavarsány-Kisvarsány,19.069,47.269
172,Tolna,18.773,46.422
296,Kőszeg,16.541,47.388
120,Nyékládháza,20.838,48.002
172,Nádudvar,21.161,47.426
735,Szeghalom,21.17,47.023
144,Túrkeve,20.744,47.104
206,Dunaföldvár,18.915,46.811
144,Lajosmizse,19.559,47.025
355,Mór,18.207,47.373
120,Lőrinci-Selyp,19.678,47.768
296,Jánoshalma,19.329,46.3
355,Kiskőrös,19.285,46.622
172,Sárospatak,21.564,48.317
144,Kisújszállás,20.754,47.215
144,Füzesabony,20.415,47.751
511,Berettyóújfalu,21.534,47.227
144,Bonyhád,18.524,46.299
120,Fehérgyarmat,22.516,47.988
144,Kunszentmiklós,19.12,47.024
206,Ercsi,18.893,47.25
144,Dévaványa,20.959,47.031
206,Kecel,19.247,46.523
144,Sándorfalva,20.104,46.365
206,Kunhegyes,20.634,47.366
426,Kapuvár,17.028,47.593
296,Heves,20.283,47.596
355,Nagyatád,17.365,46.225
120,Polgár,21.115,47.865
120,Hosszúpályi,21.749,47.396
247,Encs-Abaújdevecser,21.106,48.327
735,Barcs,17.459,45.962
144,Hernádnémeti,20.968,48.085
172,Putnok,20.435,48.292
355,Körmend,16.6,47.014
172,Nagyecsed,22.384,47.862
511,Tamási,18.284,46.633
296,Szigetvár,17.8,46.05
206,Újszász,20.077,47.294
172,Bátaszék,18.725,46.195
172,Püspökladány,21.117,47.319
355,Zirc,17.873,47.264
296,Páty,18.829,47.515
206,Celldömölk,17.154,47.255
120,Kompolt,20.249,47.745
172,Vésztő,21.267,46.927
144,Kisbér-Hánta,18.021,47.503
172,Mindszent,20.189,46.523
426,Bácsalmás,19.336,46.128
247,Fegyvernek,20.529,47.249
172,Sümeg,17.285,46.98
144,Kistelek,19.981,46.474
120,Kunszentmárton,20.286,46.839
172,Szentgotthárd,16.276,46.953
172,Kiskunmajsa,19.74,46.488
296,Polgárdi,18.304,47.065
172,Pásztó,19.698,47.92
355,Ács,18.012,47.714
120,Szentgál,17.747,47.122
426,Lenti,16.539,46.628
144,Jászapáti,20.143,47.511
144,Ibrány,21.705,48.125
120,Kaba,21.273,47.357
247,Mezőcsát,20.905,47.823
144,Berhida,18.124,47.114
296,Marcali,17.411,46.582
