rmax,name,lon,lat
66,Pershagen,17.657,59.152
94,Eldsberga,12.986,56.598
33,Gullbranna,12.948,56.586
192,Knaered,13.323,56.519
33,Villshaerad,12.697,56.694
33,Anneloev,13.018,55.836
55,Asmundtorp,12.942,55.885
39,Barsebaeckshamn,12.908,55.757
33,Beddingestrand,13.422,55.359
33,Billeberga,12.999,55.881
66,Billesholm,12.976,56.058
112,Bjuv,12.915,56.081
39,Bjaersjoelagard,13.685,55.722
112,Blentarp,13.6,55.585
55,Barsloev,12.803,56.01
66,Domsten,12.607,56.119
134,Ekeby,12.975,55.999
79,Flyinge,13.365,55.754
66,Holsbybrunn,15.198,57.436
134,Horda,14.257,57.036
66,Klockrike,15.337,58.496
571,Norrkoeping,16.179,58.591
276,Ringarum,16.444,58.335
397,Tjaellmo,15.354,58.716
55,Anderstorp,13.635,57.279
192,Bottnaryd,13.826,57.771
160,Eksjoe,14.971,57.668
134,Grimstorp,14.698,57.558
160,Hanger,13.972,57.076
112,Ingatorp,15.413,57.639
1183,Joenkoeping,14.16,57.755
331,Klevshult,14.098,57.354
134,Kulltorp,13.791,57.264
55,Kaerda,13.922,57.17
28,Ekeby,17.978,59.522
94,Grisslehamn,18.807,60.101
33,Gimmersta,18.279,59.234
55,Gustavsberg,18.391,59.328
476,Hallstavik,18.599,60.054
192,Herraeng,18.647,60.13
39,Habo-Tibble kyrkby,17.666,59.585
66,Haesthagen,18.158,59.298
160,Hoeloe,17.539,59.025
230,Karby,18.221,59.561
66,Kopparmora,18.58,59.331
66,Kummelnaes,18.274,59.348
160,Kungsberga,17.636,59.406
230,Karsta,18.268,59.655
79,Lidingoe,18.148,59.362
55,Lindholmen,18.107,59.586
66,Odensberg,13.44,58.154
24,Langvik,18.51,59.241
39,Loewenstroemska lasarettet,17.917,59.541
112,Mariedal,17.68,59.569
79,Moelnbo,17.421,59.048
46,Norra Lagnoe,18.407,59.354
33,Norroe,18.267,59.509
134,Nykvarn,17.427,59.177
66,Oskar-Fredriksborg,18.435,59.396
66,Resaroe,18.341,59.433
134,Johansfors,15.536,56.695
55,Jaernforsen,15.621,57.409
192,Kastloesa,16.424,56.443
230,Kristdala,16.206,57.4
94,Kristvallabrunn,16.052,56.779
192,Loftahammar,16.687,57.902
94,Langasjoe,15.447,56.582
55,Laeckeby,16.296,56.783
160,Maleras,15.567,56.908
192,Malilla,15.788,57.384
571,Moensteras,16.441,57.042
160,Moerlunda,15.866,57.32
397,Nybro,15.906,56.745
160,Orrefors,15.746,56.839
1183,Oskarshamn,16.432,57.257
160,Paryd,15.924,56.566
230,Paskallavik,16.454,57.166
46,Rosenfors,15.841,57.364
134,Ruda,16.115,57.11
112,Silverdalen,15.75,57.541
55,Hoervik,14.765,56.04
94,Johannishus,15.42,56.224
94,Kallinge,15.288,56.252
397,Karlshamn,14.856,56.174
685,Karlskrona,15.624,56.198
79,Kaettilsmala,15.739,56.281
94,Listerby,15.397,56.19
55,Loerby,14.695,56.066
55,Mjaellby,14.678,56.046
24,Nogersund,14.733,56.007
160,Norje,14.67,56.127
55,Naettraby,15.539,56.205
112,Naevragoel,15.567,56.373
79,Pukavik,14.68,56.16
230,Ronneby,15.278,56.209
46,Ronnebyhamn,15.299,56.178
160,Roedeby,15.622,56.26
134,Sturkoe,15.674,56.115
79,Spjutsbygd,15.592,56.312
134,Svaengsta,14.77,56.265
192,Soelvesborg,14.576,56.048
134,Torhamn,15.848,56.096
134,Tving,15.468,56.307
66,Vilshult,14.482,56.355
39,Aryd,15.014,56.208
112,Arkelstorp,14.289,56.172
66,Ballingsloev,13.845,56.213
79,Hummelsta,16.945,59.626
134,Jaerlasa,17.204,59.885
94,Karlholmsbruk,17.625,60.522
134,Knutby,18.269,59.911
134,Lillkyrka,17.249,59.559
66,Laenna,17.957,59.872
28,Loevstaloet,17.581,59.958
112,Marma,17.424,60.491
192,Mehedeby,17.403,60.447
66,Norrskedika,18.286,60.289
112,Skoby,18.021,60.029
192,Skutskaer,17.397,60.64
112,Raby,17.498,59.534
160,Fornasa,15.232,58.479
134,Slottsskogen,17.609,59.69
39,Saevja,17.702,59.816
134,Soederfors,17.234,60.387
192,Vaesterhaninge,18.063,59.114
33,Knivsta,17.785,59.723
55,Skoelsta,17.748,59.877
39,Soederskogen,17.595,59.676
822,Tierp,17.52,60.345
46,Vaesterljung,17.449,58.921
28,Tumlehed,11.74,57.726
46,Hjaelm,12.169,57.495
112,Braas,15.056,57.061
46,Hjortsberga,14.455,56.916
331,Lammhult,14.582,57.17
160,Stroemsnaesbruk,13.735,56.551
55,Taevelsas,14.825,56.766
112,Urshult,14.818,56.533
276,Vislanda,14.454,56.786
276,Vaeckelsang,14.918,56.643
1702,Vaexjoe,14.798,56.894
134,Aby,14.777,57.024
79,Aelghult,15.575,57.008
822,Aelmhult,14.137,56.55
94,Algutsrum,16.531,56.68
24,Arontorp,16.533,56.644
