rs,name,lon,lat
822,Suomussalmi,28.906,64.883
331,Ylikiiminki,26.143,65.03
276,Kannonkoski,25.265,62.977
192,Konginkangas,25.805,62.781
331,Karttula,26.968,62.896
276,Vesanto,26.412,62.93
822,Viitasaari,25.859,63.077
192,Keitele,26.342,63.18
476,Pielavesi,26.753,63.236
571,Pihtipudas,25.568,63.369
192,Vehmersalmi,28.026,62.762
276,Kurkimaki,27.501,62.779
160,Melalahti,28.163,62.914
276,Tuusniemi,28.495,62.807
331,Outokumpu,29.024,62.725
331,Polvijarvi,29.376,62.857
160,Kontiolahti,29.853,62.754
160,Eno,30.153,62.793
331,Uimaharju,30.261,62.914
476,Juuka,29.254,63.241
55,Pankakoski,30.166,63.324
192,Valtimo,28.812,63.679
331,Rautavaara,28.295,63.496
331,Nilsia,28.085,63.204
112,Tahko,28.041,63.295
230,Juankoski,28.327,63.062
134,Kaavi,28.483,62.976
160,Alapitka,27.542,63.199
192,Maaninka,27.303,63.153
571,Ilomantsi,30.932,62.67
331,Lapinlahti,27.386,63.36
160,Varpaisjarvi,27.758,63.359
276,Sonkajarvi,27.525,63.669
276,Kiuruvesi,26.615,63.652
276,Vierema,27.005,63.745
33,Ruotanen,26.051,63.668
276,Pyhajarvi,25.972,63.677
476,Haapajarvi,25.326,63.752
230,Karsamaki,25.763,63.98
276,Haapavesi,25.361,64.14
160,Piippola,25.962,64.177
276,Pulkkila,25.863,64.266
685,Pyhanta,26.338,64.102
134,Vuolijoki,27,64.182
397,Otanmaki,27.107,64.11
160,Kontiomaki,28.108,64.336
397,Paltamo,27.832,64.406
276,Ristijarvi,28.213,64.504
397,Hyrynsalmi,28.48,64.68
571,Puolanka,27.657,64.874
276,Kestila,26.276,64.351
685,Vaala,26.842,64.562
276,Utajarvi,26.418,64.76
112,Tyrnava,25.65,64.764
276,Rantsila,25.648,64.51
94,Paavola,25.201,64.606
397,Siikajoki,25.107,64.66
112,Lumijoki,25.191,64.834
276,Liminka,25.434,64.809
112,Vesikari,25.474,64.863
94,Jaali,25.69,65.089
33,Kiviniemi,25.336,65.117
79,Kello,25.359,65.132
79,Martinniemi,25.318,65.214
66,Vasterskog,25.287,60.274
160,Soderkulla,25.327,60.301
94,Hinthaara,25.474,60.404
134,Pornainen,25.373,60.477
79,Monninkyla,25.535,60.497
134,Tolkkinen,25.586,60.339
94,Valko,26.244,60.406
46,Tesjoki,26.304,60.472
160,Pyhtaa,26.544,60.492
94,Huutjarvi,26.742,60.487
134,Koskenkyla,25.933,60.499
46,Ruotsinpyhtaa,26.462,60.526
160,Askola,25.6,60.529
134,Liljendal,26.055,60.574
55,Vilniemi,27.234,60.535
66,Neuvoton,27.047,60.558
476,Virolahti,27.707,60.584
331,Karkola,25.273,60.869
331,Lapinjarvi,26.2,60.626
134,Pukkila,25.578,60.646
79,Heinolan kirkonkyla,26.062,61.245
134,Myrskyla,25.85,60.671
33,Anjala,26.814,60.688
112,Inkeroinen,26.835,60.702
160,Elimaki,26.45,60.72
66,Koria,26.603,60.847
230,Iitti,26.34,60.891
230,Vierumaki,25.93,61.105
230,Asikkala,25.539,61.174
276,Jaala,26.474,61.053
160,Miehikkala,27.696,60.668
397,Luumaki,27.562,60.922
112,Jurvala,27.764,60.954
230,Lemi,27.806,61.062
134,Saimaanharju,28.102,61.136
94,Kuukanniemi,27.944,61.077
230,Savitaipale,27.687,61.199
134,Ruokolahti,28.819,61.292
397,Padasjoki,25.276,61.356
94,Kaipola,25.232,61.819
571,Mantyharju,26.879,61.417
192,Pertunmaa,26.482,61.508
397,Sysma,25.686,61.504
230,Hartola,26.021,61.58
112,Hirvensalmi,26.774,61.643
276,Leivonmaki,26.122,61.914
476,Kangasniemi,26.64,61.989
571,Joutsa,26.108,61.742
276,Korpilahti,25.558,62.016
276,Ristiina,27.248,61.511
571,Puumala,28.177,61.524
230,Anttola,27.647,61.584
134,Otava,27.076,61.647
46,Visulahti,27.346,61.706
276,Sulkava,28.37,61.785
476,Juva,27.858,61.896
230,Haukivuori,27.209,62.02
685,Rautjarvi,29.36,61.434
276,Punkaharju,29.396,61.753
397,Kesalahti,29.829,61.892
46,Saynatsalo,25.769,62.139
192,Kerimaki,29.283,61.913
276,Parikkala,29.502,61.555
230,Petajavesi,25.179,62.26
276,Uurainen,25.438,62.501
230,Toivakka,26.083,62.098
192,Lievestuore,26.201,62.262
134,Hankasalmen asema,26.48,62.302
94,Leppavesi,25.84,62.326
94,Vihtavuori,25.901,62.371
397,Hankasalmi,26.434,62.39
112,Tikkakoski,25.647,62.391
79,Suolahti,25.851,62.565
112,Rautalampi,26.838,62.621
331,Leppavirta,27.79,62.491
94,Kuvansi,27.884,62.269
276,Rantasalmi,28.299,62.07
276,Joroinen,27.824,62.181
112,Sorsakoski,27.66,62.45
230,Enonkoski,28.919,62.088
397,Savonranta,29.204,62.175
331,Raakkyla,29.625,62.313
331,Heinavesi,28.632,62.425
276,Hammaslahti,29.968,62.434
230,Liperi,29.387,62.532
94,Reijola,29.832,62.543
112,Viinijarvi,29.225,62.648
112,Ylamylly,29.549,62.614
822,Kitee,30.135,62.1
331,Tohmajarvi,30.336,62.226
192,Kiihtelysvaara,30.252,62.493
112,Tuupovaara,30.618,62.485
112,Sipoo,25.269,60.379
230,Konnevesi,26.286,62.628
134,Harrstrom,21.179,62.72
55,Lappfjard,21.522,62.248
397,Kristinestad,21.373,62.274
192,Kaskinen,21.23,62.386
476,Naerpes,21.339,62.482
276,Kivijarvi,25.077,63.12
331,Kinnula,24.968,63.368
331,Reisjarvi,24.935,63.606
230,Lestijarvi,24.667,63.525
331,Vihanti,24.995,64.483
331,Pyhajoki,24.258,64.468
134,Alavieska,24.306,64.167
331,Sievi,24.514,63.908
134,Eskola,24.165,63.912
331,Kannus,23.927,63.895
276,Himanka,23.651,64.062
94,Lohtaja,23.507,64.024
160,Kalvia,23.464,63.86
134,Kaptens,22.861,63.815
94,Kallby,22.901,63.625
94,Esse,23.051,63.594
79,Bennaes,22.792,63.598
331,Nykarleby,22.536,63.521
94,Terjarv,23.51,63.548
476,Kaustinen,23.708,63.554
230,Halsua,24.174,63.457
160,Veteli,23.79,63.473
331,Evijarvi,23.477,63.368
160,Kortesjarvi,23.152,63.299
276,Alaharma,22.854,63.25
134,Yliharma,22.793,63.146
331,Voera,22.255,63.136
160,Kvevlax,21.83,63.162
160,Sundom,21.547,63.029
66,Solf,21.647,63.013
160,Malax,21.563,62.946
94,Molpe,21.284,62.867
571,Korsnaes,21.187,62.785
112,Karijoki,21.702,62.305
230,Teuva,21.741,62.479
94,Koskenkorva,22.443,62.694
160,Ilmajoki,22.58,62.731
79,Ahonkyla,22.686,62.771
160,Vahakyro,22.107,63.054
331,Multia,24.797,62.41
276,Ahtari,24.08,62.556
134,Toysa,23.823,62.636
55,Tuuri,23.736,62.602
66,Asemanseutu,23.602,62.616
397,Alavus,23.61,62.585
192,Peraseinajoki,23.064,62.564
230,Jalasjarvi,22.768,62.49
79,Tervajoki,22.144,63.005
79,Isokyro,22.317,63
230,Ylistaro,22.528,62.945
276,Jurva,21.989,62.685
276,Kuortane,23.508,62.807
160,Lehtimaki,23.945,62.82
230,Soini,24.213,62.873
331,Vimpeli,23.826,63.16
94,Lappajarvi,23.63,63.217
276,Perho,24.423,63.214
276,Kyyjarvi,24.563,63.045
476,Karstula,24.803,62.878
134,Kronoby,23.036,63.728
276,Oravais,22.38,63.304
230,Toholampi,24.248,63.773
230,Replot,21.418,63.233
192,Rautio,24.211,64.075
230,Mynamaki,21.986,60.679
39,Paattinen,22.381,60.594
94,Lemu,21.975,60.569
79,Mietoinen,21.926,60.628
112,Lokalahti,21.464,60.682
160,Mellila,22.92,60.78
112,Vampula,22.691,61.026
66,Kankaanpaa,22.392,61.08
66,Koylio,22.309,61.118
112,Tuulos,24.817,61.113
33,Katinala,24.4,61.036
55,Karjenniemi,23.943,61.262
94,Vesilahti,23.626,61.303
192,Langelmaki,24.789,61.729
94,Viljakkala,23.271,61.706
230,Kammenniemi,23.833,61.626
46,Suinula,24.068,61.546
79,Kylmakoski,23.689,61.152
160,Aetsa,22.699,61.284
55,Lapijoki,21.674,61.182
192,Ihode,21.588,60.992
160,Hinnerjoki,21.992,60.996
66,Tarvasjoki,22.737,60.585
230,Isojoki,21.955,62.119
192,Honkajoki,22.275,61.992
476,Parkano,23.016,62.002
