rs,name,lon,lat
397,Svencioneliai,26.001,55.16
230,Zarasai,26.247,55.735
276,Naujoji Akmene,22.89,56.316
192,Radviliskis,23.537,55.815
230,Kazlu Ruda,23.494,54.748
476,Raseiniai,23.114,55.382
331,Pasvalys,24.401,56.061
476,Ignalina,26.161,55.339
1183,Siauliai,23.316,55.934
276,Neringa,21.011,55.312
39,Berciunai,24.233,55.737
24,Bagaslaviskis,24.772,55.073
55,Kiaukliai,25.08,55.125
66,Pakalniai,25.466,55.435
66,Verbiskes,25.461,55.309
66,Toliejai,25.514,55.271
112,Suginciai,25.524,55.337
66,Videniskiai,25.277,55.217
160,Balninkai,25.124,55.294
160,Naujasodis,25.32,55.344
79,Kurkliai,25.061,55.414
66,Azuozeriai,25.035,55.502
94,Adomyne,25.305,55.749
112,Ziobiskis,25.47,56.021
134,Kupreliskis,24.964,56.04
66,Kucgalys,25.076,56.076
94,Papilys,25.005,56.12
66,Kiaunoriai,23.171,55.699
55,Narteikiai,24.176,56.052
55,Mikoliskis,24.237,55.903
33,Paistrys,24.337,55.841
46,Paliuniskis,24.441,55.791
33,Bernatoniai,24.291,55.781
160,Antaliepte,25.866,55.66
94,Deguciai,26.061,55.659
134,Salakas,26.133,55.58
94,Panemunis,25.282,56.063
134,Cedasai,25.417,56.1
24,Radviloniai,23.743,55.83
39,Linkaiciai,23.581,55.768
33,Guragiai,22.99,55.964
55,Micaiciai,22.914,55.974
24,Ringuvenai,22.911,56.011
24,Lieporiai,23.237,55.893
55,Naukaimis,22.978,55.151
39,Stragute,22.348,55.246
55,Joniske,22.351,55.287
46,Skirzeme,21.926,55.294
33,Troskuciai,22.277,56.315
46,Kurmaiciai,22.262,56.335
39,Reivyciai,22.329,56.348
331,Dubiciai,24.747,54.02
160,Kabeliai,24.297,53.954
79,Antalge,25.485,55.488
134,Saugos,21.46,55.464
55,Leliunai,25.395,55.475
112,Pajuris,22.029,55.45
55,Dotnuva,23.888,55.367
112,Pagiriai,24.397,55.361
39,Norgelai,23.157,55.359
46,Pagryniai,21.486,55.325
112,Lanciunava,24.152,55.347
79,Tiskunai,24.022,55.346
331,Didziasalis,26.679,55.32
39,Tverecius,26.603,55.313
79,Deguciai,21.77,55.316
79,Linkmenys,25.955,55.318
134,Mazonai,22.3,55.32
134,Rusne,21.374,55.295
112,Zygaiciai,22.035,55.31
160,Sventupe,24.882,55.322
66,Bernotai,26.462,55.285
134,Girkalnis,23.208,55.309
94,Juknaiciai,21.578,55.29
28,Vidiskiai,24.867,55.31
55,Zemaitkiemis,24.976,55.305
46,Katyciai,21.828,55.288
55,Aukstupiai,22.091,55.279
160,Siesikai,24.504,55.295
46,Dapkiskiai,22.236,55.281
33,Aukstieji Kapliai,24.145,55.285
79,Sartininkai,21.969,55.267
160,Mielagenai,26.438,55.258
94,Ceikiniai,26.263,55.254
112,Erzvilkas,22.709,55.263
230,Vadzgirys,22.926,55.254
79,Usenai,21.722,55.235
160,Natkiskiai,21.946,55.233
112,Gaure,22.471,55.243
66,Pelednagiai,23.961,55.25
112,Josvainiai,23.836,55.245
112,Juodaiciai,23.342,55.227
112,Bukonys,24.367,55.227
160,Zelva,25.098,55.22
112,Lauksargiai,22.163,55.209
66,Rukai,21.789,55.195
28,Vainikai,23.885,55.214
33,Dauglaukis,22.218,55.187
46,Panoteriai,24.432,55.197
94,Labunava,23.907,55.19
46,Akmenyne,25.498,54.376
94,Beizionys,24.486,54.682
33,Abromiskes,24.717,54.782
134,Valai,25.061,54.705
24,Jonuskai,24.723,55.232
79,Kesciai,22.151,55.248
55,Norkiske,22.554,55.385
39,Milgaudziai,22.521,55.266
24,Kunigiskiai,22.422,55.255
55,Baltrusaiciai,22.373,55.224
66,Zadeikiai,22.07,55.58
55,Drobuksciai,22.04,55.526
39,Nevociai,22.165,55.535
39,Bytlaukis,22.325,55.538
28,Dirkintai,22.171,55.509
24,Birzu Laukas,22.245,55.474
24,Bokstai,22.093,55.527
39,Tubines I,22.26,55.526
39,Paezeris,22.453,55.49
79,Teneniai,21.911,55.462
55,Palentinis,22.445,55.645
46,Pozere,22.306,55.635
79,Juodainiai,22.199,55.665
46,Papusynys,23.386,55.561
33,Pasakiai,23.839,55.591
94,Beinorava,23.992,55.736
55,Vabaliai,23.908,55.673
39,Voskoniai,23.57,55.881
28,Kutiskiai,23.49,55.834
24,Mankiskiai,23.446,55.845
46,Miezaiciai,23.599,55.731
46,Karcemos,23.599,55.785
46,Sniuraiciai,23.494,55.871
33,Niauduva,23.793,55.775
24,Raudondvaris,23.791,55.753
55,Pociunai,23.945,55.785
160,Daugelaiciai,23.499,55.746
24,Sapnagiai,23.378,55.975
39,Zeimiai,23.419,55.966
39,Smilgiai,23.019,55.944
94,Gilaiciai,23.078,55.935
55,Sauginiai,23.121,55.902
33,Pumpuciai,24.915,55.42
134,Skiemonys,25.275,55.415
55,Klaibunai,24.741,55.498
28,Viesinteles,24.988,55.676
55,Gilutos,26.533,55.229
28,Kijeliai,25.363,55.226
46,Siline,25.567,55.48
28,Vosgeliai,25.525,55.455
24,Voveryne,25.623,55.535
28,Dimitriskes,26.262,55.746
28,Milkunai,25.682,54.195
28,Jasiunai,25.28,54.454
276,Jasiunai,25.324,54.446
66,Jakeliai,26.595,55.191
230,Struna,26.153,55.032
112,Taujenai,24.762,55.39
94,Bijotai,22.575,55.462
112,Kaulakiai,23.26,55.427
331,Nemencine,25.469,54.849
33,Klausuciai,24.706,56.171
46,Draseikiai,24.76,56.243
33,Gorainiai,21.933,55.402
24,Subaciskes,23.613,54.688
66,Plutiskes,23.659,54.674
94,Bagotoji,23.351,54.756
46,Gudeliai,23.62,54.722
79,Azuolu Buda,23.527,54.708
39,Bebruliske,23.449,54.7
55,Kvietiskis,23.549,54.679
79,Buda,23.33,54.803
46,Aistiskiai,23.007,54.421
94,Bikavenai,21.993,55.404
55,Petreliai,21.442,55.436
33,Zemaitkiemis,21.459,55.418
94,Vilkyciai,21.394,55.516
24,Sakuteliai,21.398,55.504
79,Dailuciai,22.884,54.621
46,Mazieji Budezeriai,23.05,54.626
28,Musteniai,24.708,54.71
112,Pastrevys,24.664,54.72
39,Lazdenai,24.931,54.741
39,Pakalniskes,24.757,54.755
66,Kazokiskes,24.832,54.819
46,Naujosios Kietaviskes,24.609,54.758
55,Jagelonys,24.567,54.728
28,Gabriliava,24.664,54.807
46,Giluciai,24.618,54.81
55,Imbradas,26.115,55.775
79,Aviliai II,26.021,55.758
28,Stadviliai,26.195,55.737
55,Sadunai,25.925,55.737
55,Baibiai,25.957,55.625
66,Kaniukai,25.598,55.667
33,Kaimynai,25.529,55.642
33,Biliakiemis,25.685,55.463
39,Nemeiksciai,25.622,55.479
79,Vaikutenai,25.698,55.53
33,Kloviniai,25.653,55.503
24,Medeniai,25.694,55.496
55,Klykiai,25.763,55.477
79,Bijutiskis,25.397,55.119
94,Dubingiai,25.454,55.059
160,Zalvariai,25.318,55.165
46,Ambraziskiai,25.29,55.147
46,Antalksne,25.999,55.346
66,Grybenai,26.304,55.462
55,Meikstai,26.496,55.447
55,Taujunai,26.335,55.39
39,Soveniai,24.854,55.455
39,Dvylikiai,24.039,54.747
28,Zemaitkiemis,23.808,54.6
66,Naujoji Uta,23.764,54.571
55,Grazuciai,23.896,54.717
24,Dambrava,23.89,54.706
55,Luksiai,23.214,55.962
39,Plaskiai,21.731,55.182
79,Katleriai,25.183,55.466
46,Vankiskiai,23.886,54.363
46,Sarapiniskes,24.544,54.362
66,Naujieji Valkininkai,24.723,54.352
55,Papiskes,25.155,54.49
28,Skaisciunai,23.281,54.552
55,Arlaviskes,24.194,54.81
66,Uzsieniai,22.925,54.835
66,Visakio Ruda,23.433,54.817
28,Mitkunai,23.754,54.897
66,Vaisvydava,24.037,54.841
55,Paparciai,24.725,54.905
24,Kiduliai,22.783,55.066
39,Rotuliai,22.822,55.092
39,Skirsnemune,22.903,55.095
39,Pilis I,22.983,55.101
33,Ploksciai,23.165,55.08
55,Akuotai,23.552,55.074
24,Jaucakiai,23.604,55.031
79,Bubiai,23.635,54.995
46,Sausine,23.853,54.995
33,Voskoniai,23.95,54.99
79,Kulva,24.177,55.108
55,Sangailai,24.256,55.31
66,Okainiai,24.241,55.387
94,Pavermenys,24.238,55.422
39,Daniunai,24.379,55.464
28,Baksenai,24.934,55.937
46,Geidziunai,24.811,56.109
46,Anglininkai,24.851,56.129
24,Patunkiskiai,22.958,54.651
39,Paezeriai,22.976,54.638
46,Vaiclaukis,22.983,54.611
112,Vilkupiai,22.839,54.701
55,Siaudiniskiai,22.845,54.66
39,Bardauskai,23.115,54.582
33,Backiskiai,23.144,54.6
24,Deguciai,23.125,54.529
28,Klausuciai,22.965,54.703
55,Augalai,23.035,54.729
66,Totorkiemis,22.712,54.501
79,Girenai,22.72,54.534
46,Paseimeniai,23.068,54.543
24,Geisteriskiai,23.024,54.537
39,Patilciai,23.101,54.492
33,Kuosenai,23.069,54.472
55,Vartai,23.02,54.467
39,Opsrutai,23.138,54.691
66,Gerdziunai,23.345,55.027
79,Suvainiskis,25.276,56.158
28,Ustukiai,24.356,56.08
112,Pajiesmeniai,24.49,56.109
46,Krincinas,24.527,56.084
79,Girsudai,24.48,56.014
33,Daujenai,24.519,55.976
66,Salamiestis,24.875,55.944
112,Antasava,24.801,55.906
46,Sepeta,25.035,55.807
79,Rudiliai,24.899,55.76
94,Tyruliai,23.346,55.773
79,Zygenai,22.876,55.046
33,Duobiskiai,22.948,54.961
79,Gotlybiskiai,22.872,54.962
192,Girdziai,22.796,55.163
39,Simkaiciai,22.996,55.23
79,Stakiai,23.083,55.181
66,Pramedziava,23.216,55.26
28,Gabsiai,23.109,55.35
66,Kalnujai,23.096,55.328
46,Slabada,23.039,55.388
79,Katauskiai,23.173,55.475
39,Uzkalniai,22.725,55.456
24,Purvininkai,23.96,54.727
28,Ciudiskiai,23.898,54.691
33,Siauliskiai,23.881,54.679
39,Dukurnonys,24.223,54.656
79,Kasonys,24.173,54.643
94,Vezionys,24.169,54.556
39,Juodbudis,23.748,54.741
39,Kupriai,23.668,54.698
66,Papilvis,23.63,54.79
28,Lizdeikiai,23.728,54.728
79,Sukuriai,23.813,54.486
33,Geruliai,23.907,54.5
39,Zagariai,23.878,54.473
33,Asminta,24.006,54.679
66,Strielciai,23.964,54.667
55,Backininkai,23.985,54.701
46,Stasine,24.136,55.327
46,Sventybrastis,24.052,55.419
39,Petkunai,24.171,55.43
33,Paezeriai,24.281,55.366
24,Sirutiskis,23.982,55.358
39,Jaksiai,23.683,55.244
46,Langakiai,23.592,55.169
33,Paobelys,23.972,55.265
46,Nociunai,24.041,55.218
24,Medeksiai,24,55.233
46,Savieciai,24,55.174
66,Beinaiciai,24.107,55.234
55,Meironiskiai,23.718,55.382
66,Pajieslys,23.67,55.35
28,Plinkaigalis,23.664,55.414
134,Azytenai,23.62,55.46
33,Sviliai,23.793,55.262
79,Skaistgiriai,23.717,55.197
66,Angiriai,23.747,55.286
230,Adutiskis,26.585,55.158
55,Silgaliai,21.815,55.165
79,Pauliai,22.968,55.181
112,Inturke,25.562,55.16
112,Cekiske,23.52,55.158
79,Paneveziukas,23.787,55.138
33,Dabikine,22.792,56.249
28,Statikai,24.723,55.244
55,Varine,24.783,55.208
55,Tulpiakiemis,24.414,55.332
46,Kultuvenai,24.602,55.115
33,Pageleziai,24.517,55.164
33,Varkaliskiai,24.811,55.26
46,Miskonys,25.412,54.808
66,Brinkiskes,25.082,54.804
33,Verksionys,24.914,54.813
39,Akmeniskes,25.473,54.521
33,Saduniskes,25.561,54.658
24,Nemencine II,25.485,54.834
55,Visalauke I,25.323,54.993
28,Vaira,25.145,54.477
33,Bratoniskes,25.371,54.852
39,Purnuskes,25.295,54.893
55,Skirgiskes,25.366,54.836
33,Daubenai,25.449,54.569
24,Papiskes,25.412,54.6
24,Bubos,25.021,54.772
24,Mikaliskes,25.025,54.753
28,Papiskes,25.135,54.717
79,Nemunaitis,24.042,54.301
160,Talokiai,23.963,54.345
55,Stulgiai,22.679,55.487
33,Darzininkai,22.915,54.75
39,Slabadai,22.983,54.764
66,Lauckaimis,22.83,54.741
39,Teiberiai,23.026,54.709
55,Stirnenai,23.121,54.715
46,Baltrusiai,23.209,54.746
46,Ramoniskiai,23.276,54.675
66,Paezeriai,23.187,54.666
134,Liubavas,23.035,54.367
55,Senoji Radiske,23.252,54.294
33,Budvietis,23.331,54.286
134,Sangruda,23.233,54.32
33,Mockai,23.286,54.325
112,Rudamina,23.449,54.289
66,Sventezeris,23.64,54.241
134,Kapciamiestis,23.656,54.002
55,Svendubre,23.936,53.981
46,Neravai,24.027,54.036
55,Pasaltuonys,22.598,55.272
39,Vytogala,22.375,55.454
39,Girdiske,22.514,55.467
55,Gineikiai,22.498,55.534
39,Varsedziai,22.38,55.496
39,Naujasis Obelynas,22.32,55.478
46,Balsiai,22.222,55.512
230,Simnas,23.648,54.382
160,Akmene,22.745,56.246
331,Pagegiai,21.908,55.137
112,Vieksniai,22.518,56.238
39,Lyduokiai,24.946,55.265
571,Visaginas,26.439,55.6
46,Valenciunai,22.95,55.026
79,Voveriai,22.87,55.01
46,Patasine,23.253,54.832
55,Degutine,23.116,54.814
55,Turcinai,22.867,54.868
66,Bubleliai,22.926,54.805
28,Buktiskiai,23.242,54.781
39,Tursuciai,23.394,54.657
24,Butniunai,24.717,56.115
55,Satkunai,24.928,56.073
46,Skrebiskiai,25.045,56.147
24,Katiliskiai,23.308,54.59
24,Smilgiai,23.496,54.617
39,Tautkaiciai,23.45,54.616
134,Vilkyskiai,22.13,55.119
55,Lumpenai,22.037,55.108
112,Vandziogala,23.959,55.115
33,Pagyne,23.82,55.118
79,Kuigaliai,24.084,55.186
94,Raudone,23.132,55.1
94,Panemune,21.912,55.088
134,Babtai,23.797,55.088
160,Joniskis,25.664,55.076
230,Viesvile,22.388,55.072
160,Giedraiciai,25.261,55.074
192,Upninkai,24.539,55.081
79,Smalininkai,22.577,55.073
66,Cicinai,24.176,55.075
79,Rukla,24.377,55.052
55,Uzusaliai,24.197,54.982
79,Slavikai,22.743,54.96
94,Luksiai,23.171,54.949
160,Paberze,25.236,54.942
134,Musninkai,24.841,54.949
39,Ramuciai,24.031,54.947
94,Raudondvaris,23.774,54.94
39,Silgaliai,22.786,54.925
66,Neveronys,24.092,54.925
79,Isdagai,23.032,54.916
94,Pravieniskes II,24.213,54.918
94,Kernave,24.853,54.887
112,Sintautai,22.995,54.881
230,Maisiagala,25.063,54.871
46,Suderve,25.088,54.779
112,Kudirkos Naumiestis,22.861,54.773
134,Mostiskes,25.667,54.771
79,Barzdai,23.2,54.783
66,Islauzas,23.925,54.74
39,Darsuniskis,24.118,54.736
39,Zujunai,25.181,54.727
66,Galgiai,25.411,54.721
134,Pilviskiai,23.22,54.72
134,Pakuonis,24.053,54.725
46,Mickunai,25.519,54.702
112,Kalviai,24.283,54.706
46,Antanavas,23.308,54.703
39,Gudkaimis,22.787,54.681
39,Grigaiciai,25.416,54.669
230,Semeliskes,24.66,54.666
28,Gergzdeliai,22.991,56.007
39,Varputenai,22.889,55.881
24,Romuciai,22.906,56.053
24,Gedintes,22.941,56.04
33,Pakumulsiai,22.881,56.002
66,Zeimiai,23.517,55.68
79,Acokavai,23.349,55.727
39,Prastavoniai,23.789,55.725
66,Veriskiai,23.711,55.724
94,Menaiciai,23.55,55.631
46,Pasusvys,23.594,55.583
39,Giedraiciai,23.543,55.568
46,Mazeikoniai,23.858,56.002
33,Jovarai,23.845,55.965
46,Preiciunai,23.799,55.928
55,Rimkunai,23.916,56.147
33,Ruponiai,23.987,56.122
39,Megucioniai,23.933,56.056
28,Kalpokai,23.962,56.073
55,Vosbutai,23.47,55.191
66,Armeniskiai,23.387,55.147
39,Vencloviskiai,23.038,55.113
55,Jakaiciai,22.942,55.127
94,Pavidaujys I,22.809,55.209
46,Griciai,23.265,55.22
94,Tamosiai,23.238,55.174
55,Piktuiziai,23.195,56.153
46,Zadziunai,23.506,55.913
94,Silenai,23.416,55.865
46,Eimuciai,23.558,55.945
66,Bridai,23.348,56.01
46,Kupriai,23.194,55.934
55,Pakape,23.274,55.782
94,Einoraiciai,23.319,55.82
46,Gavaltuva,23.41,54.679
24,Purviniske,23.451,54.671
39,Dauksiai,23.585,54.501
79,Inkakliai,21.577,55.484
66,Sakuciai,21.338,55.45
55,Lankupiai,21.363,55.487
112,Vente,21.199,55.35
66,Stubriai,21.814,55.238
24,Versmininkai,21.808,55.301
55,Ramuciai,21.576,55.413
94,Gardamas,21.66,55.408
66,Juskaiciai,21.738,55.431
55,Syliai,21.745,55.402
39,Uzliekniai,21.518,55.278
24,Grabupiai,21.512,55.369
39,Traksedziai,21.459,55.369
24,Macikai,21.518,55.357
66,Lauciai,21.592,55.348
33,Armalenai,21.531,55.344
28,Gaideliai,21.535,55.313
33,Vileikiai,21.509,55.294
33,Anziliai,22.983,55.398
79,Gervine,22.987,55.336
39,Vingininkai,22.196,55.474
39,Traksedis,22.117,55.51
79,Jucaiciai,22.177,55.452
66,Didkiemis,22.123,55.368
79,Labardziai,22.043,55.681
79,Medingenai,22.071,55.816
112,Lybiskiai,22.666,55.345
46,Varlaukis,22.674,55.322
55,Batakiai,22.515,55.351
55,Eidintai,22.52,55.323
66,Juodpetriai,22.4,55.316
112,Lomiai,22.42,55.374
79,Zalpiai,22.859,55.482
94,Griniai,22.814,55.547
55,Butkiske,22.779,55.599
55,Petraliske,22.661,55.641
192,Sasnava,23.462,54.65
134,Kalveliai,25.683,54.638
28,Didysis Palukstis,22.345,55.692
112,Drobuksciai,22.283,55.699
46,Kausenai,21.774,55.929
94,Karklenai,21.705,55.877
66,Viestovenai,21.728,55.842
28,Stonaiciai,21.738,55.888
39,Siemuliai,21.638,55.863
230,Kuliai,21.656,55.806
55,Berzenai,23.327,56.148
66,Jankunai,23.34,56.194
55,Kepaliai,23.67,56.206
55,Kirnaiciai,23.583,56.181
55,Blauzdziunai,23.911,56.317
79,Buciunai,23.784,56.21
46,Darginiai,23.824,56.243
66,Skakai,23.805,56.266
28,Ziuriai,23.234,56.346
55,Dauksiai,23.338,56.362
94,Sriubiskiai,25.223,55.977
24,Raikenai,25.15,56.059
39,Gediskiai,25.791,56.034
79,Pakriauniai,25.865,55.969
24,Anyksciai,25.148,55.532
55,Lasai,25.725,55.85
46,Augustinava,25.355,55.932
33,Kubiliunai,24.46,56.245
55,Puskoniai,24.436,56.186
46,Puodziai,24.395,56.133
39,Raubonys,24.478,56.128
79,Deglenai,24.123,55.93
33,Lavenai,24.293,55.92
66,Krikliniai,24.45,55.913
55,Talackoniai,24.362,56.028
66,Liciunai,24.519,56.06
33,Staciunai,24.111,56.052
33,Nakiskiai,24.078,55.991
79,Juodpenai,25.205,55.8
66,Migonys,25.034,55.744
46,Zutautai,21.469,55.85
94,Vembutai,22.361,55.902
55,Kirkliai,22.614,55.907
55,Maldeniai,23.472,56.243
24,Mindaugiai,23.74,56.271
39,Lieporai,23.875,56.286
46,Manikunai,24.314,56.191
28,Zadeikoniai,24.376,56.188
33,Titkoniai,24.265,56.156
39,Noriai,24.296,56.136
55,Gruziai,24.161,56.109
