rs,name,lon,lat,r1
79,Sant Julia de Loria,1.493,42.467,20
230,El Serrat,1.539,42.619,20
39,Llorts,1.526,42.596,20
55,Canillo,1.598,42.567,20
28,La Cortinada,1.519,42.575,20
66,Arinsal,1.484,42.572,20
24,Sornas,1.528,42.565,20
24,Erts,1.497,42.562,20
94,Pas de la Casa,1.733,42.543,28
46,El Tarter,1.652,42.58,20
55,Juberri,1.491,42.439,20
24,Auvinya,1.497,42.45,20
55,Pal,1.474,42.545,20
24,Fontaneda,1.464,42.453,20
100000,Andorra la Vella,1.523,42.506,0
46,Encamp-Bordes de Rigoder,1.584,42.535,20
79,La Massana,1.516,42.543,20
