rmax,name,lon,lat
24,Leipferdingen,8.668,47.865
66,Oberprechtal,8.121,48.205
33,Buchholz,7.912,48.08
39,Unadingen,8.407,47.881
24,Binzgen,8.061,47.576
24,Huesingen,7.741,47.631
55,Rothaus,8.245,47.795
24,Langensee,7.818,47.742
46,Endenburg,7.732,47.709
24,Wackershofen,9.103,47.956
24,Harras,8.825,48.144
28,Burgberg,8.445,48.151
33,Wallbach,7.915,47.565
33,Ruette,8.013,47.761
33,Ruehrberg,7.706,47.569
24,Unterprechtal,8.1,48.196
39,Haegelberg,7.729,47.662
24,Heiligenbronn,8.448,48.255
33,Jungnau,9.209,48.14
55,Dingelsdorf,9.156,47.739
39,Atdorf,7.954,47.65
24,Oberwihl,8.046,47.621
24,Hornberg,7.951,47.66
46,Billafingen,9.137,47.833
55,Aulfingen,8.66,47.886
46,Linach,8.266,48.024
24,Hoedingen,9.132,47.788
39,Bischoffingen,7.627,48.104
33,Bruck,8.341,48.177
46,Feckenhausen,8.689,48.166
28,Wasenweiler,7.682,48.052
33,Lackendorf,8.537,48.19
33,Harthausen,8.631,48.261
33,Wittlekofen,8.344,47.783
28,Holzhausen,7.797,48.071
33,Sankt Georgen,7.795,47.981
33,Hausen ob Rottweil,8.589,48.15
33,Haltingen,7.614,47.614
33,Gauselfingen,9.168,48.276
94,Zienken,7.578,47.843
66,Rohrdorf,9.102,48.018
66,Vilsingen,9.142,48.058
55,Doerlinbach,7.954,48.246
24,Rickenbach,9.259,47.795
28,Zell am Andelsbach,9.259,47.969
55,Grossstadelhofen,9.259,47.888
33,Wasser,7.857,48.098
66,Neidingen,9.058,48.096
24,Mariaberg,9.213,48.277
55,Buerchau,7.828,47.774
24,Schwaningen,8.427,47.778
33,Unteribental,8.007,47.98
28,Ringgenbach,9.166,47.993
46,Menzenschwand,8.071,47.822
33,Weilersbach,8.501,48.093
28,Allmendshofen,8.5,47.94
24,Rotzel,8.062,47.594
55,Au,7.979,47.697
46,Guendlingen,7.642,48.013
24,Obereschach,8.47,48.106
46,Unterschwandorf,8.995,47.952
24,Winterspueren,9.059,47.856
24,Unterspitzenbach,8.019,48.163
28,Bronnen,9.206,48.262
39,Seebrugg,8.196,47.801
33,Freudenweiler,9.121,48.239
39,Reckingen,8.331,47.575
24,Haeg,7.916,47.734
33,Thalheim,9.038,48.007
28,Lippertsreute,9.238,47.805
39,Bargen,8.764,47.883
46,Herzogenweiler,8.371,48.025
28,Reute im Hegau,8.907,47.888
24,Wyhlen,7.691,47.55
28,Brigach,8.309,48.114
28,Altheim,9.034,47.994
28,Huegelheim,7.621,47.83
66,Neukirch,8.175,48.024
24,Hemmenhofen,8.966,47.673
24,Kirchhoefe,8.027,48.218
28,Enkendorf,7.906,47.618
55,Liggersdorf,9.109,47.885
94,Tengen,8.661,47.821
66,Durchhausen,8.675,48.04
55,Muehlheim an der Donau,8.887,48.03
46,Aldingen,8.703,48.095
134,Oberrotweil,7.63,48.089
33,Moos,8.934,47.726
94,Gosheim,8.753,48.136
39,Dottingen,7.691,47.858
94,Grenzach,7.659,47.553
28,Frittlingen,8.708,48.127
39,Beuron,8.97,48.051
39,Villingendorf,8.59,48.202
192,Nusplingen,8.89,48.132
39,Stegen,7.964,47.984
46,Deilingen,8.784,48.177
55,Hugstetten,7.78,48.053
24,Zimmern unter der Burg,8.719,48.22
66,Boettingen,8.807,48.1
66,Eichstetten am Kaiserstuhl,7.745,48.094
66,Bad Saeckingen,7.949,47.553
66,Wyhl am Kaiserstuhl,7.649,48.166
66,Eigeltingen,8.898,47.859
66,Steinen,7.74,47.644
160,Donaueschingen,8.498,47.951
112,Breisach am Rhein,7.583,48.031
94,Bad Duerrheim,8.531,48.022
94,Schallstadt,7.761,47.957
134,Ueberlingen,9.159,47.769
39,Ratshausen,8.792,48.195
112,Jestetten,8.568,47.65
39,Herrischried,8.002,47.666
39,Hilzingen,8.778,47.766
39,Murg,8.021,47.555
39,Mahlstetten,8.836,48.075
39,Unterglottertal,7.936,48.049
46,Gaienhofen,8.982,47.682
46,Niedereschach,8.529,48.133
55,Schoenwald im Schwarzwald,8.201,48.102
28,Hausen am Tann,8.837,48.198
192,Pfullendorf,9.256,47.924
230,Singen (Hohentwiel),8.835,47.76
55,Wurmlingen,8.78,48.005
94,Gammertingen,9.216,48.25
28,Wutoeschingen,8.367,47.66
28,Neufra,9.186,48.247
46,Buchheim,8.987,48.011
397,Tuttlingen,8.819,47.984
134,Muehlingen,9.017,47.913
33,Owingen,9.176,47.811
79,Grafenhausen,8.262,47.773
39,Dogern,8.172,47.609
39,Nenzingen,8.959,47.843
46,Hofstetten,8.068,48.257
192,Ettenheim,7.813,48.255
33,Wehingen,8.792,48.145
55,Aach,8.851,47.843
160,Schramberg,8.386,48.225
24,Winden im Elztal,8.039,48.154
160,Balingen,8.851,48.276
55,Boesingen,8.558,48.239
230,Stuehlingen,8.446,47.745
55,Hinterzarten,8.106,47.904
28,Teningen,7.81,48.127
28,Lauterbach,8.345,48.229
112,Rheinheim,8.305,47.59
94,Ottoschwanden,7.898,48.187
230,Neustadt,8.208,47.917
134,Sankt Blasien,8.126,47.762
24,Baerenthal,8.927,48.073
134,Schopfheim,7.823,47.65
39,Ewattingen,8.444,47.838
66,Neuhausen ob Eck,8.926,47.973
66,Huefingen,8.489,47.925
55,Hausen im Wiesental,7.84,47.682
24,Dotternhausen,8.793,48.228
94,Winterlingen,9.118,48.179
39,Heitersheim,7.665,47.872
24,Au,7.829,47.955
24,Ruemmingen,7.643,47.641
33,Elbenschwand,7.83,47.751
24,Hausen im Tal,9.039,48.086
28,Remsbach,8.356,48.202
94,Bad Krozingen,7.7,47.916
39,Seitingen,8.73,48.021
33,Inzlingen,7.691,47.588
39,Volkertshausen,8.87,47.822
24,Braeunlingen,8.449,47.93
230,Villingen,8.46,48.058
986,Loerrach,7.659,47.612
94,Elzach,8.069,48.172
94,Rietheim,8.776,48.041
55,Umkirch,7.762,48.032
46,Hasel,7.898,47.654
55,Schwoerstadt,7.881,47.594
79,Todtmoos,8.001,47.739
24,Merdingen,7.687,48.018
66,Ludwigshafen,9.058,47.822
