rs,name,lon,lat,r1
66,Annikoru,26.305,58.267,39
160,Laeva,26.381,58.486,79
94,Kavastu,27.045,58.384,66
46,Lohkva,26.787,58.375,33
112,Luunja,26.879,58.357,46
94,Laekvere,26.559,59.068,79
94,Muuga,26.628,59.11,46
160,Rakke,26.251,58.986,112
55,Lepna,26.292,59.331,33
66,Veltsi,26.275,59.398,33
112,Ulvi,26.636,59.327,55
46,Moe,26.017,59.254,28
24,Napi,26.405,59.365,20
46,Someru,26.433,59.363,28
94,Ubja,26.43,59.414,46
134,Uhtna,26.563,59.395,55
24,Saase,26.147,59.161,20
134,Vajangu,26.01,59.109,66
39,Piira,26.39,59.325,20
276,Roela,26.592,59.167,112
192,Tudu,26.854,59.179,134
94,Vinni,26.428,59.292,46
79,Viru-Jaagupi,26.473,59.246,39
79,Viru-Nigula,26.69,59.445,66
160,Vosu,25.966,59.578,134
28,Kiltsi,26.176,59.09,20
33,Triigi,26.33,59.115,0
79,Vao,26.195,59.101,39
94,Vaike-Maarja,26.254,59.131,79
134,Ahja,27.074,58.208,66
24,Erastvere,26.792,57.976,20
230,Kanepi,26.757,57.986,134
160,Alavere,25.328,59.246,79
28,Ulejoe,25.342,59.345,20
66,Harku,24.577,59.386,28
33,Kumna,24.452,59.324,20
79,Muraste,24.428,59.456,66
79,Tabasalu,24.546,59.427,66
24,Tiskre,24.584,59.415,20
66,Turisalu,24.307,59.412,28
33,Vaana,24.405,59.389,20
33,Iru,24.912,59.461,20
112,Kostivere,25.099,59.426,55
79,Loo,24.942,59.436,39
160,Neeme,25.158,59.53,66
33,Karjakula,24.391,59.339,24
28,Keila-Joa,24.303,59.397,20
94,Klooga,24.224,59.321,94
112,Laulasmaa,24.225,59.387,66
55,Lehola,24.325,59.292,39
79,Haiba,24.469,59.128,79
112,Kaasiku,24.334,59.193,39
28,Laitse,24.331,59.207,20
134,Kiili,24.84,59.306,66
55,Luige,24.774,59.332,39
276,Kose,25.168,59.184,160
28,Kose-Uuemoisa,25.104,59.205,0
160,Oru,24.989,59.189,55
39,Ravila,25.221,59.185,28
33,Vardja,25.211,59.169,20
46,Kiiu,25.385,59.447,28
134,Kolga,25.615,59.491,79
276,Kuusalu,25.444,59.446,112
79,Valkla,25.333,59.479,33
192,Ardu,25.363,59.102,112
134,Habaja,25.167,59.107,66
55,Vihasoo,25.793,59.561,39
94,Riisipere,24.309,59.117,46
397,Turba,24.236,59.08,160
79,Harju-Risti,24.015,59.226,0
39,Padise,24.139,59.228,28
160,Arukula,25.074,59.365,79
33,Kalesi,25.108,59.345,20
55,Peningi,25.154,59.336,24
55,Raasiku,25.174,59.367,55
79,Juri,24.918,59.359,66
66,Lagedi,24.938,59.404,28
46,Patika,24.933,59.313,28
79,Peetri,24.813,59.394,66
33,Rae,24.89,59.38,20
94,Vaida,24.976,59.286,66
24,Vaskjala,24.948,59.362,20
66,Kiisa,24.681,59.239,28
24,Manniku,24.685,59.342,24
46,Tagadi,24.752,59.228,24
24,Alliku,24.573,59.355,20
24,Huuru,24.542,59.381,20
55,Jogisoo,24.503,59.275,24
66,Kiia,24.489,59.362,24
55,Maidla,24.579,59.212,46
33,Tuula,24.457,59.276,24
39,Valingu,24.472,59.302,20
24,Vanamoisa,24.548,59.331,20
55,Aasmae,24.506,59.247,55
192,Rummu,24.199,59.231,94
66,Vasalemma,24.288,59.238,46
33,Amari,24.242,59.247,20
55,Leppneeme,24.883,59.545,39
55,Puunsi,24.796,59.544,24
46,Randvere,24.905,59.505,33
39,Rohuneeme,24.801,59.562,20
28,Tammneeme,24.889,59.531,20
24,Viimsi,24.839,59.502,20
276,Emmaste,22.597,58.705,134
112,Korgessaare,22.467,58.981,0
331,Kaina,22.776,58.828,160
134,Suuremoisa,22.952,58.873,79
160,Aseri,26.865,59.451,79
276,Avinurme,26.863,58.985,134
571,Iisaku,27.31,59.101,230
134,Kuremae,27.535,59.2,112
33,Tammiku,27.385,59.334,20
112,Lohusuu,27.048,58.948,112
24,Luganuse,27.043,59.375,20
112,Purtse,27.011,59.421,39
112,Kiikla,27.236,59.284,55
