rs,name,lon,lat,r1
100000,Podgorica,19.272,42.442,100000
571,Niksic,18.954,42.773,230
685,Bar-Stari Bar,19.105,42.1,276
2042,Pljevlja,19.349,43.357,476
986,Беране,19.872,42.843,397
397,Bijelo Polje,19.744,43.035,134
822,Topla,18.527,42.457,276
331,Budva,18.842,42.286,160
230,Golubovci,19.224,42.336,94
160,Cetinje-Humci,18.919,42.395,94
276,Muo,18.768,42.432,94
276,Rožaje,20.168,42.843,160
331,Ulcinj,19.209,41.925,134
33,Tivat-Seljanovo,18.697,42.435,33
476,Prnjavor-Ribare,19.939,42.603,192
