rs,name,lon,lat
66,Col,14.001,45.88
39,Primoz pri Sentjurju,15.4,46.238
94,Zalec,15.165,46.252
33,Trnovlje pri Celju,15.288,46.246
39,Gomilsko,15.043,46.253
79,Ponikva,15.444,46.254
55,Pijovci,15.538,46.256
79,Sv. Florijan,15.673,46.258
28,Pristava,15.333,46.278
230,Vinica,15.255,45.46
46,Rakitovec,13.971,45.469
55,Movraz,13.917,45.477
28,Novokracine,14.308,45.493
39,Hrast pri Vinici,15.227,45.48
55,Gracisce,13.874,45.503
112,Jelsane,14.271,45.501
33,Veliko Brdo,14.22,45.514
55,Adlesici,15.312,45.522
55,Dragatus,15.178,45.521
39,Kubed,13.87,45.52
112,Podgrad,14.146,45.522
28,Mala Bukovica,14.241,45.534
28,Rizana,13.848,45.544
24,Tanca Gora,15.155,45.535
28,Obrov,14.087,45.543
94,Podgorje,13.945,45.534
46,Dolnji Zemon,14.26,45.547
33,Butoraj,15.206,45.544
28,Crni Kal,13.878,45.55
55,Tribuce,15.248,45.544
24,Podbeze,14.152,45.547
33,Dekani,13.812,45.548
39,Morava,14.863,45.551
28,Hrusica,14.121,45.54
28,Kanizarica,15.17,45.561
39,Bertoki,13.766,45.544
24,Zarecica,14.224,45.558
46,Zirovnica,14.136,46.404
24,Robanov Kot,14.702,46.408
24,Kocna,14.081,46.415
39,Topolsica,15.021,46.4
39,Begunje na Gorenjskem,14.198,46.375
112,Zgornje Jezersko,14.499,46.393
66,Konjski Vrh,14.785,46.387
46,Hotiza,16.361,46.549
24,Dolina pri Lendavi,16.506,46.538
28,Centiba,16.487,46.551
160,Lendava,16.451,46.565
39,Velika Polana,16.344,46.573
39,Dolga vas,16.448,46.583
39,Gomilica,16.312,46.603
33,Mostje,16.428,46.602
28,Radmozanci,16.384,46.612
55,Turnisce,16.32,46.622
24,Renkovci,16.296,46.635
55,Plintovec,15.618,46.637
66,Sv. Ana v Slov. goricah,15.845,46.647
24,Pusca,16.139,46.655
39,Ivanci,16.256,46.658
94,Dobrovnik,16.35,46.651
24,Norsinci,16.206,46.67
33,Lutrje,15.442,46.27
28,Arclin,15.301,46.278
66,Zetale,15.794,46.275
39,Dramlje,15.393,46.273
46,Loce,15.256,46.286
24,Braslovce,15.04,46.288
66,Zbelovska Gora,15.552,46.283
28,Pletovarje,15.433,46.284
112,Vojnik,15.302,46.292
46,Pernovo,15.187,46.287
66,Stopice,15.21,45.77
28,Praprece pri Strazi,15.105,45.774
28,Sentjost,15.209,45.783
79,Straza,15.074,45.784
24,Smolenja vas,15.202,45.816
55,Otocec,15.222,45.834
39,Ponikve,15.642,45.848
33,Rozno,15.423,45.993
28,Kandrse - del,14.839,46.132
39,Loka pri Zusmu,15.515,46.159
39,Harije,14.194,45.554
33,Markovscina,14.035,45.561
66,Javorje,14.103,45.556
46,Spodnje Skofije,13.792,45.571
24,Zarecje,14.209,45.574
39,Stalcerji,14.871,45.57
79,Griblje,15.293,45.571
79,Presnica,13.939,45.571
33,Osp,13.858,45.571
46,Bac pri Materiji,14.002,45.58
94,Ankaran,13.736,45.579
46,Pregarje,14.134,45.578
33,Krasinec,15.278,45.589
24,Tublje pri Hrpeljah,13.973,45.594
28,Lokve,15.182,45.588
24,Vranovici,15.234,45.602
46,Rodine,15.146,45.599
39,Mozelj,14.933,45.586
192,Hrpelje,13.943,45.607
24,Podzemelj,15.272,45.61
66,Gradac,15.245,45.614
33,Dolga vas,14.877,45.624
24,Livold,14.891,45.612
33,Krizevska vas,15.307,45.635
24,Mahovnik,14.841,45.653
33,Bozakovo,15.373,45.646
79,Solcava,14.692,46.42
39,Bele Vode,14.967,46.407
66,Trenta,13.752,46.381
66,Zavodnje,15.017,46.424
66,Podljubelj,14.288,46.398
134,Log pod Mangartom,13.603,46.407
39,Jelendol,14.346,46.399
46,Dornava,15.955,46.435
79,Mojstrana,13.939,46.461
33,Koroska Bela,14.099,46.426
28,Javorje,14.891,46.456
24,Javorniski Rovt,14.092,46.453
24,Zgornji Razbor,15.008,46.449
33,Hrusica,14.011,46.449
33,Zerjav,14.87,46.485
66,Koprivna,14.759,46.457
79,Kranjska Gora,13.79,46.486
46,Podpeca,14.823,46.496
24,Podkoren,13.756,46.494
24,Gozd Martuljek,13.832,46.484
28,Belca,13.91,46.476
66,Ratece,13.716,46.498
39,Kotlje,14.985,46.522
160,Mezica,14.852,46.522
24,Vitomarci,15.934,46.526
24,Podgora,14.987,46.509
33,Sele - del,15.02,46.503
33,Lese,14.903,46.531
46,Ribnica na Pohorju,15.268,46.535
33,Prevalje,14.918,46.546
66,Lokovica,14.86,46.554
39,Filovci,16.299,46.661
28,Polana,16.138,46.682
24,Dolina,16.185,46.738
33,Prosenjakovci,16.313,46.74
24,Krasci,16.035,46.754
66,Bodonci,16.112,46.744
33,Vadarci,16.071,46.754
24,Gerlinci,16.006,46.761
33,Pecarovci,16.152,46.747
24,Dankovci,16.167,46.764
55,Poznanovci,16.126,46.77
66,Pertoca,16.038,46.771
24,Kustanovci,16.193,46.774
24,Veceslavci,16.018,46.783
24,Mackovci,16.163,46.784
46,Krizevci,16.231,46.78
33,Domanjsevci,16.289,46.783
276,Rogasovci,16.035,46.805
134,Gornji Petrovci,16.219,46.804
24,Krplivnik,16.317,46.812
24,Stanjevci,16.183,46.808
33,Vidonci,16.125,46.817
39,Grad,16.092,46.802
28,Adrijanci,16.239,46.819
24,Serdica,16.022,46.818
39,Sotina,16.039,46.827
33,Boreca,16.143,46.835
24,Gornji Slaveci,16.066,46.816
46,Salovci,16.281,46.822
66,Kuzma,16.082,46.834
112,Nova vas,14.506,45.773
46,Grahovo,14.424,45.77
66,Ponikve,13.863,45.788
79,Jesenice,15.691,45.86
33,Sobenja vas,15.587,45.867
33,Cirnik,15.656,45.869
28,Catez ob Savi,15.603,45.891
28,Trebelno,15.149,45.912
33,Cuznja vas,15.195,45.912
24,Mrtvice,15.51,45.913
66,Raka,15.382,45.929
46,Bucka,15.319,45.929
66,Kapele,15.682,45.934
28,Veliki Gaber,14.907,45.937
28,Veliko Mlacevo,14.677,45.94
39,Kriska vas,14.739,45.937
39,Globoko,15.627,45.955
28,Rovisce pri Studencu,15.355,45.958
39,Artice,15.585,45.952
55,Mirna,15.06,45.95
24,Pirsenbreg,15.653,45.966
33,Studenec,15.35,45.971
39,Dednja vas,15.639,45.989
79,Arto,15.393,45.985
79,Grcarice,14.755,45.651
160,Metlika,15.316,45.651
28,Zgornje Tinsko,15.538,46.171
39,Blagovica,14.804,46.176
39,Zgornja Recica,15.162,46.169
24,Mavcice,14.406,46.185
55,Trojane,14.884,46.188
55,Jesenovo,14.97,46.182
55,Vodruz,15.364,46.184
28,Javornik,15.324,46.191
55,Gorica pri Slivnici,15.431,46.187
55,Pristava pri Mestinju,15.595,46.196
46,Trboje,14.41,46.197
24,Krajncica,15.365,46.206
24,Dolga Brda,14.84,46.567
55,Pernica,15.727,46.58
39,Sentanel,14.876,46.573
39,Sv. Primoz na Pohorju,15.163,46.558
39,Otiski Vrh,15.032,46.571
24,Sentjanz nad Dravcami,15.15,46.57
28,Tolsti Vrh pri Ravnah na Koroskem - del,14.957,46.558
33,Janzevski Vrh,15.31,46.552
160,Dravograd,15.018,46.59
24,Vukovje,15.729,46.592
79,Strojna,14.914,46.596
24,Vic,15,46.602
28,Zgornje Partinje,15.759,46.595
39,Jurovski Dol,15.785,46.607
24,Libeliska Gora,14.944,46.609
55,Libelice,14.948,46.62
28,Malna,15.776,46.622
33,Ranca,15.668,46.63
28,Zitence,15.791,46.643
33,Vukovski Dol,15.72,46.621
79,Goriski Vrh,15.018,46.628
28,Slatinski Dol,15.601,46.651
28,Velike Bloke,14.477,45.788
112,Cerknica,14.362,45.796
24,Smihel pod Nanosom,14.12,45.795
39,Rakek,14.323,45.811
55,Begunje pri Cerknici,14.383,45.82
94,Studeno,14.179,45.825
46,Jablan,15.095,45.838
28,Skrbina,13.735,45.842
24,Sv. Andrej,14.303,46.137
28,Trzin,14.563,46.133
79,Miklavz pri Ormozu,16.214,46.458
33,Hlaponci,15.981,46.469
55,Gomila pri Kogu,16.239,46.483
79,Sveti Tomaz,16.08,46.483
33,Savci,16.047,46.473
94,Mirna Pec,15.082,45.86
79,Podkraj,14.059,45.866
79,Zapotok,14.567,45.876
24,Loce,15.664,45.884
55,Dobova,15.661,45.895
24,Dolenja Nemska vas,15.036,45.904
55,Rakitna,14.44,45.891
46,Golo,14.546,45.911
33,Zagorica pri Velikem Gabru,14.889,45.922
28,Pobrezje,15.878,46.384
28,Brezen,15.264,46.378
39,Pragersko,15.66,46.395
24,Loska gora pri Zrecah,15.374,46.389
28,Mizni Dol,14.231,45.983
28,Studenec,15.002,45.922
24,Limbarska Gora,14.78,46.159
24,Strajna,15.832,46.311
24,Ojstrica,15.04,46.617
39,Jesenica,13.949,46.15
39,Lopar,13.832,45.51
24,Gornji Suhor pri Metliki,15.273,45.693
33,Cesnjice pri Trebelnem,15.147,45.898
24,Borovak pri Podkumu,15.061,46.077
46,Sutna,14.329,46.199
39,Grobelno - del,15.443,46.213
24,Hajnsko,15.589,46.208
66,Zabukovica,15.159,46.212
24,Serovo,15.552,46.215
24,Liboje,15.193,46.206
28,Kosnica pri Celju,15.241,46.211
39,Voglje,14.438,46.213
24,Lahovce,14.506,46.219
28,Kristan Vrh,15.585,46.223
46,Zgornje Bitnje,14.338,46.22
33,Spitalic,14.833,46.215
134,Sentjur,15.395,46.216
55,Dobovec pri Rogatcu,15.759,46.209
24,Marija Reka,15.073,46.185
33,Matke,15.117,46.22
46,Store,15.31,46.222
24,Botricnica,15.397,46.227
39,Smarje pri Jelsah,15.519,46.229
33,Zalog pri Cerkljah,14.518,46.23
46,Zgornji Jakobski Dol,15.719,46.643
160,Piran,13.568,45.528
39,Laze,14.266,45.862
39,Gozd,13.967,45.898
24,Kovk,13.935,45.914
94,Ivancna Gorica,14.805,45.938
55,Hotedrsica,14.139,45.931
33,Sentvid pri Sticni,14.837,45.954
39,Zadlog,14.003,45.941
24,Zibrse,14.176,45.936
33,Otlica,13.911,45.928
28,Vrtovin,13.813,45.899
46,Catez,14.96,45.97
46,Vipolze,13.536,45.974
66,Petkovec,14.201,45.971
24,Metnaj,14.805,45.98
24,Velika Stara vas,14.677,45.979
28,Stara Vrhnika,14.283,45.976
33,Medvedje Brdo,14.137,45.968
24,Jelicni Vrh,14.062,45.969
55,Mali Lipoglav,14.648,45.992
112,Predmeja,13.88,45.946
94,Borovnica,14.364,45.918
24,Iska,14.517,45.93
28,Sela pri Dobovi,15.633,45.916
28,Lokavec,13.88,45.902
33,Brezovica pri Mirni,15.042,45.936
24,Dobravica,14.541,45.938
33,Trebez,15.576,45.937
33,Ponova vas,14.631,45.939
46,Klenovik,15.251,45.932
46,Novi Svet,14.138,45.909
39,Iska vas,14.511,45.941
112,Mokronog,15.147,45.944
24,Libna,15.53,45.95
39,Visnja Gora,14.744,45.955
24,Dol pri Borovnici,14.352,45.93
24,Puscava,15.122,45.956
39,Trzisce,15.195,45.96
28,Tomiselj,14.48,45.964
46,Senuse,15.427,45.937
24,Smrjene,14.583,45.933
39,Leskovec pri Krskem,15.477,45.94
24,Arnovo selo,15.567,45.964
46,Zdole,15.544,45.976
55,Skofljica,14.571,45.986
46,Bevke,14.354,45.981
46,Brestanica,15.477,45.996
24,Lavrica,14.554,45.999
33,Crna vas,14.491,46.006
28,Kostanjek,15.54,46.008
24,Orle,14.574,46.012
24,Dragomer,14.386,46.019
55,Podmolnik,14.597,46.019
79,Brezovica pri Ljubljani,14.417,46.024
55,Dobrova,14.417,46.053
33,Hrusevo,14.386,46.07
24,Kasaze,15.186,46.222
55,Prebold,15.094,46.237
55,Crni Vrh,14.973,46.218
28,Rogatec,15.699,46.229
39,Mekinje,14.614,46.235
39,Tabor,15.016,46.235
24,Sesce pri Preboldu,15.123,46.236
28,Preloge pri Smarju,15.544,46.24
24,Prosenisko,15.348,46.239
24,Tuncovec,15.666,46.24
33,Zahenberc,15.727,46.244
28,Vrh,15.498,46.244
46,Levec,15.219,46.241
94,Zgornji Tuhinj,14.77,46.227
230,Vransko,14.953,46.245
55,Sencur,14.419,46.243
28,Prekopa,14.99,46.251
55,Cerklje na Gorenjskem,14.487,46.253
46,Hum,13.581,45.995
94,Dobrovo,13.527,45.997
66,Podlipa,14.223,46.006
28,Zazar,14.256,46.008
94,Grgar,13.671,46.001
24,Smrecje,14.194,46.014
46,Visnjevik,13.53,46.019
112,Horjul,14.301,46.021
28,Javor,14.679,46.02
28,Vrhovlje pri Kojskem,13.573,46.024
66,Dole pri Litiji,15.022,46.031
66,Zgornja Besnica,14.685,46.034
28,Sentjost nad Horjulom,14.226,46.032
28,Smartno pri Litiji,14.843,46.044
28,Besnica,14.647,46.042
24,Butajnova,14.235,46.043
28,Plave,13.588,46.04
33,Setnik,14.278,46.066
24,Zgornji Log,14.828,46.08
24,Ponovice,14.865,46.078
28,Kresniski Vrh,14.785,46.087
39,Kresnice,14.785,46.101
46,Dolenja Trebusa,13.84,46.094
66,Crni Vrh,14.259,46.088
24,Trstenik,15.07,45.961
55,Kamnik pod Krimom,14.408,45.956
28,Vrh pri Visnji Gori,14.746,45.97
28,Hrastovica,15.151,45.966
28,Jezero,14.435,45.971
66,Sentrupert,15.091,45.977
192,Ig,14.527,45.959
24,Iska Loka,14.515,45.971
94,Krmelj,15.187,45.984
46,Notranje Gorice,14.4,45.987
55,Sentjanz,15.169,46.011
33,Jablanica,15.214,46.01
160,Sevnica,15.305,46.007
24,Podolnica,14.328,46.027
66,Crni Potok,14.838,46.025
24,Orehovo,15.268,46.024
28,Osredek pri Krmelju,15.136,46.027
39,Poklek nad Blanco,15.389,46.019
46,Ledina,15.288,46.035
55,Breg,15.243,46.045
24,Racica,15.216,46.053
24,Zabukovje nad Sevnico,15.364,46.052
33,Razbor,15.257,46.059
28,Podgorica,15.291,46.056
28,Radez,15.229,46.063
39,Polhov Gradec,14.313,46.066
79,Dol pri Ljubljani,14.642,46.089
39,Senozeti,14.733,46.09
39,Topol pri Medvodah,14.37,46.093
55,Stanezice,14.437,46.111
24,Ihan,14.618,46.121
39,Zlebe,14.395,46.12
28,Srednje Gameljne,14.5,46.126
55,Medvode,14.413,46.14
33,Skarucna,14.484,46.155
94,Utik,14.508,46.169
33,Rova,14.631,46.181
33,Topole,14.556,46.178
46,Smarca,14.595,46.19
39,Vodice,14.495,46.191
55,Komenda,14.539,46.205
28,Zgornji Porcic,15.865,46.589
24,Pecovnik,15.271,46.198
39,Rdeci Breg - del,15.392,46.559
94,Podnanos,13.972,45.797
33,Gorjansko,13.712,45.802
94,Komen,13.745,45.817
79,Vipava,13.961,45.845
39,Strmica,14.243,45.95
33,Loke,13.698,45.96
39,Bukovo,13.902,46.151
94,Crna na Koroskem,14.85,46.47
112,Branik,13.787,45.86
39,Dobravlje,13.842,45.885
28,Bilje,13.635,45.894
134,Miren,13.607,45.893
33,Prvacina,13.713,45.89
55,Bukovica,13.669,45.899
33,Kalce,14.201,45.901
28,Vrtojba,13.636,45.914
39,Lome,14.077,45.905
55,Vinje,14.67,46.115
33,Kokosnje,14.686,46.134
66,Moravce,14.745,46.136
55,Gorenji Novaki,14.059,46.15
33,Jagoce,15.238,46.169
39,Kolovrat,14.873,46.169
79,Lukovica pri Domzalah,14.693,46.17
24,Kanjuce,15.304,46.174
94,Gabrsko,15.049,46.174
33,Spodnja Lusa,14.222,46.184
66,Loce,15.497,46.302
39,Dobrina,15.836,46.289
33,Zgornje Gruskovje,15.877,46.291
39,Ivanjkovci,16.155,46.461
66,Planina pod Golico,14.051,46.466
28,Levanjci,15.913,46.486
46,Zerovinci,16.155,46.486
66,Jursinci,15.971,46.485
33,Sakusak,15.991,46.5
24,Hvaletinci,15.952,46.513
28,Pristava,16.238,46.525
28,Razkrizje,16.279,46.522
33,Slavsina,15.982,46.543
230,Ljutomer,16.196,46.518
24,Kot,16.386,46.543
39,Dolnja Bistrica,16.29,46.536
24,Cven,16.212,46.55
55,Kljucarovci pri Ljutomeru,16.138,46.55
55,Motnik,14.885,46.215
28,Srednja vas pri Kamniku,14.683,46.226
39,Poreber,14.662,46.241
39,Godic,14.609,46.255
39,Velika Varnica,15.93,46.305
24,Tolsti Vrh,15.418,46.309
28,Stanosina,15.86,46.309
24,Drazenci,15.844,46.39
39,Obrez,16.233,46.398
112,Sredisce ob Dravi,16.271,46.396
230,Ormoz,16.149,46.407
39,Zgornja Hajdina,15.839,46.406
28,Spodnja Polskava,15.637,46.412
79,Kidricevo,15.8,46.388
24,Strnisce,15.767,46.401
28,Dobrava,16.149,46.421
24,Podova,15.698,46.433
46,Salovci,16.224,46.422
33,Hajdose,15.824,46.43
55,Sempeter pri Gorici,13.64,45.93
39,Sempas,13.746,45.928
28,Ozeljan,13.73,45.942
94,Crni Vrh,14.043,45.926
55,Godovic,14.092,45.957
33,Ravne,13.785,45.916
24,Trnovo,13.741,45.972
33,Ravnica,13.698,45.984
55,Cekovnik,14.002,45.978
55,Zavratec,14.13,45.993
39,Dole,14.096,45.989
66,Voglarji,13.736,45.985
28,Gore,14.057,46.003
55,Lokve,13.792,46.012
33,Gorenji Vrsnik,14.09,46.025
24,Srednja Kanomlja,13.976,46.022
28,Grgarske Ravne,13.668,46.032
24,Raceva,14.132,46.042
39,Bate,13.677,46.045
39,Spodnja Idrija,14.023,46.033
94,Ziri,14.11,46.047
94,Vojsko,13.903,46.024
66,Deskle,13.614,46.053
79,Gorenja Kanomlja,13.898,46.061
55,Lucine,14.196,46.062
33,Selo,14.1,46.062
24,Zirovski Vrh,14.16,46.049
33,Idrijske Krnice,13.977,46.052
46,Banjsice,13.704,46.062
28,Gorenja Trebusa,13.842,46.027
28,Mamolj,14.922,46.065
24,Zirovski Vrh Sv. Urbana,14.169,46.075
24,Podkum,15.034,46.07
39,Fuzine,14.095,46.086
55,Tepe,14.942,46.078
46,Otalez,13.991,46.08
24,Male Dole,15.328,46.309
39,Nova Cerkev,15.285,46.312
66,Makole,15.669,46.318
46,Ponikva pri Zalcu,15.142,46.312
24,Hramse,15.204,46.321
66,Frankolovo,15.316,46.33
33,Sveti Jernej,15.517,46.323
24,Studence,15.153,46.299
33,Zlatece,15.272,46.333
55,Stara vas-Bizeljsko,15.696,45.988
33,Ravne pri Zdolah,15.541,45.993
33,Lukovec,15.307,45.992
33,Terbegovci,16.025,46.547
28,Gornji Lakos,16.418,46.552
39,Gornja Bistrica,16.269,46.556
24,Krizevci pri Ljutomeru,16.14,46.563
39,Sveti Jurij ob Scavnici,16.022,46.569
24,Melinci,16.234,46.571
66,Crensovci,16.289,46.575
24,Grabonos,16.001,46.588
66,Verzej,16.162,46.582
24,Dragotinci,16.032,46.583
28,Izakovci,16.214,46.585
33,Vucja vas,16.102,46.598
33,Rozicki Vrh,16.044,46.593
33,Doklezovje,16.179,46.601
28,Oceslavci,16.006,46.604
28,Lipa,16.285,46.605
94,Beltinci,16.237,46.608
55,Hrastje-Mota,16.081,46.614
33,Bakovci,16.149,46.617
28,Janzev Vrh,16.01,46.631
46,Litmerk,16.154,46.438
46,Brunsvik,15.724,46.44
55,Dragonja,13.662,45.455
28,Preloka,15.34,45.47
55,Zilje,15.312,45.461
79,Borst,13.798,45.485
46,Puce,13.718,45.476
33,Padna,13.684,45.491
24,Korte,13.656,45.489
94,Parecag,13.625,45.482
24,Seca,13.612,45.496
