rmax,name,lon,lat
94,Abild,8.877,54.978
55,Faarvang,9.734,56.269
94,Jels,9.219,55.351
66,Loerslev,10.081,57.429
24,Allesoe,10.312,55.456
39,Noerre Kongerslev,10.13,56.908
55,Rostrup,9.929,56.728
55,Sandager,9.93,55.328
79,Ejby,12.075,55.496
55,Ejby,11.839,55.693
66,Aale,9.567,55.89
79,Isenvad,9.201,56.1
160,Roedby,11.389,54.7
79,Hellebaek,12.546,56.077
24,Kildebroende,12.261,55.61
79,Krunderup,8.542,56.396
94,Stroeby Egede,12.28,55.408
55,Hampen,9.354,56.013
46,Seden Strand,10.453,55.441
24,Skodsboel,9.655,54.904
28,Teestrup,11.888,55.329
79,Hoerby,10.387,57.323
39,Skellerup,10.652,55.333
66,Oue,9.976,56.695
46,Graenge,11.769,54.775
24,Raehr,8.656,57.096
39,Thuroe By,10.677,55.051
46,Raasted,9.951,56.511
33,Levring,9.464,56.308
66,Ebberup,9.987,55.246
66,Hjordkaer,9.301,55.026
94,Studsgaard,8.908,56.092
46,Stenlille,11.593,55.536
79,Sjoelund,9.533,55.403
46,Rinkenaes,9.562,54.892
33,Karlebo,12.408,55.921
94,Gjoel,9.732,57.068
112,Farstrup,9.467,56.985
134,Kibaek,8.863,56.029
94,Oedsted,9.394,55.658
66,Soender Onsild,9.765,56.584
79,Moensted,9.181,56.447
33,Svallerup,11.168,55.609
55,Skraverup,11.69,55.208
46,Rold,9.817,56.775
33,Hejls,9.577,55.38
66,Bjaeverskov,12.041,55.45
39,Ny Noerup,9.31,55.706
24,Hvornum,9.667,56.597
39,Gevninge,11.964,55.651
33,Moseby,11.668,55.905
39,Tolne,10.313,57.487
28,Soender Jernloese,11.647,55.656
28,Rolsted,10.572,55.321
33,Tange,9.584,56.351
66,Vonge,9.413,55.861
134,Faarup,9.839,56.547
46,Eskebjerg,11.302,55.717
79,Ferritslev,10.592,55.307
66,Ullits,9.293,56.728
55,Klovborg,9.482,55.932
46,Havbro,9.416,56.797
66,Snave,10.037,55.211
112,Vils,8.727,56.756
66,Uhre,9.048,55.932
46,Praestbro,10.387,57.234
79,Hornum,9.43,56.837
39,Stae,10.08,57.082
46,Lille Skensved,12.127,55.509
28,Kyndby,11.923,55.796
39,Holtug,12.402,55.343
66,Idestrup,11.958,54.745
33,Hadbjerg,10.101,56.33
46,Bovlstrup,10.226,55.943
55,Vrensted,9.783,57.339
66,Bjerre,9.849,55.792
112,Sejerslev,8.866,56.925
33,Skalbjerg,10.153,55.37
24,Overby,10.005,55.757
55,Mosbjerg,10.282,57.507
79,Laurbjerg,9.92,56.359
134,Oester Hoejst,9.045,55
276,Agerbaek,8.79,55.604
55,Vidstrup,9.943,57.5
94,Skjoed,9.923,56.3
55,Jordrup,9.309,55.554
66,Havneby,8.558,55.093
46,Vorgod-Barde,8.699,56.088
33,Knabstrup,11.561,55.668
46,Forlev,11.259,55.359
94,Astrup,9.988,56.764
55,Astrup,10.09,57.481
24,Jernved,8.795,55.416
33,Noerhalne,9.878,57.155
55,Haastrup,10.189,55.17
160,Vorbasse,9.075,55.632
55,Bjergby,10.047,57.517
66,Oerting,10.15,55.929
24,Elling,10.475,57.478
28,Sankt Klemens,10.349,55.334
112,Glud,10.006,55.807
39,Svenstrup,9.832,55.033
39,Oelsted Sydstrand,12.046,55.903
79,Pedersker,14.994,55.033
66,Sjoerring,8.578,56.947
39,Bonnet,8.225,56.519
46,Soender Vium,8.412,55.822
112,Karby,8.561,56.756
28,Koelby,9.423,56.982
39,Viuf,9.491,55.586
66,Bedsted,9.105,55.065
112,Bedsted,8.399,56.81
