rs,name,lon,lat,r1
822,Cavan,-7.358,53.993,112
3528,Letterkenny,-7.726,54.955,276
571,Dundalk,-6.402,54.003,66
822,Drogheda,-6.348,53.714,79
397,Monaghan,-6.97,54.248,66
134,Carrickmacross,-6.72,53.977,46
822,Sligo,-8.473,54.273,134
276,Portlaoise,-7.294,53.033,55
160,Portarlington,-7.186,53.16,28
397,Longford,-7.799,53.727,66
476,Tullamore,-7.491,53.275,55
276,Edenderry,-7.051,53.343,39
397,Mullingar,-7.339,53.526,94
822,Athlone,-7.928,53.429,112
1419,Galway,-9.037,53.282,160
397,Tuam,-8.85,53.515,46
160,Ballinasloe,-8.224,53.331,46
331,Loughrea,-8.564,53.199,55
571,Castlebar,-9.296,53.854,134
476,Ballina,-9.164,54.114,55
160,Westport,-9.521,53.801,33
230,Roscommon,-8.19,53.631,55
100000,Dublin,-6.274,53.332,0
79,Swords,-6.221,53.46,28
276,Balbriggan,-6.183,53.606,33
46,Malahide,-6.152,53.451,20
28,Portmarnock,-6.13,53.43,20
79,Skerries,-6.109,53.579,20
192,Rush,-6.09,53.522,20
55,Donabate,-6.147,53.487,20
66,Lusk,-6.161,53.524,20
79,Kildare,-6.91,53.157,20
94,Naas,-6.661,53.219,20
331,Newbridge,-6.797,53.18,66
94,Celbridge,-6.539,53.338,24
39,Leixlip,-6.487,53.364,20
94,Maynooth,-6.59,53.382,20
192,Athy,-6.971,52.993,39
192,Clane,-6.686,53.293,20
276,Navan,-6.687,53.652,55
79,Dunboyne,-6.484,53.424,20
39,Rathoath,-6.463,53.507,20
33,Dunshaughlin,-6.54,53.514,20
192,Kells,-6.877,53.727,24
112,Greystones-Delgany,-6.079,53.15,20
331,Wicklow,-6.045,52.981,39
331,Bray,-6.105,53.204,39
685,Arklow,-6.158,52.798,79
476,Ennis,-8.979,52.851,55
192,Shannon,-8.872,52.712,33
1702,Limerick,-8.62,52.661,192
331,Nenagh,-8.199,52.863,79
397,Thurles,-7.812,52.677,55
276,Carlow,-6.924,52.836,55
822,Kilkenny,-7.245,52.655,94
397,Clonmel,-7.703,52.356,79
331,Tipperary,-8.158,52.474,55
192,Carrick-on-Suir,-7.414,52.349,39
1183,Waterford,-7.116,52.252,192
160,Tramore,-7.165,52.159,20
331,Dungarvan,-7.632,52.092,66
397,Wexford,-6.47,52.34,94
331,Enniscorthy,-6.565,52.502,39
230,New Ross,-6.944,52.396,33
230,Gorey,-6.295,52.675,28
2450,Cork,-8.472,51.894,397
55,Cobh,-8.298,51.851,20
134,Midleton,-8.172,51.914,24
476,Mallow,-8.653,52.142,66
192,Youghal,-7.85,51.956,39
276,Fermoy,-8.275,52.14,55
986,Tralee,-9.702,52.269,134
476,Killarney,-9.503,52.06,55
79,Laytown_Bettystown,-6.243,53.687,20
55,Kilmacanoge,-6.134,53.169,20
94,Virginia,-7.076,53.834,20
112,Bailieborough,-6.968,53.916,39
66,Kingscourt,-6.804,53.906,20
192,Cootehill,-7.082,54.073,39
331,Ballyjamesduff,-7.206,53.864,33
134,Belturbet,-7.441,54.102,28
112,Bellananagh,-7.407,53.932,20
66,Ballyconnell,-7.583,54.116,20
94,Killishandra,-7.528,54.016,20
476,Donegal,-8.11,54.653,55
276,Ballybofey/Stranorlar,-7.767,54.805,33
276,Buncrana,-7.454,55.132,46
276,Ballyshannon,-8.189,54.502,33
55,Bundoran,-8.274,54.48,20
79,Convoy,-7.664,54.86,20
192,Killybegs,-8.443,54.637,39
134,Rathmelton,-7.649,55.035,20
397,Moville,-7.04,55.189,24
79,Annagary,-8.32,55.022,20
55,Gleneely,-7.146,55.239,20
55,Castlefin,-7.593,54.803,20
79,Fahan,-7.478,55.092,20
94,Ardara,-8.41,54.765,20
39,Killygordan,-7.683,54.797,20
192,Carndonagh,-7.261,55.251,33
112,Saint Johnstown,-7.461,54.932,20
46,Raphoe,-7.601,54.874,20
24,Ballyliffin,-7.393,55.28,20
79,Lifford,-7.495,54.841,33
192,Dunglow,-8.357,54.95,24
112,Millford,-7.697,55.087,20
331,Glenties,-8.283,54.798,33
230,Carrick-on-Shannon,-8.091,53.947,66
230,Manorhamilton,-8.176,54.305,46
112,Mohill,-7.865,53.922,28
94,Louth,-6.538,53.952,20
276,Ardee,-6.538,53.855,33
112,Dunleer,-6.393,53.831,20
160,Carlingford,-6.186,54.04,33
55,Castlebellingham,-6.388,53.898,20
134,Clogherhead,-6.238,53.792,20
79,Collon,-6.485,53.778,20
55,Termonfeckin,-6.268,53.762,20
331,Castleblayney,-6.738,54.12,33
192,Clones,-7.231,54.179,28
94,Ballybay,-6.902,54.129,24
192,Emyvale,-6.959,54.34,20
276,Tubbercurry,-8.728,54.055,46
112,Drumcliff,-8.499,54.328,20
192,Collooney,-8.485,54.183,20
66,Balllisodare,-8.508,54.21,20
112,Ballymote,-8.516,54.09,20
55,Cliffony,-8.453,54.43,20
79,Mountmellick,-7.325,53.117,20
230,Abbeyleix,-7.348,52.914,24
112,Mountrath,-7.474,53.003,28
94,Durrow,-7.396,52.845,20
134,Rathdowney,-7.584,52.855,33
79,Stradbally,-7.151,53.018,20
230,Ballymahon,-7.762,53.563,28
