rs,name,lon,lat,r1
276,Saint-Philippe,55.768,-21.358,160
192,Cilaos,55.471,-21.134,112
28,Les Avirons,55.333,-21.241,0
192,Saint-Leu,55.287,-21.165,134
112,Les Trois-Bassins,55.295,-21.105,55
192,Salazie,55.539,-21.027,94
192,Saint-Benoit,55.713,-21.033,0
112,La Plaine-des-Palmistes,55.626,-21.134,94
94,Sainte-Rose,55.792,-21.126,79
79,La Possession,55.336,-20.926,55
397,Saint-Paul,55.27,-21.009,230
160,Le Port,55.287,-20.938,79
100000,Saint-Denis,55.448,-20.878,0
33,Bras-Panon,55.676,-20.994,28
94,Sainte-Marie,55.549,-20.896,0
66,Saint-Andre,55.65,-20.959,66
46,Sainte-Suzanne,55.607,-20.905,46
66,Saint-Louis,55.409,-21.286,0
397,Saint-Pierre,55.478,-21.341,397
55,Petite-Ile,55.566,-21.355,55
112,Saint-Joseph,55.619,-21.378,112
160,Le Tampon,55.515,-21.277,79
33,L'Etang-Sale,55.367,-21.265,0
39,Entre-Deux,55.47,-21.248,0
