rs,name,lon,lat,r1
60,Hoogstade,2.693,50.979,50
211,Poperinge,2.728,50.855,211
72,Klerken,2.904,50.997,50
103,Ieper,2.886,50.851,103
72,Ichtegem,3.01,51.092,50
103,Passendale,3.021,50.9,60
72,Veldegem,3.16,51.105,50
60,Roeselare,3.125,50.945,60
86,Koksijde,2.634,51.119,86
103,Veurne,2.661,51.073,50
60,Watou,2.62,50.859,50
123,Nieuwpoort,2.751,51.129,123
86,Alveringem,2.707,51.012,50
86,Proven,2.657,50.891,50
60,Abele,2.669,50.822,50
86,Pervijze,2.795,51.073,50
1297,Stene,2.915,51.202,435
72,Leke,2.891,51.101,50
147,Diksmuide,2.865,51.034,86
60,Elverdinge,2.816,50.885,50
60,Merkem,2.849,50.955,60
60,Dikkebus,2.833,50.82,50
86,Madonna,2.928,50.937,72
72,Eernegem,3.027,51.13,60
86,Wijtschate,2.882,50.786,50
60,Stalhille,3.071,51.214,50
72,Handzame,3.003,51.026,50
60,Edewalle,3.015,51.053,50
211,Blankenberge,3.133,51.311,211
72,Staden,3.014,50.975,50
303,Torhout,3.102,51.065,303
72,Zedelgem,3.136,51.142,50
253,Sint-Andries,3.18,51.197,253
86,Dudzele,3.228,51.275,50
86,Lichtervelde,3.14,51.028,50
303,Wervik,3.044,50.778,303
86,Knokke,3.29,51.343,86
60,Koolkerke,3.249,51.242,50
86,Oostkamp,3.235,51.155,50
60,Menen,3.12,50.796,60
72,Moorsele,3.164,50.841,50
72,Moerkerke,3.339,51.246,50
60,Lapscheure,3.357,51.278,50
176,Izegem,3.214,50.92,176
72,Wingene,3.277,51.058,50
60,Wevelgem,3.181,50.809,60
72,Oedelem,3.34,51.17,50
60,Stationswijk,3.331,51.13,50
60,Meulebeke,3.288,50.949,50
123,Huissignies,3.755,50.565,50
72,Sint-Gillis-bij-Dendermonde,4.111,51.019,72
60,Zulte,3.443,50.922,50
72,Petegem-aan-de-Leie,3.528,50.972,72
751,Tournai,3.387,50.603,363
60,Molenbaix,3.43,50.693,50
123,Evergem,3.708,51.111,50
123,Moeskroen,3.214,50.743,123
72,Aalbeke,3.23,50.779,50
123,Merelbeke,3.746,50.994,50
147,Tielt,3.327,51.001,147
72,Wachtebeke,3.858,51.169,60
72,Nederbrakel,3.764,50.804,72
123,Kortrijk,3.265,50.828,123
60,Harchies,3.693,50.479,50
86,Stambruges,3.717,50.509,60
103,Prairie,3.895,50.668,50
103,Meerdonk,4.147,51.26,50
72,Maldegem,3.445,51.209,60
86,Lens,3.903,50.556,60
72,Boscante,3.997,50.637,50
86,Oostrozebeke,3.334,50.921,50
103,Edingen,4.04,50.693,72
176,Opwijk,4.19,50.97,103
72,Leerbeek,4.119,50.776,50
72,Rossem,4.276,50.972,50
86,Estaimpuis,3.264,50.706,50
211,Aalter,3.445,51.087,72
60,Sint-Laureins,3.524,51.242,50
147,Sint-Margriete,3.546,51.282,50
86,Ursel,3.486,51.13,50
60,Templeuve,3.283,50.644,50
86,Lotenhulle,3.46,51.05,50
60,Estaimbourg,3.318,50.682,50
86,Vichte,3.403,50.836,50
303,Waregem,3.433,50.885,176
176,Eeklo,3.566,51.185,103
60,Otegem,3.423,50.808,50
72,Kain,3.381,50.638,50
103,Avelgem,3.444,50.776,72
72,Waarschoot,3.607,51.151,50
72,Merendree,3.577,51.078,60
60,Wortegem,3.505,50.854,50
72,Kruishoutem,3.528,50.905,50
72,Kaster,3.496,50.814,50
72,Mantou,3.468,50.641,50
103,Bléharies,3.416,50.514,72
363,Assenede,3.753,51.227,86
123,Oudenaarde,3.604,50.844,72
103,Ertvelde,3.747,51.179,50
86,Vezon,3.501,50.569,50
60,Beer,3.682,50.988,50
626,Gent,3.726,51.055,303
253,Ronse,3.601,50.748,253
103,Dikkelvenne,3.691,50.918,60
72,Frasnes-lez-Buissenal,3.619,50.667,50
60,Koekamer,3.672,50.771,50
72,Destelbergen,3.798,51.056,50
123,Leuze,3.621,50.601,123
86,Lochristi,3.831,51.096,60
123,Péruwelz,3.591,50.508,103
72,Zaffelare,3.862,51.133,50
60,Oosterzele,3.808,50.945,50
60,Tourpes,3.653,50.574,50
60,Vloesberg,3.737,50.736,50
60,Sint-Maria-Oudenhove,3.796,50.835,50
60,Zottegem,3.811,50.87,60
86,Wetteren,3.886,51.006,72
60,Eksaarde,3.966,51.149,50
60,Overmere,3.946,51.047,50
303,Ath,3.774,50.629,103
123,Quiévrain,3.683,50.407,103
123,Herzele,3.893,50.885,60
123,Lokeren,3.989,51.104,86
176,Lessines,3.829,50.712,103
103,Stekene,4.041,51.206,50
60,Wichelen,3.971,51.009,50
211,Roisin,3.695,50.332,60
103,Geraardsbergen,3.883,50.772,72
253,Lede,3.978,50.967,123
72,Zele,4.037,51.069,72
60,Tertre,3.816,50.472,50
72,Bollignies,3.874,50.593,50
60,Kieldrecht,4.176,51.289,60
60,Aalst,4.038,50.939,60
123,Sint-Niklaas,4.139,51.165,123
253,Ninove,4.015,50.833,176
72,Hamme,4.138,51.098,50
253,Quaregnon,3.865,50.443,253
72,Tollembeek,4.007,50.741,50
72,Denderleeuw,4.081,50.883,72
72,Frameries,3.893,50.41,72
86,Temse,4.214,51.125,50
86,Beveren,4.257,51.213,60
72,Blaregnies,3.898,50.357,50
86,Kallo,4.277,51.252,50
72,Berendrecht-Zandvliet-Lillo,4.322,51.344,60
60,Mons,3.952,50.455,60
123,Casteau,4.015,50.513,50
60,Heikruis,4.112,50.735,50
60,Spiennes,3.987,50.426,50
123,Asse,4.201,50.91,72
60,Soignies,4.069,50.579,60
72,Puurs,4.278,51.076,72
103,Havré,4.045,50.464,50
60,Niel,4.326,51.109,50
176,Essen,4.472,51.465,176
147,Givry,4.029,50.38,60
123,Braine-le-Comte,4.137,50.611,123
60,Londerzeel,4.302,51,60
60,Ekeren,4.418,51.277,50
751,Antwerpen,4.399,51.221,303
211,Kalmthout,4.477,51.383,123
123,Aartselaar,4.388,51.135,72
123,Tubize,4.205,50.693,86
86,Willebroek,4.362,51.063,60
72,Nieuwmoer,4.518,51.433,50
60,Berchem,4.421,51.193,50
86,Halle,4.233,50.735,60
103,Grand-Reng,4.069,50.328,60
60,Lint,4.494,51.127,50
303,Sint-Truiden,5.186,50.816,176
176,Hoogstraten,4.762,51.401,50
435,Laneffe,4.494,50.278,103
60,Herselt,4.88,51.053,50
123,Brasschaat,4.486,51.288,50
123,Ohey,5.121,50.436,50
363,Mechelen,4.481,51.028,147
72,Fauroeulx,4.109,50.371,50
86,Hever,4.556,50.992,50
147,Nijlen,4.67,51.16,103
147,Macquenoise,4.178,49.976,50
72,Vergnies,4.305,50.199,50
86,Frasnes-lez-Gosselies,4.446,50.532,60
60,Mellet,4.476,50.504,50
60,Schoten,4.498,51.251,50
60,Gooreind,4.542,51.358,50
60,Merksplas,4.863,51.358,50
303,Beerse,4.855,51.314,211
147,Booischot,4.779,51.053,60
86,Nethen,4.674,50.784,50
72,Tarcienne,4.498,50.312,72
86,Wanfercée-Baulet,4.589,50.472,86
86,Voortkapel,4.863,51.115,50
86,Bierbeek,4.757,50.828,50
86,Presgaux,4.42,50.025,50
86,Binche,4.166,50.411,86
86,Kasterlee,4.968,51.241,60
72,Mazy,4.676,50.513,50
86,Ukkel,4.333,50.804,50
100000,Bruxelles/Brussel,4.352,50.847,100000
103,Gonoy,4.712,50.373,50
60,Walem,4.457,51.066,50
103,Oignies-en-Thiérache,4.639,50.024,60
60,Balen,5.175,51.172,50
72,Drieslinter,5.047,50.844,60
72,Wuustwezel,4.598,51.392,60
72,Wommelgem,4.523,51.203,60
72,Linkhout,5.137,50.966,50
72,Thisnes,5.048,50.665,72
60,Waulsort,4.866,50.206,50
86,Maizeret,4.979,50.46,50
60,Felenne,4.848,50.07,50
176,Vilvoorde,4.423,50.928,60
123,Seneffe,4.257,50.53,50
211,Winenne,4.898,50.1,147
72,Oteppe,5.127,50.582,50
86,Overpelt,5.422,51.211,86
60,Sint-Job-in-'t-Goor,4.583,51.293,60
86,Membre,4.901,49.866,86
103,Sugny,4.901,49.815,86
60,Bois Dame Aguisse,5.178,50.466,50
60,Duffel,4.506,51.095,50
60,Monceau-en-Ardenne,4.986,49.905,60
103,Schilde,4.578,51.242,86
86,Nivelles,4.325,50.598,86
103,Brecht,4.64,51.348,50
435,Chapelle-lez-Herlaimont,4.28,50.471,253
72,Watermaal-Bosvoorde,4.417,50.798,50
363,Braine-l'Alleud,4.369,50.683,103
86,Sint-Katelijne-Waver,4.532,51.069,50
72,Grandrieu,4.172,50.201,50
60,Waterloo,4.396,50.715,60
103,Lier,4.57,51.131,86
86,Anderlues,4.271,50.407,86
72,Sivry,4.181,50.168,50
