rs,name,lon,lat,r1
112,Μαθράκιον,19.524,39.764,79
28,Γουσάδες,19.704,39.778,20
24,Βαλανείον,19.756,39.734,20
46,Νύμφαι,19.784,39.755,28
112,Κάτω Κορακιάνα,19.827,39.69,33
24,Κάτω Άγιος Μάρκος,19.84,39.704,20
33,Πέλεκας,19.823,39.593,20
24,Πόρτα,19.917,39.75,20
28,Σιναράδες,19.848,39.566,20
33,Κανάλιον,19.892,39.609,20
79,Βιρός,19.883,39.584,20
66,Μπενίτσαι,19.912,39.546,20
33,Λίνια,19.943,39.441,20
160,Οθωνοί,19.407,39.842,94
192,Ερεικούσσα,19.578,39.88,79
134,Αυλιώται,19.663,39.777,55
112,Αφιών,19.66,39.722,20
55,Καββαδάδες,19.681,39.747,24
33,Σιδάριον,19.709,39.791,24
28,Δάφνη,19.699,39.73,20
39,Μακράδες,19.689,39.69,20
39,Πάγοι,19.702,39.708,24
33,Μεσαριά,19.725,39.739,20
46,Καρουσάδες,19.745,39.781,46
28,Αγραφοί,19.743,39.766,20
28,Αγρός,19.724,39.72,20
24,Αστρακερή,19.759,39.793,20
24,Πλάτωνας,19.778,39.771,20
39,Δουκάδες,19.74,39.688,20
28,Ρόδα,19.788,39.79,20
66,Λιαπάδες,19.741,39.67,33
24,Κληματιά,19.784,39.743,20
331,Αχαράβη,19.818,39.795,112
33,Κανακάδες,19.762,39.649,20
33,Επίσκεψις,19.817,39.759,20
28,Άνω Κορακιάνα,19.796,39.708,20
39,Γιαννάδες,19.762,39.633,28
24,Φέλεκας,19.789,39.679,20
39,Πουλάδες,19.808,39.663,24
33,Άγιος Ηλίας,19.874,39.797,28
28,Γαζάτικα,19.817,39.676,20
66,Σπαρτύλας,19.842,39.722,20
33,Τεμπλόνιον,19.805,39.641,20
24,Βάτος,19.79,39.608,20
55,Κοκκίνιον,19.814,39.61,33
28,Βασιλικά,19.825,39.625,20
46,Κοντοκάλιον,19.851,39.645,20
94,Κασσιόπη,19.921,39.789,66
39,Νησάκιον,19.896,39.725,33
55,Αγνίτσινη,19.934,39.76,20
28,Ποταμός,19.876,39.625,20
28,Κάτω Γαρούνα,19.866,39.54,20
33,Κυνοπιάσται,19.884,39.569,20
33,Άνω Παυλιάνα,19.862,39.521,20
822,Κέρκυρα,19.919,39.622,571
24,Πέραμα,19.913,39.578,20
112,Άγιος Ματθαίος,19.873,39.494,79
39,Στρογγυλή,19.911,39.509,20
28,Μοραΐτικα,19.925,39.487,28
24,Χλοματιανά,19.921,39.463,20
46,Χλομός,19.957,39.457,20
24,Άγιος Γεώργιος,19.948,39.426,20
33,Αργυράδες,19.976,39.435,20
66,Πετριτή,20.001,39.455,24
