rmax,name,lon,lat
856,Cavan,-7.358,53.993
3674,Letterkenny,-7.726,54.955
595,Dundalk,-6.402,54.003
856,Drogheda,-6.348,53.714
414,Monaghan,-6.97,54.248
856,Sligo,-8.473,54.273
288,Portlaoise,-7.294,53.033
414,Longford,-7.799,53.727
414,Tullamore,-7.491,53.275
288,Edenderry,-7.051,53.343
414,Mullingar,-7.339,53.526
856,Athlone,-7.928,53.429
1478,Galway,-9.037,53.282
414,Tuam,-8.85,53.515
345,Loughrea,-8.564,53.199
595,Castlebar,-9.296,53.854
496,Ballina,-9.164,54.114
240,Roscommon,-8.19,53.631
100000,Dublin,-6.274,53.332
240,Swords,-6.221,53.46
288,Balbriggan,-6.183,53.606
345,Newbridge,-6.797,53.18
288,Navan,-6.687,53.652
345,Wicklow,-6.045,52.981
288,Bray,-6.105,53.204
714,Arklow,-6.158,52.798
496,Ennis,-8.979,52.851
1478,Limerick,-8.62,52.661
345,Nenagh,-8.199,52.863
414,Thurles,-7.812,52.677
288,Carlow,-6.924,52.836
856,Kilkenny,-7.245,52.655
414,Clonmel,-7.703,52.356
288,Tipperary,-8.158,52.474
1232,Waterford,-7.116,52.252
345,Dungarvan,-7.632,52.092
414,Wexford,-6.47,52.34
345,Enniscorthy,-6.565,52.502
240,New Ross,-6.944,52.396
2552,Cork,-8.472,51.894
288,Midleton,-8.172,51.914
496,Mallow,-8.653,52.142
288,Fermoy,-8.275,52.14
856,Tralee,-9.702,52.269
496,Killarney,-9.503,52.06
240,Bailieborough,-6.968,53.916
496,Donegal,-8.11,54.653
288,Ballybofey/Stranorlar,-7.767,54.805
288,Buncrana,-7.454,55.132
288,Ballyshannon,-8.189,54.502
240,Moville,-7.04,55.189
345,Glenties,-8.283,54.798
240,Carrick-on-Shannon,-8.091,53.947
240,Manorhamilton,-8.176,54.305
240,Ardee,-6.538,53.855
345,Castleblayney,-6.738,54.12
288,Tubbercurry,-8.728,54.055
240,Abbeyleix,-7.348,52.914
288,Birr,-7.91,53.096
240,Ferbane,-7.827,53.271
240,Athenry,-8.745,53.301
288,Oughterard,-9.319,53.429
288,Gort,-8.817,53.066
714,Clifden,-10.02,53.489
414,Kilronan,-9.673,53.118
345,Claremorris,-8.998,53.721
1478,Belmullet,-9.987,54.224
240,Castlereagh,-8.494,53.77
240,Kilcock,-6.668,53.4
288,Dunlavin,-6.701,53.058
414,Kilrush,-9.484,52.639
288,Ennistimon,-9.293,52.939
288,Newcastle West,-9.049,52.449
240,Kilmallock,-8.571,52.398
595,Roscrea,-7.797,52.958
240,Templemore,-7.83,52.797
240,Hacketstown,-6.558,52.866
288,Thomastown,-7.137,52.526
240,Piltown,-7.324,52.35
240,Mitchelstown,-8.269,52.269
345,Bantry,-9.446,51.683
240,Bandon,-8.734,51.746
240,Newmarket,-8.998,52.215
345,Macroom,-8.958,51.905
496,Skibbereen,-9.267,51.549
240,Ballycotton,-8.013,51.83
288,Dunmanway,-9.112,51.719
240,Skull,-9.544,51.527
288,Listowel,-9.485,52.446
496,Dingle,-10.27,52.139
345,Kenmare,-9.583,51.88
240,Milltown,-9.717,52.145
414,Cahersiveen,-10.225,51.946
345,Bunclody,-6.65,52.654
240,Dunmore East,-6.999,52.154
240,Millstreet,-9.06,52.06
240,Fethard,-7.692,52.468
414,Bunbeg,-8.302,55.063
240,Rosslare Harbour,-6.343,52.248
240,Castlepollard,-7.293,53.678
240,Carraroe,-9.599,53.263
240,Mount Bellew,-8.493,53.468
240,"Grange ",-8.524,54.391
240,Pallas Grean,-8.337,52.566
240,Roosky,-7.917,53.833
496,Keel-Dooagh,-10.113,53.973
240,Waterville,-10.171,51.827
288,Louisburgh,-9.802,53.764
240,Clonmany,-7.409,55.265
