rs,name,lon,lat
345,Wolsztyn,16.119,52.114
595,Swiebodzin,15.531,52.247
345,Gora,16.547,51.667
345,Leszno,16.569,51.841
414,Szamotuly,16.584,52.613
496,Glogow,16.075,51.649
240,Nowa Sol,15.711,51.802
414,Miedzyrzecz,15.587,52.435
240,Skwierzyna,15.495,52.594
1232,Zielona Gora,15.503,51.936
414,Gostyn,17.004,51.879
240,Koscian,16.645,52.086
595,Srem,17.015,52.089
3062,Poznan,16.918,52.407
496,Gniezno,17.596,52.536
414,Jarocin,17.506,51.968
345,Rawicz,16.907,51.629
240,Krotoszyn,17.439,51.701
288,Milicz,17.285,51.527
240,Ostrow Wielkopolski,17.818,51.653
288,Sroda Wielkopolska,17.276,52.217
414,Wrzesnia,17.571,52.33
288,Znin,17.732,52.85
345,Grojec,20.868,51.866
288,Nasielsk,20.801,52.588
100000,Warszawa,20.998,52.233
595,Plonsk,20.376,52.61
414,Lubaczow,23.122,50.165
856,Bogatynia,14.961,50.902
240,Piensk,15.047,51.246
345,Zgorzelec,15.015,51.134
856,Walbrzych,16.287,50.742
288,Minsk Mazowiecki,21.557,52.179
288,Pultusk,21.081,52.691
288,Wyszkow,21.447,52.591
240,Warka,21.177,51.782
288,Kozienice,21.558,51.58
496,Garwolin,21.625,51.901
496,Sokolow Podlaski,22.233,52.407
240,Siemiatycze,22.866,52.423
856,Siedlce,22.277,52.168
240,Radzyn Podlaski,22.646,51.78
496,Lukow,22.387,51.924
345,Grajewo,22.455,53.647
414,Kolno,21.939,53.402
414,Pisz,21.808,53.629
288,Orzysz,21.941,53.799
345,Zambrow,22.241,52.985
714,Elk,22.356,53.824
856,Lomza,22.071,53.177
288,Bialogard,15.991,54.007
414,Darlowo,16.41,54.412
345,Kolobrzeg,15.576,54.173
496,Tczew,18.779,54.095
288,Kartuzy,18.197,54.329
496,Wejherowo,18.25,54.604
3674,Gdansk,18.648,54.347
1027,Bartoszyce,20.815,54.253
595,Braniewo,19.823,54.368
288,Ketrzyn,21.375,54.078
414,Gizycko,21.772,54.041
288,Wegorzewo,21.746,54.208
288,Lidzbark Warminski,20.58,54.124
288,Olecko,22.506,54.034
240,Orneta,20.134,54.116
496,Elblag,19.404,54.156
496,Goldap,22.307,54.303
288,Sejny,23.345,54.106
3062,Suwalki,22.927,54.106
240,Proszowice,20.295,50.192
414,Nowy Targ,20.035,49.478
288,Chodziez,16.91,52.993
496,Chojnice,17.565,53.694
1232,Pila,16.765,53.152
496,Zlotow,17.048,53.361
1027,Szczecinek,16.692,53.71
595,Wagrowiec,17.204,52.803
240,Sepolno Krajenskie,17.534,53.443
288,Szubin,17.733,53.007
240,Czersk,17.973,53.774
240,Wabrzezno,18.937,53.279
345,Chelmza,18.609,53.185
496,Kwidzyn,18.931,53.703
856,Grudziadz,18.754,53.488
595,Inowroclaw,18.263,52.8
345,Starogard Gdanski,18.514,53.948
345,Koronowo,17.941,53.31
1773,Bydgoszcz,18.001,53.123
1027,Kalisz,18.084,51.758
414,Turek,18.504,52.019
288,Mogilno,17.942,52.661
1027,Konin,18.255,52.228
240,Kruszwica,18.32,52.667
240,Klodawa,18.911,52.248
414,Zakopane,19.963,49.29
240,Zywiec,19.211,49.689
288,Myslenice,19.937,49.834
345,Kolo,18.638,52.199
414,Wloclawek,19.066,52.649
496,Brzeg,17.47,50.855
496,Bystrzyca Klodzka,16.646,50.284
496,Monki,22.794,53.404
345,Dabrowa Bialostocka,23.351,53.643
496,Augustow,22.978,53.843
714,Bielsk Podlaski,23.191,52.769
595,Sokolka,23.503,53.406
345,Lapy,22.883,52.99
856,Wlodawa,23.547,51.546
595,Biala Podlaska,23.124,52.02
240,Terespol,23.608,52.073
240,Parczew,22.901,51.641
345,Dynow,22.225,49.815
414,Ustrzyki Dolne,22.59,49.43
414,Sanok,22.198,49.561
595,Przemysl,22.768,49.788
414,Jaroslaw,22.674,50.016
714,Rzeszow,21.998,50.035
595,Krosno,21.764,49.695
496,Lezajsk,22.423,50.253
414,Lubartow,22.609,51.46
345,Bilgoraj,22.712,50.524
1773,Lublin,22.559,51.248
1232,Stalowa Wola,22.06,50.568
496,Lipsko,21.649,51.159
496,Pulawy,21.971,51.419
240,Tarnobrzeg,21.671,50.572
288,Janow Lubelski,22.417,50.703
414,Skawina,19.836,49.973
496,Myszkow,19.346,50.566
496,Piotrkow Trybunalski,19.678,51.415
595,Radomsko,19.439,51.069
288,Miechow,20.036,50.351
345,Wloszczowa,19.973,50.851
714,Pinczow,20.527,50.52
714,Kielce,20.631,50.871
345,Konskie,20.411,51.189
240,Przysucha,20.626,51.35
240,Pionki,21.443,51.462
1232,Radom,21.152,51.401
345,Ostrowiec Swietokrzyski,21.387,50.945
414,Ilza,21.24,51.161
240,Polaniec,21.283,50.431
240,Strzelin,17.068,50.784
240,Paczkow,17.01,50.461
288,Prudnik,17.583,50.319
288,Opatow,21.425,50.802
496,Staszow,21.174,50.556
496,Mielec,21.451,50.274
414,Bochnia,20.435,49.945
345,Krynica - Zdroj,20.953,49.405
414,Tarnow,20.984,50.012
345,Debica,21.414,50.052
288,Gorlice,21.159,49.656
240,Sycow,17.72,51.308
240,Klodzko,16.659,50.433
1478,Wroclaw,17.031,51.108
714,Nysa,17.337,50.467
240,Olesnica,17.389,51.207
345,Strzelce Opolskie,18.306,50.512
288,Pajeczno,18.999,51.145
345,Ostrzeszow,17.931,51.424
240,Ozimek,18.213,50.674
345,Lubliniec,18.685,50.669
1027,Czestochowa,19.121,50.812
288,Kedzierzyn - Kozle,18.202,50.342
714,Chelm,23.478,51.131
714,Tomaszow Lubelski,23.416,50.446
345,Zamosc,23.262,50.723
345,Krasnystaw,23.171,50.987
595,Hrubieszow,23.902,50.793
240,Leczna,22.883,51.305
288,Jelenia Gora,15.736,50.902
595,Legnica,16.162,51.205
414,Lubin,16.204,51.396
240,Sulecin,15.117,52.444
288,Lubsko,14.965,51.78
595,Zary,15.142,51.641
414,Debno,14.701,52.74
714,Gubin,14.741,51.951
595,Gorzow Wielkopolski,15.229,52.738
345,Kostrzyn nad Odra,14.649,52.587
856,Slubice,14.568,52.357
496,Gryfice,15.193,53.907
345,Mysliborz,14.867,52.924
414,Chojna,14.437,52.96
1773,Szczecin,14.54,53.433
496,Nowogard,15.129,53.665
240,Police,14.559,53.543
345,Stargard,15.029,53.339
288,Pyrzyce,14.892,53.146
240,Tuchow,21.057,49.898
714,Nowy Sacz,20.71,49.591
240,Pabianice,19.348,51.665
345,Leczyca,19.202,52.058
345,Glowno,19.712,51.961
1478,Lodz,19.457,51.767
240,Zychlin,19.626,52.232
714,Kutno,19.356,52.232
1027,Plock,19.699,52.548
288,Gostynin,19.465,52.426
414,Sochaczew,20.238,52.229
1027,Swinoujscie,14.243,53.905
240,Walcz,16.472,53.273
240,Polczyn - Zdroj,16.099,53.764
288,Lobez,15.626,53.635
595,Choszczno,15.422,53.169
288,Trzcianka,16.46,53.041
414,Zlocieniec,16.008,53.53
414,Swidwin,15.774,53.778
288,Drezdenko,15.831,52.842
240,Miedzychod,15.906,52.606
240,Lowicz,19.945,52.108
345,Rawa Mazowiecka,20.255,51.762
595,Skierniewice,20.143,51.96
288,Tomaszow Mazowiecki,20.024,51.523
240,Susz,19.336,53.715
345,Zuromin,19.904,53.064
288,Dzierzgon,19.352,53.922
595,Kluczbork,18.213,50.973
240,Kepno,17.979,51.28
714,Wielun,18.558,51.221
345,Opole,17.924,50.666
414,Rypin,19.409,53.068
240,Nowe Miasto Lubawskie,19.594,53.417
345,Brodnica,19.4,53.25
240,Olsztynek,20.289,53.583
345,Ostroda,19.96,53.7
288,Ilawa,19.571,53.589
288,Lidzbark,19.824,53.262
414,Lipno,19.179,52.848
414,Morag,19.93,53.911
595,Sierpc,19.662,52.849
345,Dobre Miasto,20.394,53.981
595,Ciechanow,20.605,52.883
345,Szczytno,20.987,53.557
856,Nidzica,20.419,53.351
1478,Olsztyn,20.486,53.774
288,Ostroleka,21.572,53.083
288,Makow Mazowiecki,21.097,52.86
414,Mlawa,20.376,53.116
496,Mragowo,21.303,53.864
288,Bialobrzegi,20.947,51.649
1027,Bielsko - Biala,19.051,49.823
345,Tychy,18.98,50.113
345,Rybnik,18.528,50.083
414,Wisla,18.863,49.644
595,Bytow,17.49,54.172
240,Trzebiatow,15.27,54.064
714,Slupsk,17.028,54.466
1027,Koszalin,16.171,54.19
288,Koscierzyna,17.984,54.117
345,Lebork,17.744,54.528
240,Puck,18.401,54.713
288,Przedborz,19.876,51.082
288,Mniow,20.485,51.012
240,Czerwin,21.76,52.941
288,Jedwabne,22.305,53.287
240,Rajgrod,22.703,53.734
240,Milolas,22.649,51.89
288,Tykocin,22.775,53.207
288,Wasosz,22.316,53.52
240,Brok,21.855,52.698
240,Ciechanowiec,22.498,52.678
240,Prochenki,22.653,52.11
345,Kock,22.442,51.641
240,Ostrowek,21.772,52.549
240,Zurobice,22.933,52.524
345,Jamna Dolna,22.574,49.625
240,Dubno,23.093,52.634
288,Bialowieza,23.846,52.699
496,Czeremcha,23.345,52.518
240,Koden,23.605,51.913
345,Konstantynow,23.093,52.207
240,Kurianka,23.465,53.75
240,Srebrna,22.154,52.887
240,Wyczolki,23.293,52.407
240,Myszki,22.157,53.659
288,Michalowo,23.607,53.037
288,Narew,23.514,52.911
288,Surowica,21.907,49.441
1478,Zubensko,22.096,49.232
240,Borowiec,21.788,51.263
345,Dubienka,23.887,51.047
240,Horodlo,24.042,50.894
240,Laszczow,23.715,50.532
240,Lukowa,22.924,50.377
240,Nasutow,22.519,51.361
288,Mircze,23.915,50.653
288,Sawin,23.431,51.276
288,Trawniki,23.004,51.136
240,Wojslawice,23.549,50.918
288,Dubeczno,23.446,51.426
240,Bondyrz,23.093,50.573
240,Pisary,21.706,50.798
240,Talki,22,53.904
240,Makowlany,23.44,53.523
240,Mikicin,22.994,53.51
414,Ustrzyki Gorne,22.652,49.104
240,Bieliny,20.939,50.849
240,Mlynki,19.129,51.252
240,Kujawy,21.343,50.691
240,Chmielnik,20.75,50.614
288,Skalbmierz,20.401,50.316
240,Wolka,20.713,52.279
240,Kot,20.648,53.474
240,Stanislawow,21.545,52.292
240,Kruzy,20.946,53.961
240,Potworow,20.717,51.51
240,Cisie,21.191,52.496
240,Czersk,21.233,51.959
240,Rutki,20.718,53.605
240,Rybno,21.136,53.759
240,Rydwagi,21.305,53.977
288,Ukta,21.496,53.688
240,Chocz,17.872,51.973
240,Krobia,16.989,51.771
240,Rogowo,17.651,52.723
288,Lebno,18.14,54.462
240,Legowo,18.643,54.226
240,Gowidlino,17.793,54.326
345,Bialogora,17.958,54.816
240,Jaroslawiec,16.546,54.54
240,Kaplica,18.178,54.212
288,Nowa Wies Wielka,18.096,52.97
414,Osie,18.344,53.598
345,Skorcz,18.523,53.793
240,Poklatki,17.204,52.332
240,Solec,17.328,52.107
240,Belno,18.431,53.466
240,Krepsko,16.779,53.263
240,Czarze,18.271,53.223
288,Glogowo,18.822,53.013
240,Golancz,17.303,52.94
240,Kesowo,17.722,53.55
240,Bielsko,17.121,53.869
345,Boruszyn,16.641,52.772
345,Okonek,16.852,53.536
240,Owinska,16.974,52.514
496,Godow,18.484,49.918
240,Wojcice,17.472,50.98
288,Miedzno,18.979,50.97
240,Milowka,19.096,49.55
240,Borucin,18.157,50.009
240,Dziemiany,17.768,54.006
288,Dziwnow,14.752,54.023
240,Glowczyce,17.368,54.619
288,Hel,18.793,54.613
240,Bukowice,17.367,51.397
240,Chroscice,17.815,50.784
288,Ozarowice,19.042,50.462
240,Starcza,19.059,50.664
345,Trzcinica,18.005,51.167
345,Kepice,16.889,54.241
714,Leba,17.568,54.765
240,Mizerow,18.799,49.991
