rs,name,lon,lat,r1
714,Linosa,12.862,35.86,345
288,Agordo,12.036,46.285,200
2552,Bari,16.879,41.113,1773
345,Alghero,8.321,40.557,200
288,Licata,13.951,37.104,240
288,San Giovanni in Fiore,16.698,39.254,0
345,Lodi,9.503,45.314,240
345,Manduria,17.635,40.399,240
288,Verbania-Pallanza-Intra,8.557,45.93,0
345,Popoli,13.832,42.172,288
414,Piedimonte Matese,14.375,41.356,200
2552,Pantelleria,11.946,36.829,856
345,Amatrice,13.294,42.627,288
496,Albenga,8.215,44.053,240
288,Oschiri,9.102,40.72,200
345,Muravera,9.574,39.421,345
288,Cerignola,15.901,41.264,288
414,Camerino,13.069,43.14,200
1773,Trieste,13.803,45.634,1478
288,Spinazzola,16.091,40.967,240
414,Lavello,15.793,41.048,240
856,Alessandria,8.619,44.913,414
595,Fermignano,12.642,43.686,240
496,Siena,11.334,43.32,414
345,Isernia,14.24,41.6,288
345,Motta Santa Lucia,16.292,39.091,240
496,Acqui Terme,8.463,44.677,240
856,La Spezia,9.85,44.114,414
345,Panarea,15.076,38.637,200
496,Ventotene,13.43,40.796,345
345,Crepaldo,12.696,45.596,200
288,Pinzolo,10.763,46.158,240
345,Merano,11.161,46.668,200
496,Sapri,15.629,40.075,240
345,Formia,13.668,41.258,345
1027,Gela,14.243,37.07,595
496,Monopoli,17.296,40.952,345
1478,Aosta,7.317,45.737,496
414,Modena,10.918,44.656,288
414,Terralba,8.638,39.718,200
345,Martina Franca,17.341,40.701,240
414,Quarona,8.269,45.763,200
345,Belluno,12.217,46.151,345
240,Carpegna,12.338,43.782,240
240,San Foca,18.404,40.299,200
595,Treviso,12.24,45.674,200
595,Ragusa,14.716,36.929,414
345,Bonorva,8.769,40.419,200
1027,Parma,10.329,44.803,414
414,Mirandola,11.066,44.886,200
288,Cogne,7.361,45.608,200
5289,Palermo,13.337,38.11,3062
414,Salerno,14.792,40.68,345
856,Siracusa,15.273,37.084,414
496,Piacenza,9.706,45.045,414
288,Colico Piano,9.373,46.133,200
345,Badia Prataglia,11.879,43.794,288
288,Villasimius,9.517,39.145,288
595,Policoro,16.67,40.209,414
496,Cecina,10.519,43.314,240
414,Nardo,18.031,40.179,200
1478,Perugia,12.379,43.099,856
414,Visso,13.086,42.933,200
240,Lutago,11.92,46.951,240
240,Cremona,10.02,45.143,240
240,Busseto,10.042,44.98,200
1232,Sondrio,9.877,46.169,496
345,Mazara del Vallo,12.58,37.662,200
1232,Cuneo,7.545,44.397,496
1232,Sanremo,7.757,43.819,496
240,Monte Nai,9.571,39.252,200
345,Pavullo nel Frignano,10.835,44.331,345
345,Castelsardo,8.71,40.914,200
714,Livorno,10.326,43.547,714
2552,Lampedusa,12.61,35.5,1478
288,Camporeale,13.094,37.898,240
595,Mantova,10.773,45.153,288
1232,Bolzano,11.334,46.493,1027
496,Bressanone,11.657,46.709,240
288,Ramacca,14.692,37.388,200
856,Latina,12.898,41.465,414
288,Vicenza,11.541,45.557,240
345,Chiavenna,9.396,46.318,345
240,Enego,11.707,45.941,200
595,Nicosia,14.397,37.747,288
714,Claviere,6.752,44.939,240
345,Rieti,12.869,42.406,200
240,Torriglia,9.159,44.519,200
414,Castrovillari,16.203,39.812,345
345,Bronte,14.835,37.789,240
414,Lercara Friddi,13.604,37.746,240
