rs,name,lon,lat
414,Krasnohrad,35.453,49.373
288,Shyshaky,34.005,49.877
240,Soledar,38.072,48.691
240,Vapniarka,28.743,48.535
288,Perehinske,24.188,48.812
288,Mezhova,36.724,48.254
240,Popilnia,29.46,49.944
1027,Varash,25.85,51.345
288,Tulchyn,28.851,48.672
240,Sokyriany,27.416,48.449
345,Bobrynets,32.163,48.054
240,Halych,24.73,49.125
240,Mankivka,30.333,48.964
414,Borova,37.638,49.38
1478,Artsyz,29.427,45.985
240,Horodok,23.664,49.785
288,Burshtyn,24.627,49.259
595,Bolhrad,28.613,45.684
345,Teplyk,29.749,48.661
414,Khotyn,26.49,48.509
414,Vesele,34.908,47.016
345,Nova Odesa,31.785,47.297
240,Marhanets,34.616,47.648
714,Kaniv,31.449,49.745
1478,Mykolaiv,32.008,46.945
240,Shevchenkove,37.174,49.694
1232,Skadovsk,32.912,46.118
240,Horodnie,28.849,45.89
240,Zoria,29.697,45.99
345,Plakhtiivka,29.719,46.098
345,Svesa,33.932,51.947
240,Obukhiv,30.633,50.114
414,Berezhany,24.94,49.445
496,Kremenets,25.734,50.097
496,Malyn,29.265,50.769
496,Pokrovsk,37.175,48.282
595,Hadiach,33.989,50.37
288,Novodonetske,36.982,48.635
240,Novoiavorivsk,23.572,49.932
414,Bohuslav,30.874,49.544
714,Pavlohrad,35.885,48.528
1232,Uman,30.219,48.749
496,Kramatorsk,37.568,48.722
288,Slov'iansk,37.612,48.85
240,Stryi,23.841,49.261
1027,Izium,37.281,49.205
496,Alchevsk,38.793,48.476
595,Starokostiantyniv,27.211,49.753
2552,Uzhhorod,22.298,48.619
714,Bila Tserkva,30.117,49.802
414,Bilohir'ia,26.414,50.002
3062,Vinnytsia,28.474,49.232
1478,Lubny,32.987,50.016
1027,Okhtyrka,34.9,50.31
1773,Ternopil,25.601,49.555
3674,Simferopol,34.104,44.955
714,Khust,23.296,48.177
714,Nizhyn,31.879,51.044
595,Oleksandriia,33.098,48.664
240,Snovsk,31.947,51.818
1232,Konotop,33.202,51.237
496,Liubashivka,30.259,47.836
414,Lebedyn,34.481,50.582
288,Khmilnyk,27.953,49.558
856,Romny,33.485,50.742
856,Horlivka,38.067,48.328
1478,Korosten,28.629,50.96
345,Hlukhiv,33.911,51.68
1478,Shostka,33.488,51.865
288,Kalush,24.365,49.039
496,Bar,27.68,49.077
345,Dymer,30.306,50.785
856,Vovchansk,36.942,50.288
240,Tomakivka,34.747,47.816
414,Bilohirsk,34.601,45.056
288,Myronivka,30.989,49.661
414,Zalishchyky,25.736,48.651
1232,Zaporizhzhia,35.154,47.85
496,Terebovlia,25.702,49.299
345,Monastyryshche,29.808,48.991
240,Markivka,39.56,49.523
240,Yampil,28.28,48.244
856,Khmelnytskyi,26.991,49.417
345,Slavutych,30.727,51.523
2552,Donetsk,37.778,47.98
5289,Kharkiv,36.269,49.982
345,Bohodukhiv,35.527,50.164
856,Zvenyhorodka,30.962,49.069
496,Skole,23.51,49.035
288,Serhiivka,30.369,46.026
345,Horokhiv,24.762,50.5
345,Khorol,33.263,49.783
240,Volodymyrets,26.145,51.421
288,Valky,35.617,49.839
288,Hradyzk,33.132,49.233
496,Buchach,25.379,49.065
288,Manhush,37.307,47.058
714,Nikopol,34.372,47.58
6346,Lviv,24.014,49.835
288,Sudak,34.975,44.854
414,Mohyliv-Podilskyi,27.808,48.445
288,Volovets,23.177,48.713
414,Alushta,34.403,44.668
856,Tokmak,35.706,47.249
288,Vilshanka,30.881,48.235
240,Kam'ianka-Buzka,24.348,50.103
714,Kolomyia,25.039,48.535
3062,Kovel,24.703,51.217
714,Polohy,36.266,47.476
345,Nadvirna,24.577,48.629
595,Reni,28.279,45.46
714,Haivoron,29.849,48.347
288,Kelmentsi,26.833,48.458
288,Hola Prystan,32.524,46.524
240,Prosiana,36.372,48.118
414,Zhovti Vody,33.508,48.357
856,Henichesk,34.803,46.177
714,Ivankiv,29.894,50.937
496,Smila,31.882,49.216
240,Derazhnia,27.438,49.27
240,Berezan,31.478,50.313
288,Hvardiiske,34.011,45.116
1232,Sumy,34.807,50.908
856,Volnovakha,37.489,47.597
414,Snihurivka,32.801,47.073
856,Milove,40.137,49.374
345,Balakliia,36.846,49.46
345,Chortkiv,25.799,49.011
856,Berdiansk,36.789,46.765
345,Dobroslav,30.943,46.82
414,Svatove,38.158,49.412
1027,Nova Kakhovka,33.357,46.749
288,Vilniansk,35.429,47.942
856,Pokrovske,36.235,47.985
496,Sofiivka,33.893,48.073
288,Tsarychanka,34.471,48.943
496,Talne,30.703,48.889
496,Illintsi,29.207,49.108
414,Zhovkva,23.978,50.056
345,Nedryhailiv,33.876,50.833
288,Novoaidar,39.005,48.966
496,Shyriaieve,30.192,47.384
496,Mena,32.214,51.525
288,Prymorsk,36.357,46.728
714,Krolevets,33.382,51.552
240,Korop,32.954,51.565
240,Shpola,31.389,48.999
345,Nosivka,31.581,50.934
414,Nemyriv,28.844,48.977
345,Mukachevo,22.719,48.442
288,Zmiiv,36.35,49.685
595,Amvrosiivka,38.485,47.797
496,Koriukivka,32.264,51.777
240,Shchyrets,23.857,49.65
288,Krasyliv,26.969,49.65
240,Kozelets,31.116,50.914
714,Bilhorod-Dnistrovskyi,30.33,46.187
345,Biiuk-Onlar,34.126,45.292
496,Kurman,34.294,45.495
345,Letychiv,27.619,49.389
414,Kalanchak,33.292,46.254
496,Pereshchepyne,35.361,49.015
345,Velyka Novosilka,36.838,47.841
714,Berdychiv,28.596,49.896
345,Velyka Mykhailivka,29.853,47.076
714,Krasnoilsk,25.571,48.012
414,Chernihivka,36.206,47.192
240,Irshava,23.036,48.317
288,Kam'ianka,32.101,49.034
595,Horodok,26.58,49.166
595,Semenivka,32.59,52.172
714,Troitske,38.304,49.908
856,Seredyna-Buda,34.035,52.186
595,Bobrovytsia,31.384,50.75
240,Arbuzynka,31.314,47.906
240,Pochaiv,25.508,50.004
414,Kazanka,32.824,47.837
345,Veselynove,31.237,47.356
714,Radomyshl,29.242,50.493
240,Bratslav,28.947,48.818
288,Perechyn,22.475,48.739
414,Novi Sanzhary,34.315,49.336
414,Baranivka,27.665,50.296
856,Ovruch,28.806,51.325
414,Novyi Rozdil,24.128,49.471
288,Buryn,33.825,51.196
288,Varva,32.725,50.496
496,Liuboml,24.034,51.224
414,Lokhvytsia,33.263,50.36
414,Zolochiv,35.97,50.278
240,Klevan,26.004,50.748
288,Vylkove,29.592,45.4
288,Sosnytsia,32.499,51.524
595,Kyrylivka,35.346,46.366
240,Korostyshiv,29.06,50.319
240,Brusyliv,29.525,50.286
345,Zhurivka,31.782,50.497
345,Shyroke,33.266,47.688
345,Huliaipole,36.268,47.662
240,Smoline,31.296,48.599
345,Krasnorichenske,38.208,49.214
496,Chyhyryn,32.652,49.075
345,Liubeshiv,25.501,51.762
714,Berezivka,30.917,47.201
240,Velyka Znam'ianka,34.355,47.434
240,Zboriv,25.145,49.662
345,Lanivtsi,26.088,49.867
414,Tetiiv,29.679,49.37
240,Horodnia,31.597,51.892
595,Zhashkiv,30.113,49.241
414,Merefa,36.056,49.814
1232,Chervonohrad,24.228,50.387
414,Sorokyne,39.745,48.294
496,Yany Kapu,33.793,45.955
1027,Podilsk,29.537,47.748
288,Kubei,28.744,45.793
345,Chystiakove,38.627,48.036
595,Khrustalnyi,38.924,48.137
288,Petrovo-Krasnosillia,38.887,48.298
414,Dovzhansk,39.656,48.075
240,Kam'ianske,34.609,48.506
288,Blahovishchenske,30.233,48.329
496,Kherson,32.612,46.656
856,Novyi Buh,32.508,47.691
595,Solone,34.872,48.2
288,Sniatyn,25.572,48.448
1027,Lozova,36.312,48.888
288,Turiisk,24.529,51.089
288,Hrebinka,32.437,50.118
288,Boiarka,30.293,50.328
414,Novohrad-Volynskyi,27.624,50.59
240,Horodyshche,31.456,49.289
345,Hoshcha,26.677,50.599
414,Yalta,34.158,44.501
1478,Dzhankoi,34.393,45.711
496,Zhmerynka,28.106,49.04
345,Novomoskovsk,35.222,48.634
414,Borodianka,29.917,50.645
345,Novomyrhorod,31.643,48.792
240,Rava-Ruska,23.626,50.227
414,Kosiv,25.088,48.318
714,Shatsk,23.931,51.498
288,Pokrov,34.079,47.658
345,Savran,30.084,48.13
496,Fastiv,29.914,50.078
288,Pervomaiske,33.857,45.716
240,Pohrebyshche,29.266,49.488
496,Dubrovytsia,26.573,51.57
345,Putyvl,33.869,51.335
856,Feodosiia,35.38,45.046
714,Pryluky,32.39,50.588
496,Turka,23.023,49.156
595,Pervomaiskyi,36.218,49.378
288,Tarutyne,29.148,46.188
414,Lityn,28.083,49.325
345,Ananiv,29.995,47.715
414,Okny,29.461,47.539
240,Pulyny,28.265,50.467
288,Vasylkivka,36.026,48.207
414,Orikhiv,35.782,47.567
414,Chornomorske,32.704,45.503
100000,Kyiv,30.547,50.449
240,Velyka Oleksandrivka,33.3,47.322
714,Hornostaivka,33.732,47.007
240,Oleksandrivka,31.273,47.694
496,Zolotonosha,32.047,49.667
288,Volodymyr-Volynskyi,24.321,50.852
240,Domanivka,30.983,47.63
345,Chaplynka,33.535,46.363
288,Velyka Bahachka,33.726,49.791
414,Ichnia,32.382,50.856
496,Krasnopillia,35.269,50.773
1773,Kerch,36.473,45.338
414,Kryzhopil,28.868,48.386
1478,Cherkasy,32.053,49.423
714,Mizhhir'ia,23.523,48.522
714,Kropyvnytskyi,32.255,48.516
496,Dunaivtsi,26.854,48.889
345,Berezne,26.739,50.997
856,Novoukrainka,31.525,48.32
414,Semenivka,33.185,49.602
496,Kobeliaky,34.197,49.148
2552,Chernihiv,31.282,51.504
240,Klishkivtsi,26.264,48.424
496,Velykyi Bereznyi,22.459,48.893
345,Peremyshliany,24.559,49.67
345,Nova Maiachka,33.227,46.603
288,Polonne,27.507,50.123
595,Hlobyne,33.261,49.389
414,Pyriatyn,32.51,50.241
714,Voznesensk,31.324,47.571
856,Drohobych,23.512,49.351
288,Ladyzhyn,29.237,48.687
345,Dobropillia,37.085,48.47
856,Kup'iansk,37.613,49.71
414,Novopskov,39.113,49.532
496,Synelnykove,35.516,48.321
345,Netishyn,26.64,50.339
288,Sambir,23.205,49.518
3062,Melitopol,35.361,46.849
345,Chechelnyk,29.35,48.214
345,Ochakiv,31.543,46.619
1773,Mariupol,37.569,47.125
414,Balta,29.624,47.935
240,Makiivka,37.96,48.054
595,Lyman,37.805,48.988
345,Biliaivka,30.213,46.48
240,Cherniakhiv,28.664,50.453
414,Verkhovyna,24.819,48.154
414,Shcholkine,35.814,45.427
595,Dubno,25.745,50.4
1232,Zhytomyr,28.671,50.265
856,Rivne,26.244,50.617
345,Haisyn,29.387,48.811
595,Lutsk,25.34,50.747
1478,Poltava,34.539,49.597
288,Bakhchysarai,33.863,44.751
240,Tarashcha,30.501,49.561
345,Stavyshche,30.194,49.391
414,Pereiaslav-Khmelnytskyi,31.449,50.074
288,Rzhyshchiv,31.052,49.965
240,Pechenihy,36.93,49.87
288,Svaliava,22.994,48.545
496,Berehove,22.638,48.202
345,Kaharlyk,30.824,49.855
345,Andrushivka,29.022,50.024
2552,Chernivtsi,25.938,48.303
240,Zymohir'ia,38.93,48.589
240,Vasylivka,35.277,47.434
595,Kostopil,26.444,50.879
345,Barvinkove,37.02,48.906
496,Zolochiv,24.897,49.806
240,Helmiaziv,31.835,49.823
1232,Starobilsk,38.921,49.278
595,Sharhorod,28.076,48.756
288,Verkhnii Rohachyk,34.35,47.242
3062,Izmail,28.841,45.353
345,Irshansk,28.721,50.751
288,Dolyna,24.001,48.973
288,Zbarazh,25.77,49.668
240,Karlivka,35.124,49.454
345,Zinkiv,34.364,50.208
1478,Rakhiv,24.214,48.055
240,Bershad,29.53,48.371
856,Yahotyn,31.78,50.259
345,Bilopillia,34.302,51.152
240,Bakhmach,32.831,51.18
496,Borzna,32.427,51.252
240,Velykyi Bychkiv,24.009,47.973
240,Bereznehuvate,32.851,47.308
288,Vinkivtsi,27.234,49.034
414,Velyka Lepetykha,33.943,47.171
240,Teofipol,26.413,49.84
414,Yelanets,31.855,47.698
240,Kryve Ozero,30.335,47.943
345,Lysianka,30.827,49.257
288,Sakhnovshchyna,35.874,49.151
240,Mahdalynivka,34.913,48.917
414,Dykanka,34.533,49.822
240,Murovani Kurylivtsi,27.524,48.719
496,Kotelva,34.758,50.068
240,Hrebinky,30.178,49.956
345,Makariv,29.812,50.459
414,Chop,22.21,48.431
496,Yasinia,24.351,48.264
414,Stara Vyzhivka,24.433,51.439
288,Lypova Dolyna,33.791,50.563
496,Ripky,31.091,51.803
856,Kam'ianets-Podilskyi,26.58,48.683
288,Opishnia,34.609,49.964
496,Dolynska,32.764,48.113
496,Kalynivka,28.527,49.455
345,Skvyra,29.66,49.733
240,Horodyshche,39.65,49.051
345,Luchanky,28.45,51.548
288,Slovechne,28.355,51.38
288,Kalyta,31.024,50.751
288,Horodok,29.452,50.593
240,Radyvonivka,33.544,49.643
240,Vidradne,35.057,47.99
240,Lopatni,30.736,51.861
288,Tur,24.278,51.678
288,Plyskiv,29.284,49.368
288,Zahryzove,37.712,49.504
240,Ivanivka,31.287,51.377
240,Lomachyntsi,27.377,48.585
240,Borivka,28.258,48.5
240,Krasnosillia,32.448,48.9
345,Zoria,37.677,48.361
240,Pavlivka,29.568,47.242
288,Klyshky,33.302,51.764
496,Sopych,34.361,51.847
345,Panka,25.645,48.173
240,Leonivka,29.906,50.814
414,Dibrova,40.102,49.584
288,Hirske,23.8,49.47
288,Veresaieve,33.5,45.304
240,Kam'ianske,35.371,47.539
345,Orzhytsia,32.697,49.792
240,Pshenychne,30.205,50.094
414,Novoselivske,33.599,45.441
240,Mykhailivtsi,27.52,48.874
240,Pishchana,29.73,48.129
345,Petrakivka,31.049,48.791
240,Kudrivka,32.631,51.65
345,Dmytrivka,32.952,50.936
240,Anatolivka,34.488,47.077
240,Borozenske,33.419,47.178
288,Kubriaky,31.33,47.085
345,Strilky,22.974,49.328
240,Kostiantynivka,35.113,49.95
345,Velykyi Burluk,37.389,50.051
240,Esman,34.07,51.775
240,Leonivka,30.712,49.989
288,Velykooleksandrivka,35.928,48.377
240,Shpykiv,28.565,48.789
496,Radynka,29.719,51.194
240,Ivanivka,30.694,47.742
240,Buky,30.404,49.093
240,Vilkhove,39.574,48.674
288,Liubymivka,33.716,47.393
345,Novopokrovka,34.612,48.055
240,Komyshi,34.478,50.309
414,Slavhorod,35.511,48.111
288,Hlynsk,33.324,50.617
345,Nyzhnia Duvanka,38.174,49.583
240,Novi Bilokorovychi,28.051,51.115
288,Udobne,30.045,46.381
240,Horshchyk,28.304,50.897
240,Postiine,26.115,50.918
288,Delzhyler,29.484,45.838
345,Banychi,33.916,51.511
345,Stariava,23.047,49.869
240,Partyzanske,34.082,44.833
345,Lypnyky,28.454,51.175
240,Hat,22.64,48.317
240,Nove,35.796,47.343
240,Kvasy,24.282,48.155
240,Kamin,24.261,48.924
288,Skalat,25.975,49.429
240,Kholmivka,33.755,44.658
288,Holoby,25.011,51.084
240,Ushnia,32.063,51.408
345,Botiieve,35.835,46.682
414,Ahaimany,34.248,46.673
240,Vovkivka,34.262,51.516
288,Vilni Luky,31.712,48.12
240,Maiske,35.615,48.48
595,Kolky,25.673,51.099
345,Mosyr,24.086,51.039
345,Bolharka,36.326,46.905
288,Rybache,34.597,44.773
240,Belz,24,50.38
288,Uspenivka,36.395,47.781
240,Zalissia,26.234,48.666
345,Bozhedarivka,34.115,48.354
240,Pidhorodtsi,23.426,49.157
240,Dvorichna,37.676,49.854
288,Lazurne,32.523,46.081
240,Ruzhyn,29.213,49.723
240,Suvorove,28.984,45.582
240,Poharshchyna,33.576,50.452
345,Askaniia-Nova,33.872,46.453
240,Narodychi,29.08,51.203
288,Hulianka,29.392,47.399
288,Voronkiv,30.901,50.217
1027,Dobrianka,31.177,52.061
288,Vchoraishe,29.14,49.864
288,Heroiske,31.893,46.511
240,Bukhovetske,31.885,47.814
240,Delen,29.19,45.913
240,Holinka,33.215,50.526
240,Sosnove,27.003,50.823
240,Maksymivka,35.102,49.579
345,Vilshanka,28.624,48.25
240,Bondareve,39.188,49.38
240,Fediivka,34.203,49.679
240,Oleksiivka,27.453,49.594
240,Pletenyi Tashlyk,31.672,48.481
240,Kolodyste,30.118,48.489
240,Mytrofanivka,32.711,48.502
345,Stepan,26.302,51.131
240,Sataniv,26.264,49.252
240,Vyderta,25.018,51.727
345,Halytsynove,31.957,46.791
345,Novobohdanivka,35.325,47.082
240,Kokhanivka,35.861,49.29
240,Komyshatka,38.356,48.238
345,Pavlysh,33.346,48.921
240,Diakove,39.14,47.947
288,Vydybor,28.824,50.547
240,Shatry,34.001,45.794
288,Smile,36.685,47.542
288,Tovste,25.727,48.847
288,Krasna Poliana,37.065,47.562
288,Rozdolne,38.013,47.616
288,Shchaslyvtseve,34.835,46.033
288,Shevelivka,36.746,49.347
240,Vasylivka,38.517,47.67
240,Sai,34.054,50.674
240,Luhy,29.136,48.221
240,Sahunivka,32.364,49.289
288,Hodykha,28.222,50.19
240,Pisky-Radkivski,37.607,49.265
240,Kuriachivka,39.614,49.384
288,Luhove,34.266,48.133
240,Popove,34.034,49.357
240,Yurkivtsi,29.218,48.959
240,Velyka Chernihivka,39.411,48.963
240,Pisky,37.92,49.984
288,Byriuky,38.088,47.859
240,Shkneva,29.491,51.119
240,Sharivka,38.899,49.85
240,Vladychen,28.604,45.563
288,Mistky,38.495,49.342
288,Stare Selo,27.133,51.612
240,Myrnyi,33.022,45.313
240,Bobrove,34.333,50.493
288,Horodok,25.48,51.371
240,Shulhynka,38.926,49.144
240,Roishche,31.263,51.653
240,Ocheretyne,37.122,48.742
345,Mizoch,26.145,50.404
240,Komar,36.754,47.977
240,Blonske,30.442,46.865
288,Starovirivka,35.724,49.546
288,Vilshana,31.221,49.213
288,Kornyn,29.538,50.086
345,Inhulets,32.826,46.79
240,Novooleksandrivka,34.417,46.973
240,Orlivka,28.448,45.32
240,Vyrishalne,33.449,50.192
240,Petrivske,36.893,49.175
595,Tuzly,30.092,45.866
288,Verba,25.597,50.276
345,Dovzhanske,39.755,47.858
240,Osovyny,36.592,45.431
240,Vidnyky,24.235,49.703
240,Kuty,24.897,49.993
240,Lisne,33.751,52.255
288,Bazaliia,26.469,49.715
288,Foros,33.784,44.391
288,Pidhaitsi,25.134,49.272
414,Hornostaipil,30.257,51.07
414,Lykhivka,33.918,48.677
288,Derenkovets,31.439,49.426
345,Vysotsk,26.651,51.724
288,Boromlia,34.972,50.619
414,Myropillia,35.261,51.025
240,Ridne,35.219,50.239
288,Olhivka,33.845,46.617
240,Rohizky,31.847,51.682
240,Losynivka,31.912,50.842
240,Shchaslyve,35.553,47.757
240,Mryn,31.552,51.052
345,Honcharivske,30.926,51.3
240,Baturyn,32.877,51.342
240,Obidne,28.861,49.142
288,Orativ,29.527,49.191
288,Staryi Saltiv,36.78,50.077
240,Yarove,28.501,48.688
240,Datyn,24.756,51.523
240,Olshana,32.447,50.733
240,Dobrianka,30.909,48.349
240,Sadove,34.651,45.307
240,Olshanske,31.761,47.172
240,Tovmach,31.356,48.883
240,Prymorske,29.794,45.692
345,Bokove,33.075,48.206
240,Basan,36.176,47.387
240,Myliatyn,26.614,50.455
345,Kompaniivka,32.203,48.255
240,Antoniny,26.87,49.81
240,Medvyn,30.782,49.39
288,Syrotyne,38.293,50.057
288,Tupychiv,31.436,51.775
288,Berezanka,31.384,46.856
240,Obolon,32.874,49.604
288,Dovhoshyi,25.771,50.617
288,Novokrasne,31.355,48.025
288,Zachepylivka,35.244,49.196
240,Okhrimivka,35.289,46.507
240,Mala Pereshchepyna,34.578,49.389
345,Hrytsiv,27.223,49.973
240,Khukhra,34.823,50.211
414,Samary,24.601,51.866
240,Loshkarivka,34.155,47.936
240,Hryhorivka,34.118,45.422
240,Dovbysh,27.988,50.373
345,Sribne,32.919,50.664
240,Rozsypne,38.614,49.964
240,Nyzhankovychi,22.808,49.68
288,Osypenko,36.823,46.915
345,Yur'ivka,36.016,48.736
240,Naraivka,29.682,48.902
345,Kholmy,32.603,51.875
288,Osytniazhka,32.185,48.676
240,Volodymyrivka,32.925,47.523
240,Holovne,24.076,51.335
414,Slavske,23.443,48.837
595,Shepit,25.145,47.804
240,Barashi,28.029,50.716
240,Buzivka,30.085,49.116
288,Rososha,29.186,49.246
345,Petrykivka,34.627,48.728
240,Stanislav,32.148,46.572
240,Bilenke,35.034,47.626
496,Yurivka,27.782,49.941
240,Vyriv,24.362,49.989
288,Kostobobriv,32.939,52.238
240,Ploske,22.898,48.665
240,Strohanivka,33.876,46.255
288,Ternivka,33.549,51.121
345,Povorsk,25.129,51.263
240,Sursko-Lytovske,34.934,48.335
240,Novodanylivka,32.79,47.982
240,Promin,34.535,48.295
240,Bahaily,33.627,45.022
288,Kuchuk-Alkaly,34.388,45.865
240,Petrovirivka,30.334,47.235
240,Tarkhankut,33.085,45.544
414,Sontsivka,37.19,48.049
345,Berestove,36.804,47.132
345,Varvarivka,37.341,50.372
496,Dobromyl,22.788,49.572
240,Pavlivka,34.6,46.5
240,Shenhury,34.07,49.057
240,Mynkivtsi,26.996,50.317
414,Volokhiv Yar,36.979,49.598
345,Olenivka,32.534,45.377
240,Banyliv,25.348,48.36
240,Klesiv,26.892,51.317
240,Manne,31.246,47.467
240,Korelychi,24.54,49.542
288,Hornostaivka,36.185,45.279
414,Perehonivka,30.521,48.536
240,Kushlyn,25.808,49.978
240,Vovchkiv,31.48,50.193
240,Prachi,32.449,51.368
345,Omelianivka,34.903,45.534
240,Kukhari,29.588,50.818
240,Liubymivka,30.259,50.922
240,Velyki Krynky,33.481,49.459
288,Yablunivka,32.18,50.46
496,Hrem'iach,33.288,52.336
345,Tashlyk,31.734,49.074
345,Pluzhne,26.562,50.18
288,Pryvitne,24.748,50.638
240,Dmytrivka,31.482,47.427
496,Nemyriv,23.434,50.103
345,Veremiivka,32.592,49.398
240,Zhovte,33.839,47.786
240,Teplivka,32.157,50.252
288,Dolsk,25.517,51.893
240,Katerynivka,35.879,49.018
240,Oblitky,29.051,50.645
240,Makiv,26.689,48.791
288,Dubova,27.918,49.203
345,Maznyky,27.264,49.173
240,Lekechi,25.297,48.119
240,Tokarieve,35.151,45.284
240,Prymorske,29.605,45.521
240,Torchyn,25.001,50.765
288,Smile,33.586,50.923
240,Bohodukhivka,32.359,49.748
414,Chulakivka,32.348,46.36
240,Slavne,34.132,46.895
240,Vynohradove,32.936,46.369
240,Velyki Sorochyntsi,33.945,50.024
240,Krymka,30.762,47.937
288,Peresadivka,32.187,47.112
288,Plysky,32.433,51.112
345,Liubech,30.665,51.705
240,Uspenivka,29.864,46.184
240,Porohy,24.256,48.685
288,Stepne,33.384,47.024
240,Hvardiiske,26.705,49.337
240,Vertiivka,31.852,51.166
240,Byrlivka,32.066,50.086
240,Uhlia,23.628,48.151
240,Tymonove,38.451,49.746
240,Artemivka,38.639,47.872
288,Lypniazhka,31.077,48.445
240,Barvinivka,35.929,47.815
240,Peremoha,32.511,47.224
240,Lebedivka,30.545,50.715
288,Omelnyk,33.547,49.21
345,Berezdiv,27.119,50.455
240,Dunaivtsi,26.839,49.02
240,Ivashchenky,33.284,49.918
240,Stukalivka,32.435,49.988
288,Khorly,33.298,46.081
240,Prohres,37.497,48.245
288,Mykulychyn,24.616,48.396
240,Dykivka,32.843,48.775
240,Zarichchia,25.912,51.185
240,Ripky,30.568,49.286
240,Rozdolne,37.295,49.809
288,Slov'ianka,36.708,48.398
240,Zadariv,25.041,49.057
345,Rozivka,37.069,47.393
288,Kodnia,28.692,50.086
240,Koniukhy,25.056,49.56
288,Pryluky,28.864,51.462
288,Zhabotyn,32.157,49.155
345,Zaliztsi,25.38,49.797
345,Rusaniv,31.162,50.497
240,Nova Liubomyrka,26.377,50.764
345,Zhukyn,30.691,50.811
288,Kapitanivka,31.717,48.914
288,Shershentsi,29.009,47.986
240,Strilkove,34.881,45.896
240,Oleshnyk,22.963,48.166
345,Ozerna,30.127,49.636
345,Vanchykivtsi,26.447,48.216
240,Yamne,35.394,50.403
345,Dorosyni,25.006,50.954
240,Turopyn,24.435,50.988
240,Ivanopil,28.214,49.857
240,Khrypsk,23.728,51.64
240,Karpylivka,27.201,51.155
288,Blazhove,27.339,51.425
240,Borove,25.835,51.617
288,Vyhoda,30.398,46.617
240,Striukove,30.573,47.374
288,Samhorodok,28.843,49.533
240,Mezhyrich,31.434,49.618
345,Byshiv,29.882,50.269
288,Myshuryn Rih,33.945,48.822
240,Teleshivka,30.618,49.762
240,Sadove,36.58,48.827
345,Olenivka,37.659,47.829
288,Tryduby,30.411,48.076
288,Syvaske,34.555,46.385
345,Mykolaivka,30.754,47.541
240,Ivanivka,30.467,46.979
345,Obertyn,25.172,48.693
288,Bilolutsk,39.022,49.698
240,Zhuravno,24.277,49.26
240,Putyla,25.1,47.994
240,Nyzy,34.781,50.78
288,Chornukhy,32.939,50.272
240,Ponornytsia,32.847,51.72
345,Boikivske,38.012,47.411
595,Terny,33.967,50.985
288,Aibar,33.879,45.512
240,Shcherbani,31.749,47.52
240,Dolynske,29.919,47.534
288,Barativka,32.357,47.591
288,Troitske,30.287,47.637
288,Ketrysanivka,32.175,47.905
