rs,name,lon,lat,r1
86,Cadzand,3.408,51.366,50
86,Westkapelle,3.441,51.529,60
86,Sluis,3.388,51.31,50
72,Roelofarendsveen,4.634,52.207,50
123,Burgh-Haamstede,3.742,51.696,86
303,Zierikzee,3.913,51.65,123
60,Oostkapelle,3.553,51.566,60
60,Rockanje,4.068,51.874,50
86,Aardenburg,3.442,51.273,50
303,Den Haag,4.288,52.073,123
60,Eede,3.444,51.246,50
86,De Koog,4.762,53.099,50
253,Noordwijk,4.447,52.235,50
253,Oostburg,3.49,51.327,103
147,Zoetermeer,4.498,52.067,103
522,Alkmaar,4.75,52.627,147
901,Rotterdam,4.474,51.924,363
303,Hoogerheide,4.324,51.426,60
60,Ossendrecht,4.329,51.396,50
72,Zwanenburg,4.746,52.378,50
60,Nieuwerkerk aan den IJssel,4.606,51.963,50
72,Hoogwoud,4.933,52.717,50
86,Vlissingen,3.569,51.455,50
123,Purmerend,4.961,52.507,72
123,Breskens,3.555,51.394,50
626,Middelburg,3.612,51.496,363
72,Renesse,3.773,51.732,50
86,IJzendijke,3.616,51.322,60
72,Hoofdplaat,3.662,51.37,50
86,Borssele,3.736,51.423,50
103,Kortgene,3.802,51.558,50
86,Colijnsplaat,3.847,51.599,50
147,Ouddorp,3.935,51.81,103
60,Wolphaartsdijk,3.822,51.531,50
72,Brouwershaven,3.911,51.727,60
72,Heinkenszand,3.81,51.467,50
60,Ovezande,3.821,51.429,50
72,Hoek,3.779,51.309,50
147,Goes,3.892,51.505,147
72,Dreischor,3.983,51.689,50
72,Sas van Gent,3.796,51.228,60
303,Terneuzen,3.845,51.321,123
72,Monster,4.176,52.025,50
86,Hellevoetsluis,4.133,51.834,86
123,Axel,3.907,51.268,50
123,Brielle,4.163,51.894,50
103,Naaldwijk,4.206,51.994,60
72,Bruinisse,4.091,51.661,50
72,Vogelwaarde,3.972,51.327,50
147,Sommelsdijk,4.151,51.759,60
123,Kruiningen,4.034,51.448,72
103,Sint-Annaland,4.103,51.601,60
103,Kloosterzande,4.017,51.371,60
86,Koewacht,3.966,51.23,50
72,Rijswijk,4.324,52.042,50
123,Oude-Tonge,4.214,51.692,60
123,Hulst,4.054,51.285,103
60,Wassenaar,4.401,52.142,50
60,Den Hoorn,4.752,53.025,50
103,Petten,4.662,52.77,50
60,Leidschendam,4.396,52.09,50
123,Delft,4.363,52.007,60
72,Vlaardingen,4.338,51.911,72
1081,Den Helder,4.746,52.95,253
86,Graauw,4.104,51.329,50
211,Den Burg,4.799,53.056,86
123,Julianadorp,4.741,52.891,50
147,Spijkenisse,4.335,51.841,60
60,Oegstgeest,4.476,52.188,50
86,Tholen,4.219,51.534,50
86,Schoorl,4.689,52.711,50
86,Rilland,4.183,51.416,60
363,De Cocksdorp,4.871,53.156,60
86,IJmuiden,4.602,52.455,50
103,Bergen,4.703,52.672,50
147,Leiden,4.503,52.159,72
72,Lisse,4.558,52.255,50
103,Limmen,4.69,52.571,50
123,Beverwijk,4.664,52.497,72
72,Ooltgensplaat,4.35,51.683,50
303,Schagen,4.791,52.788,103
72,Berkel en Rodenrijs,4.487,52.002,50
60,Oud-Beijerland,4.414,51.818,50
123,Steenbergen,4.32,51.583,72
72,Anna Paulowna,4.826,52.862,50
72,Haarlem,4.639,52.376,72
72,Bergen op Zoom,4.299,51.494,72
103,Dinteloord,4.368,51.635,50
86,Oudkarspel,4.805,52.713,50
86,Nieuw-Vennep,4.633,52.266,50
60,Wieringerwaard,4.863,52.837,50
103,Hoofddorp,4.668,52.308,60
147,Numansdorp,4.439,51.731,72
60,Rotte,4.536,51.971,50
123,Oost-Vlieland,5.065,53.295,72
72,Heerhugowaard,4.84,52.667,50
60,Oterleek,4.834,52.636,50
103,Barendrecht,4.533,51.852,60
72,Winkel,4.901,52.755,50
123,Alphen aan den Rijn,4.662,52.137,72
86,Wormer,4.806,52.496,50
123,Hippolytushoef,4.968,52.908,50
72,Capelle aan den IJssel,4.591,51.931,60
60,Waddinxveen,4.651,52.048,50
60,Boskoop,4.67,52.076,50
60,Ter Aar,4.707,52.166,50
147,Zaanstad,4.815,52.439,60
176,Roosendaal,4.457,51.532,176
60,Badhoevedorp,4.781,52.34,50
147,Putte,4.393,51.363,50
72,Strijen,4.554,51.743,60
