rs,name,lon,lat,r1
1232,Ny-Aalesund,11.928,78.926,714
100000,Longyearbyen,15.645,78.222,100000
345,Barentsburg,14.21,78.061,240
13158,Olonkinbyen,-8.715,70.923,5289
