cc,rs,name,lon,lat,r1
SK,595,Humenne,21.906,48.938,240
SK,240,Banska Stiavnica,18.909,48.448,200
SK,240,Pezinok,17.27,48.29,200
SK,595,Nitra,18.079,48.302,496
SK,288,Trstice,17.803,48.015,200
SK,240,Nizna Boca,19.77,48.949,200
SK,856,Poprad,20.301,49.051,496
SK,595,Presov,21.244,48.993,200
SK,1232,Piestany,17.824,48.587,200
SK,288,Senica,17.37,48.681,200
SK,414,Zakamenne,19.281,49.379,200
SK,345,Secovce,21.655,48.704,200
CZ,240,Jilove u Prahy,14.493,49.895,200
CZ,240,Libochovice,14.044,50.406,200
CZ,288,Pacov,15.002,49.471,200
CZ,240,Tachov,14.638,50.543,200
CZ,345,Pisecne,15.462,48.965,200
CZ,345,Svata,13.962,49.939,200
CZ,414,Valec,16.036,49.144,240
CZ,240,Zbizuby,15.022,49.823,200
CZ,288,Teskov,13.698,49.802,200
CZ,240,Prachovice,15.629,49.894,200
CZ,288,Zihle,13.375,50.045,200
CZ,288,Votice,14.639,49.64,200
CZ,288,Vodna,15.069,49.276,200
CZ,714,Znojmo,16.049,48.856,288
CZ,240,Ceska Lipa,14.538,50.686,200
CZ,856,Jihlava,15.591,49.396,595
CZ,345,Susice,13.52,49.232,200
CZ,496,Cheb,12.374,50.08,240
CZ,714,Ceske Budejovice,14.474,48.975,595
CZ,2127,Brno,16.61,49.193,856
CZ,414,Koprivnice,18.145,49.6,200
CZ,714,Olomouc,17.251,49.594,345
CZ,595,Karlovy Vary,12.886,50.221,345
CZ,414,Hlinsko,15.908,49.762,200
CZ,288,Sternberk,17.299,49.73,200
CZ,496,Svitavy,16.468,49.757,240
CZ,345,Vysoke Myto,16.161,49.954,200
CZ,496,Pisek,14.147,49.31,240
CZ,288,Horice,15.632,50.366,200
CZ,345,Marianske Lazne,12.701,49.965,200
CZ,856,Plzen,13.377,49.748,496
CZ,345,Vodnany,14.175,49.149,200
CZ,714,Zlin,17.666,49.227,288
CZ,288,Prostejov,17.112,49.472,200
CZ,345,Turnov,15.157,50.587,200
CZ,856,Tabor,14.658,49.414,345
CZ,414,Most,13.636,50.503,200
CZ,240,Domazlice,12.929,49.441,200
CZ,496,Krnov,17.704,50.089,240
CZ,595,Benesov,14.687,49.782,240
CZ,1027,Ostrava,18.281,49.835,414
CZ,414,Zdar nad Sazavou,15.939,49.563,200
CZ,496,Sumperk,16.971,49.965,288
CZ,288,Prachatice,13.997,49.014,240
CZ,496,Pribram,14.01,49.691,345
CZ,856,Usti nad Labem,14.04,50.661,288
CZ,345,Kyjov,17.123,49.01,200
CZ,414,Rakovnik,13.733,50.105,288
CZ,345,Vsetin,17.996,49.339,200
CZ,714,Klatovy,13.294,49.396,288
CZ,595,Hodonin,17.132,48.849,288
CZ,240,Blatna,13.882,49.425,200
CZ,595,Kolin,15.2,50.029,288
CZ,3674,Praha,14.417,50.085,1478
CZ,856,Hradec Kralove,15.833,50.209,414
CZ,414,Trutnov,15.912,50.562,200
CZ,345,Odry,17.831,49.663,200
CZ,345,Blansko,16.643,49.363,200
CZ,345,Melnik,14.474,50.351,200
CZ,414,Mlada Boleslav,14.903,50.412,288
CZ,414,Jindrichuv Hradec,15.002,49.145,200
CZ,345,Mikulov,16.638,48.806,240
BE,414,Arlon,5.817,49.684,288
BE,414,Bastogne,5.718,50.002,200
BE,1232,Bruxelles/Brussel,4.352,50.847,1232
BE,414,Genk,5.495,50.965,240
BE,414,Huy,5.241,50.518,200
BE,240,Morkhoven,4.821,51.119,200
BE,240,Poperinge,2.728,50.855,200
BE,345,Tongeren,5.464,50.781,200
BE,240,Virton,5.531,49.567,200
BE,240,Meer,4.977,50.773,200
BE,288,Edingen,4.04,50.693,200
BE,496,Overpelt,5.422,51.211,200
PL,345,Wolsztyn,16.119,52.114,240
PL,345,Swiebodzin,15.531,52.247,240
PL,345,Gora,16.547,51.667,200
PL,345,Leszno,16.569,51.841,240
PL,414,Szamotuly,16.584,52.613,200
PL,496,Glogow,16.075,51.649,200
PL,240,Nowa Sol,15.711,51.802,200
PL,414,Miedzyrzecz,15.587,52.435,200
PL,240,Skwierzyna,15.495,52.594,200
PL,1232,Zielona Gora,15.503,51.936,714
PL,414,Gostyn,17.004,51.879,200
PL,240,Koscian,16.645,52.086,200
PL,595,Srem,17.015,52.089,240
PL,2552,Poznan,16.918,52.407,1027
PL,496,Gniezno,17.596,52.536,288
PL,414,Jarocin,17.506,51.968,240
PL,345,Rawicz,16.907,51.629,200
PL,240,Krotoszyn,17.439,51.701,200
PL,288,Milicz,17.285,51.527,200
PL,240,Ostrow Wielkopolski,17.818,51.653,200
PL,288,Sroda Wielkopolska,17.276,52.217,200
PL,414,Wrzesnia,17.571,52.33,200
PL,288,Znin,17.732,52.85,240
PL,345,Grojec,20.868,51.866,288
PL,288,Nasielsk,20.801,52.588,200
PL,6346,Warszawa,20.998,52.233,3674
PL,595,Plonsk,20.376,52.61,240
PL,414,Lubaczow,23.122,50.165,200
PL,856,Walbrzych,16.287,50.742,345
PL,288,Minsk Mazowiecki,21.557,52.179,288
PL,288,Pultusk,21.081,52.691,200
PL,288,Wyszkow,21.447,52.591,240
PL,240,Warka,21.177,51.782,200
PL,288,Kozienice,21.558,51.58,200
PL,496,Garwolin,21.625,51.901,200
PL,496,Sokolow Podlaski,22.233,52.407,200
PL,240,Siemiatycze,22.866,52.423,240
PL,856,Siedlce,22.277,52.168,595
PL,240,Radzyn Podlaski,22.646,51.78,200
PL,496,Lukow,22.387,51.924,200
PL,345,Grajewo,22.455,53.647,200
PL,414,Kolno,21.939,53.402,200
PL,414,Pisz,21.808,53.629,240
PL,288,Orzysz,21.941,53.799,200
PL,345,Zambrow,22.241,52.985,200
PL,714,Elk,22.356,53.824,288
PL,856,Lomza,22.071,53.177,496
PL,288,Bialogard,15.991,54.007,200
PL,414,Darlowo,16.41,54.412,200
PL,345,Kolobrzeg,15.576,54.173,288
PL,496,Tczew,18.779,54.095,200
PL,288,Kartuzy,18.197,54.329,200
PL,496,Wejherowo,18.25,54.604,200
PL,3674,Gdansk,18.648,54.347,1478
PL,1027,Bartoszyce,20.815,54.253,288
PL,595,Braniewo,19.823,54.368,200
PL,288,Ketrzyn,21.375,54.078,200
PL,414,Gizycko,21.772,54.041,288
PL,288,Wegorzewo,21.746,54.208,200
PL,288,Lidzbark Warminski,20.58,54.124,200
PL,288,Olecko,22.506,54.034,200
PL,240,Orneta,20.134,54.116,200
PL,496,Elblag,19.404,54.156,345
PL,496,Goldap,22.307,54.303,200
PL,288,Sejny,23.345,54.106,200
PL,1773,Suwalki,22.927,54.106,714
PL,240,Proszowice,20.295,50.192,200
PL,414,Nowy Targ,20.035,49.478,345
PL,288,Chodziez,16.91,52.993,200
PL,496,Chojnice,17.565,53.694,414
PL,1232,Pila,16.765,53.152,595
PL,496,Zlotow,17.048,53.361,200
PL,1027,Szczecinek,16.692,53.71,345
PL,595,Wagrowiec,17.204,52.803,200
PL,240,Sepolno Krajenskie,17.534,53.443,200
PL,288,Szubin,17.733,53.007,200
PL,240,Czersk,17.973,53.774,200
PL,240,Wabrzezno,18.937,53.279,200
PL,345,Chelmza,18.609,53.185,240
PL,496,Kwidzyn,18.931,53.703,200
PL,856,Grudziadz,18.754,53.488,345
PL,595,Inowroclaw,18.263,52.8,240
PL,345,Starogard Gdanski,18.514,53.948,200
PL,345,Koronowo,17.941,53.31,200
PL,1773,Bydgoszcz,18.001,53.123,595
PL,1027,Kalisz,18.084,51.758,595
PL,414,Turek,18.504,52.019,200
PL,288,Mogilno,17.942,52.661,200
PL,1027,Konin,18.255,52.228,414
PL,240,Kruszwica,18.32,52.667,200
PL,240,Klodawa,18.911,52.248,200
PL,414,Zakopane,19.963,49.29,200
PL,240,Zywiec,19.211,49.689,200
PL,288,Myslenice,19.937,49.834,200
PL,345,Kolo,18.638,52.199,200
PL,414,Wloclawek,19.066,52.649,345
PL,496,Brzeg,17.47,50.855,240
PL,288,Bystrzyca Klodzka,16.646,50.284,200
PL,496,Monki,22.794,53.404,200
PL,345,Dabrowa Bialostocka,23.351,53.643,200
PL,496,Augustow,22.978,53.843,200
PL,714,Bielsk Podlaski,23.191,52.769,288
PL,595,Sokolka,23.503,53.406,240
PL,345,Lapy,22.883,52.99,200
PL,856,Wlodawa,23.547,51.546,288
PL,595,Biala Podlaska,23.124,52.02,414
PL,240,Terespol,23.608,52.073,240
PL,240,Parczew,22.901,51.641,200
PL,345,Dynow,22.225,49.815,200
PL,414,Ustrzyki Dolne,22.59,49.43,240
PL,414,Sanok,22.198,49.561,240
PL,595,Przemysl,22.768,49.788,414
PL,414,Jaroslaw,22.674,50.016,200
PL,714,Rzeszow,21.998,50.035,714
PL,595,Krosno,21.764,49.695,240
PL,496,Lezajsk,22.423,50.253,200
PL,414,Lubartow,22.609,51.46,200
PL,345,Bilgoraj,22.712,50.524,240
PL,1773,Lublin,22.559,51.248,856
PL,1027,Stalowa Wola,22.06,50.568,288
PL,496,Lipsko,21.649,51.159,200
PL,496,Pulawy,21.971,51.419,345
PL,240,Tarnobrzeg,21.671,50.572,200
PL,288,Janow Lubelski,22.417,50.703,200
PL,414,Skawina,19.836,49.973,288
PL,496,Myszkow,19.346,50.566,200
PL,496,Piotrkow Trybunalski,19.678,51.415,288
PL,595,Radomsko,19.439,51.069,240
PL,288,Miechow,20.036,50.351,200
PL,345,Wloszczowa,19.973,50.851,288
PL,714,Pinczow,20.527,50.52,288
PL,714,Kielce,20.631,50.871,496
PL,345,Konskie,20.411,51.189,240
PL,240,Przysucha,20.626,51.35,200
PL,240,Pionki,21.443,51.462,200
PL,1232,Radom,21.152,51.401,714
PL,345,Ostrowiec Swietokrzyski,21.387,50.945,345
PL,414,Ilza,21.24,51.161,200
PL,240,Polaniec,21.283,50.431,200
PL,240,Strzelin,17.068,50.784,200
PL,288,Prudnik,17.583,50.319,200
PL,240,Ziebice,17.038,50.603,200
PL,288,Opatow,21.425,50.802,200
PL,496,Staszow,21.174,50.556,200
PL,496,Mielec,21.451,50.274,240
PL,414,Bochnia,20.435,49.945,288
PL,414,Tarnow,20.984,50.012,414
PL,345,Debica,21.414,50.052,200
PL,288,Gorlice,21.159,49.656,240
PL,240,Sycow,17.72,51.308,200
PL,496,Klodzko,16.659,50.433,240
PL,1478,Wroclaw,17.031,51.108,1027
PL,714,Nysa,17.337,50.467,288
PL,240,Olesnica,17.389,51.207,200
PL,345,Strzelce Opolskie,18.306,50.512,200
PL,288,Pajeczno,18.999,51.145,240
PL,345,Ostrzeszow,17.931,51.424,200
PL,240,Ozimek,18.213,50.674,200
PL,345,Lubliniec,18.685,50.669,200
PL,1027,Czestochowa,19.121,50.812,414
PL,288,Kedzierzyn - Kozle,18.202,50.342,200
PL,714,Chelm,23.478,51.131,414
PL,345,Tomaszow Lubelski,23.416,50.446,200
PL,345,Zamosc,23.262,50.723,345
PL,345,Krasnystaw,23.171,50.987,200
PL,240,Leczna,22.883,51.305,200
PL,288,Jelenia Gora,15.736,50.902,288
PL,595,Legnica,16.162,51.205,345
PL,414,Lubin,16.204,51.396,200
PL,240,Sulecin,15.117,52.444,200
PL,595,Zary,15.142,51.641,240
PL,414,Debno,14.701,52.74,200
PL,595,Gorzow Wielkopolski,15.229,52.738,496
PL,240,Kostrzyn nad Odra,14.649,52.587,200
PL,496,Gryfice,15.193,53.907,240
PL,288,Mysliborz,14.867,52.924,200
PL,1773,Szczecin,14.54,53.433,714
PL,496,Nowogard,15.129,53.665,200
PL,240,Police,14.559,53.543,200
PL,345,Stargard,15.029,53.339,240
PL,288,Pyrzyce,14.892,53.146,200
PL,240,Tuchow,21.057,49.898,200
PL,1232,Nowy Sacz,20.71,49.591,345
PL,240,Pabianice,19.348,51.665,200
PL,345,Leczyca,19.202,52.058,200
PL,345,Glowno,19.712,51.961,200
PL,1478,Lodz,19.457,51.767,714
PL,240,Zychlin,19.626,52.232,200
PL,714,Kutno,19.356,52.232,288
PL,1027,Plock,19.699,52.548,595
PL,288,Gostynin,19.465,52.426,200
PL,414,Sochaczew,20.238,52.229,240
PL,1027,Swinoujscie,14.243,53.905,345
PL,240,Walcz,16.472,53.273,200
PL,240,Polczyn - Zdroj,16.099,53.764,200
PL,288,Lobez,15.626,53.635,200
PL,496,Choszczno,15.422,53.169,200
PL,288,Trzcianka,16.46,53.041,200
PL,414,Zlocieniec,16.008,53.53,200
PL,414,Swidwin,15.774,53.778,200
PL,288,Drezdenko,15.831,52.842,200
PL,240,Miedzychod,15.906,52.606,200
PL,240,Lowicz,19.945,52.108,200
PL,345,Rawa Mazowiecka,20.255,51.762,200
PL,595,Skierniewice,20.143,51.96,345
PL,288,Tomaszow Mazowiecki,20.024,51.523,200
PL,240,Susz,19.336,53.715,200
PL,345,Zuromin,19.904,53.064,200
PL,288,Dzierzgon,19.352,53.922,200
PL,595,Kluczbork,18.213,50.973,288
PL,240,Kepno,17.979,51.28,200
PL,714,Wielun,18.558,51.221,240
PL,345,Opole,17.924,50.666,345
PL,414,Rypin,19.409,53.068,200
PL,240,Nowe Miasto Lubawskie,19.594,53.417,200
PL,345,Brodnica,19.4,53.25,288
PL,240,Olsztynek,20.289,53.583,200
PL,345,Ostroda,19.96,53.7,240
PL,288,Ilawa,19.571,53.589,200
PL,288,Lidzbark,19.824,53.262,200
PL,414,Lipno,19.179,52.848,200
PL,414,Morag,19.93,53.911,200
PL,595,Sierpc,19.662,52.849,240
PL,345,Dobre Miasto,20.394,53.981,200
PL,595,Ciechanow,20.605,52.883,345
PL,345,Szczytno,20.987,53.557,288
PL,856,Nidzica,20.419,53.351,200
PL,1478,Olsztyn,20.486,53.774,856
PL,288,Ostroleka,21.572,53.083,240
PL,288,Makow Mazowiecki,21.097,52.86,200
PL,414,Mlawa,20.376,53.116,200
PL,496,Mragowo,21.303,53.864,200
PL,288,Bialobrzegi,20.947,51.649,200
PL,595,Bielsko - Biala,19.051,49.823,345
PL,345,Tychy,18.98,50.113,200
PL,345,Rybnik,18.528,50.083,200
PL,414,Wisla,18.863,49.644,200
PL,595,Bytow,17.49,54.172,240
PL,240,Trzebiatow,15.27,54.064,200
PL,714,Slupsk,17.028,54.466,414
PL,1027,Koszalin,16.171,54.19,714
PL,288,Koscierzyna,17.984,54.117,288
PL,345,Lebork,17.744,54.528,240
PL,240,Puck,18.401,54.713,200
PL,288,Przedborz,19.876,51.082,200
PL,288,Mniow,20.485,51.012,200
PL,240,Czerwin,21.76,52.941,200
PL,288,Jedwabne,22.305,53.287,200
PL,240,Rajgrod,22.703,53.734,200
PL,240,Milolas,22.649,51.89,200
PL,288,Tykocin,22.775,53.207,200
PL,288,Wasosz,22.316,53.52,200
PL,240,Brok,21.855,52.698,200
PL,240,Ciechanowiec,22.498,52.678,200
PL,240,Prochenki,22.653,52.11,200
PL,345,Kock,22.442,51.641,200
PL,240,Ostrowek,21.772,52.549,200
PL,240,Zurobice,22.933,52.524,200
PL,240,Cisna,22.329,49.211,200
PL,240,Berezki,22.668,49.137,200
PL,240,Dubno,23.093,52.634,200
PL,288,Bialowieza,23.846,52.699,200
PL,496,Czeremcha,23.345,52.518,200
PL,240,Koden,23.605,51.913,200
PL,345,Konstantynow,23.093,52.207,200
PL,240,Kurianka,23.465,53.75,200
PL,240,Srebrna,22.154,52.887,200
PL,240,Wyczolki,23.293,52.407,200
PL,240,Myszki,22.157,53.659,200
PL,288,Michalowo,23.607,53.037,200
PL,288,Narew,23.514,52.911,200
PL,240,Borowiec,21.788,51.263,200
PL,345,Dubienka,23.887,51.047,200
PL,240,Lukowa,22.924,50.377,200
PL,240,Nasutow,22.519,51.361,200
PL,240,Rachanie,23.556,50.538,200
PL,288,Sawin,23.431,51.276,200
PL,288,Trawniki,23.004,51.136,200
PL,240,Wojslawice,23.549,50.918,200
PL,288,Dubeczno,23.446,51.426,200
PL,240,Bondyrz,23.093,50.573,200
PL,240,Pisary,21.706,50.798,200
PL,240,Talki,22,53.904,200
PL,240,Makowlany,23.44,53.523,200
PL,240,Mikicin,22.994,53.51,200
PL,240,Bieliny,20.939,50.849,200
PL,240,Mlynki,19.129,51.252,200
PL,240,Kujawy,21.343,50.691,200
PL,240,Chmielnik,20.75,50.614,200
PL,288,Skalbmierz,20.401,50.316,200
PL,240,Wolka,20.713,52.279,200
PL,240,Kot,20.648,53.474,200
PL,240,Stanislawow,21.545,52.292,200
PL,240,Kruzy,20.946,53.961,200
PL,240,Potworow,20.717,51.51,200
PL,240,Cisie,21.191,52.496,200
PL,240,Czersk,21.233,51.959,200
PL,240,Rutki,20.718,53.605,200
PL,240,Rybno,21.136,53.759,200
PL,240,Rydwagi,21.305,53.977,200
PL,288,Ukta,21.496,53.688,200
PL,240,Chocz,17.872,51.973,200
PL,240,Krobia,16.989,51.771,200
PL,240,Rogowo,17.651,52.723,200
PL,288,Lebno,18.14,54.462,200
PL,240,Legowo,18.643,54.226,200
PL,240,Gowidlino,17.793,54.326,200
PL,345,Bialogora,17.958,54.816,200
PL,240,Jaroslawiec,16.546,54.54,200
PL,240,Kaplica,18.178,54.212,200
PL,288,Nowa Wies Wielka,18.096,52.97,200
PL,414,Osie,18.344,53.598,200
PL,345,Skorcz,18.523,53.793,200
PL,240,Poklatki,17.204,52.332,200
PL,240,Solec,17.328,52.107,200
PL,240,Belno,18.431,53.466,200
PL,240,Krepsko,16.779,53.263,200
PL,240,Czarze,18.271,53.223,200
PL,288,Glogowo,18.822,53.013,200
PL,240,Golancz,17.303,52.94,200
PL,240,Kesowo,17.722,53.55,200
PL,240,Bielsko,17.121,53.869,200
PL,345,Boruszyn,16.641,52.772,200
PL,345,Okonek,16.852,53.536,200
PL,240,Owinska,16.974,52.514,200
PL,240,Wojcice,17.472,50.98,200
PL,288,Miedzno,18.979,50.97,200
PL,240,Dziemiany,17.768,54.006,200
PL,288,Dziwnow,14.752,54.023,200
PL,240,Glowczyce,17.368,54.619,200
PL,288,Hel,18.793,54.613,200
PL,240,Bukowice,17.367,51.397,200
PL,240,Chroscice,17.815,50.784,200
PL,288,Ozarowice,19.042,50.462,200
PL,240,Starcza,19.059,50.664,200
PL,345,Trzcinica,18.005,51.167,200
PL,345,Kepice,16.889,54.241,200
PL,714,Leba,17.568,54.765,200
PL,240,Mnich,18.813,49.89,200
PL,414,Zloczew,18.611,51.407,200
PL,240,Liskow,18.406,51.833,200
PL,288,Ruszki,18.725,52.699,200
PL,240,Krepa,18.26,52.092,200
PL,240,Domaniow,17.131,50.894,200
PL,240,Korfantow,17.599,50.489,200
PL,240,Zalesie,19.115,52.364,200
PL,414,Warta,18.622,51.707,240
PL,240,Kurek,18.475,51.543,200
PL,288,Kleczew,18.178,52.369,200
PL,240,Karszew,18.89,52.108,200
PL,240,Zagorow,17.908,52.169,200
PL,240,Kiaczyn,16.592,52.502,200
PL,240,Bobrowice,15.087,51.951,200
PL,240,Rudki,16.367,53.402,200
PL,240,Rzecin,16.297,52.767,200
PL,288,Klepina,15.284,51.802,200
PL,240,Sitno,14.852,53.032,200
PL,240,Trzebin,16.132,53.068,200
PL,240,Sietesz,22.346,49.984,200
PL,714,Stawce-Kolonia,22.515,50.901,288
PL,240,Krasne,22.95,51.426,200
PL,240,Mokre,22.167,49.456,200
PL,288,Wandalin,22.014,51.068,200
PL,240,Weglin,22.114,50.81,200
PL,288,Brzoza,15.489,52.865,200
PL,288,Bolewice,16.118,52.397,200
PL,240,Borowice,15.693,50.795,200
PL,240,Rudna,16.264,51.506,200
PL,240,Slawa,16.072,51.881,200
PL,288,Lawszowa,15.416,51.392,200
PL,240,Zasadne,20.287,49.579,200
PL,240,Radnica,15.224,52.082,200
PL,240,Bobolice,16.591,53.955,200
PL,240,Dobiegniew,15.751,52.967,200
PL,240,Dobrzany,15.427,53.357,200
PL,288,Kalisz Pomorski,15.899,53.291,200
PL,345,Maszewo,15.059,53.497,200
PL,240,Resko,15.403,53.769,200
PL,240,Slawoborze,15.71,53.89,200
PL,240,Jablonka,19.693,49.475,200
PL,240,Zabnica,19.15,49.583,200
PL,240,Kleby,14.965,53.81,200
PL,240,Pilica,19.658,50.459,200
PL,240,Goworow,16.72,50.173,200
PL,345,Udanin,16.454,51.037,200
PL,240,Winsko,16.61,51.466,200
PL,240,Zawoja,19.561,49.661,200
PL,240,Barciany,21.348,54.213,200
PL,240,Filipow,22.62,54.181,200
PL,240,Ryczow,19.549,49.979,200
PL,345,Szczekociny,19.816,50.622,200
PL,288,Sztutowo,19.169,54.326,200
PL,240,Mlynary,19.729,54.187,200
PL,240,Dworzno,20.472,54.257,200
PL,240,Nowiny,22.138,54.187,200
PL,240,Dabie,20.052,50.736,200
PL,240,Robun,15.726,54.009,200
PL,240,Gorzkowice,19.596,51.215,200
PL,240,Klomnice,19.351,50.92,200
PL,240,Olownik,21.823,54.326,200
PL,240,Orlowo,22.163,54.053,200
PL,240,Rozanow,20.262,52.12,200
PL,345,Wyszogrod,20.194,52.388,200
PL,240,Rak,19.665,53.014,200
PL,240,Rojewo,19.364,52.962,200
PL,240,Balag,20.219,53.826,200
PL,240,Wola,19.323,53.583,200
PL,240,Slowik,19.342,51.935,200
PL,240,Iwkowa,20.577,49.822,200
PL,414,Kadzidlo,21.462,53.235,200
PL,240,Rozogi,21.362,53.481,200
PL,345,Wielbark,20.946,53.396,200
PL,240,Gasocin,20.717,52.737,200
PL,240,Borowek,19.599,52.095,200
PL,240,Kowal,19.156,52.529,200
PL,240,Szczucin,21.086,50.309,200
PL,240,Grunwald,20.092,53.485,200
PL,240,Osiek,19.968,52.244,200
PL,240,Jezow,19.969,51.816,200
PL,240,Walentynow,20.055,51.659,200
PL,240,Siemiany,19.586,53.734,200
PL,288,Raciaz,20.121,52.779,200
PL,288,Bielsk,19.804,52.671,200
PL,240,Binarowa,21.228,49.756,200
PL,240,Lisnowo,19.163,53.466,200
PL,240,Baby,19.713,51.531,200
LU,240,Bissen,6.065,49.787,200
ES,288,Llerena,-6.016,38.238,200
ES,856,Azuaga,-5.677,38.26,345
ES,496,Zafra,-6.411,38.423,200
ES,240,Villafranca de los Barros,-6.336,38.561,200
ES,496,Almendralejo,-6.405,38.683,200
ES,345,Don Benito,-5.861,38.957,288
ES,240,Guarena,-6.098,38.86,200
ES,595,Merida,-6.342,38.919,414
ES,345,Olivenza,-7.098,38.684,200
ES,496,Coria,-6.538,39.986,288
ES,1027,Caceres,-6.371,39.475,496
ES,240,Jaraiz de la Vera,-5.756,40.058,200
ES,288,Navalmoral de la Mata,-5.539,39.894,288
ES,1027,Plasencia,-6.085,40.036,414
ES,595,Aracena,-6.564,37.892,240
ES,595,Valverde del Camino,-6.752,37.573,200
ES,414,Almonte,-6.516,37.261,288
ES,714,Lucena,-4.486,37.409,414
ES,414,Montilla,-4.638,37.585,200
ES,288,Baena,-4.323,37.617,200
ES,240,Bujalance,-4.379,37.893,200
ES,345,Palma del Rio,-5.278,37.699,200
ES,240,Paterna de Rivera,-5.864,36.523,200
ES,288,Ubrique,-5.446,36.675,200
ES,856,Algeciras,-5.448,36.133,496
ES,345,Velez-Malaga,-4.101,36.777,240
ES,1773,Malaga,-4.43,36.724,856
ES,414,Guadix,-3.136,37.299,240
ES,1773,Baza,-2.773,37.488,496
ES,345,Motril,-3.517,36.749,345
ES,345,La Carolina,-3.616,38.274,200
ES,240,Alcaudete,-4.081,37.59,200
ES,595,Jodar,-3.353,37.84,240
ES,414,Mula,-1.491,38.04,200
ES,240,Totana,-1.499,37.77,200
ES,595,Aguilas,-1.582,37.409,240
ES,240,Jumilla,-1.324,38.476,200
ES,1027,Hellin,-1.698,38.511,240
ES,240,La Roda,-2.157,39.206,200
ES,1232,Albacete,-1.858,38.993,856
ES,496,Almansa,-1.095,38.868,200
ES,496,Alcazar de San Juan,-3.211,39.39,200
ES,240,Villarrubia de los Ojos,-3.607,39.22,200
ES,240,Daimiel,-3.611,39.069,200
ES,345,La Solana,-3.234,38.942,200
ES,595,Tomelloso,-3.017,39.157,595
ES,2127,Ciudad Real,-3.928,38.983,714
ES,345,Malagon,-3.851,39.167,200
ES,714,Tarancon,-3.01,40.011,345
ES,1478,Cuenca,-2.136,40.066,595
ES,240,San Clemente,-2.427,39.402,200
ES,240,Quintanar del Rey,-1.926,39.344,200
ES,240,Guadalajara,-3.164,40.636,200
ES,345,Parla,-3.764,40.233,200
ES,414,Aranjuez,-3.601,40.031,200
ES,240,Cercedilla,-4.055,40.741,200
ES,496,Arenas de San Pedro,-5.082,40.211,240
ES,1027,Avila,-4.697,40.65,496
ES,496,Arevalo,-4.714,41.054,240
ES,288,Cuellar,-4.312,41.401,240
ES,714,Segovia,-4.112,40.944,240
ES,496,Ciudad Rodrigo,-6.529,40.6,414
ES,595,Bejar,-5.764,40.386,240
ES,345,Guijuelo,-5.671,40.556,200
ES,414,Astorga,-6.054,42.455,288
ES,345,La Baneza,-5.899,42.298,200
ES,288,Valencia de Don Juan,-5.517,42.293,200
ES,288,Briviesca,-3.323,42.549,240
ES,345,Medina de Pomar,-3.487,42.932,288
ES,595,Aranda de Duero,-3.687,41.673,496
ES,345,Fraga,0.342,41.522,200
ES,714,Jaca,-0.546,42.573,345
ES,856,Huesca,-0.407,42.137,345
ES,595,Monzon,0.191,41.913,288
ES,288,Barbastro,0.125,42.036,200
ES,240,Haro,-2.849,42.573,200
ES,288,Alfaro,-1.749,42.178,200
ES,414,Calahorra,-1.968,42.307,240
ES,1027,Tudela,-1.606,42.058,414
ES,240,Altsasu/Alsasua,-2.169,42.895,200
ES,414,Vic,2.255,41.929,288
ES,240,Torello,2.264,42.049,200
ES,414,Berga,1.846,42.101,240
