rs,name,lon,lat,r1
100000,Skopje,21.432,42.002,100000
345,Kumanovo,21.723,42.133,200
2127,Bitola,21.329,41.03,856
414,Tetovo,20.968,42.005,288
714,Prilep,21.554,41.348,288
595,Gostivar,20.909,41.793,200
496,Veles,21.778,41.718,240
595,Ohrid,20.807,41.122,345
414,Štip,22.199,41.742,240
414,Kavadarci,22.01,41.432,200
856,Kočani,22.413,41.916,200
595,Kičevo,20.96,41.513,240
1232,Strumica,22.64,41.436,288
345,Radoviš,22.464,41.633,200
595,Kriva Palanka,22.33,42.201,240
496,Debar,20.525,41.52,240
345,Delčevo,22.774,41.969,200
240,Resen,21.013,41.091,200
595,Gevgelija,22.505,41.141,240
414,Berovo,22.853,41.708,200
288,Kratovo,22.18,42.08,200
288,Kruševo,21.248,41.369,200
240,Podgorci,20.598,41.268,200
345,Demir Hisar,21.203,41.22,200
240,Makedonski Brod,21.216,41.511,200
