rs,name,lon,lat,r1
496,Liberec,15.063,50.761,496
345,Uherské Hradiště,17.46,49.068,200
240,Nový Jičín-Nový Jičín-Horní Předměstí,18.007,49.594,200
345,Přeštice,13.334,49.575,200
288,Žamberk,16.459,50.082,200
240,Hustopeče,16.722,48.944,200
240,Jilemnice,15.506,50.611,200
240,Špičák,13.227,49.158,200
240,Lipence,14.367,49.959,200
240,Nýrsko,13.144,49.294,200
240,Horka I,15.44,49.983,200
240,Blatno,13.361,50.511,200
240,Mirošov,13.658,49.688,200
240,Nová Bystřice,15.103,49.019,200
240,Deštná,14.924,49.265,200
414,Březí,16.567,48.819,200
240,Kovčín,13.607,49.416,200
240,Brandov,13.391,50.632,200
240,Hanušovice,16.936,50.08,200
288,Ševětín,14.572,49.1,200
240,Jáchymov,12.935,50.358,200
240,Svor,14.597,50.792,200
288,Javorník,17.003,50.391,200
288,Uherčice,15.63,48.913,240
240,Jindřichov,17.519,50.252,200
240,Bělá nad Radbuzou,12.718,49.591,200
288,Březnice,13.951,49.558,200
240,Kounov,13.675,50.213,200
288,Eš,15.001,49.435,200
345,Zruč nad Sázavou,15.106,49.74,200
240,Krajková,12.534,50.216,200
345,Kralovice,13.487,49.982,200
496,Rožany,14.452,51.026,200
288,Žiželice,15.393,50.132,200
240,Horní Rokytnice,15.464,50.727,200
240,Žlutice,13.163,50.092,200
345,České Velenice,14.964,48.769,288
240,Velké Opatovice,16.679,49.612,200
240,Volary,13.887,48.909,200
1478,Studánky,14.326,48.589,200
288,Volyně,13.886,49.166,200
288,Úvaly,14.731,50.074,200
714,Znojmo,16.049,48.856,288
345,Vítkov,17.749,49.775,200
240,Česká Lípa,14.538,50.686,200
856,Jihlava,15.591,49.396,496
240,Veselí nad Moravou,17.383,48.952,200
288,Sušice,13.52,49.232,200
496,Cheb,12.374,50.08,288
345,Český Krumlov,14.315,48.812,200
714,České Budějovice,14.474,48.975,595
2127,Brno,16.61,49.193,1232
288,Broumov,16.332,50.586,200
288,Dvůr Králové nad Labem,15.814,50.432,200
714,Olomouc,17.251,49.594,345
288,Slavkov u Brna,16.877,49.153,200
856,Karlovy Vary,12.886,50.221,345
345,Žatec,13.546,50.327,200
240,Louny,13.797,50.357,200
345,Hlinsko,15.908,49.762,200
240,Mohelnice,16.92,49.777,200
240,Šternberk,17.299,49.73,200
240,Česká Třebová,16.447,49.902,200
496,Svitavy,16.468,49.757,240
496,Písek,14.147,49.31,240
345,Mariánské Lázně,12.701,49.965,200
288,Stříbro,13.004,49.753,200
240,Boskovice,16.66,49.488,200
856,Plzeň,13.377,49.748,496
714,Zlín,17.666,49.227,288
240,Brumov-Bylnice,18.022,49.092,200
240,Kraslice,12.518,50.324,200
240,Kojetín,17.301,49.353,200
288,Tachov,12.634,49.795,200
288,Sedlčany,14.427,49.661,200
288,Aš,12.195,50.224,200
240,Prostějov,17.112,49.472,200
345,Turnov,15.157,50.587,200
345,Frýdlant,15.08,50.921,200
856,Tábor,14.658,49.414,345
288,Děčín,14.214,50.783,200
288,Nymburk,15.042,50.186,200
414,Most,13.636,50.503,200
240,Kadaň,13.271,50.376,200
240,Domažlice,12.929,49.441,200
288,Krnov,17.704,50.089,200
240,Třešť,15.482,49.291,200
240,Pelhřimov,15.223,49.431,200
240,Valašské Meziříčí,17.971,49.472,200
288,Benešov,14.687,49.782,240
1478,Ostrava,18.281,49.835,856
288,Humpolec,15.359,49.542,200
414,Žďár nad Sázavou,15.939,49.563,200
240,Litoměřice,14.131,50.534,200
496,Šumperk,16.971,49.965,288
288,Prachatice,13.997,49.014,200
496,Příbram,14.01,49.691,345
1232,Ústí nad Labem,14.04,50.661,496
345,Třebíč,15.881,49.216,200
288,Kyjov,17.123,49.01,200
414,Vyškov,16.998,49.278,200
240,Týn nad Vltavou,14.421,49.223,200
240,Rakovník,13.733,50.105,200
345,Vsetín,17.996,49.339,200
345,Klatovy,13.294,49.396,288
595,Hodonín,17.132,48.849,288
240,Blatná,13.882,49.425,200
288,Beroun,14.071,49.965,200
240,Kladno,14.103,50.147,200
240,Kolín,15.2,50.029,240
100000,Praha,14.417,50.085,100000
240,Dubí,13.789,50.681,200
240,Varnsdorf,14.618,50.912,200
856,Hradec Králové,15.833,50.209,414
714,Trutnov,15.912,50.562,288
288,Pardubice,15.78,50.039,200
595,Jeseník,17.205,50.229,200
288,Velké Meziříčí,16.012,49.355,200
240,Bruntál,17.465,49.988,200
288,Frýdek-Místek,18.348,49.686,200
288,Blansko,16.643,49.363,200
414,Mladá Boleslav,14.903,50.412,288
414,Jindřichův Hradec,15.002,49.145,200
345,Opava,17.902,49.939,200
