rs,name,lon,lat,r1
240,Velenje,15.119,46.364,200
240,Bereča vas,15.276,45.681,200
240,Ciringa,15.596,46.687,200
240,Pince,16.522,46.526,200
288,Vinica,15.255,45.46,200
288,Rateče,13.716,46.498,200
288,Rogašovci,16.035,46.805,200
240,Vransko,14.953,46.245,200
240,Brode,14.254,46.138,200
240,Ormož,16.149,46.407,200
496,Tolmin,13.732,46.183,200
288,Luče,14.745,46.355,200
240,Muta,15.166,46.612,200
414,Sežana,13.873,45.709,200
496,Celje,15.264,46.231,288
1232,Koper,13.722,45.531,414
496,Jesenice,14.052,46.432,200
496,Nova Gorica,13.646,45.958,345
414,Murska Sobota,16.164,46.658,288
345,Kamnik,14.604,46.215,200
345,Kočevje,14.862,45.641,200
240,Slovenj Gradec,15.084,46.508,200
345,Slovenska Bistrica,15.568,46.39,200
240,Zagorje ob Savi,14.994,46.129,200
240,Idrija,14.023,46.002,200
240,Črnomelj,15.186,45.573,200
100000,Ljubljana,14.512,46.056,100000
240,Kranj,14.358,46.243,200
496,Novo mesto,15.165,45.806,345
345,Krško,15.497,45.958,200
240,Kozje,15.556,46.072,200
288,Ilirska Bistrica,14.241,45.572,200
1232,Maribor,15.647,46.562,595
288,Kostel,14.908,45.509,200
