cc,rs,name,lon,lat,r1
GR,595,Κλειτορία,22.125,37.894,200
GR,345,Αγιά,20.359,39.312,200
GR,414,Αμφιλοχία,21.166,38.863,200
GR,414,Καρπενήσιον,21.794,38.914,288
GR,240,Δελβινάκιον,20.462,39.933,200
GR,240,Άνω Λιβάδιον,22.984,36.182,200
GR,288,Καρυαί,22.501,37.291,200
GR,414,Πρέβεζα,20.751,38.958,200
GR,2552,Καλαμάτα,22.111,37.041,856
GR,714,Ποταμός,23.289,35.881,240
GR,414,Ποταμός,22.961,36.3,200
GR,595,Σπέτσαι,23.157,37.264,240
GR,288,Μελιγαλάς,21.969,37.223,200
GR,240,Δαιμονία,22.901,36.651,200
GR,414,Γύθειον,22.565,36.76,345
GR,240,Καναλλάκιον,20.601,39.233,200
GR,714,Κόρινθος,22.928,37.939,414
GR,1027,Άρτα,20.987,39.161,414
GR,240,Χράνοι,21.922,36.9,200
GR,414,Πύλος,21.696,36.913,200
GR,345,Μαντούδιον,23.477,38.798,200
GR,414,Αθαμάνιον,21.215,39.375,200
GR,595,Λεβάδεια,22.874,38.436,288
GR,496,Ιστιαία,23.152,38.953,200
GR,496,Φιλιατρά,21.587,37.157,345
GR,288,Καστόρειον,22.304,37.171,200
GR,496,Κύμη,24.104,38.635,288
GR,345,Αίγιον,22.081,38.248,240
GR,2127,Πάτραι,21.735,38.245,1232
GR,240,Καισάριον,22.563,37.953,200
GR,240,Ζαρούχλα,22.275,37.985,200
GR,496,Πηγάδια,21.606,38.021,200
GR,496,Αταλάντη,22.995,38.655,200
GR,240,Γλυφάδα,23.821,38.663,200
CY,595,Αργάκα,32.493,35.067,240
CY,345,Μόρφου,33.019,35.215,200
CY,414,Γαλάτα,32.899,34.997,200
CY,288,Όργα,33.031,35.36,240
CY,288,Κοντέα,33.716,35.105,200
CY,414,Ακανθού,33.753,35.374,200
CY,240,Άγιος Θεόδωρος,34.029,35.367,200
CY,1027,Πλατανισσός,34.106,35.479,345
CY,240,Ακρωτήρι,32.957,34.601,200
CY,288,Σαλαμιού,32.69,34.841,200
CY,595,Παραλίμνι,34,35.032,200
CY,345,Λάρνακα,33.633,34.898,240
CY,714,Πάφος,32.406,34.78,414
GE,288,უგუდეთი,44.227,41.721,200
GE,414,ტვანაარხუ,40.656,43.211,414
GE,414,ახალი კინდღი,41.272,42.797,414
GE,714,ვაკისძირი,45.487,42.397,345
GE,414,სამტრედია,42.348,42.164,200
GE,345,სალხინო,42.337,42.518,240
GE,240,გუდაუთა,40.624,43.103,240
GE,288,ბესლეთი,41.055,43.016,288
GE,714,მიასნიკოვკა,41.43,43.036,345
GE,414,რიკზა,40.786,43.389,414
GE,1027,ახალციხე,42.99,41.638,345
GE,714,ათნოხი,44.708,42.456,496
GE,288,ანდაქი,45.206,42.538,288
GE,240,თოთი,44.592,42.628,240
GE,288,კაკუჩა,41.828,41.834,200
GE,288,ზედა ჩხუტუნეთი,41.858,41.488,200
GE,496,ირგანჩაი,44.141,41.207,200
GE,496,ოზურგეთი,42,41.926,240
GE,345,წალკა,44.091,41.595,200
GE,240,ჯირღული,41.384,42.892,240
GE,414,ყორულდაში,43.143,42.916,288
GE,2552,ბათუმი,41.64,41.646,1773
GE,2552,ცოდნისკარი,40.092,43.497,1232
GE,345,ბორჯომი,43.378,41.84,200
GE,288,ინკითი,40.302,43.175,288
GE,856,თელავი,45.471,41.919,345
GE,288,გონა,43.545,42.799,200
GE,595,შიბოითა,43.856,42.471,240
GE,240,გოსტიბე,44.301,41.813,200
GE,595,რესი,44.301,42.663,414
GE,288,ჭილაანთკარი,44.889,41.886,200
GE,345,ყობი,43.707,42.14,200
GE,13158,თბილისი,44.801,41.693,7615
GE,345,ლია,42.003,42.657,200
GE,414,ხაშური,43.598,41.997,288
GE,240,თულარი,45.551,41.578,200
GE,856,გორი,44.112,41.981,496
GE,240,შუა სბა,44.173,42.583,200
GE,345,კასპი,44.418,41.921,200
GE,240,ოყურეში,42.676,42.543,200
GE,414,რიყეთი,42.442,41.642,288
GE,714,ლაგოდეხი,46.273,41.827,288
GE,1027,ონი,43.443,42.584,288
GE,714,ჩუბარი,42.45,43.072,496
GE,414,ცხუმალდი,42.468,42.84,345
GE,288,ლამფალაში,43.026,42.803,288
GE,288,ყვარელი,45.814,41.948,200
GE,240,რუსთავი,45.011,41.544,200
GE,288,ცაგერი,42.768,42.646,200
GE,288,ასფარა,43.78,41.452,200
GE,345,კაზრეთი,44.417,41.383,240
GE,288,ტიტა,42.188,43.091,200
GE,345,ბარჯაში,42.032,42.871,200
GE,1773,ქუთაისი,42.701,42.27,714
GE,288,აიბღა,40.258,43.583,288
GE,414,ახალქალაქი,43.485,41.408,288
GE,414,ჭიათურა,43.279,42.287,200
GE,240,საკირე,43.284,41.737,200
GE,414,საგარეჯო,45.324,41.736,200
GE,345,თეთრიწყარო,44.462,41.544,200
GE,856,სადახლო,44.79,41.243,288
GE,345,ლანჩხუთი,42.036,42.087,200
GE,240,კარდენახი,45.892,41.672,200
GE,714,დედოფლისწყარო,46.11,41.464,345
GE,1027,ფოთი,41.675,42.142,345
GE,714,ზუგდიდი,41.872,42.506,496
GE,288,რიწა,40.535,43.471,288
GE,240,ცენტრალური აჟარა,41.735,43.107,240
GE,240,ფიროსმანი,46.571,41.373,240
GE,345,ზესტაფონი,43.038,42.107,240
GE,240,მოხე,42.598,41.713,200
UA,345,Біловодськ,39.579,49.201,288
UA,288,Решетилівка,34.074,49.563,240
UA,595,Ічкі,34.932,45.344,288
UA,3674,Дніпро,35.018,48.468,1478
UA,1027,Кривий Ріг,33.395,47.92,714
UA,714,Сарни,26.608,51.333,345
UA,496,Рудки,23.487,49.654,200
UA,1027,Севастополь,33.54,44.592,414
UA,414,Зарічне,26.125,51.82,288
UA,414,Бориспіль,30.956,50.359,240
UA,345,Зеленодольськ,33.654,47.557,200
UA,240,Великі Копані,32.974,46.49,200
UA,714,Олевськ,27.649,51.226,414
UA,288,Щастя,39.23,48.737,200
UA,288,Городниця,27.317,50.809,200
UA,5289,Одеса,30.718,46.473,2127
UA,240,Вишгород,30.49,50.586,200
UA,414,Волочиськ,26.209,49.536,345
UA,1027,Кременчук,33.434,49.078,595
UA,1232,Первомайськ,30.844,48.039,496
UA,288,Знам'янка,32.674,48.715,240
UA,496,Сєвєродонецьк,38.479,48.948,288
UA,240,Лозуватка,33.292,48.064,200
UA,240,Дебальцеве,38.418,48.341,200
UA,595,Баштанка,32.44,47.405,240
UA,414,Чутове,35.167,49.715,200
UA,595,Миргород,33.61,49.965,345
UA,856,Івано-Франківськ,24.712,48.916,595
UA,240,Армянськ,33.692,46.109,200
UA,345,Борщів,26.04,48.802,200
UA,240,Новгородка,32.653,48.355,200
UA,288,Лутугине,39.21,48.403,200
UA,414,Дніпрорудне,34.991,47.382,240
UA,856,Шепетівка,27.064,50.183,414
UA,288,Дубове,23.893,48.193,200
UA,288,Роздільна,30.077,46.848,240
UA,240,Радехів,24.643,50.279,200
UA,240,Шумськ,26.116,50.118,200
UA,345,Більмак,36.648,47.358,240
UA,595,Євпаторія,33.365,45.203,414
UA,288,Березна,31.784,51.57,200
UA,288,Мала Виска,31.633,48.644,200
UA,496,Южне,31.101,46.624,200
UA,345,Корець,27.159,50.619,240
UA,345,Чорноморськ,30.654,46.303,200
UA,240,Бахмут,37.999,48.597,200
UA,288,Єди-Кую,35.773,45.296,200
UA,345,Васильків,30.325,50.185,200
UA,414,Кілія,29.255,45.466,200
UA,345,Тростянець,34.971,50.473,200
UA,496,Ємільчине,27.808,50.872,240
UA,2127,Луганськ,39.329,48.567,714
UA,345,Рокитне,27.215,51.272,240
UA,288,Захарівка,29.758,47.332,200
UA,714,Ратне,24.527,51.666,240
UA,414,Якимівка,35.163,46.697,200
UA,288,Южноукраїнськ,31.176,47.823,200
UA,288,Козятин,28.833,49.716,200
UA,595,Броди,25.153,50.078,345
UA,345,Новоазовськ,38.081,47.116,288
UA,240,Костянтинівка,37.702,48.523,200
UA,345,Нижні Сірогози,34.377,46.841,240
UA,240,Кушугум,35.216,47.712,200
UA,240,Краснокутськ,35.147,50.06,200
UA,595,Нововолинськ,24.17,50.733,288
UA,240,Роздольне,33.489,45.77,200
UA,496,Кодима,29.127,48.096,200
UA,345,Камінь-Каширський,24.963,51.623,345
UA,288,Куликівка,31.643,51.373,200
UA,414,Красноград,35.453,49.373,345
UA,288,Шишаки,34.005,49.877,200
UA,240,Соледар,38.072,48.691,200
UA,240,Вапнярка,28.743,48.535,200
UA,288,Перегінське,24.188,48.812,200
UA,345,Межова,36.724,48.254,200
UA,288,Попільня,29.46,49.944,200
UA,856,Вараш,25.85,51.345,496
UA,288,Тульчин,28.851,48.672,200
UA,288,Сокиряни,27.416,48.449,200
UA,345,Бобринець,32.163,48.054,288
UA,240,Галич,24.73,49.125,200
UA,240,Маньківка,30.333,48.964,200
UA,414,Борова,37.638,49.38,200
UA,345,Арциз,29.427,45.985,345
UA,240,Городок,23.664,49.785,200
UA,288,Бурштин,24.627,49.259,200
UA,496,Болград,28.613,45.684,240
UA,345,Теплик,29.749,48.661,200
UA,414,Хотин,26.49,48.509,200
UA,414,Веселе,34.908,47.016,200
UA,345,Нова Одеса,31.785,47.297,240
UA,240,Марганець,34.616,47.648,200
UA,240,Татарбунари,29.611,45.843,200
UA,714,Канів,31.449,49.745,240
UA,1478,Миколаїв,32.008,46.945,595
UA,240,Шевченкове,37.174,49.694,200
UA,1232,Скадовськ,32.912,46.118,345
UA,240,Зоря,29.697,45.99,200
UA,345,Плахтіївка,29.719,46.098,200
UA,345,Свеса,33.932,51.947,200
UA,414,Бережани,24.94,49.445,288
UA,496,Кременець,25.734,50.097,240
UA,345,Яремче,24.568,48.461,200
UA,414,Малин,29.265,50.769,345
UA,496,Покровськ,37.175,48.282,288
UA,595,Гадяч,33.989,50.37,240
UA,288,Новодонецьке,36.982,48.635,200
UA,240,Новояворівськ,23.572,49.932,240
UA,496,Богуслав,30.874,49.544,240
UA,714,Павлоград,35.885,48.528,414
UA,1478,Умань,30.219,48.749,856
UA,496,Краматорськ,37.568,48.722,345
UA,288,Слов'янськ,37.612,48.85,200
UA,240,Стрий,23.841,49.261,200
UA,1027,Ізюм,37.281,49.205,288
UA,496,Алчевськ,38.793,48.476,240
UA,595,Старокостянтинів,27.211,49.753,288
UA,856,Ужгород,22.298,48.619,595
UA,714,Біла Церква,30.117,49.802,595
UA,414,Білогір'я,26.414,50.002,200
UA,2127,Вінниця,28.474,49.232,1232
UA,1478,Лубни,32.987,50.016,414
UA,1027,Охтирка,34.9,50.31,414
UA,1478,Тернопіль,25.601,49.555,714
UA,3674,Сімферополь,34.104,44.955,1478
UA,856,Хуст,23.296,48.177,345
UA,714,Ніжин,31.879,51.044,414
UA,595,Олександрія,33.098,48.664,414
UA,240,Сновськ,31.947,51.818,200
UA,1232,Конотоп,33.202,51.237,856
UA,414,Любашівка,30.259,47.836,240
UA,414,Лебедин,34.481,50.582,288
UA,345,Хмільник,27.953,49.558,345
UA,856,Ромни,33.485,50.742,345
UA,856,Горлівка,38.067,48.328,240
UA,1232,Коростень,28.629,50.96,595
UA,414,Глухів,33.911,51.68,240
UA,1478,Шостка,33.488,51.865,496
UA,345,Калуш,24.365,49.039,200
UA,496,Бар,27.68,49.077,240
UA,345,Димер,30.306,50.785,200
UA,856,Вовчанськ,36.942,50.288,345
UA,240,Томаківка,34.747,47.816,200
UA,414,Білогірськ,34.601,45.056,240
UA,288,Миронівка,30.989,49.661,200
UA,496,Заліщики,25.736,48.651,200
UA,1232,Запоріжжя,35.154,47.85,414
UA,496,Теребовля,25.702,49.299,200
UA,345,Монастирище,29.808,48.991,200
UA,240,Марківка,39.56,49.523,200
UA,856,Хмельницький,26.991,49.417,856
UA,345,Славутич,30.727,51.523,288
UA,2552,Донецьк,37.778,47.98,1232
UA,5289,Харків,36.269,49.982,3062
UA,496,Богодухів,35.527,50.164,345
UA,856,Звенигородка,30.962,49.069,345
UA,496,Сколе,23.51,49.035,200
UA,288,Сергіївка,30.369,46.026,200
UA,345,Горохів,24.762,50.5,200
UA,345,Хорол,33.263,49.783,200
UA,240,Володимирець,26.145,51.421,200
UA,595,Валки,35.617,49.839,240
UA,240,Градизьк,33.132,49.233,200
UA,414,Бучач,25.379,49.065,240
UA,288,Мангуш,37.307,47.058,200
UA,714,Нікополь,34.372,47.58,345
UA,1027,Львів,24.014,49.835,1027
UA,288,Судак,34.975,44.854,240
UA,288,Могилів-Подільський,27.808,48.445,288
UA,288,Воловець,23.177,48.713,200
UA,414,Алушта,34.403,44.668,200
UA,856,Токмак,35.706,47.249,345
UA,288,Вільшанка,30.881,48.235,200
UA,288,Кам'янка-Бузька,24.348,50.103,200
UA,714,Коломия,25.039,48.535,288
UA,1478,Ковель,24.703,51.217,414
UA,714,Пологи,36.266,47.476,288
UA,345,Надвірна,24.577,48.629,240
UA,714,Гайворон,29.849,48.347,345
UA,345,Кельменці,26.833,48.458,200
UA,288,Гола Пристань,32.524,46.524,200
UA,414,Жовті Води,33.508,48.357,288
UA,856,Генічеськ,34.803,46.177,414
UA,240,Рогатин,24.614,49.411,200
UA,714,Іванків,29.894,50.937,240
UA,496,Сміла,31.882,49.216,200
UA,240,Деражня,27.438,49.27,200
UA,240,Драбів,32.136,49.958,200
UA,288,Гвардійське,34.011,45.116,200
UA,1232,Суми,34.807,50.908,1027
UA,856,Волноваха,37.489,47.597,345
UA,414,Снігурівка,32.801,47.073,345
UA,856,Мілове,40.137,49.374,240
UA,345,Балаклія,36.846,49.46,288
UA,496,Чортків,25.799,49.011,414
UA,856,Бердянськ,36.789,46.765,414
UA,345,Доброслав,30.943,46.82,200
UA,414,Сватове,38.158,49.412,288
UA,1027,Нова Каховка,33.357,46.749,345
UA,288,Вільнянськ,35.429,47.942,200
UA,414,Покровське,36.235,47.985,200
UA,496,Софіївка,33.893,48.073,200
UA,288,Царичанка,34.471,48.943,200
UA,496,Тальне,30.703,48.889,200
UA,595,Іллінці,29.207,49.108,200
UA,414,Жовква,23.978,50.056,200
UA,345,Недригайлів,33.876,50.833,200
UA,288,Новоайдар,39.005,48.966,200
UA,595,Ширяєве,30.192,47.384,240
UA,496,Мена,32.214,51.525,200
UA,288,Приморськ,36.357,46.728,200
UA,714,Кролевець,33.382,51.552,200
UA,345,Короп,32.954,51.565,200
UA,240,Шпола,31.389,48.999,240
UA,345,Носівка,31.581,50.934,200
UA,414,Немирів,28.844,48.977,240
UA,345,Мукачево,22.719,48.442,240
UA,288,Зміїв,36.35,49.685,200
UA,595,Амвросіївка,38.485,47.797,200
UA,714,Корюківка,32.264,51.777,414
UA,240,Щирець,23.857,49.65,200
UA,288,Красилів,26.969,49.65,200
UA,240,Козелець,31.116,50.914,200
UA,714,Білгород-Дністровський,30.33,46.187,200
UA,345,Біюк-Онлар,34.126,45.292,200
UA,496,Курман,34.294,45.495,200
UA,345,Летичів,27.619,49.389,200
UA,414,Каланчак,33.292,46.254,200
UA,595,Перещепине,35.361,49.015,288
UA,345,Велика Новосілка,36.838,47.841,240
UA,714,Бердичів,28.596,49.896,288
UA,345,Велика Михайлівка,29.853,47.076,200
UA,414,Чернігівка,36.206,47.192,200
UA,240,Іршава,23.036,48.317,200
UA,288,Кам'янка,32.101,49.034,200
UA,595,Городок,26.58,49.166,240
UA,595,Семенівка,32.59,52.172,345
UA,714,Троїцьке,38.304,49.908,288
UA,856,Середина-Буда,34.035,52.186,200
UA,595,Бобровиця,31.384,50.75,200
UA,240,Арбузинка,31.314,47.906,200
UA,240,Почаїв,25.508,50.004,200
UA,414,Казанка,32.824,47.837,200
UA,345,Веселинове,31.237,47.356,200
UA,714,Радомишль,29.242,50.493,200
UA,240,Брацлав,28.947,48.818,200
UA,288,Перечин,22.475,48.739,200
UA,414,Нові Санжари,34.315,49.336,200
UA,414,Баранівка,27.665,50.296,200
UA,714,Овруч,28.806,51.325,288
UA,414,Новий Розділ,24.128,49.471,200
UA,288,Буринь,33.825,51.196,200
UA,288,Варва,32.725,50.496,200
UA,496,Любомль,24.034,51.224,288
UA,496,Лохвиця,33.263,50.36,288
UA,414,Золочів,35.97,50.278,200
UA,345,Вилкове,29.592,45.4,200
UA,288,Сосниця,32.499,51.524,200
UA,595,Кирилівка,35.346,46.366,240
UA,240,Коростишів,29.06,50.319,200
UA,288,Брусилів,29.525,50.286,200
UA,345,Згурівка,31.782,50.497,200
UA,345,Широке,33.266,47.688,200
UA,345,Гуляйполе,36.268,47.662,200
UA,240,Смоліне,31.296,48.599,200
UA,345,Красноріченське,38.208,49.214,200
UA,595,Чигирин,32.652,49.075,288
UA,414,Любешів,25.501,51.762,240
UA,714,Березівка,30.917,47.201,345
UA,288,Велика Знам'янка,34.355,47.434,200
UA,240,Зборів,25.145,49.662,200
UA,345,Ланівці,26.088,49.867,200
UA,414,Тетіїв,29.679,49.37,240
UA,496,Городня,31.597,51.892,345
UA,714,Жашків,30.113,49.241,345
UA,414,Мерефа,36.056,49.814,200
UA,1027,Червоноград,24.228,50.387,496
UA,414,Сорокине,39.745,48.294,200
UA,496,Яни Капу,33.793,45.955,414
UA,414,Подільськ,29.537,47.748,288
UA,345,Чистякове,38.627,48.036,200
UA,595,Хрустальний,38.924,48.137,240
UA,288,Петрово-Красносілля,38.887,48.298,200
UA,414,Довжанськ,39.656,48.075,288
UA,240,Кам'янське,34.609,48.506,200
UA,288,Благовіщенське,30.233,48.329,200
UA,496,Херсон,32.612,46.656,414
UA,856,Новий Буг,32.508,47.691,345
UA,595,Солоне,34.872,48.2,200
UA,345,Снятин,25.572,48.448,200
UA,1027,Лозова,36.312,48.888,345
UA,345,Тячів,23.572,48.014,200
UA,288,Турійськ,24.529,51.089,200
UA,288,Гребінка,32.437,50.118,200
UA,288,Боярка,30.293,50.328,200
UA,414,Новоград-Волинський,27.624,50.59,414
UA,288,Городище,31.456,49.289,240
UA,414,Гоща,26.677,50.599,200
UA,414,Ялта,34.158,44.501,345
UA,595,Джанкой,34.393,45.711,595
UA,496,Жмеринка,28.106,49.04,200
UA,345,Новомосковськ,35.222,48.634,200
UA,414,Бородянка,29.917,50.645,240
UA,345,Новомиргород,31.643,48.792,200
UA,240,Рава-Руська,23.626,50.227,200
UA,414,Косів,25.088,48.318,200
UA,288,Шацьк,23.931,51.498,200
UA,288,Покров,34.079,47.658,200
UA,345,Саврань,30.084,48.13,200
UA,496,Фастів,29.914,50.078,200
UA,240,Моспине,38.063,47.879,200
UA,288,Первомайське,33.857,45.716,200
UA,288,Погребище,29.266,49.488,240
UA,496,Дубровиця,26.573,51.57,200
UA,345,Путивль,33.869,51.335,240
UA,856,Феодосія,35.38,45.046,496
UA,714,Прилуки,32.39,50.588,345
UA,496,Турка,23.023,49.156,240
UA,496,Первомайський,36.218,49.378,345
UA,288,Тарутине,29.148,46.188,200
UA,414,Літин,28.083,49.325,200
UA,288,Ананьїв,29.995,47.715,200
UA,414,Окни,29.461,47.539,200
UA,240,Пулини,28.265,50.467,200
UA,288,Васильківка,36.026,48.207,240
UA,414,Оріхів,35.782,47.567,240
UA,414,Чорноморське,32.704,45.503,414
UA,27282,Київ,30.547,50.449,9138
UA,240,Велика Олександрівка,33.3,47.322,240
UA,714,Горностаївка,33.732,47.007,200
UA,240,Олександрівка,31.273,47.694,200
UA,496,Золотоноша,32.047,49.667,200
UA,288,Володимир-Волинський,24.321,50.852,200
UA,240,Доманівка,30.983,47.63,200
UA,345,Чаплинка,33.535,46.363,200
UA,288,Велика Багачка,33.726,49.791,200
UA,240,Космач,24.821,48.338,200
UA,496,Ічня,32.382,50.856,200
UA,496,Краснопілля,35.269,50.773,240
UA,1773,Керч,36.473,45.338,1027
UA,595,Крижопіль,28.868,48.386,240
UA,1478,Черкаси,32.053,49.423,1027
UA,714,Міжгір'я,23.523,48.522,288
UA,714,Кропивницький,32.255,48.516,714
UA,496,Дунаївці,26.854,48.889,200
UA,345,Березне,26.739,50.997,200
UA,856,Новоукраїнка,31.525,48.32,345
UA,414,Семенівка,33.185,49.602,200
UA,496,Кобеляки,34.197,49.148,345
UA,2552,Чернігів,31.282,51.504,856
UA,240,Клішківці,26.264,48.424,200
UA,414,Великий Березний,22.459,48.893,200
UA,345,Перемишляни,24.559,49.67,200
UA,345,Нова Маячка,33.227,46.603,200
UA,288,Полонне,27.507,50.123,240
UA,595,Глобине,33.261,49.389,200
UA,414,Пирятин,32.51,50.241,240
UA,714,Вознесенськ,31.324,47.571,345
UA,856,Дрогобич,23.512,49.351,414
UA,288,Ладижин,29.237,48.687,200
UA,345,Добропілля,37.085,48.47,200
UA,856,Куп'янськ,37.613,49.71,414
UA,595,Новопсков,39.113,49.532,240
UA,496,Синельникове,35.516,48.321,240
UA,345,Нетішин,26.64,50.339,240
UA,288,Самбір,23.205,49.518,200
UA,3062,Мелітополь,35.361,46.849,714
UA,345,Чечельник,29.35,48.214,200
UA,714,Очаків,31.543,46.619,240
UA,1773,Маріуполь,37.569,47.125,714
UA,414,Балта,29.624,47.935,200
UA,240,Макіївка,37.96,48.054,200
UA,595,Лиман,37.805,48.988,200
UA,345,Біляївка,30.213,46.48,200
UA,345,Черняхів,28.664,50.453,200
UA,496,Верховина,24.819,48.154,200
UA,496,Щолкіне,35.814,45.427,345
UA,595,Дубно,25.745,50.4,240
UA,1232,Житомир,28.671,50.265,856
UA,2127,Рівне,26.244,50.617,856
UA,345,Гайсин,29.387,48.811,345
UA,595,Луцьк,25.34,50.747,496
UA,1478,Полтава,34.539,49.597,714
UA,345,Бахчисарай,33.863,44.751,200
UA,288,Тараща,30.501,49.561,200
UA,345,Ставище,30.194,49.391,200
UA,414,Переяслав-Хмельницький,31.449,50.074,288
UA,288,Ржищів,31.052,49.965,200
UA,240,Печеніги,36.93,49.87,200
UA,288,Свалява,22.994,48.545,200
UA,496,Берегове,22.638,48.202,200
UA,345,Кагарлик,30.824,49.855,200
UA,345,Андрушівка,29.022,50.024,200
UA,1773,Чернівці,25.938,48.303,1027
UA,240,Зимогір'я,38.93,48.589,200
UA,240,Василівка,35.277,47.434,200
UA,595,Костопіль,26.444,50.879,240
UA,345,Барвінкове,37.02,48.906,288
UA,595,Золочів,24.897,49.806,240
UA,240,Гельмязів,31.835,49.823,200
UA,1232,Старобільськ,38.921,49.278,345
UA,595,Шаргород,28.076,48.756,240
UA,288,Верхній Рогачик,34.35,47.242,200
UA,714,Ізмаїл,28.841,45.353,496
UA,345,Іршанськ,28.721,50.751,200
UA,288,Долина,24.001,48.973,200
UA,288,Збараж,25.77,49.668,200
UA,240,Карлівка,35.124,49.454,200
UA,240,Українка,30.743,50.145,200
UA,345,Зіньків,34.364,50.208,240
UA,345,Рахів,24.214,48.055,200
UA,240,Бершадь,29.53,48.371,200
UA,1027,Яготин,31.78,50.259,200
UA,345,Білопілля,34.302,51.152,288
UA,240,Бахмач,32.831,51.18,200
UA,496,Борзна,32.427,51.252,200
UA,240,Березнегувате,32.851,47.308,200
UA,240,Краснопавлівка,36.323,49.136,200
