rs,name,lon,lat,r1
147,Blanchardstown,-6.396,53.393,60
86,Ballincollig,-8.597,51.886,50
103,Glanmire,-8.393,51.926,50
86,Blarney,-8.582,51.932,50
72,Bettystown,-6.242,53.693,50
435,Keel-Dooagh,-10.114,53.974,176
147,Louisburgh,-9.809,53.762,147
522,Belmullet,-9.988,54.224,303
211,Bangor Erris,-9.743,54.145,103
751,Clifden,-10.013,53.489,303
123,Mulranny,-9.774,53.907,103
103,Gob An Choire,-9.93,53.93,72
211,Roundstone,-9.922,53.395,86
147,Gleann Cholm Cille,-8.726,54.708,50
60,Quilty,-9.454,52.816,50
176,Lisdoonvarna,-9.294,53.027,72
435,Dingle,-10.27,52.14,211
103,Lahardane,-9.322,54.033,50
522,Ballina,-9.158,54.114,176
103,Lixnaw,-9.615,52.402,72
147,Falcarragh,-8.106,55.136,103
176,Collooney,-8.486,54.182,72
176,Dunmore,-8.741,53.618,72
147,Newport,-9.541,53.886,72
363,Carraroe,-9.597,53.265,147
363,Cahersiveen,-10.228,51.946,147
176,Inishcrone,-9.097,54.211,72
176,Annascaul,-10.054,52.151,103
253,Waterville,-10.172,51.831,103
123,Foxford,-9.12,53.982,72
60,Bellavary,-9.149,53.896,50
103,Easky,-8.952,54.286,86
86,Bunnyconnelan West,-9.028,54.109,60
147,Conga,-9.285,53.542,50
123,Balla,-9.132,53.807,60
86,Fenit,-9.858,52.279,50
123,Kilkee,-9.642,52.679,60
86,Bohola,-9.053,53.902,50
103,Glenbeigh,-9.942,52.055,86
123,Dromore West,-8.878,54.25,50
60,Causeway,-9.733,52.414,50
123,Ardfert,-9.777,52.324,50
103,An Charraig,-8.636,54.657,86
103,Kilmaine,-9.124,53.583,50
147,Kiltamagh,-8.996,53.85,72
147,Swinford,-8.95,53.943,123
60,Ballyduff,-9.658,52.458,50
103,Doonbeg,-9.517,52.732,72
72,Abbeydorney,-9.686,52.346,50
211,Killorglin,-9.786,52.108,123
901,Tralee,-9.7,52.271,435
