rs,name,lon,lat,r1
751,Antwerpen,4.432,51.192,253
522,Liège,5.566,50.629,522
626,Gent,3.731,51.053,303
901,Charleroi,4.461,50.416,363
363,Brugge,3.226,51.206,253
211,Oostende,2.923,51.223,147
147,Leuven,4.71,50.876,147
253,Namur,4.858,50.462,211
147,La Louvière,4.187,50.479,147
253,Verviers,5.866,50.591,147
253,Aalst,4.05,50.94,147
363,Roeselare,3.126,50.947,211
303,Turnhout,4.948,51.319,253
147,Vilvoorde,4.43,50.924,60
751,Tournai,3.388,50.61,303
123,Hasselt,5.336,50.928,86
86,Beveren,4.26,51.216,60
435,Mons,3.951,50.456,123
303,Knokke-Heist,3.27,51.343,103
72,Avelgem-Outrijve,3.449,50.772,72
211,Blaton,3.665,50.504,103
176,Aalter,3.461,51.089,72
147,Oupeye,5.64,50.704,50
123,Landen,5.08,50.747,60
72,Morlanwelz,4.249,50.449,50
123,Geraardsbergen,3.872,50.77,72
60,Duffel,4.506,51.095,50
103,Lille,4.815,51.249,50
522,Marche-en-Famenne,5.333,50.209,253
176,Hoogstraten,4.763,51.409,50
363,Dinant,4.914,50.257,176
211,Zelzate,3.807,51.199,72
86,Ecaussinnes,4.169,50.56,50
123,Oudenaarde,3.605,50.848,86
86,Brecht,4.659,51.346,50
211,Gembloux,4.692,50.561,86
176,Thuin,4.282,50.349,50
72,Dadizele-Ledegem,3.119,50.856,50
103,Veurne,2.669,51.074,50
72,Kasterlee,4.906,51.232,50
147,Lanaken,5.648,50.894,60
60,Welkenraedt,5.974,50.66,50
103,Andenne,5.094,50.495,72
86,Lichtervelde,3.132,51.027,50
72,Herenthout,4.761,51.139,50
86,Rochefort,5.238,50.162,50
72,Berlaar,4.647,51.113,50
147,Hannut,5.071,50.668,60
60,Villers-la-Ville,4.544,50.565,60
86,Genappe,4.445,50.6,50
60,Perwez,4.79,50.633,50
60,Beernem,3.331,51.132,50
72,Zonnebeke,3.002,50.882,60
86,Baarle-Hertog,4.929,51.445,72
123,Pecq,3.333,50.69,50
60,Zomergem,3.558,51.122,50
86,Theux,5.818,50.534,50
123,Houthulst,2.936,50.978,50
60,Hoogstade,2.693,50.979,50
211,Poperinge,2.728,50.855,211
103,Ieper,2.886,50.851,103
72,Ichtegem,3.01,51.092,50
72,Veldegem,3.16,51.105,50
72,Sijsele,3.322,51.201,50
86,Koksijde,2.634,51.119,86
60,Bulskamp,2.651,51.043,50
60,Watou,2.62,50.859,50
176,Nieuwpoort,2.751,51.129,103
86,Alveringem,2.707,51.012,50
86,Proven,2.657,50.891,50
60,Middelkerke,2.821,51.185,50
60,Abele,2.669,50.822,50
86,Pervijze,2.795,51.073,50
72,Leke,2.891,51.101,50
147,Diksmuide,2.865,51.034,86
60,Elverdinge,2.816,50.885,50
72,Merkem,2.849,50.955,50
60,Woumen,2.87,51.001,50
60,Gistel,2.961,51.154,60
60,Dikkebus,2.833,50.82,50
103,De Haan,3.03,51.276,50
123,Langemark,2.918,50.915,50
72,Eernegem,3.027,51.13,60
86,Wijtschate,2.882,50.786,50
