rs,name,lon,lat,r1
100000,Madrid,-3.7,40.406,100000
5572,Barcelona,2.149,41.395,3870
3225,Valencia,-0.4,39.476,1867
4644,Bilbao,-2.97,43.294,2240
2240,Alicante/Alacant,-0.47,38.374,901
901,Granada,-3.611,37.163,626
1867,Palma de Mallorca,2.649,39.578,1556
253,Sabadell,2.123,41.523,103
19960,Las Palmas,-15.442,28.104,8023
1297,Pamplona/Iruña,-1.647,42.814,751
2688,Valladolid,-4.733,41.641,1081
1297,Santa Cruz de Tenerife,-16.294,28.46,522
1081,Córdoba,-4.78,37.886,751
3870,A Coruña,-8.395,43.346,1867
751,Murcia,-1.133,37.994,435
2240,Vigo,-8.72,42.227,901
901,San Sebastián/Donostia,-1.955,43.313,435
303,Oviedo,-5.847,43.366,123
363,Alcalá de Henares,-3.368,40.488,211
1867,Almería,-2.446,36.851,751
626,Santander,-3.825,43.46,435
1081,Burgos,-3.691,42.347,626
86,Fuenlabrada,-3.798,40.286,50
2240,León,-5.577,42.604,626
751,Logroño,-2.444,42.461,363
901,Castellón de la Plana/Castelló de la Plana,-0.046,39.985,363
1081,Salamanca,-5.665,40.962,626
1297,Cartagena,-0.992,37.624,303
1081,Huelva,-6.941,37.266,522
253,Majadahonda,-3.883,40.499,103
86,Sant Cugat del Vallès/Rubí,2.058,41.479,50
3225,Badajoz,-6.974,38.878,1297
147,Coslada,-3.546,40.424,103
303,Cádiz,-6.283,36.519,123
751,Tarragona,1.234,41.121,435
211,Torremolinos,-4.524,36.606,86
1081,Girona,2.811,41.977,303
901,Jaén,-3.794,37.776,522
86,Fuengirola,-4.624,36.552,72
1081,Ourense,-7.867,42.336,522
147,Viladecans,2.009,41.313,72
103,Roquetas de Mar,-2.624,36.786,103
147,San Fernando,-6.201,36.46,60
211,Ferrol,-8.212,43.49,123
147,Granollers,2.289,41.613,86
211,Avilés,-5.916,43.551,147
211,Telde,-15.399,28.004,86
363,Elda,-0.787,38.477,176
751,Manresa,1.822,41.731,147
522,Ceuta,-5.323,35.887,211
522,Talavera de la Reina,-4.828,39.962,522
103,Pozuelo de Alarcón,-3.795,40.448,50
435,Torrevieja,-0.672,37.996,211
751,Palencia,-4.528,42.009,253
1081,Gandia,-0.173,38.978,435
253,Benidorm,-0.144,38.535,211
363,Pontevedra,-8.645,42.435,147
86,Mollet del Vallès,2.223,41.557,50
303,Vilanova i la Geltrú,1.729,41.224,176
147,Puerto de la Cruz,-16.561,28.395,147
522,Santa Lucía de Tirajana,-15.446,27.849,103
86,"Línea de la Concepción, La",-5.349,36.168,72
626,Lorca,-1.694,37.676,363
147,"Puerto de Santa María, El",-6.23,36.603,60
72,Castelldefels,1.976,41.275,50
103,Chiclana de la Frontera,-6.145,36.417,50
253,Sanlúcar de Barrameda,-6.348,36.778,123
253,Igualada,1.619,41.581,147
522,Alcoi/Alcoy,-0.476,38.697,211
626,Ponferrada,-6.603,42.552,522
626,Linares,-3.633,38.098,253
522,Collado Villalba,-3.999,40.633,123
1081,Eivissa,1.427,38.906,751
1556,Arrecife,-13.553,28.971,1556
176,Torrelavega,-4.051,43.344,147
253,Estepona,-5.15,36.425,176
522,Puertollano,-4.105,38.689,211
103,La Alberca de las Torres,-1.148,37.941,50
435,Alzira-El Respirall,-0.431,39.153,176
435,Pineda de Mar-Poblenou,2.678,41.621,147
303,Eibar-Ipurua,-2.482,43.185,253
626,Écija,-5.081,37.542,253
103,Camargo,-3.838,43.41,50
626,Antequera,-4.561,37.02,253
363,Andújar,-4.048,38.041,253
303,Ontinyent,-0.606,38.823,103
147,Massamagrell-La Magdalena,-0.335,39.574,60
253,Miranda de Ebro,-2.941,42.687,176
123,Abadiño,-2.623,43.169,86
86,Playa del Inglés,-15.589,27.766,86
522,Cieza,-1.42,38.236,176
211,Orihuela-San Antón,-0.943,38.087,123
253,Úbeda,-3.37,38.012,147
626,Yecla,-1.113,38.611,176
123,Pallejà,2.008,41.417,50
435,Ronda,-5.162,36.746,211
363,Dénia-La Pedrera,0.102,38.839,147
522,Valdepeñas,-3.383,38.764,303
522,Tortosa-els Dolors,0.517,40.815,363
435,Olot,2.485,42.181,176
303,Xàtiva,-0.521,38.989,123
86,Rincón de la Victoria,-4.292,36.716,86
72,Algemesí,-0.437,39.189,50
72,Torre del Mar,-4.084,36.744,50
86,Alhaurín de la Torre,-4.553,36.661,50
103,Mieres,-5.777,43.251,60
522,Playa de las Américas,-16.716,28.054,211
303,Villarrobledo,-2.602,39.268,253
522,Vilagarcía de Arousa,-8.767,42.593,147
72,Sueca,-0.311,39.203,72
211,Novelda,-0.764,38.384,72
303,Lepe,-7.203,37.255,176
751,Benicarló,0.427,40.417,303
72,Arucas-Santidad,-15.514,28.119,50
60,El Escorial-Pinosol,-4.135,40.591,60
103,Vinaròs,0.473,40.47,50
72,Marín-San Tomé de Piñeiro,-8.695,42.391,50
72,Picassent-Omet,-0.453,39.365,50
303,San Pedro del Pinatar-Lo Pagán,-0.785,37.825,123
123,Oliva,-0.118,38.921,50
147,Arcos de la Frontera,-5.808,36.753,147
303,Palafrugell-Xalet Sant Jordi,3.162,41.915,211
60,Cambrils,1.059,41.071,50
303,Ordizia,-2.188,43.05,147
147,Sant Josep de sa Talaia,1.291,38.972,86
72,Vilassar de Mar,2.398,41.506,50
211,Santa María de Guía de Gran Canaria-San Juan,-15.642,28.141,86
86,Isla Cristina,-7.323,37.198,86
123,Ten Bel,-16.652,28.011,50
303,Banyoles,2.77,42.114,103
60,Arroyomolinos,-3.916,40.278,50
435,Barbate,-5.921,36.191,211
86,Cullera,-0.247,39.164,50
123,Ingenio-El Carrión,-15.438,27.914,50
123,Palamós,3.119,41.847,50
303,Priego de Córdoba,-4.2,37.439,176
303,Marchena,-5.418,37.329,147
253,Almussafes,-0.416,39.29,60
147,Almuñécar,-3.688,36.734,103
86,l'Eliana-El Carme,-0.527,39.562,72
1081,Benavente,-5.677,42.003,363
176,Sant Celoni,2.488,41.686,103
103,Cangas,-8.781,42.264,50
363,Llíria,-0.595,39.628,60
147,Bailén,-3.777,38.097,86
901,Pozoblanco,-4.846,38.377,435
147,Leaburu,-2.07,43.131,86
147,Alcalá la Real,-3.925,37.461,147
176,Calp,0.057,38.644,147
103,Moguer,-6.84,37.277,60
60,Las Torres de Cotillas-El Coto,-1.242,38.025,50
72,Siero,-5.799,43.406,50
253,Montijo,-6.619,38.902,176
72,San Eugenio Alto,-16.726,28.089,50
60,Ayamonte,-7.4,37.214,50
626,Requena,-1.104,39.489,363
103,Rojales-Ciudad Quesada,-0.718,38.075,50
103,Gran Alacant,-0.528,38.251,50
303,Archena,-1.294,38.115,60
123,Amorebieta-Etxano,-2.732,43.217,60
253,Guernica,-2.678,43.312,72
72,Chipiona,-6.432,36.734,60
123,Altea,-0.047,38.603,72
72,Torrox,-3.958,36.741,60
176,Roses,3.177,42.265,123
253,Coín,-4.756,36.655,50
