rs,name,lon,lat,r1
100000,Reykjavík,-21.903,64.115,100000
60,Hamrar,-21.793,64.145,50
522,Patreksfjörður,-23.999,65.598,435
60,Tálknafjörður,-23.823,65.627,60
103,Suðureyri,-23.526,66.129,86
147,Flateyri,-23.508,66.046,60
103,Hellissandur,-23.882,64.915,50
147,Bolungarvík,-23.25,66.157,72
60,Hnífsdalur,-23.12,66.11,50
3870,Ísafjörður,-23.124,66.075,1297
123,Bíldudalur,-23.599,65.686,123
253,Þingeyri,-23.489,65.877,176
522,Ólafsvík,-23.708,64.897,363
123,Súðavík,-22.986,66.038,50
176,Grundarfjörður,-23.261,64.925,147
1556,Stykkishólmur,-22.725,65.076,522
123,Sandgerði,-22.7,64.033,50
303,Reykhólar,-22.199,65.448,253
123,Melahverfi Hvalfirði,-21.849,64.382,86
103,Hafnir,-22.679,63.933,72
176,Keflavík og Njarðvík,-22.548,63.998,176
303,Grindavík,-22.434,63.843,123
103,Vogar,-22.377,63.984,50
435,Akranes,-22.058,64.319,176
303,Búðardalur,-21.762,65.109,303
363,Borgarnes,-21.91,64.545,147
123,Drangsnes,-21.44,65.69,72
60,Hafnarfjörður,-21.955,64.072,50
60,Hvanneyri,-21.766,64.562,50
211,Grundarhverfi Kjalarnesi,-21.831,64.242,72
253,Bifröst,-21.549,64.766,147
103,Mosfellsbær,-21.69,64.167,50
751,Hólmavík,-21.683,65.701,303
86,Seltjarnarnes,-21.983,64.151,50
72,Sólheimar,-20.642,64.066,50
303,Hvammstangi,-20.943,65.398,303
147,Þorlákshöfn,-21.378,63.861,123
72,Stokkseyri,-21.062,63.837,50
751,Selfoss,-21.003,63.937,253
303,Blönduós,-20.28,65.658,211
147,Laugarbakki,-20.894,65.328,60
176,Hveragerði,-21.184,64.001,72
86,Eyrarbakki,-21.142,63.861,72
303,Skagaströnd,-20.303,65.823,123
303,Laugarvatn,-20.733,64.218,72
123,Borg Grímsnesi,-20.764,64.077,103
123,Þykkvibær,-20.607,63.747,103
147,Reykholt Biskupstungum,-20.443,64.181,60
435,Flúðir,-20.32,64.131,211
522,Hvolsvöllur,-20.231,63.749,211
1867,Vestmannaeyjar,-20.276,63.44,522
435,Varmahlíð,-19.444,65.553,176
72,Laugarás,-20.499,64.116,50
211,Hólar í Hjaltadal,-19.113,65.733,147
435,Siglufjörður,-18.907,66.155,176
211,Hella,-20.401,63.834,86
626,Sauðárkrókur,-19.64,65.748,435
211,Hofsós,-19.41,65.898,123
211,Ólafsfjörður,-18.653,66.071,86
435,Dalvík,-18.53,65.974,253
72,Hrísey,-18.375,65.979,50
60,Litli-Árskógssandur,-18.354,65.945,50
60,Hauganes,-18.301,65.923,50
435,Grímsey,-18.009,66.538,363
103,Svalbarðseyri,-18.085,65.743,50
211,Hrafnagil,-18.094,65.571,86
522,Vík,-19.006,63.42,435
176,Grenivík,-18.181,65.946,103
2240,Akureyri,-18.101,65.689,1867
435,Húsavík,-17.343,66.047,363
751,Kirkjubæjarklaustur,-18.038,63.794,435
303,Laugar,-17.36,65.721,123
522,Reykjahlíð,-16.91,65.64,303
253,Kópasker,-16.44,66.302,211
626,Raufarhöfn,-15.949,66.454,253
435,Bakkafjörður,-14.803,66.037,176
1081,Þórshöfn,-15.336,66.198,363
1081,Vopnafjörður,-14.828,65.753,435
123,Nesjahverfi Hornafirði,-15.226,64.312,50
1556,Höfn í Hornafirði,-15.208,64.255,626
1867,Egilsstaðir,-14.406,65.262,1081
211,Reyðarfjörður,-14.218,65.033,211
522,Djúpivogur,-14.283,64.657,176
72,Eskifjörður,-14.013,65.071,72
123,Seyðisfjörður,-14.009,65.26,123
363,Borgarfjörður eystri,-13.816,65.528,176
211,Stöðvarfjörður,-13.874,64.833,86
303,Fáskrúðsfjörður,-14.014,64.93,103
435,Neskaupstaður,-13.676,65.147,211
