rmax,name,lon,lat
147,Sandgerdi,-22.7,64.033
60,Gardur,-22.652,64.071
123,Vogar,-22.377,63.984
363,Grindavik,-22.434,63.843
253,Grundarhverfi Kjalarnesi,-21.831,64.242
435,Borgarnes,-21.91,64.545
72,Hvanneyri,-21.766,64.562
363,Budardalur,-21.762,65.109
1556,Stykkisholmur,-22.725,65.076
211,Grundarfjordur,-23.261,64.925
522,Olafsvik,-23.708,64.897
123,Hellissandur,-23.882,64.915
626,Patreksfjordur,-23.999,65.598
60,Talknafjordur,-23.823,65.627
147,Bildudalur,-23.599,65.686
253,Thingeyri,-23.489,65.877
176,Flateyri,-23.508,66.046
123,Sudureyri,-23.526,66.129
176,Bolungarvik,-23.25,66.157
72,Hnifsdalur,-23.12,66.11
4644,Isafjordur,-23.124,66.075
147,Sudavik,-22.986,66.038
176,Laugarbakki,-20.894,65.328
626,Hvammstangi,-20.943,65.398
435,Skagastrond,-20.303,65.823
303,Blonduos,-20.28,65.658
751,Saudarkrokur,-19.64,65.748
522,Varmahlid,-19.444,65.553
253,Holar i Hjaltadal,-19.113,65.733
626,Siglufjordur,-18.907,66.155
253,Olafsfjordur,-18.653,66.071
435,Dalvik,-18.53,65.974
72,Litli-Arskogssandur,-18.354,65.945
60,Hauganes,-18.301,65.923
211,Grenivik,-18.181,65.946
363,Faskrudsfjordur,-14.014,64.93
253,Stodvarfjordur,-13.874,64.833
626,Djupivogur,-14.283,64.657
147,Nesjahverfi Hornafirdi,-15.226,64.312
1867,Hofn i Hornafirdi,-15.208,64.255
123,Svalbardseyri,-18.085,65.743
253,Hrafnagil,-18.094,65.571
522,Husavik,-17.343,66.047
363,Laugar,-17.36,65.721
363,Reykjahlid,-16.91,65.64
303,Kopasker,-16.44,66.302
751,Raufarhofn,-15.949,66.454
1297,Thorshofn,-15.336,66.198
522,Bakkafjordur,-14.803,66.037
1297,Vopnafjordur,-14.828,65.753
60,Fellabaer,-14.426,65.283
2240,Egilsstadir,-14.406,65.262
147,Seydisfjordur,-14.009,65.26
211,Reydarfjordur,-14.218,65.033
72,Eskifjordur,-14.013,65.071
522,Neskaupstadur,-13.676,65.147
363,Reykholar,-22.199,65.448
147,Drangsnes,-21.44,65.69
253,Hofsos,-19.41,65.898
522,Grimsey,-18.009,66.538
86,Hrisey,-18.375,65.979
60,Breiddalsvik,-14.003,64.791
123,Hafnir,-22.679,63.933
901,Holmavik,-21.683,65.701
147,Thorlakshofn,-21.378,63.861
211,Hveragerdi,-21.184,64.001
86,Stokkseyri,-21.062,63.837
103,Eyrarbakki,-21.142,63.861
363,Laugarvatn,-20.733,64.218
86,Solheimar,-20.642,64.066
86,Laugaras,-20.499,64.116
176,Reykholt Biskupstungum,-20.443,64.181
435,Fludir,-20.32,64.131
253,Hella,-20.401,63.834
626,Hvolsvollur,-20.231,63.749
2240,Vestmannaeyjar,-20.276,63.44
751,Kirkjubaejarklaustur,-18.038,63.794
626,Vik,-19.006,63.42
303,Bifrost,-21.549,64.766
522,Akranes,-22.058,64.319
2240,Akureyri,-18.101,65.689
176,Keflavik og Njardvik,-22.548,63.998
123,Mosfellsbaer,-21.69,64.167
901,Selfoss,-21.003,63.937
103,Seltjarnarnes,-21.983,64.151
100000,Reykjavík,-21.903,64.115
