rmax,name,lon,lat
103,Pomares,-8.275,42.06
86,Outeiro,-8.436,42.035
103,Lapa,-8.5,42.01
60,Cruzeiro,-8.339,42.034
123,Paredes de Coura,-8.556,41.911
103,Montedor,-8.87,41.749
72,Cimo da Vila,-8.732,41.908
103,Vila Nova de Cerveira,-8.741,41.942
123,Rua Nova,-8.635,41.474
72,Pegada,-8.397,41.587
72,Sobrado,-8.474,41.576
72,Sandim,-8.346,41.557
72,Barros,-8.791,41.581
72,Terras do Bouro,-8.304,41.719
72,Termas do Geres,-8.163,41.715
60,Campo do Geres,-8.195,41.759
147,Outeiro,-8.483,41.689
60,Cha de Ribeiras,-8.15,41.403
60,Casqueira,-8.342,41.528
72,Vieira do Minho,-8.14,41.627
72,Vila (Ruivaes),-8.047,41.681
86,Cimo de Vila,-8.394,41.067
86,Codixeira,-8.777,41.436
123,Areia,-8.733,41.311
86,Cabana e Corujeiras,-8.023,41.238
123,Campo,-7.952,41.153
60,Rua,-7.921,41.189
60,Arco de Baulhe,-7.96,41.485
60,Gondiaes,-7.836,41.591
72,Pejao,-8.313,41.001
60,Robalde,-8.065,41.389
60,Fermil,-7.989,41.421
60,Gandarela,-8.031,41.46
86,Quinhao,-8.047,41.016
86,Travassos,-8.079,41.064
60,Vilar de Arca,-8.176,41.033
147,Nespereira,-8.175,41.001
60,Tarrio,-8.131,41.137
103,Ermelo,-7.89,41.354
103,Costada,-8.346,41.322
123,Ordins,-8.349,41.135
60,Eja,-8.298,41.085
103,Perafita,-8.254,41.182
86,Cerva,-7.845,41.472
86,Ribeira de Pena,-7.792,41.521
60,Canelas de Cima,-8.208,40.968
72,Ponte de Telhe,-8.187,40.909
176,Alijo,-7.474,41.277
72,Carlao,-7.409,41.317
123,Vilar de Macada,-7.561,41.326
60,Sao Mamede de Ribatua,-7.431,41.246
123,Armamar,-7.685,41.103
60,Folgosa,-7.674,41.154
86,Carrazeda de Ansiaes,-7.304,41.241
86,Vilarinho de Castanheira,-7.215,41.203
147,Lagoaca,-6.728,41.194
72,Ligares,-6.967,41.087
86,Caria,-7.597,40.932
103,Penedono,-7.394,40.99
86,Sabrosa,-7.576,41.263
60,Souto Maior,-7.575,41.294
86,Fontes,-7.814,41.232
72,Espinhosa,-7.479,41.088
86,Paredes da Beira,-7.471,41.052
147,Sao Joao da Pesqueira,-7.411,41.147
103,Sernancelhe,-7.488,40.9
86,Barcos,-7.593,41.122
72,Chavaes,-7.567,41.086
72,Sendim,-7.539,41.04
60,Valenca do Douro,-7.553,41.157
147,Tarouca,-7.773,41.019
72,Acoreira,-7.039,41.14
72,Cardanha,-7.035,41.255
72,Carvicais,-6.886,41.183
86,Lousa,-7.176,41.168
72,Freixiel,-7.244,41.314
60,Vieiro,-7.258,41.34
72,Nabo,-7.141,41.267
72,Santa Comba de Vilarica,-7.066,41.359
60,Castelo Melhor,-7.064,41.027
72,Cedovim,-7.307,41.025
147,Chas,-7.17,40.989
60,Santa Comba,-7.145,40.951
103,Seixas,-7.248,41.113
211,Almendra,-7.053,40.998
72,Muxagata,-7.169,41.037
60,Vila Seca,-7.725,41.33
86,Andraes,-7.69,41.267
60,Pepe,-7.869,41.3
72,Guiaes,-7.664,41.211
72,Justes,-7.614,41.351
60,Caches,-7.641,41.317
60,Nogueira,-7.731,41.229
72,Arrabaes,-7.813,41.281
103,Vilarinho de Samarda,-7.706,41.383
123,Cerejais,-6.923,41.292
60,Sambade,-6.974,41.406
86,Alturas do Barroso,-7.821,41.702
123,Ardaos,-7.609,41.767
123,Boticas,-7.668,41.69
72,Covas do Barroso,-7.783,41.631
72,Viveiro,-7.773,41.675
86,Babe,-6.632,41.821
86,Bacal,-6.719,41.853
60,Carragosa,-6.798,41.862
72,Grijo de Parada,-6.691,41.719
103,Izeda,-6.726,41.562
60,Outeiro,-6.599,41.684
123,Parada,-6.7,41.68
60,Pinela,-6.761,41.668
60,Quintanilha,-6.572,41.75
60,Rebordainhos,-6.86,41.669
103,Sarzeda,-6.805,41.744
123,Salsas,-6.815,41.638
72,Sortes,-6.82,41.704
176,Franca,-6.736,41.902
60,Serapicos,-6.76,41.616
60,Coelhoso,-6.67,41.649
72,Cimo de Vila da Castanheira,-7.259,41.798
72,Vila Verde da Raia,-7.419,41.794
86,Vilarelho da Raia,-7.455,41.843
86,Vilela do Tamega,-7.541,41.684
86,Avelelas,-7.364,41.739
72,Sao Vicente,-7.262,41.853
176,Vidago,-7.571,41.638
86,Ala,-7.018,41.596
86,Lombo,-6.85,41.458
86,Morais,-6.775,41.49
60,Peredo,-6.867,41.428
72,Talhas,-6.698,41.49
60,Gralhos,-6.733,41.532
72,Bornes,-7.003,41.461
60,Espadanedo,-6.942,41.664
86,Lamas,-6.948,41.585
72,Vinhas,-6.814,41.563
72,Lagoa,-6.771,41.444
60,Ifanes,-6.265,41.582
123,Malhadas,-6.326,41.542
123,Palacoulo,-6.44,41.455
60,Picote,-6.367,41.402
147,Sao Martinho de Angueira,-6.348,41.628
176,Sendim,-6.429,41.39
103,Silva,-6.441,41.509
60,Cachao,-7.166,41.385
147,Frechas,-7.16,41.413
147,Mascarenhas,-7.136,41.562
86,Passos,-7.262,41.465
72,Sao Salvador,-7.151,41.448
60,Sucaes,-7.258,41.494
60,Vale de Salgueiro,-7.23,41.586
123,Torre de Dona Chama,-7.13,41.647
123,Avidagos,-7.307,41.402
72,Azinhoso,-6.684,41.38
123,Bemposta,-6.498,41.315
72,Bruco,-6.68,41.241
123,Castelo Branco,-6.753,41.274
72,Variz,-6.602,41.358
72,Peredo de Bemposta,-6.555,41.271
60,Sao Martinho do Peso,-6.613,41.424
103,To,-6.563,41.321
60,Travanca,-6.502,41.389
60,Valverde,-6.81,41.293
60,Medeiros,-7.784,41.797
303,Montalegre,-7.786,41.828
211,Tourem,-7.893,41.905
86,Pisoes,-7.868,41.74
86,Pitoes das Junias,-7.946,41.839
147,Salto,-7.945,41.644
103,Vilar de Perdizes,-7.634,41.853
72,Vilares,-7.515,41.433
60,Quintela,-7.393,41.682
86,Lebucao,-7.259,41.758
60,Zebras,-7.382,41.464
103,Veiga de Lila,-7.323,41.518
123,Vilarandelo,-7.324,41.663
60,Pedras Salgadas,-7.603,41.536
86,Bragado,-7.645,41.584
72,Teloes,-7.682,41.456
103,Campo de Jales,-7.592,41.453
123,Algoso,-6.574,41.473
123,Argoselo,-6.603,41.632
86,Avelanoso,-6.423,41.656
72,Cacarelhos,-6.435,41.558
60,Campo de Viboras,-6.552,41.525
86,Matela,-6.627,41.505
72,Santulhao,-6.621,41.562
176,Vimioso,-6.523,41.588
86,Celas,-6.919,41.714
86,Ervedosa,-7.077,41.71
363,Moimenta,-6.975,41.951
60,Penhas Juntas,-7.011,41.743
