rs,name,lon,lat
147,Koonga,24.153,58.582
86,Silla,24.62,58.342
72,Kilksama,24.562,58.452
86,Sauga,24.496,58.426
123,Surju,24.709,58.238
60,Reiu,24.609,58.306
211,Uulu,24.576,58.28
147,Voiste,24.48,58.216
123,Tali,24.786,58.062
72,Joesuu,24.902,58.494
72,Selja,24.821,58.52
86,Taali,24.777,58.446
176,Tori,24.814,58.486
303,Tostamaa,23.994,58.335
60,Parnjoe,24.927,58.633
147,Vihtra,25.021,58.586
147,Juuru,24.96,59.059
86,Kaiu,25.056,59.013
72,Kuimetsa,25.122,59.042
60,Eidapere,24.942,58.755
60,Ingliste,24.943,59.015
60,Kaerepere,24.842,58.961
123,Kehtna,24.876,58.927
103,Lelle,25.006,58.863
60,Hageri,24.65,59.16
211,Karu,25.141,58.833
103,Sipa,24.301,58.918
60,Kasti,24.527,58.869
123,Valgu,24.591,58.819
176,Varbola,24.456,59.044
103,Tammistu,26.934,58.445
86,Vahi,26.704,58.417
72,Vedu,26.776,58.495
303,Koosa,27.079,58.526
147,Vara,26.888,58.511
123,Vonnu,27.051,58.283
72,Kulitse,26.613,58.324
60,Uhti,26.713,58.286
123,Ulenurme,26.721,58.314
147,Ala,25.694,58.012
103,Kauksi,27.228,58.091
103,Mooste,27.189,58.159
176,Orava,27.458,57.887
72,Aarna,26.962,58.064
60,Himmaste,27.082,58.086
72,Peri,27.088,58.017
103,Linte,27.445,58.149
72,Ruusa,27.292,58.047
60,Saverna,26.732,58.067
123,Vastse-Kuuste,26.937,58.17
147,Leevi,27.213,57.947
176,Veriora,27.346,58.004
253,Varska,27.633,57.958
86,Are,24.559,58.524
86,Suigu,24.705,58.528
86,Ahaste,24.185,58.475
123,Audru,24.357,58.41
86,Joopre,24.325,58.473
72,Koima,24.254,58.366
147,Lindi,24.256,58.329
211,Parnu-Jaagupi,24.503,58.611
103,Libatse,24.479,58.66
253,Rouge,26.917,57.73
103,Somerpalu,26.827,57.852
253,Varstu,26.66,57.643
60,Linna,25.846,58.033
123,Krootuse,26.837,58.074
123,Tilsi,27,57.969
72,Mikitamae,27.543,58.004
60,Vahenurme,24.391,58.621
253,Haademeeste,24.5,58.081
103,Ikla,24.362,57.877
123,Lasva,27.181,57.86
253,Misso,27.228,57.601
60,Moniste,26.611,57.612
103,Saru,26.54,57.606
60,Raikkula,24.747,58.937
123,Kabala,24.655,58.924
86,Hagudi,24.817,59.066
86,Kodila,24.677,59.043
86,Kivi-Vigala,24.366,58.713
303,Vana-Vigala,24.247,58.78
123,Laimjala,23.003,58.427
303,Leisi,22.683,58.571
123,Lumanda,22.025,58.288
123,Liiva,23.234,58.606
303,Mustjala,22.239,58.46
303,Mehikoorma,27.469,58.236
72,Melliste,26.979,58.33
86,Luke,26.535,58.238
86,Noo,26.537,58.278
86,Kolkja,27.217,58.55
176,Puhja,26.307,58.336
86,Ulila,26.428,58.366
72,Rannu,26.221,58.24
211,Rongu,26.248,58.143
86,Lahte,26.675,58.496
253,Vastseliina,27.283,57.732
123,Parksepa,26.985,57.908
522,Loksa,25.72,59.582
211,Aegviidu,25.61,59.287
211,Kehra,25.334,59.332
522,Kardla,22.746,58.997
86,Kohtla-Nomme,27.192,59.354
363,Mustvee,26.941,58.848
363,Kunda,26.516,59.502
176,Tamsalu,26.108,59.163
253,Rapina,27.465,58.098
363,Kilingi-Nomme,24.955,58.149
211,Lavassaare,24.368,58.514
123,Tootsi,24.787,58.583
435,Vandra,25.041,58.652
211,Jarvakandi,24.81,58.774
303,Kohila,24.75,59.171
303,Marjamaa,24.422,58.901
303,Kallaste,27.162,58.662
435,Torva,25.923,58.003
103,Moisakula,25.184,58.09
211,Suure-Jaani,25.47,58.538
303,Vohma,25.558,58.632
86,Abja-Paluoja,25.353,58.126
176,Karksi-Nuia,25.55,58.104
303,Antsla,26.528,57.829
303,Lihula,23.833,58.687
60,Olustvere,25.563,58.556
103,Kihelkonna,22.044,58.363
176,Karla,22.255,58.331
147,Aste,22.448,58.345
72,Nasva,22.387,58.229
103,Hummuli,26.054,57.906
103,Kaagjarve,26.18,57.769
176,Kolga-Jaani,25.944,58.534
103,Koo,25.727,58.632
211,Kopu,25.307,58.327
72,Paistu,25.629,58.271
86,Puiatu,25.404,58.36
147,Ramsi,25.54,58.308
72,Saarepeedi,25.684,58.431
103,Surgavere,25.517,58.486
147,Karstna,25.804,58.143
211,Mustla,25.863,58.235
103,Suislepa,25.975,58.149
123,Vastemoisa,25.44,58.443
72,Uusna,25.744,58.39
60,Vardja,25.61,58.331
147,Tsooru,26.655,57.743
1556,Ruhnu,23.243,57.804
72,Aespa,24.663,59.21
60,Vaana-Joesuu,24.368,59.434
72,Tuulna,24.29,59.347
86,Uksnurme,24.645,59.29
60,Luua,26.605,58.655
100000,Tallinn,24.696,59.42
363,Kohtla-Jarve,27.254,59.393
2240,Parnu,24.523,58.381
626,Viljandi,25.598,58.368
522,Rakvere,26.365,59.347
176,Maardu,24.953,59.474
751,Kuressaare,22.492,58.255
626,Voru,27.008,57.839
1297,Valga,26.039,57.777
901,Haapsalu,23.543,58.94
901,Paide,25.55,58.885
303,Keila,24.416,59.311
147,Kivioli,26.967,59.357
303,Tapa,25.963,59.261
363,Elva,26.417,58.227
86,Saue,24.552,59.319
303,Poltsamaa,25.979,58.655
211,Paldiski,24.055,59.353
72,Haabneeme,24.816,59.516
72,Laagri,24.61,59.352
1556,Tartu,26.72,58.374
123,Narva-Joesuu,28.047,59.456
1867,Narva,28.181,59.379
72,Jõhvi,27.417,59.346
211,Sillamäe,27.766,59.397
72,Sindi,24.636,58.392
303,Põlva,27.069,58.057
176,Türi,25.422,58.805
626,Jõgeva,26.392,58.749
522,Rapla,24.802,58.998
