rmax,name,lon,lat
60,Grijpskerk,6.307,53.261
435,Utrecht,5.111,52.099
60,Wildervank,6.858,53.074
86,Pernis,4.388,51.889
72,Heimolen,4.319,51.469
60,Weerselo,6.854,52.351
86,Elp,6.644,52.884
147,Luyksgestel,5.321,51.288
86,Bruinisse,4.091,51.661
751,Apeldoorn,5.957,52.211
103,Nistelrode,5.561,51.704
72,Delden,6.712,52.259
103,Naaldwijk,4.206,51.994
103,Harskamp,5.751,52.131
211,Schiermonnikoog,6.161,53.478
253,Steenwijk,6.114,52.791
103,Borssele,3.736,51.423
86,Luttenberg,6.369,52.405
60,Markelo,6.495,52.235
60,Kats,3.883,51.568
86,Hasselt,6.098,52.592
103,Well,6.091,51.549
211,Boxmeer,5.946,51.648
211,Horst,6.053,51.453
60,Woudsend,5.628,52.944
147,Julianadorp,4.741,52.891
176,Druten,5.599,51.885
60,Erp,5.607,51.599
147,Burum,6.23,53.273
86,Diepenheim,6.553,52.2
103,Sleen,6.802,52.773
176,Ens,5.826,52.637
123,Barneveld,5.585,52.143
60,Speuld,5.706,52.271
103,Graauw,4.104,51.329
147,Zaanstad,4.815,52.439
60,Wesepe,6.216,52.331
147,Helmond,5.663,51.477
86,Meerkerk,4.997,51.921
103,Siebengewald,6.109,51.649
363,Almelo,6.661,52.356
103,Lage Mierde,5.149,51.406
60,Deinum,5.729,53.19
435,Den Helder,4.746,52.95
211,Bladel,5.222,51.371
176,Urk,5.611,52.662
435,Roermond,6,51.19
103,Barendrecht,4.533,51.852
72,Grou,5.835,53.094
103,Gaast,5.408,53.017
60,Anna Jacobapolder,4.128,51.639
72,Spaarndam,4.686,52.414
72,Winsum,6.522,53.33
60,Oijen,5.501,51.824
60,Tegelen,6.14,51.341
103,Minnertsga,5.594,53.251
60,Gemonde,5.358,51.62
176,Woerden,4.876,52.084
86,Westerbork,6.61,52.851
72,Twello,6.098,52.236
86,Meerlo,6.087,51.514
86,Swalmen,6.042,51.234
147,Klazienaveen,6.984,52.72
72,Leek,6.367,53.165
253,Gemert,5.69,51.556
626,Alkmaar,4.75,52.627
60,Midsland,5.292,53.384
123,Zuidwolde,6.429,52.672
86,Herkenbosch,6.061,51.154
60,Melissant,4.07,51.77
60,Moerdijk,4.627,51.702
72,Brouwershaven,3.911,51.727
123,Haaksbergen,6.735,52.159
72,Buinerveen,6.883,52.936
60,Spui,3.878,51.298
86,Breukelen,5.001,52.181
103,Lemelerveld,6.335,52.445
86,Lewedorp,3.751,51.496
60,Nieuw-Vennep,4.633,52.266
147,Kortgene,3.802,51.558
60,Esch,5.292,51.612
176,Culemborg,5.229,51.95
86,Lage Zwaluwe,4.704,51.708
72,Belfeld,6.116,51.311
103,Maasbracht,5.888,51.145
72,Zwammerdam,4.724,52.106
147,Breskens,3.555,51.394
60,Schoondijke,3.556,51.354
253,Heerenveen,5.937,52.948
60,Maashees,6.031,51.572
72,Baambrugge,4.992,52.247
72,Sint Laurens,3.603,51.527
72,Oudenbosch,4.534,51.588
147,Nijkerk,5.485,52.225
103,Gasselte,6.792,52.972
176,Wolvega,6.006,52.878
60,Veenendaal,5.548,52.021
147,Borger,6.793,52.924
60,Zenderen,6.724,52.324
103,Marum,6.264,53.146
103,Zeijen,6.546,53.048
60,Gendt,5.971,51.877
103,Loppersum,6.745,53.331
72,Wijdenes,5.157,52.635
72,Landsmeer,4.917,52.432
60,Nieuw-Balinge,6.602,52.768
60,De Pollen,6.666,52.433
60,Nieuw-Dijk,6.158,51.932
86,Vriezenveen,6.614,52.407
123,Delft,4.363,52.007
103,Makkum,5.404,53.058
123,Nieuw-Bergen,6.053,51.603
60,Roswinkel,7.039,52.837
103,Doesburg,6.141,52.012
253,Eibergen,6.654,52.1
103,Boskoop,4.67,52.076
60,Daarle,6.537,52.437
103,Veghel,5.539,51.618
72,Dussen,4.961,51.732
60,Noord-Scharwoude,4.812,52.7
147,Lochem,6.411,52.159
72,Vianen,5.097,51.988
103,Someren-Eind,5.732,51.358
86,Dronryp,5.645,53.196
86,Dalen,6.757,52.701
72,Odiliapeel,5.703,51.644
60,Ureterp,6.168,53.096
72,Hindeloopen,5.404,52.942
147,Steenbergen,4.32,51.583
86,Vledder,6.209,52.858
60,Suwald,5.927,53.179
72,Andijk,5.222,52.745
60,Hedel,5.261,51.745
751,Zwolle,6.108,52.52
60,Puttershoek,4.569,51.805
123,Aalten,6.583,51.923
123,Lauwersoog,6.212,53.404
60,Megchelen,6.394,51.838
147,Oldehove,6.394,53.303
86,Schijf,4.559,51.498
86,Anna Paulowna,4.826,52.862
86,Noorbeek,5.81,50.769
147,Zevenbergen,4.601,51.645
72,Berg,5.772,51.005
253,Meppel,6.186,52.696
103,Zuidhorn,6.403,53.246
72,Zuidwolde,6.591,53.261
103,Maarssen,5.04,52.139
147,Boxtel,5.329,51.591
60,Andel,5.061,51.782
363,Raalte,6.269,52.385
123,Joure,5.798,52.965
176,Kuinre,5.841,52.789
60,Ooij,5.94,51.854
103,Sluis,3.388,51.31
72,Ootmarsum,6.9,52.41
103,Wehl,6.211,51.96
103,Gramsbergen,6.673,52.611
176,Hollum,5.639,53.442
147,Stiens,5.759,53.261
72,Zeewolde,5.524,52.336
176,Kruiningen,4.034,51.448
72,Leersum,5.427,52.012
60,Zeddam,6.259,51.904
72,Bakhuizen,5.457,52.87
147,Oost-Vlieland,5.065,53.295
60,Finsterwolde,7.085,53.198
86,Pannerden,6.038,51.889
211,Roosendaal,4.457,51.532
303,Goor,6.57,52.236
72,Nieuw-Dordrecht,6.969,52.749
60,Middelbeers,5.246,51.465
86,Nagele,5.722,52.646
60,Effen,4.733,51.553
363,Lelystad,5.456,52.507
123,Elst,5.842,51.92
60,Barchem,6.444,52.125
147,Heeg,5.607,52.968
86,Pesse,6.455,52.772
103,Vlagtwedde,7.111,53.026
60,Tricht,5.267,51.888
103,Genemuiden,6.042,52.623
103,Voorthuizen,5.605,52.187
60,Lent,5.864,51.864
103,Purmerend,4.961,52.507
60,Yde,6.591,53.114
72,Valkenburg,5.831,50.869
103,Petten,4.662,52.77
72,Oterleek,4.834,52.636
72,Baarn,5.288,52.21
86,Brunssum,5.97,50.943
86,Maasdijk,4.216,51.959
60,Boomhoek,5.096,52.187
60,Aarle-Rixtel,5.638,51.509
303,Denekamp,7.006,52.379
103,Oude Pekela,7.013,53.106
72,Kerkwerve,3.898,51.685
147,Tiel,5.425,51.891
1081,Emmen,6.917,52.778
72,Streefkerk,4.743,51.9
72,'s-Gravendeel,4.616,51.781
103,Koudum,5.451,52.913
60,Overschild,6.785,53.282
86,Kootwijk,5.771,52.186
60,Wassenaar,4.401,52.142
72,Muntendam,6.869,53.136
86,Ulvenhout,4.799,51.55
86,Diemen,4.956,52.333
60,Schellingwoude,4.963,52.385
86,Vorden,6.312,52.104
60,Sittard,5.874,51.003
72,Sint-Maartensdijk,4.078,51.55
72,Bergharen,5.666,51.851
72,Sint-Michielsgestel,5.356,51.644
103,Oldenzaal,6.93,52.311
86,Beek,6.191,51.908
103,Exloo,6.861,52.883
60,Aalst,5.127,51.783
103,Elsloo,6.239,52.943
72,Wijk bij Duurstede,5.338,51.978
60,Twisk,5.06,52.743
123,Maarheeze,5.62,51.311
103,Alphen,4.955,51.483
86,Schoonoord,6.759,52.844
147,Numansdorp,4.439,51.731
123,Bergen,4.703,52.672
103,Nes,5.771,53.446
60,Zuidland,4.257,51.82
211,Epe,5.978,52.349
86,Udenhout,5.142,51.609
72,Badhoevedorp,4.781,52.34
72,Rotte,4.536,51.971
72,Witmarsum,5.466,53.104
86,Kloosterhaar,6.67,52.495
103,Kerkdriel,5.337,51.769
72,Halle,6.43,51.991
123,Hengelo,6.792,52.264
60,Austerlitz,5.313,52.078
123,Dalfsen,6.261,52.51
176,Zundert,4.658,51.47
86,Boven Pekela,6.935,53.035
103,Hoogersmilde,6.396,52.906
86,Made,4.79,51.677
72,Haarle,6.382,52.359
60,Zunderdorp,4.966,52.408
72,Rijsbergen,4.7,51.517
103,Rutten,5.697,52.805
72,Zoutelande,3.486,51.501
103,Wijchen,5.722,51.808
86,Schaijk,5.631,51.745
86,Heerhugowaard,4.84,52.667
60,Rouveen,6.187,52.616
103,Reuver,6.079,51.283
211,Amersfoort,5.385,52.158
103,Deurne,5.796,51.458
72,'t Harde,5.88,52.417
60,Nijeholtpade,6.078,52.913
60,Opheusden,5.631,51.932
72,Rockanje,4.068,51.874
60,Heiloo,4.698,52.6
60,Deest,5.666,51.889
86,Bantega,5.797,52.843
123,Meteren,5.284,51.865
60,Bovensmilde,6.482,52.977
123,Musselkanaal,7.016,52.932
103,Colijnsplaat,3.847,51.599
72,Schipluiden,4.315,51.976
60,Heenvliet,4.241,51.865
123,Groesbeek,5.934,51.779
60,Nijeveen,6.165,52.732
72,Den Hoorn,4.752,53.025
1867,Groningen,6.56,53.215
123,Holwerd,5.9,53.369
60,Oudleusen,6.312,52.534
72,Oene,6.048,52.344
60,Horn,5.941,51.211
253,Drachten,6.089,53.107
86,Meddo,6.705,52.013
72,Brummen,6.155,52.091
86,Dedemsvaart,6.451,52.598
60,Slijk-Ewijk,5.789,51.886
72,Kolhorn,4.889,52.793
123,Zoetermeer,4.498,52.067
211,Bedum,6.597,53.302
147,Vollenhove,5.958,52.682
60,Jistrum,6.065,53.212
123,Heino,6.233,52.438
103,Oploo,5.874,51.607
60,Lekkum,5.821,53.227
103,Wommels,5.587,53.109
303,Hoogeveen,6.491,52.725
60,Berghem,5.571,51.773
123,Rijen,4.916,51.588
72,Geeuwenbrug,6.374,52.869
72,Heeze,5.578,51.384
147,Hulst,4.054,51.285
60,Vasse,6.833,52.434
86,Herwijnen,5.13,51.825
103,Susteren,5.856,51.066
123,Kerkrade,6.068,50.862
60,De Krim,6.616,52.65
72,Maria Hoop,5.971,51.09
103,Oosterhout,4.858,51.637
303,Dokkum,5.997,53.325
147,Elspeet,5.788,52.292
72,Lichtenvoorde,6.57,51.989
60,Rasquert,6.517,53.368
211,Delfzijl,6.909,53.329
72,Eefde,6.224,52.166
60,Stein,5.766,50.968
147,Oude-Tonge,4.214,51.692
103,Son en Breugel,5.49,51.509
72,Neerkant,5.866,51.368
103,Ermelo,5.62,52.302
363,Beilen,6.512,52.86
103,Jipsinghuizen,7.155,52.982
123,Nijverdal,6.465,52.361
72,Akkrum,5.835,53.049
123,Heeten,6.281,52.333
103,Bad Nieuweschans,7.21,53.182
60,De Meern,5.036,52.081
176,Ouddorp,3.935,51.81
86,Zeist,5.231,52.089
86,Metslawier,6.067,53.361
72,Liessel,5.822,51.413
60,Noordijk,6.576,52.145
60,Blokzijl,5.961,52.726
72,Boekelo,6.799,52.205
86,Epse,6.201,52.225
147,Alphen aan den Rijn,4.662,52.137
60,Capelle aan den IJssel,4.591,51.931
86,Chaam,4.862,51.505
72,Polsbroek,4.851,51.977
86,Grolloo,6.671,52.936
72,Papekop,4.854,52.047
60,Veldhoven,5.404,51.418
86,Montfoort,4.951,52.045
103,Hilvarenbeek,5.138,51.486
211,Amstelveen,4.857,52.297
86,Harkstede,6.699,53.213
147,Megen,5.563,51.822
103,Hallum,5.783,53.307
100000,Amsterdam,4.871,52.382
1081,Rotterdam,4.497,51.917
363,Den Haag,4.327,52.052
303,Leiden,4.47,52.17
2240,Eindhoven,5.457,51.445
303,Dordrecht / Zwijndrecht / Papendrecht,4.673,51.814
147,Haarlem,4.639,52.385
363,Tilburg,5.054,51.565
253,Almere,5.233,52.373
253,Arnhem,5.915,51.968
1297,Heerlen,5.983,50.906
253,Breda,4.772,51.593
253,'s-Hertogenbosch,5.315,51.711
103,Spijkenisse,4.357,51.85
211,Nieuwegein / IJsselstein / Vianen,5.072,52.016
176,Sittard-Geleen,5.826,50.976
147,Deventer,6.182,52.259
303,Beverwijk/Heemskerk,4.67,52.498
123,Ede,5.654,52.029
435,Venlo,6.155,51.364
60,Pijnacker / Berkel en Rodenrijs,4.48,52.003
253,Hoorn,5.065,52.654
86,Bergen op Zoom,4.284,51.498
176,Maassluis,4.245,51.923
147,Bussum,5.164,52.281
211,Zutphen,6.211,52.135
1081,Vlissingen,3.579,51.459
86,Huizen,5.254,52.296
176,Waalwijk,5.058,51.675
176,Kampen,5.914,52.556
103,IJmuiden,4.609,52.458
123,Voorhout / Sassenheim,4.506,52.223
72,De Bilt-Bilthoven,5.194,52.123
147,Hoogezand,6.762,53.157
176,Valkenswaard,5.451,51.353
72,Leusden,5.426,52.13
303,Veendam,6.869,53.103
103,Mijdrecht,4.87,52.204
123,Castricum,4.673,52.551
72,Hamont / Budel,5.558,51.255
123,Leerdam,5.093,51.892
86,Geertruidenberg,4.87,51.7
103,Surhuisterveen/Harkema/Opende,6.139,53.187
72,Laren,5.244,52.254
60,Glanerbrug,6.966,52.214
123,Zuidlaren,6.691,53.078
72,Bemmel,5.901,51.893
363,Middelharnis,4.156,51.756
211,Gendringen,6.375,51.881
147,Heythuysen,5.905,51.25
147,Staphorst,6.202,52.639
103,Burgum,5.994,53.193
123,Warmenhuizen / Tuitjenhorn,4.753,52.733
103,Gennep,5.977,51.697
303,Woensdrecht,4.321,51.426
123,Elburg,5.846,52.447
147,Monnickendam,5.038,52.454
86,Heerde,6.039,52.388
86,De Westereen,6.056,53.255
123,Grave,5.74,51.752
86,Opmeer,4.945,52.707
103,Panningen,5.988,51.324
103,Terborg,6.35,51.926
147,Gorredijk,6.072,53.01
103,Borculo,6.519,52.117
86,Stramproy / Molenbeersel,5.728,51.185
147,Axel,3.913,51.267
72,Born,5.809,51.033
211,Spijk,6.124,51.857
253,Den Burg,4.8,53.057
103,Lith,5.431,51.814
72,Mill en Sint Hubert,5.784,51.685
103,Zelhem,6.347,52.007
123,Olst,6.115,52.338
72,Ruurlo,6.455,52.088
86,Avenhorn,4.945,52.626
103,Bunde,5.731,50.895
60,Gulpen-Wittem,5.911,50.809
103,Sevenum,6.021,51.414
123,Aa en Hunze,6.756,53.009
60,Hurdegaryp,5.931,53.216
123,Hippolytushoef,4.962,52.907
123,Broekhuizenvorst-Broekhuizen-Arcen-Lottum-Lomm,6.17,51.472
147,Wieringerwerf,5.035,52.851
86,Oentsjerk,5.896,53.25
