rs,name,lon,lat
751,Lindaas,5.153,60.735
1081,Maaloey,5.112,61.938
253,Kalvaag,4.872,61.767
253,Oevre Aardal,7.805,61.309
147,Aardalstangen,7.711,61.24
303,Viksoeyri,6.583,61.085
303,Laerdalsoeyri,7.483,61.098
103,Aarset,6.398,62.504
147,Grodaas,6.528,61.97
176,Brattvaag,6.44,62.589
60,Sjoeholt,6.816,62.484
176,Kaarvaag,7.439,63.013
176,Tingvollvaagen,8.2,62.915
253,Elnesvaagen,7.157,62.855
253,Eidsvaag,8.055,62.776
435,Sunndalsoera,8.563,62.674
60,Groea,8.713,62.647
3870,Vadsoe,29.75,70.076
1556,Hammerfest,23.696,70.666
1556,Alta,23.257,69.966
5572,Tromsoe,18.956,69.651
1081,Harstad,16.541,68.8
626,Narvik,17.426,68.436
522,Fauske,15.394,67.26
16634,Bodoe,14.405,67.28
1867,Mo i Rana,14.138,66.315
363,Sandnessjoeen,12.627,66.018
1081,Mosjoeen,13.195,65.837
901,Namsos,11.501,64.466
1081,Steinkjer,11.49,64.012
103,Verdalsoera,11.452,63.788
522,Levanger,11.298,63.743
86,Malvik,10.615,63.436
6686,Trondheim,10.418,63.422
901,Kristiansund,7.73,63.112
522,Molde,7.169,62.74
1867,Aalesund,6.159,62.474
522,Oersta,6.127,62.201
123,Volda,6.076,62.145
522,Floroe,5.033,61.599
3225,Bergen,5.325,60.393
60,Askoey,5.22,60.407
435,Osoeyro,5.473,60.185
751,Odda,6.547,60.067
522,Leirvik,5.502,59.784
1081,Haugesund,5.287,59.415
303,Kopervik,5.309,59.281
123,Joerpeland,6.043,59.02
72,Hommersaak,5.847,58.923
1867,Stavanger/Sandnes,5.729,58.951
72,Vanse,6.692,58.095
86,Nodeland,7.832,58.156
147,Krossen,7.519,58.095
303,Rosendal,6.014,59.987
303,Fitjar,5.326,59.921
72,Dimmelsvik,5.981,59.951
103,Uskedal,5.865,59.93
147,Svortland,5.187,59.795
176,Mosterhamn,5.383,59.702
253,Etne,5.943,59.666
176,Sveio,5.341,59.539
123,Sandeid,5.865,59.546
103,Vikedal,5.905,59.497
211,Ulvik,6.917,60.569
86,Tyristrand,10.096,60.085
147,Steinsaasen,10.29,60.089
60,Sundvollen,10.314,60.062
86,Nakkerud,10.051,60.047
123,Hvittingfoss,10.008,59.486
522,Geilo,8.208,60.536
103,Noresund,9.621,60.179
123,Veggli,9.147,60.044
176,Prestfoss,9.635,60.043
123,Sysle,9.916,59.994
60,Vikersund,9.994,59.966
123,Sylling,10.287,59.895
147,Lampeland,9.579,59.839
176,Skotselv,9.887,59.846
86,Svene,9.585,59.794
123,Vestfossen,9.875,59.733
72,Darbu,9.794,59.7
60,Hyggen,10.366,59.719
123,Tofte,10.563,59.548
211,Klevjer,10.208,59.649
72,Nesbygda,10.384,59.655
123,Svelvik,10.407,59.617
103,Selvik,10.262,59.57
86,Berger,10.386,59.55
86,Hof,10.084,59.531
103,Moltustranda,5.626,62.292
253,Larsnes,5.579,62.204
211,Selje,5.349,62.042
176,Bryggja,5.451,61.941
522,Nordfjordeid,5.995,61.909
253,Stryn,6.718,61.905
103,Innvik,6.617,61.85
147,Olden,6.809,61.835
303,Sandane,6.217,61.776
103,Re,6.407,61.737
147,Byrkjelo,6.507,61.733
751,Hardbakke,4.843,61.078
103,Austnes,6.264,62.639
253,Vestnes,7.089,62.622
103,Tomra,6.938,62.589
86,Vatne,6.621,62.559
103,Nordstrand,6.131,62.519
60,Leitebakk,6.036,62.477
901,Sandvika,13.593,64.461
253,Skodje,6.704,62.504
72,Hareid,6.025,62.372
211,Sykkylven,6.579,62.389
147,Stordal,6.993,62.383
103,Straumgjerde,6.593,62.336
176,Stranda,6.935,62.309
363,Hellesylt,6.861,62.09
303,Aure,8.531,63.268
60,Bremsnes,7.658,63.084
72,Solsletta,7.883,63.082
176,Storbakken,7.778,63.031
176,Nerland,7.114,62.961
176,Rindal,9.21,63.057
211,Bud,6.916,62.906
123,Eide,7.447,62.919
72,Tornes,7.027,62.843
303,Steinshamn,6.467,62.783
123,Malme,7.229,62.8
123,Rausand,8.122,62.832
176,Midsund,6.676,62.673
176,Voll,7.439,62.53
86,Sneltvedt,9.639,59.219
60,Nykirke,10.387,59.424
103,Kodal,10.116,59.229
60,Yli,9.195,59.56
363,Svarstad,9.959,59.399
147,Andebu,10.184,59.304
211,Siljan,9.7,59.274
72,Sem,10.331,59.281
103,Stokke,10.296,59.222
123,Kvelde,9.971,59.195
123,Langangen,9.803,59.085
60,Verningen,10.099,59.092
72,Hvasser,10.448,59.08
253,Tinn Austbygd,8.825,59.996
123,Miland,8.765,59.929
211,Roald,6.12,62.583
72,Ersfjordbotn,18.621,69.693
435,Folldal,9.991,62.135
363,Alvdal,10.632,62.108
211,Bismo,8.262,61.884
522,Fossbergom,8.562,61.838
103,Lalm,9.276,61.814
176,Eidfjord,7.074,60.467
253,Kinsarvik,6.726,60.376
123,Hammarsland,5.078,60.206
176,Eikelandsosen,5.748,60.245
103,Tyssedal,6.562,60.118
211,Skarde,6.596,59.931
123,Haugland,4.928,60.699
86,Austmarka,5.179,60.619
60,Stanghelle,5.743,60.552
60,Frekhaug,5.239,60.517
86,Valestrandfossen,5.426,60.508
211,Vaksdal,5.74,60.48
123,Granvin,6.723,60.526
72,Flesland,5.211,60.293
363,Otta,9.54,61.773
103,Sandbumoen,9.531,61.72
363,Otnes,11.171,61.759
147,Kvam,9.683,61.666
1556,Vinstra,9.746,61.598
103,Hundorp,9.942,61.554
626,Koppang,11.048,61.572
211,Ringebu,10.141,61.529
1081,Innbygda,12.263,61.316
103,Nybergsund,12.327,61.263
363,Rena,11.364,61.136
147,Vingrom,10.425,61.049
60,Biri,10.62,60.95
60,Bybrua,10.588,60.804
147,Tretten,10.306,61.315
253,Granrudmoen,10.444,61.246
86,Follebu,10.28,61.216
211,Slidre,8.988,61.089
147,Aurdal,9.413,60.922
363,Bagn,9.546,60.825
626,Dokka,10.071,60.836
72,Nordlia,10.759,60.747
176,Kapp,10.864,60.714
303,Hov,10.353,60.698
86,Reinsvoll,10.616,60.682
86,Lena,10.813,60.674
123,Skreia,10.927,60.653
211,Eina,10.599,60.627
253,Brandbu/Jaren,10.505,60.418
123,Grua,10.657,60.255
147,Jevnaker,10.387,60.241
211,Harestua,10.717,60.199
363,Hemsedal,8.555,60.863
1556,Gol,8.933,60.697
147,Torpo,8.715,60.665
176,Hol,8.293,60.616
253,Nesbyen,9.104,60.571
103,Hallingby,10.187,60.27
253,Sokna,9.925,60.238
147,Bekkjarvik,5.195,60.011
176,Manger,5.039,60.639
147,Fedje,4.703,60.779
103,Raudeberg,5.135,61.986
147,Bremanger,4.978,61.841
363,Svelgen,5.297,61.769
363,Skei,6.483,61.573
123,Naustdal,5.717,61.512
123,Langhaugane,6.061,61.482
176,Askvoll,5.063,61.349
363,Gaupne,7.293,61.405
176,Hafslo,7.201,61.317
103,Austreim,5.949,61.167
211,Balestrand,6.531,61.209
72,Hermansverk/Leikanger,6.851,61.188
103,Kaupanger,7.24,61.185
211,Eivindvik,5.079,60.982
147,Byrknes,4.837,60.897
522,Aurlandsvangen,7.19,60.906
72,Kleive,7.632,62.794
176,Hjelset,7.508,62.783
176,Nesjestranda,7.428,62.697
147,Rafsbotn,23.53,70.022
147,Tverrelvdalen,23.489,69.927
253,Hjelmelandsvaagen,6.182,59.235
123,Ydsteboehamn,5.403,59.062
72,Hoele,6.009,58.897
211,Vikesaa,6.08,58.633
211,Oeysleboe,7.552,58.17
103,Hoellen,7.147,58.045
901,Honningsvaag,25.979,70.982
363,Havoeysund,24.663,70.998
522,Vardoe,31.104,70.371
435,Oeksfjord,22.354,70.237
363,Aandalsnes,7.687,62.562
60,Broennsletten,7.697,62.535
147,Fiskaabygd,5.559,62.1
751,Finnsnes,17.982,69.232
72,Groenlund,10.998,60.076
522,Hoeyanger,6.074,61.22
103,Liland,16.883,68.481
751,Broennoeysund,12.202,65.463
626,Hasvik,22.168,70.486
123,Hestvika,9.192,63.559
103,Fosnavaag,5.63,62.342
176,Solfjellsjyen,12.492,66.111
60,Hamnaas,11.405,59.616
176,Botten,9.558,58.969
147,Vangsvik,17.743,69.171
211,Kaafjordbotn,20.833,69.496
123,Ubergsmoen,8.823,58.682
86,Blomvaag,4.872,60.534
211,Liaboe,8.314,63.118
522,Bygland,7.8,58.828
176,Frosta,10.742,63.589
147,Bruflat,9.645,60.892
72,Torhaug,7.319,62.729
86,Furuflaten,20.151,69.441
72,Rossnes,4.861,60.568
60,Bru,5.658,59.037
176,Lesja,8.855,62.12
123,Skeie,7.234,58.464
211,Byremo,7.401,58.423
176,Austmarka,12.321,60.101
60,Lismarka,10.625,61.071
103,Heimdal,11.37,60.871
123,Heradsbygd,11.641,60.825
86,Farestad,7.529,57.988
86,Trengereid,5.625,60.428
123,Ask,5.216,60.479
60,Hesthagen,7.318,62.758
147," Gamvik",28.24,71.064
86,Bergen,5.331,60.353
176,Asker,10.439,59.827
72,Krokstadelva,10.03,59.76
86,Sunde,5.614,58.962
253,Skedsmokorset,11.028,59.997
