rmax,name,lon,lat
72,Hajdúhadház,21.668,47.679
211,Celldömölk,17.154,47.255
147,Kompolt,20.249,47.745
211,Vésztő,21.267,46.927
176,Kisbér-Hánta,18.021,47.503
86,Soltvadkert,19.391,46.582
211,Mindszent,20.189,46.523
123,Martfű,20.284,47.018
522,Bácsalmás,19.336,46.128
147,Fegyvernek,20.529,47.249
211,Sümeg,17.285,46.98
176,Kistelek,19.981,46.474
147,Kunszentmárton,20.286,46.839
60,Adony / Iváncsa,18.845,47.138
211,Szentgotthárd,16.276,46.953
147,Kiskunmajsa,19.74,46.488
103,Mezőberény,21.026,46.829
303,Polgárdi,18.304,47.065
211,Pásztó,19.698,47.92
363,Ács,18.012,47.714
103,Zsámbék,18.724,47.551
147,Szentgál,17.747,47.122
522,Lenti,16.539,46.628
147,Jászapáti,20.143,47.511
147,Ibrány,21.705,48.125
147,Kaba,21.273,47.357
211,Mezőcsát,20.905,47.823
72,Gorkij-lakótelep,19.778,48.078
103,Kakucs,19.339,47.251
176,Berhida,18.124,47.114
86,Jászfényszaru,19.725,47.571
363,Marcali,17.411,46.582
176,Nyíradony,21.907,47.689
363,Battonya,21.019,46.289
176,Csorna,17.251,47.614
253,Nyírmada,22.204,48.065
211,Jánoshida,20.081,47.376
103,Szécsény,19.52,48.078
123,Nagymaros,18.962,47.79
211,Füzesgyarmat,21.213,47.104
176,Szikszó,20.929,48.196
176,Nagykálló,21.844,47.875
176,Kunmadaras,20.795,47.426
147,Tiszalök,21.377,48.017
147,Jászárokszállás,19.981,47.641
72,Hévíz,17.181,46.792
60,Solt-Kissolt,19.012,46.803
147,Dömsöd,19.012,47.091
176,Tótkomlós,20.739,46.409
147,Szentlőrinc,17.991,46.038
176,Vásárosnamény,22.314,48.126
123,Demecser / Gégény,21.937,48.125
123,Mezőkovácsháza,20.916,46.409
147,Martonvásár,18.791,47.317
211,Csákvár,18.461,47.393
60,Jászladány,20.164,47.367
253,Jánossomorja,17.13,47.784
