rs,name,lon,lat,r1
120,Vente,21.199,55.35,100
120,Rusne,21.374,55.295,100
426,Palanga,21.077,55.928,172
296,Neringa,21.011,55.312,206
144,Senoji Ipiltis,21.25,56.12,100
172,Darbenai,21.256,56.023,100
2629,Klaipeda,21.167,55.697,1522
206,Lenkimai,21.315,56.192,100
144,Kluonaliai,21.269,55.876,100
206,Dercekliai,21.282,55.581,100
511,Skuodas,21.518,56.269,247
120,Gargzdai,21.392,55.71,100
144,Kulupenai,21.474,55.961,100
144,Mosedis,21.578,56.167,100
206,Salantai,21.571,56.06,144
613,Silute,21.473,55.349,247
144,Veivirzenai,21.595,55.597,100
206,Kuliai,21.656,55.806,100
172,Sveksna,21.622,55.517,144
172,Ylakiai,21.855,56.28,120
144,Plateliai,21.816,56.043,100
247,Plunge,21.846,55.911,172
172,Zemaiciu Naumiestis,21.705,55.359,100
172,Nevarenai,22.294,56.107,100
172,Stalgenai,21.885,55.824,100
172,Pikeliai,22.109,56.417,120
426,Rietavas,21.93,55.724,144
120,Zlibinai,22.005,55.882,100
355,Seda,22.089,56.167,120
120,Gorainiai,21.933,55.402,100
120,Kvedarna,21.994,55.556,100
296,Pagegiai,21.908,55.137,172
120,Pajuris,22.029,55.45,100
511,Telsiai,22.232,55.98,247
172,Zarenai,22.207,55.839,100
613,Mazeikiai,22.342,56.305,511
206,Balenos,22.319,56.2,100
511,Silale,22.186,55.493,172
206,Laukuva,22.234,55.619,100
120,Lauksargiai,22.163,55.209,100
247,Varniai,22.372,55.742,172
120,Uzvente,22.512,56.224,100
206,Laizuva,22.564,56.381,100
735,Taurage,22.29,55.252,613
120,Zukai,22.26,55.114,100
206,Luoke,22.529,55.892,100
247,Tryskiai,22.583,56.056,144
144,Kaltinenai,22.455,55.564,100
144,Juodpetriai,22.4,55.316,100
120,Lomiai,22.42,55.374,100
206,Viesvile,22.388,55.072,144
172,Akmene,22.745,56.246,100
144,Eiciai,22.483,55.165,100
172,Uzventis,22.653,55.783,120
296,Skaudvile,22.585,55.407,144
120,Kraziai,22.69,55.603,100
296,Naujoji Akmene,22.89,56.316,247
120,Lybiskiai,22.666,55.345,100
355,Jurbarkas,22.747,55.082,247
355,Kybartai,22.766,54.64,247
120,Kudirkos Naumiestis,22.861,54.773,120
206,Kursenai,22.953,55.998,172
120,Kruopiai,23.02,56.241,100
120,Meskuiciai,23.474,56.069,100
120,Gatauciai,23.53,56.153,100
144,Zarenai,23.046,56.178,100
144,Zalpiai,22.859,55.482,100
296,Vilkija,23.58,55.045,172
172,Girdziai,22.796,55.163,100
172,Slavikai,22.743,54.96,100
735,Kelme,22.943,55.631,172
120,Paupys,22.868,55.315,100
144,Vidukle,22.901,55.405,100
144,Gailiai,22.989,55.537,100
247,Vadzgirys,22.926,55.254,120
296,Vistytis,22.719,54.454,100
