rs,name,lon,lat,r1
247,Martin,18.921,49.083,100
144,Dubnica nad Váhom,18.169,48.96,100
144,Krompachy,20.894,48.921,144
120,Krásno nad Kysucou,18.837,49.372,100
206,Svidník,21.574,49.309,144
511,Tvrdošín,19.55,49.334,120
120,Lipany,20.96,49.149,100
206,Turčianske Teplice,18.863,48.868,120
120,Turzovka,18.615,49.4,100
144,Vlčany,17.956,48.027,100
206,Preseľany,18.093,48.439,100
172,Močenok,17.924,48.232,100
144,Kremnica,18.921,48.703,100
511,Levice,18.596,48.215,206
120,Demandice,18.784,48.119,100
120,Nenince,19.26,48.145,100
172,Vinica,19.12,48.117,100
144,Kendice,21.245,48.925,100
172,Partizánske,18.358,48.629,100
120,Veľký Klíž,18.367,48.55,100
206,Považská Bystrica,18.443,49.117,144
296,Pružina,18.479,49.015,100
355,Prievidza,18.624,48.772,247
120,Závada,19.486,48.29,100
355,Zvolen,19.139,48.575,144
120,Očová,19.293,48.605,100
120,Trhovište,21.801,48.698,100
120,Ptrukša,22.139,48.486,100
511,Rožňava,20.527,48.658,247
172,Bytča,18.565,49.226,100
120,Veľké Rovné,18.584,49.285,100
511,Čadca,18.791,49.439,172
120,Makov,18.474,49.369,100
206,Dolný Kubín,19.296,49.213,100
296,Papín,22.061,49.092,100
247,Detva,19.412,48.542,144
120,Detvianska Huta,19.591,48.563,100
120,Stará Huta,19.343,48.475,100
120,Dudince,18.888,48.167,100
144,Hontianske Nemce,18.988,48.286,100
144,Krupina,19.067,48.355,100
735,Lučenec,19.67,48.329,296
172,Hrhov,20.751,48.606,100
144,Spišská Stará Ves,20.358,49.382,144
120,Spišské Hanušovce,20.346,49.329,100
144,Streda nad Bodrogom,21.759,48.378,120
144,Kopčany,17.115,48.788,100
120,Radošovce,17.28,48.769,100
296,Skalica,17.225,48.845,120
426,Trnava,17.582,48.374,247
120,Cífer,17.492,48.317,100
120,Petrovce,21.481,49,100
144,Sačurov,21.692,48.821,100
120,Gemerský Jablonec,19.979,48.195,100
511,Nové Zámky,18.162,47.987,247
247,Smolenice,17.427,48.504,100
120,Pavlice,17.575,48.257,100
144,Jesenské,20.07,48.304,100
