rs,name,lon,lat,r1
120,Kaišiadorys,24.459,54.86,100
355,Širvintos,24.958,55.043,144
172,Balsiai,25.35,54.775,100
735,Šalčininkai,25.386,54.307,247
206,Šakiai,23.045,54.955,144
296,Pakruojis,23.856,55.98,172
144,Medininkai,25.646,54.536,100
144,Sužionys,25.508,54.99,120
120,Rastinėnai,25.046,54.763,100
120,Gargždai,21.392,55.71,100
144,Raguvėlė,24.662,55.656,100
144,Šilai,24.606,55.493,100
144,Geležiai,24.699,55.84,100
144,Viešintos,24.992,55.69,100
247,Merkinė,24.191,54.165,144
172,Marcinkonys,24.402,54.06,120
511,Kelmė,22.943,55.631,172
206,Garliava,23.873,54.822,100
613,Joniškis,23.614,56.239,247
100000,Vilnius,25.257,54.706,100000
735,Tauragė,22.29,55.252,613
613,Biržai,24.756,56.196,426
247,Plungė,21.846,55.911,172
296,Prienai,23.94,54.636,144
355,Marijampolė,23.345,54.551,355
1826,Utena,25.611,55.501,511
426,Pabradė,25.766,54.983,206
613,Panevėžys,24.365,55.734,511
613,Mažeikiai,22.342,56.305,511
296,Anykščiai,25.108,55.524,247
882,Alytus,24.022,54.414,426
426,Jonava,24.277,55.081,172
426,Kretinga,21.234,55.884,144
206,Kuršėnai,22.953,55.998,172
355,Elektrėnai,24.646,54.776,206
355,Kėdainiai,23.985,55.286,172
511,Skuodas,21.518,56.269,247
511,Šilalė,22.186,55.493,172
355,Lazdijai,23.521,54.23,206
882,Rokiškis,25.585,55.955,355
613,Šilutė,21.473,55.349,247
355,Kybartai,22.766,54.64,120
172,Lentvaris,25.045,54.642,100
426,Švenčionėliai,26.001,55.16,172
206,Zarasai,26.247,55.735,120
296,Naujoji Akmenė,22.89,56.316,247
206,Radviliškis,23.537,55.815,120
247,Kazlų Rūda,23.494,54.748,172
511,Raseiniai,23.114,55.382,296
296,Pasvalys,24.401,56.061,144
426,Ignalina,26.161,55.339,247
1269,Šiauliai,23.316,55.934,735
296,Neringa,21.011,55.312,206
144,Balninkai,25.124,55.294,100
206,Naujasodis,25.32,55.344,100
120,Kupreliškis,24.964,56.04,100
144,Paliūniškis,24.441,55.791,100
144,Antalieptė,25.866,55.66,100
144,Salakas,26.133,55.58,100
355,Dubičiai,24.747,54.02,144
172,Kabeliai,24.297,53.954,100
144,Saugos,21.46,55.464,100
120,Leliūnai,25.395,55.475,100
120,Pajūris,22.029,55.45,100
120,Pagiriai,24.397,55.361,100
120,Lančiūnava,24.152,55.347,100
296,Didžiasalis,26.679,55.32,206
144,Mažonai,22.3,55.32,100
120,Rusnė,21.374,55.295,100
120,Girkalnis,23.208,55.309,100
172,Siesikai,24.504,55.295,100
172,Mielagėnai,26.438,55.258,100
120,Eržvilkas,22.709,55.263,100
247,Vadžgirys,22.926,55.254,120
172,Usėnai,21.722,55.235,100
120,Gaurė,22.471,55.243,100
120,Josvainiai,23.836,55.245,100
120,Bukonys,24.367,55.227,100
206,Želva,25.098,55.22,100
120,Lauksargiai,22.163,55.209,100
247,Jašiūnai,25.324,54.446,100
206,Strūna,26.153,55.032,100
120,Taujėnai,24.762,55.39,100
172,Nemenčinė,25.469,54.849,100
120,Plutiškės,23.659,54.674,100
120,Kazokiškės,24.832,54.819,100
120,Pajiešmeniai,24.49,56.109,100
120,Daujėnai,24.519,55.976,100
172,Girdžiai,22.796,55.163,100
120,Vartai,23.838,54.588,100
247,Adutiškis,26.585,55.158,144
144,Talokiai,23.963,54.345,100
206,Sangrūda,23.233,54.32,100
144,Kapčiamiestis,23.656,54.002,100
172,Gineikiai,22.498,55.534,100
247,Simnas,23.648,54.382,144
172,Akmenė,22.745,56.246,100
296,Pagėgiai,21.908,55.137,172
613,Visaginas,26.439,55.6,355
120,Voveriai,22.87,55.01,100
144,Vilkyškiai,22.13,55.119,100
144,Babtai,23.797,55.088,100
172,Joniškis,25.664,55.076,100
206,Viešvilė,22.388,55.072,144
144,Giedraičiai,25.261,55.074,100
172,Upninkai,24.539,55.081,120
172,Slavikai,22.743,54.96,100
172,Paberžė,25.236,54.942,100
144,Musninkai,24.841,54.949,100
172,Maišiagala,25.063,54.871,120
120,Kudirkos Naumiestis,22.861,54.773,100
120,Mostiškės,25.667,54.771,100
144,Pilviškiai,23.22,54.72,100
206,Semeliškės,24.66,54.666,100
